,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
66,0.02754683,-0.009242263,"('inactive', 'active')",-0.09663165,-0.092923865,-0.589439,-0.5393401,0.9470286,0.8620302,0.0721262,0.055131,-0.0169952
67,1.0298063,0.9801582,"('doubtful', 'determined')",0.59998196,0.5504718,0.82958454,0.70358276,-0.5207308,-0.5191632,0.4846605,0.4287624,-0.0558981
68,-0.1665663,-0.20790234,"('dependent', 'independent')",-1.0140846,-1.065275,-0.2564453,-0.27736282,-0.54944944,-0.57010597,-0.4966364,-0.5301615,-0.0335251
69,0.7311994,0.72707456,"('lazy', 'industrious')",1.623363,1.7963431,-0.08975285,0.054611713,-0.31930205,-0.33935082,0.4863768,0.5596696,0.0732928
70,-0.8541492,-0.770193,"('lethargic', 'energetic')",-1.0987006,-1.2612232,0.65626794,0.73746663,0.28913254,0.3234301,-0.2518623,-0.2426299,0.0092324
71,1.1368349,1.3348612,"('diffident', 'self-confident')",1.7348216,1.9308622,0.9585444,1.0497965,0.97002,0.8982086,1.2000551,1.3034321,0.103377
72,-0.6745887,-0.83618367,"('unambitious', 'ambitious')",-1.2862234,-1.3698642,-0.43696132,-0.5087992,-0.6237649,-0.49827975,-0.7553846,-0.8032817,-0.0478971
73,1.3769593,1.3288244,"('helpless', 'self-reliant')",1.1473674,1.168999,-0.09720783,-0.13904232,-3.3412404,-3.3063326,-0.2285303,-0.2368879,-0.0083576
74,0.99354,1.1215793,"('undedicated', 'dedicated')",0.4111382,0.38617045,1.7061657,1.7961829,0.04285506,0.038965896,0.7884247,0.8357247,0.0473
75,-0.9096225,-0.90079325,"('meek', 'impulsive')",-0.51232433,-0.4057867,-1.680253,-1.5229435,-0.4064496,-0.31376722,-0.8771623,-0.7858227,0.0913396
76,-0.68964106,-0.66918457,"('anxious', 'daring')",-1.2259802,-1.311586,0.79361707,0.8470323,-0.22964281,-0.16064656,-0.3379118,-0.3235962,0.0143156
77,-1.4374197,-1.3616908,"('unmotivated', 'motivated')",-0.53273404,-0.608022,0.65525955,0.7704609,-1.4328482,-1.3469456,-0.6869356,-0.6365494,0.0503862
78,-0.48831183,-0.23302054,"('nonresilient', 'resilient')",0.022027891,0.24979904,0.13957,0.4879875,-0.22762005,-0.10346772,-0.1385835,0.1003246,0.2389081
79,0.703727,0.77576876,"('wavering', 'unwavering')",1.082423,1.1712848,-1.3408923,-1.1938396,0.30959022,0.4221674,0.188712,0.2938454,0.1051334
80,0.5328294,0.3435962,"('dominated', 'dominating')",-0.38237977,-0.5545206,1.6333841,1.538914,-1.5450718,-1.5064752,0.0596905,-0.0446214,-0.1043119
81,-0.31132895,-0.466489,"('submissive', 'aggressive')",-0.75800216,-1.0476657,1.3801249,1.3091319,-1.1813192,-1.1414258,-0.2176314,-0.3366122,-0.1189808
82,-1.3158953,-1.2525411,"('poor', 'rich')",-0.54099584,-0.5520622,-0.2904951,-0.2526582,6.8849587,7.0090504,1.1843932,1.2379472,0.053554
83,-0.23851919,-0.23675668,"('powerless', 'powerful')",0.15503955,0.16083935,-0.2603758,-0.26072693,-1.2360287,-1.2510166,-0.394971,-0.3969152,-0.0019442
84,0.48892924,0.33186656,"('inferior', 'superior')",0.054546446,0.027748648,-0.05704671,-0.16956824,0.44365686,0.37309593,0.2325215,0.1407857,-0.0917358
85,0.4263075,0.45106873,"('insignificant', 'prestigious')",1.6124249,1.7777792,-2.2551901,-2.2529614,0.8811228,0.7611186,0.1661662,0.1842513,0.0180851
86,-1.075921,-1.0140313,"('uninfluential', 'influential')",-0.668304,-0.8991543,0.59945065,0.63175654,0.060090125,-0.034700073,-0.2711711,-0.3290323,-0.0578612
87,-0.27803904,-0.46363363,"('unsuccessful', 'successful')",-0.35024542,-0.44170773,1.3391031,1.2947205,0.20466661,0.26454088,0.2288713,0.16348,-0.0653913
88,-0.40928954,-0.4560313,"('low', 'eminent')",-0.8117881,-0.9253824,-1.6250308,-1.6630019,0.20076483,0.18070269,-0.6613359,-0.7159282,-0.0545923
