,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
42,1.502714,1.5622762,"('unreliable', 'reliable')",0.83619523,0.8873856,-2.932839,-2.8634982,-0.1979766,-0.1379455,0.0600311
43,0.6442278,0.70715165,"('irresponsible', 'responsible')",0.5735681,0.6286331,0.38855702,0.40700737,0.5354509,0.5809307,0.0454798
44,-1.0655776,-0.95491135,"('prejudiced', 'unprejudiced')",-0.61685824,-0.525375,-1.1020409,-1.0827677,-0.9281589,-0.8543514,0.0738075
45,0.36414796,0.40020734,"('incompetent', 'competent')",-0.640146,-0.65860456,-0.57903767,-0.6076435,-0.2850119,-0.2886802,-0.0036683
46,0.0010886453,0.010748234,"('uncompetitive', 'competitive')",0.28904718,0.33832496,-0.98589104,-1.002096,-0.2319184,-0.2176743,0.0142441
47,-0.07817933,-0.06178411,"('stupid', 'smart')",0.6677072,0.68375087,5.7960925,5.815696,2.12854,2.1458875,0.0173475
48,-0.16386546,-0.2132951,"('unintelligent', 'intelligent')",-0.19765854,-0.18345396,0.25027195,0.26208535,-0.037084,-0.0448879,-0.0078039
49,-1.1124691,-1.0841042,"('unable', 'able')",-0.93182635,-0.89832664,-0.41462317,-0.34751514,-0.8196395,-0.7766487,0.0429908
50,0.07077001,0.08549887,"('clumsy', 'skillful')",-0.22656403,-0.23635009,0.12844813,0.067367375,-0.0091153,-0.0278279,-0.0187126
51,0.53042287,0.40312433,"('uneducated', 'educated')",-0.19690254,-0.27351725,-0.029545024,-0.082766525,0.1013251,0.0156135,-0.0857116
52,-0.0930188,-0.19116032,"('irrational', 'rational')",0.08209059,-0.08948654,0.2991754,0.15312156,0.0960824,-0.0425084,-0.1385908
53,0.041105863,-0.07032788,"('uncreative', 'creative')",0.67977077,0.5968257,0.94703287,0.8590657,0.5559698,0.4618545,-0.0941153
54,0.07975577,0.047812726,"('incapable', 'capable')",0.10724415,0.08177529,1.0654584,1.114053,0.4174861,0.414547,-0.0029391
55,0.37129283,0.34746522,"('incompetent', 'clever')",-0.4008552,-0.33711427,-0.2552961,-0.24744561,-0.0949528,-0.0790316,0.0159212
56,0.5121352,0.54980636,"('impractical', 'practical')",0.77807105,0.7859048,-0.49657348,-0.41247705,0.2645442,0.3077447,0.0432005
57,-0.06186295,-0.13422717,"('unimaginative', 'imaginative')",0.33620745,0.32275653,-2.6387098,-2.6094093,-0.7881218,-0.80696,-0.0188382
58,1.0689846,1.0136704,"('undiscriminating', 'discriminating')",0.6135849,0.5866257,0.24078616,0.18654749,0.6411186,0.5956146,-0.045504
59,-0.006024219,-0.044679318,"('foolish', 'wise')",0.46564475,0.40270323,0.56412834,0.4989077,0.3412496,0.2856439,-0.0556057
60,0.86180925,0.8465947,"('inefficient', 'efficient')",0.36381996,0.44790512,-0.45830134,-0.32052696,0.255776,0.3246576,0.0688816
61,1.3818657,1.270357,"('illogical', 'logical')",-0.009431953,-0.080928296,0.40939784,0.2742889,0.5939439,0.4879059,-0.106038
62,0.5225315,0.6194637,"('incompetent', 'brilliant')",0.14296678,0.2814949,-0.376019,-0.21114418,0.0964931,0.2299381,0.133445
63,0.73644924,0.76562446,"('unperceptive', 'insightful')",1.1634451,1.2232306,0.72141236,0.81467855,0.8737689,0.9345112,0.0607423
64,0.22522742,0.20983163,"('shy', 'confident')",0.6890428,0.6798312,-7.1096945,-7.034253,-2.0651414,-2.0481968,0.0169446
65,0.5655875,0.4454977,"('insecure', 'secure')",-0.35472256,-0.36446643,-0.55313224,-0.53863984,-0.1140891,-0.1525362,-0.0384471
66,0.7203096,0.65808535,"('inactive', 'active')",0.41518563,0.40086478,1.5815349,1.5254577,0.9056767,0.8614693,-0.0442074
67,-0.41732135,-0.4098743,"('doubtful', 'determined')",0.5061384,0.5071423,-0.4917865,-0.4018792,-0.1343232,-0.1015371,0.0327861
68,-0.047910158,-0.096259505,"('dependent', 'independent')",-1.5435964,-1.649659,-0.5094955,-0.5983241,-0.7003341,-0.7814142,-0.0810801
69,-0.84518635,-0.75967836,"('lazy', 'industrious')",0.50159395,0.470705,-0.48235664,-0.49881846,-0.2753164,-0.2625973,0.0127191
70,1.1098998,1.1295618,"('lethargic', 'energetic')",0.5655471,0.6706915,0.49456358,0.59062386,0.7233369,0.7969591,0.0736222
71,1.4257474,1.4569763,"('diffident', 'self-confident')",1.7803452,1.7478025,0.86039066,0.8297057,1.3554945,1.3448281,-0.0106664
72,0.9445468,0.8953848,"('unambitious', 'ambitious')",1.1698735,1.1492859,-0.8283667,-0.7889638,0.4286846,0.4185689,-0.0101157
73,1.568254,1.625568,"('helpless', 'self-reliant')",0.6685492,0.62311757,-3.0629041,-3.0570574,-0.275367,-0.2694573,0.0059097
74,1.7415293,1.7220906,"('undedicated', 'dedicated')",-0.5988527,-0.6394557,-0.1597304,-0.161642,0.3276487,0.3069976,-0.0206511
75,-0.5085962,-0.40085858,"('meek', 'impulsive')",-0.28927225,-0.27065226,-0.2845083,-0.23338464,-0.3607922,-0.3016318,0.0591604
76,1.4152249,1.4185625,"('anxious', 'daring')",1.2204266,1.3411177,0.3373378,0.41468698,0.9909964,1.0581224,0.067126
77,-0.69304883,-0.7022159,"('unmotivated', 'motivated')",0.5978904,0.58714306,-1.4072698,-1.2458355,-0.5008094,-0.4536361,0.0471733
78,-1.114367,-1.0653572,"('nonresilient', 'resilient')",0.8665871,0.90109956,0.14829893,0.22837785,-0.0331603,0.0213734,0.0545337
79,-0.21802405,-0.2035516,"('wavering', 'unwavering')",-0.32175216,-0.42081082,0.36626548,0.35208887,-0.0578369,-0.0907578,-0.0329209
80,0.30708814,0.21637933,"('dominated', 'dominating')",-0.4527207,-0.3701069,-1.2925568,-1.2044615,-0.4793964,-0.4527297,0.0266667
81,0.7811591,0.6830592,"('submissive', 'aggressive')",0.49789757,0.51501775,-1.1161423,-0.982482,0.0543048,0.071865,0.0175602
82,-0.1887057,-0.20075403,"('poor', 'rich')",-0.3463338,-0.3852799,5.6406984,5.624406,1.7018863,1.6794573,-0.022429
83,0.17177951,0.10260251,"('powerless', 'powerful')",1.238074,1.2552991,-0.89023024,-0.85451937,0.1732077,0.1677941,-0.0054136
84,0.39572343,0.29394364,"('inferior', 'superior')",-0.9564941,-0.9778067,0.75846124,0.665779,0.0658969,-0.006028,-0.0719249
85,0.19296071,0.21215445,"('insignificant', 'prestigious')",1.2593964,1.1821046,1.1539195,1.1048348,0.8687588,0.8330313,-0.0357275
86,0.5016768,0.3583458,"('uninfluential', 'influential')",-0.6425948,-0.77898824,-0.37693742,-0.50521207,-0.1726185,-0.3086182,-0.1359997
87,0.5019287,0.34357387,"('unsuccessful', 'successful')",0.7858214,0.7532036,0.59808415,0.64099526,0.6286114,0.5792576,-0.0493538
88,-0.0861125,-0.16936803,"('low', 'eminent')",-0.80397004,-0.87637395,-0.011196308,0.0111451,-0.3004263,-0.3448656,-0.0444393
