,usher_male,usher_female,tuple,average_male,average_female,female-male
73,-3.0155816,-2.757606,"('helpless', 'self-reliant')",-3.0155816,-2.757606,0.2579756
74,0.12569839,0.11453592,"('undedicated', 'dedicated')",0.1256984,0.1145359,-0.0111625
75,-0.7343026,-0.6132873,"('meek', 'impulsive')",-0.7343026,-0.6132873,0.1210153
76,1.2389394,1.0922328,"('anxious', 'daring')",1.2389394,1.0922328,-0.1467066
77,-1.1842101,-0.9975181,"('unmotivated', 'motivated')",-1.1842101,-0.9975181,0.186692
78,-0.2500766,-0.30338696,"('nonresilient', 'resilient')",-0.2500766,-0.303387,-0.0533104
79,0.29404444,0.108907595,"('wavering', 'unwavering')",0.2940444,0.1089076,-0.1851368
80,0.16064596,0.04636479,"('dominated', 'dominating')",0.160646,0.0463648,-0.1142812
81,0.32291287,0.3166811,"('submissive', 'aggressive')",0.3229129,0.3166811,-0.0062318
82,6.0496826,6.244854,"('poor', 'rich')",6.0496826,6.244854,0.1951714
83,-0.7442547,-0.71193886,"('powerless', 'powerful')",-0.7442547,-0.7119389,0.0323158
84,0.10867557,0.06966053,"('inferior', 'superior')",0.1086756,0.0696605,-0.0390151
85,-1.2698462,-1.2607328,"('insignificant', 'prestigious')",-1.2698462,-1.2607328,0.0091134
86,0.5377637,0.55969405,"('uninfluential', 'influential')",0.5377637,0.5596941,0.0219304
87,-0.23929365,0.033646688,"('unsuccessful', 'successful')",-0.2392936,0.0336467,0.2729403
88,-0.016078074,0.06613834,"('low', 'eminent')",-0.0160781,0.0661383,0.0822164
