,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.73997897,-0.71197486,"('nasty', 'nice')",-0.35291454,-0.32214183,-0.25561467,-0.287294,-0.4495027,-0.4404703,0.0090324
18,-1.0855331,-1.0110478,"('disagreeable', 'welcoming')",-0.79539454,-0.7048148,-0.29242644,-0.34884888,-0.7244514,-0.6882372,0.0362142
19,-2.064875,-1.9540995,"('inhospitable', 'hospitable')",-0.8800973,-0.7622285,-0.45299122,-0.38456914,-1.1326545,-1.0336324,0.0990221
20,0.69779164,0.6788576,"('rough', 'thoughtful')",0.043346066,-0.021388695,0.8694437,0.7703304,0.5368605,0.4759331,-0.0609274
21,1.9976866,1.9127,"('immoral', 'moral')",0.40137616,0.32758427,-0.1794949,-0.15621167,0.739856,0.6946909,-0.0451651
22,1.1522084,1.1082759,"('untrustworthy', 'trustworthy')",0.78511333,0.6969337,-0.28006595,-0.3949289,0.5524186,0.4700936,-0.082325
23,0.48652482,0.43588465,"('insincere', 'sincere')",-0.08267035,-0.14132117,5.4736404,5.3762574,1.9591649,1.8902736,-0.0688913
24,-0.16598758,-0.18300241,"('dishonest', 'honest')",-0.32188743,-0.3573818,0.92871565,0.80367905,0.1469469,0.087765,-0.0591819
25,-1.6193526,-1.6225876,"('egoistic', 'altruistic')",-0.85796636,-0.86764985,1.3496329,1.2535166,-0.3758954,-0.4122403,-0.0363449
26,-0.38284296,-0.3943004,"('hardhearted', 'benevolent')",-0.030099187,-0.0006173551,1.5773158,1.5016983,0.3881245,0.3689268,-0.0191977
27,-0.9756969,-0.94814825,"('hardhearted', 'softhearted')",-0.5998874,-0.58782613,0.63633287,0.49843144,-0.3130838,-0.3458476,-0.0327638
28,-0.00763111,-0.07326949,"('disloyal', 'loyal')",-1.0645065,-1.2211217,1.0197047,0.8592453,-0.0174776,-0.1450486,-0.127571
29,-0.8577484,-0.8896674,"('unfair', 'fair')",-0.6419487,-0.7115301,-0.84191656,-0.9855303,-0.7805379,-0.8622426,-0.0817047
30,1.0854135,1.0402596,"('intolerant', 'tolerant')",0.5855509,0.50650036,1.4443254,1.4655304,1.0384299,1.0040968,-0.0343331
31,-3.2857828,-3.1020555,"('evil', 'good')",-1.3839898,-1.168942,-1.6444448,-1.6420968,-2.1047392,-1.9710315,0.1337077
32,0.6111367,0.5689858,"('unkind', 'kind')",0.53812474,0.42730948,1.3104427,1.2058307,0.8199014,0.734042,-0.0858594
33,-0.78264,-0.7810114,"('wrong', 'right')",-0.2814098,-0.29745418,-0.76093936,-0.8282598,-0.6083297,-0.6355751,-0.0272454
34,0.71191865,0.80438256,"('mean', 'honorable')",0.06775656,0.18375233,5.6848,5.8019447,2.1548252,2.2633599,0.1085347
35,-2.564819,-2.5680594,"('corrupt', 'incorrupt')",-0.8298414,-0.79113483,-0.28780884,-0.4792549,-1.2274898,-1.2794831,-0.0519933
36,-2.7038853,-2.6627438,"('hostile', 'amicable')",-1.4178102,-1.352018,0.15007193,-0.0070073027,-1.3238746,-1.3405897,-0.0167151
37,-0.021977346,-0.05038868,"('fake', 'genuine')",-0.48007154,-0.42944154,0.16070537,0.0867154,-0.1137812,-0.1310383,-0.0172571
38,-0.7993865,-0.7459714,"('untruthful', 'truthful')",-0.80554193,-0.75766945,-0.028126642,-0.03950441,-0.5443517,-0.5143818,0.0299699
39,1.001029,0.8996145,"('exploitative', 'cooperative')",1.4607526,1.4067526,0.6264571,0.58621997,1.0294129,0.9641957,-0.0652172
40,-0.7423263,-0.67739475,"('stingy', 'generous')",-0.28701377,-0.27948993,-1.604425,-1.6935372,-0.8779217,-0.883474,-0.0055523
41,-0.24303687,-0.16700554,"('unforgiving', 'forgiving')",-0.17367303,-0.090492085,0.33618456,0.3316144,-0.0268418,0.0247056,0.0515474
42,1.2862692,1.4112023,"('unreliable', 'reliable')",1.2542818,1.3289413,-2.5583303,-2.4485629,-0.0059265,0.0971936,0.1031201
43,0.9310173,0.97599804,"('irresponsible', 'responsible')",0.035018794,0.124902815,0.7526586,0.80091846,0.5728982,0.6339398,0.0610416
44,0.3550169,0.33123553,"('prejudiced', 'unprejudiced')",0.4234629,0.42322487,-1.0986493,-1.152531,-0.1067231,-0.1326902,-0.0259671
45,0.16632232,0.27003843,"('incompetent', 'competent')",0.033971377,0.09067653,-0.118167214,-0.09126029,0.0273755,0.0898182,0.0624427
46,2.4144115,2.338853,"('uncompetitive', 'competitive')",0.43118042,0.35483843,-0.03750603,0.03415811,0.9360286,0.9092832,-0.0267454
47,0.4801206,0.5169084,"('stupid', 'smart')",1.046875,1.079641,5.219333,5.2716384,2.2487763,2.289396,0.0406197
48,-0.057634104,-0.11387964,"('unintelligent', 'intelligent')",-1.453419,-1.5176927,0.27435452,0.21380328,-0.4122329,-0.4725897,-0.0603568
49,0.3263109,0.39063546,"('unable', 'able')",-0.7557039,-0.6650194,-0.488975,-0.38461146,-0.3061227,-0.2196651,0.0864576
50,-0.20343876,-0.20744321,"('clumsy', 'skillful')",0.48044965,0.48039794,0.11085308,0.04668232,0.129288,0.1065457,-0.0227423
51,0.5325181,0.3760189,"('uneducated', 'educated')",-0.030614145,-0.24211095,0.61439884,0.53865564,0.3721009,0.2241879,-0.147913
52,-1.9322762,-2.0499465,"('irrational', 'rational')",-0.33062902,-0.43598568,0.22806096,0.08526578,-0.6782815,-0.8002222,-0.1219407
53,-1.429333,-1.4277782,"('uncreative', 'creative')",-0.6105032,-0.63417196,0.85639524,0.83825994,-0.3944803,-0.4078968,-0.0134165
54,-0.86084825,-0.8737838,"('incapable', 'capable')",-0.3140363,-0.3289105,1.0367789,1.0552121,-0.0460352,-0.0491607,-0.0031255
55,1.7480053,1.739409,"('incompetent', 'clever')",-0.05572925,-0.07372125,0.31700596,0.3010077,0.6697606,0.6555651,-0.0141955
56,2.205135,2.175913,"('impractical', 'practical')",1.1200646,1.0843124,0.4368497,0.5010268,1.2540164,1.2537508,-0.0002656
57,0.13689233,0.12734829,"('unimaginative', 'imaginative')",-0.6442438,-0.73738897,-2.0161903,-1.9662113,-0.8411806,-0.8587507,-0.0175701
58,-0.34416178,-0.3352147,"('undiscriminating', 'discriminating')",-0.10188131,-0.15652233,0.0861717,0.08598475,-0.1199571,-0.1352508,-0.0152937
59,-1.4921572,-1.4835541,"('foolish', 'wise')",0.5649687,0.60416883,0.18506078,0.15820853,-0.2473759,-0.2403922,0.0069837
60,2.3080854,2.2744927,"('inefficient', 'efficient')",0.90685,0.8219388,0.14439642,0.20990175,1.1197772,1.1021111,-0.0176661
61,-0.022949183,-0.12769978,"('illogical', 'logical')",-0.028941179,-0.22573626,0.37438673,0.21939239,0.1074988,-0.0446812,-0.15218
62,1.1147616,1.1567986,"('incompetent', 'brilliant')",0.54973584,0.5475087,0.16139299,0.3163968,0.6086301,0.673568,0.0649379
63,0.5769722,0.63709044,"('unperceptive', 'insightful')",0.70678604,0.74723303,1.05364,1.2117693,0.7791327,0.8653642,0.0862315
64,0.94430023,0.9436633,"('shy', 'confident')",0.8596542,0.8196113,-5.5668135,-5.5617905,-1.2542864,-1.2661719,-0.0118855
65,2.0010657,1.8557683,"('insecure', 'secure')",0.55077964,0.39319223,0.27501446,0.21925738,0.9422866,0.8227393,-0.1195473
66,-0.32466957,-0.23568884,"('inactive', 'active')",-0.32237232,-0.252325,0.53603274,0.5734489,-0.0370031,0.0284784,0.0654815
67,0.85796934,0.87358576,"('doubtful', 'determined')",1.3370771,1.3518629,-0.31113005,-0.20580883,0.6279721,0.6732132,0.0452411
68,-0.1739133,-0.20606668,"('dependent', 'independent')",-1.1245747,-1.2121583,-0.9659061,-0.99672425,-0.754798,-0.8049831,-0.0501851
69,-0.8217583,-0.72470737,"('lazy', 'industrious')",-0.06472335,0.046731718,-0.79536206,-0.74890584,-0.5606146,-0.4756272,0.0849874
70,1.2235942,1.2508683,"('lethargic', 'energetic')",0.6717163,0.6939481,0.9638862,1.084323,0.9530656,1.0097132,0.0566476
71,-0.7174195,-0.646833,"('diffident', 'self-confident')",-0.6794021,-0.6201442,0.24477421,0.2394495,-0.3840158,-0.3425092,0.0415066
72,0.36684394,0.37600175,"('unambitious', 'ambitious')",0.04425163,0.010383004,-1.2215813,-1.2088282,-0.2701619,-0.2741478,-0.0039859
73,0.3582398,0.3476296,"('helpless', 'self-reliant')",0.28801244,0.29232997,-3.2875228,-3.2944243,-0.8804235,-0.8848216,-0.0043981
74,0.6767548,0.72963744,"('undedicated', 'dedicated')",0.43044394,0.5063434,0.49525136,0.5937019,0.53415,0.6098943,0.0757443
75,-0.7084812,-0.63644934,"('meek', 'impulsive')",0.22339454,0.30467796,-0.45630604,-0.32406437,-0.3137976,-0.2186119,0.0951857
76,2.013616,1.9915197,"('anxious', 'daring')",0.39629626,0.36258566,0.6272252,0.65283436,1.0123792,1.0023133,-0.0100659
77,0.35639995,0.38070208,"('unmotivated', 'motivated')",-0.6376749,-0.6649371,-0.9769479,-0.8622148,-0.4194076,-0.3821499,0.0372577
78,-0.38807294,-0.31466275,"('nonresilient', 'resilient')",-1.3863591,-1.3114884,-0.19563957,-0.052566107,-0.6566906,-0.5595724,0.0971182
79,-1.4264736,-1.3470149,"('wavering', 'unwavering')",-1.2325742,-1.168717,-0.21114402,-0.1881897,-0.9567306,-0.9013072,0.0554234
80,2.3327007,2.2764518,"('dominated', 'dominating')",1.0285393,0.95239973,-1.2339648,-1.1725793,0.7090917,0.6854241,-0.0236676
81,2.2576911,2.1486518,"('submissive', 'aggressive')",0.88624346,0.701015,-0.3784062,-0.31385678,0.9218428,0.84527,-0.0765728
82,-0.2845707,-0.30779836,"('poor', 'rich')",0.17397222,0.195576,5.831225,5.8393607,1.9068755,1.9090462,0.0021707
83,0.3628181,0.33629835,"('powerless', 'powerful')",0.11772819,0.08947778,-0.90027565,-0.8872807,-0.1399098,-0.1538349,-0.0139251
84,0.56078815,0.50470304,"('inferior', 'superior')",0.1518083,0.07074491,0.47133845,0.4426653,0.394645,0.3393711,-0.0552739
85,-2.5328856,-2.4148734,"('insignificant', 'prestigious')",-0.011109028,0.039725926,0.7275373,0.6971767,-0.6054858,-0.5593235,0.0461623
86,-0.4487328,-0.4970553,"('uninfluential', 'influential')",-1.326943,-1.3864846,-0.29339558,-0.36946326,-0.6896904,-0.751001,-0.0613106
87,1.1078812,0.99228805,"('unsuccessful', 'successful')",1.1316483,1.0692934,0.83516085,0.90232176,1.0248968,0.9879677,-0.0369291
88,-0.3818315,-0.45503625,"('low', 'eminent')",0.09707023,-0.07221988,0.81868005,0.7690904,0.1779729,0.0806114,-0.0973615
