,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
47,0.8305871,0.80904186,"('stupid', 'smart')",1.0590211,1.0851362,5.2182336,5.2541385,2.3692805,2.3827721,0.0134916
48,-0.11123152,-0.14443329,"('unintelligent', 'intelligent')",-0.68277204,-0.70174325,0.45544496,0.37089127,-0.1128529,-0.1584284,-0.0455755
49,-0.5687848,-0.5299037,"('unable', 'able')",-1.1250001,-1.0193713,-0.5327318,-0.41206902,-0.7421722,-0.6537813,0.0883909
50,-0.7735406,-0.7961686,"('clumsy', 'skillful')",0.53252566,0.5128853,0.05381845,0.029403947,-0.0623988,-0.0846265,-0.0222277
51,1.379245,1.1939723,"('uneducated', 'educated')",-0.2062273,-0.32123777,0.5093616,0.38615182,0.5607931,0.4196288,-0.1411643
52,-1.0976622,-1.183853,"('irrational', 'rational')",0.62125677,0.45780534,-0.47061995,-0.60422075,-0.3156751,-0.4434228,-0.1277477
53,0.16766638,0.08275996,"('uncreative', 'creative')",1.0325687,1.006391,0.17493558,0.092158616,0.4583902,0.3937699,-0.0646203
54,-0.03472326,-0.12632914,"('incapable', 'capable')",1.1045078,1.0465678,0.2714602,0.23546827,0.4470816,0.3852356,-0.061846
55,1.05183,1.0512341,"('incompetent', 'clever')",-0.953361,-0.95829594,0.6596018,0.6369252,0.2526903,0.2432878,-0.0094025
56,1.6883068,1.6426473,"('impractical', 'practical')",0.67511964,0.7470113,0.12363051,0.117680274,0.829019,0.8357796,0.0067606
57,0.042135634,0.013387151,"('unimaginative', 'imaginative')",-0.090201244,-0.07280969,-2.9300413,-3.0039597,-0.9927023,-1.0211274,-0.0284251
58,0.110018805,0.1421563,"('undiscriminating', 'discriminating')",1.2736365,1.2263525,0.118169256,0.120207995,0.5006082,0.4962389,-0.0043693
59,-0.2533317,-0.30658227,"('foolish', 'wise')",1.290018,1.2182112,-0.4664656,-0.52541536,0.1900736,0.1287378,-0.0613358
60,2.5237648,2.510499,"('inefficient', 'efficient')",-0.20222723,-0.10402991,0.47113886,0.55776274,0.9308921,0.9880773,0.0571852
61,-0.33259162,-0.43730828,"('illogical', 'logical')",1.1628149,1.1348997,0.76754767,0.6355539,0.5325903,0.4443818,-0.0882085
62,1.0476457,1.1580937,"('incompetent', 'brilliant')",0.495247,0.64729947,0.8562388,0.9731066,0.7997105,0.9261666,0.1264561
63,1.999316,2.0189822,"('unperceptive', 'insightful')",1.0368532,1.0441316,1.0146934,1.05002,1.3502874,1.3710445,0.0207571
64,-0.3073485,-0.33531737,"('shy', 'confident')",0.5741277,0.56877595,-4.9995546,-5.0734,-1.5775919,-1.6133138,-0.0357219
65,0.96199095,0.81048167,"('insecure', 'secure')",-0.5157748,-0.5866505,0.48086086,0.45814553,0.3090257,0.2273256,-0.0817001
66,-0.08837919,-0.13067819,"('inactive', 'active')",1.2416914,1.2385048,0.68424064,0.62542284,0.6125176,0.5777498,-0.0347678
67,0.8653085,0.8203177,"('doubtful', 'determined')",0.33823103,0.35221574,-0.09904195,-0.1156954,0.3681659,0.3522793,-0.0158866
68,0.52279425,0.41077197,"('dependent', 'independent')",-2.0299697,-2.0820286,-1.0851285,-1.089721,-0.8641013,-0.9203259,-0.0562246
69,-0.88623,-0.8429542,"('lazy', 'industrious')",1.1500971,1.1898834,-1.352268,-1.2964542,-0.3628003,-0.3165084,0.0462919
70,1.5369737,1.6057202,"('lethargic', 'energetic')",-0.1905129,-0.1092222,0.7467033,0.81619954,0.6977214,0.7708991,0.0731777
71,1.4110426,1.4025193,"('diffident', 'self-confident')",1.814448,1.8223046,0.24659647,0.24067584,1.1573624,1.1551666,-0.0021958
72,0.9180261,0.85554105,"('unambitious', 'ambitious')",0.09570913,0.13840213,-0.6057981,-0.59234375,0.135979,0.1338665,-0.0021125
73,0.015999725,0.077316724,"('helpless', 'self-reliant')",1.4164348,1.3279042,-3.411309,-3.3758357,-0.6596249,-0.6568716,0.0027533
74,1.434235,1.4723635,"('undedicated', 'dedicated')",0.43564907,0.48443398,-0.38643816,-0.34301665,0.494482,0.537927,0.043445
75,-1.1490111,-1.0318545,"('meek', 'impulsive')",-0.04159537,0.02855378,-0.7339161,-0.652709,-0.6415075,-0.5520033,0.0895042
76,0.6784352,0.7381129,"('anxious', 'daring')",-0.19770464,-0.13330124,0.4751251,0.4957278,0.3186186,0.3668465,0.0482279
77,-0.29745424,-0.34505543,"('unmotivated', 'motivated')",1.1489947,1.115399,-0.74931526,-0.7116301,0.0340751,0.0195711,-0.014504
78,-0.81153154,-0.74414676,"('nonresilient', 'resilient')",0.69149584,0.73695683,-0.14382131,-0.049295932,-0.0879523,-0.0188286,0.0691237
79,-0.9615827,-0.9599031,"('wavering', 'unwavering')",0.002369834,-0.02554059,-0.651332,-0.60915345,-0.5368483,-0.5315324,0.0053159
80,0.63285196,0.52996284,"('dominated', 'dominating')",-0.33433405,-0.37165385,0.1673896,0.20121872,0.1553025,0.1198426,-0.0354599
81,0.68845946,0.5170151,"('submissive', 'aggressive')",0.6574438,0.6147238,0.041144863,-0.0057953894,0.4623494,0.3753145,-0.0870349
82,0.3750022,0.28119427,"('poor', 'rich')",-0.53410745,-0.5523083,5.8594317,5.8354855,1.9001088,1.8547905,-0.0453183
83,0.028812952,-0.018865405,"('powerless', 'powerful')",1.3440166,1.3584986,-0.3376815,-0.34540161,0.3450493,0.3314105,-0.0136388
84,-0.3180665,-0.4113474,"('inferior', 'superior')",0.35463348,0.33053887,0.42617482,0.407551,0.1542473,0.1089142,-0.0453331
85,-0.64658827,-0.56075156,"('insignificant', 'prestigious')",1.6391609,1.6037047,-0.9337453,-0.96917236,0.0196091,0.0245936,0.0049845
86,0.9460213,0.8247481,"('uninfluential', 'influential')",-0.2080558,-0.33347887,-0.30588114,-0.42233384,0.1440281,0.0229785,-0.1210496
87,0.06376315,-0.05741948,"('unsuccessful', 'successful')",0.9426725,0.8339177,0.74173576,0.7353787,0.5827238,0.5039589,-0.0787649
88,0.36409,0.29057482,"('low', 'eminent')",-0.7841686,-0.81975305,-0.23423456,-0.2759154,-0.2181044,-0.2683645,-0.0502601
