,moodys_male,moodys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,-0.9841457,-1.007538,"('corrupt', 'incorrupt')",-0.9768948,-1.066516,-0.9805202,-1.037027,-0.0565068
36,-0.82222897,-1.074078,"('hostile', 'amicable')",-0.8088043,-0.89321715,-0.8155166,-0.9836476,-0.168131
37,-0.44597018,-0.36334208,"('fake', 'genuine')",-0.35851094,-0.29062366,-0.4022406,-0.3269829,0.0752577
38,0.276646,0.18402547,"('untruthful', 'truthful')",0.3123005,0.42668423,0.2944732,0.3053548,0.0108816
39,1.3520807,1.3771642,"('exploitative', 'cooperative')",0.34750822,0.31243303,0.8497944,0.8447986,-0.0049958
40,0.6355617,0.6153555,"('stingy', 'generous')",-1.7130826,-1.7134781,-0.5387604,-0.5490613,-0.0103009
41,1.5374744,1.4126797,"('unforgiving', 'forgiving')",0.18386826,0.09351119,0.8606713,0.7530954,-0.1075759
42,0.71020854,0.70635396,"('unreliable', 'reliable')",-3.0460377,-3.0096111,-1.1679146,-1.1516286,0.016286
43,0.66008747,0.57660556,"('irresponsible', 'responsible')",0.5850894,0.54127645,0.6225884,0.558941,-0.0636474
44,-1.5651435,-1.4611714,"('prejudiced', 'unprejudiced')",-1.7008554,-1.703443,-1.6329994,-1.5823072,0.0506922
45,-0.3284887,-0.3185818,"('incompetent', 'competent')",0.36133763,0.35721916,0.0164245,0.0193187,0.0028942
46,0.55897546,0.60297,"('uncompetitive', 'competitive')",-0.6527988,-0.6293296,-0.0469117,-0.0131798,0.0337319
47,0.44098136,0.45750725,"('stupid', 'smart')",5.3085546,5.465191,2.874768,2.961349,0.086581
48,-0.31570375,-0.34314358,"('unintelligent', 'intelligent')",1.0050049,0.927781,0.3446506,0.2923187,-0.0523319
49,-0.43885878,-0.4113298,"('unable', 'able')",-0.24194738,-0.1942652,-0.3404031,-0.3027975,0.0376056
50,-0.5536625,-0.52725154,"('clumsy', 'skillful')",-0.31872407,-0.40074903,-0.4361933,-0.4640003,-0.027807
51,0.042426262,0.025430404,"('uneducated', 'educated')",0.7932711,0.738037,0.4178487,0.3817337,-0.036115
52,-0.5669515,-0.68468946,"('irrational', 'rational')",-0.52348256,-0.5278048,-0.545217,-0.6062471,-0.0610301
53,-0.6567472,-0.8412415,"('uncreative', 'creative')",0.26115286,0.16616325,-0.1977972,-0.3375391,-0.1397419
54,0.17486612,0.020428956,"('incapable', 'capable')",0.6724779,0.6683412,0.423672,0.3443851,-0.0792869
55,0.39594918,0.40267003,"('incompetent', 'clever')",0.7679993,0.73981804,0.5819743,0.571244,-0.0107303
56,1.7912656,1.6887757,"('impractical', 'practical')",0.36601305,0.35226116,1.0786393,1.0205184,-0.0581209
57,-0.5395662,-0.7393427,"('unimaginative', 'imaginative')",-3.1028874,-3.173583,-1.8212268,-1.9564629,-0.1352361
58,0.30284286,0.22396658,"('undiscriminating', 'discriminating')",0.17201293,0.11938854,0.2374279,0.1716776,-0.0657503
59,-0.35653278,-0.32868254,"('foolish', 'wise')",-0.1860701,-0.101177864,-0.2713014,-0.2149302,0.0563712
60,0.9883668,1.0635976,"('inefficient', 'efficient')",0.65243053,0.72753364,0.8203987,0.8955656,0.0751669
61,0.5973828,0.5001042,"('illogical', 'logical')",0.7933553,0.68369454,0.695369,0.5918994,-0.1034696
62,0.581059,0.73008984,"('incompetent', 'brilliant')",1.1851966,1.3242308,0.8831278,1.0271603,0.1440325
63,0.96296066,0.95849615,"('unperceptive', 'insightful')",0.912239,0.97718227,0.9375998,0.9678392,0.0302394
64,0.29821494,0.3564747,"('shy', 'confident')",-6.346967,-6.252221,-3.0243762,-2.9478731,0.0765031
65,0.53223926,0.4803655,"('insecure', 'secure')",0.29705295,0.32220238,0.4146461,0.4012839,-0.0133622
66,-0.23841727,-0.36485022,"('inactive', 'active')",0.2249566,0.1484825,-0.0067303,-0.1081839,-0.1014536
67,0.27782154,0.23590754,"('doubtful', 'determined')",-0.25793654,-0.3890297,0.0099425,-0.0765611,-0.0865036
68,-0.9059235,-0.81089973,"('dependent', 'independent')",-0.63381994,-0.57589513,-0.7698717,-0.6933974,0.0764743
69,-0.10578461,-0.10042412,"('lazy', 'industrious')",-1.1299338,-1.0993754,-0.6178592,-0.5998998,0.0179594
70,0.18531966,0.23699827,"('lethargic', 'energetic')",0.38864204,0.39951977,0.2869809,0.318259,0.0312781
71,0.23012678,0.18294999,"('diffident', 'self-confident')",0.38766283,0.34380987,0.3088948,0.2633799,-0.0455149
72,0.21867527,0.29297173,"('unambitious', 'ambitious')",-0.38384908,-0.3183549,-0.0825869,-0.0126916,0.0698953
73,0.40228155,0.4794448,"('helpless', 'self-reliant')",-3.7922406,-3.6448317,-1.6949795,-1.5826935,0.112286
74,0.8933772,0.8265847,"('undedicated', 'dedicated')",-0.1359969,-0.25058407,0.3786902,0.2880003,-0.0906899
75,-0.85418934,-0.83414227,"('meek', 'impulsive')",-0.6797807,-0.64859647,-0.7669851,-0.7413694,0.0256157
76,-0.009741554,0.100039884,"('anxious', 'daring')",-0.009582724,0.0474737,-0.0096621,0.0737568,0.0834189
77,0.7274067,0.6700704,"('unmotivated', 'motivated')",-0.82026726,-0.8037181,-0.0464303,-0.0668238,-0.0203935
78,0.22973636,0.20956177,"('nonresilient', 'resilient')",-0.1288069,-0.11971326,0.0504647,0.0449243,-0.0055404
79,-0.49292508,-0.65607435,"('wavering', 'unwavering')",-0.5446684,-0.5724148,-0.5187967,-0.6142446,-0.0954479
80,0.6338079,0.6760059,"('dominated', 'dominating')",-0.2416912,-0.20888299,0.1960583,0.2335615,0.0375032
81,1.1447338,1.152422,"('submissive', 'aggressive')",0.24162605,0.3217284,0.6931799,0.7370752,0.0438953
82,-0.71370053,-0.72619134,"('poor', 'rich')",6.325906,6.3207097,2.8061028,2.7972591,-0.0088437
83,0.780274,0.6838239,"('powerless', 'powerful')",-0.6699784,-0.8011989,0.0551478,-0.0586875,-0.1138353
84,-0.11893735,-0.082278155,"('inferior', 'superior')",0.7734525,0.7720226,0.3272576,0.3448722,0.0176146
85,-0.10192914,-0.26411602,"('insignificant', 'prestigious')",-0.48186612,-0.62812537,-0.2918976,-0.4461207,-0.1542231
86,0.08718966,-0.11032387,"('uninfluential', 'influential')",0.08274187,-0.017844785,0.0849658,-0.0640843,-0.1490501
87,0.15334216,0.16190265,"('unsuccessful', 'successful')",0.9756544,1.0373976,0.5644983,0.5996501,0.0351518
88,-0.86490667,-0.9711744,"('low', 'eminent')",-0.41684106,-0.5264664,-0.6408738,-0.7488204,-0.1079466
