,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.7774237,-0.74347776,"('impolite', 'polite')",-0.47129408,-0.5191727,-0.7683711,-0.7168215,-0.672363,-0.659824,0.012539
14,-0.33846977,-0.33827254,"('antisocial', 'social')",1.561204,1.5665317,-0.3094393,-0.32315436,0.3044316,0.3017016,-0.00273
15,0.9426108,0.86379945,"('boring', 'funny')",-0.6009478,-0.68251055,0.6794628,0.64149934,0.3403753,0.2742627,-0.0661126
16,-0.056718178,-0.12054486,"('unpopular', 'popular')",-0.27184168,-0.23671983,0.6099234,0.60602903,0.0937879,0.0829214,-0.0108665
17,-0.31158343,-0.26803833,"('nasty', 'nice')",-0.98695856,-0.9424168,-0.32903647,-0.32088092,-0.5425262,-0.5104454,0.0320808
18,-0.376899,-0.3206005,"('disagreeable', 'welcoming')",-0.49433142,-0.43138474,-0.32351646,-0.40693143,-0.398249,-0.3863056,0.0119434
19,-0.34664696,-0.3456904,"('inhospitable', 'hospitable')",-1.407197,-1.4417095,-0.09451042,-0.031922936,-0.6161182,-0.6064409,0.0096773
20,0.20735033,0.17985193,"('rough', 'thoughtful')",1.5820231,1.6212437,1.4855113,1.426609,1.0916282,1.0759015,-0.0157267
21,0.12059295,-0.0171372,"('immoral', 'moral')",0.51182777,0.45114097,-0.77061373,-0.72294104,-0.0460643,-0.0963124,-0.0502481
22,-0.24097787,-0.263133,"('untrustworthy', 'trustworthy')",0.4149023,0.32531768,-1.2265476,-1.3057258,-0.3508744,-0.4145137,-0.0636393
23,-0.97271156,-1.12041,"('insincere', 'sincere')",0.11385968,0.065232106,5.5225835,5.400478,1.5545772,1.4484334,-0.1061438
24,-0.6258687,-0.71031415,"('dishonest', 'honest')",-0.25770545,-0.29510513,0.4701226,0.38150737,-0.1378172,-0.2079706,-0.0701534
25,0.10551497,0.027004112,"('egoistic', 'altruistic')",0.31032476,0.22802675,1.7320395,1.6538615,0.7159597,0.6362975,-0.0796622
26,-0.28629455,-0.3737493,"('hardhearted', 'benevolent')",1.4404569,1.4520652,1.9063482,1.8529634,1.0201702,0.9770931,-0.0430771
27,-0.56081235,-0.45200196,"('hardhearted', 'softhearted')",-0.5403168,-0.47232857,1.3943726,1.2952238,0.0977478,0.1236311,0.0258833
28,-0.6729489,-0.9400812,"('disloyal', 'loyal')",0.3203103,0.12752339,1.0009704,0.8320258,0.2161106,0.0064893,-0.2096213
29,0.12738848,0.084099516,"('unfair', 'fair')",-0.57038414,-0.61556613,-0.38959125,-0.5331774,-0.277529,-0.3548813,-0.0773523
30,-0.23633665,-0.28603494,"('intolerant', 'tolerant')",0.5599378,0.51002616,1.3904167,1.3605207,0.5713393,0.5281707,-0.0431686
31,0.015080549,0.074320555,"('evil', 'good')",-1.008431,-0.96044165,-0.55591124,-0.6202006,-0.5164205,-0.5021072,0.0143133
32,-0.40375674,-0.5109106,"('unkind', 'kind')",0.50700265,0.37295103,0.5534039,0.39845604,0.2188833,0.0868322,-0.1320511
33,0.4378063,0.39543402,"('wrong', 'right')",-0.05886732,-0.10243713,-0.13110426,-0.1724131,0.0826116,0.0401946,-0.042417
34,-0.35214517,-0.30639374,"('mean', 'honorable')",-0.042226277,0.05413173,5.881787,5.972269,1.8291384,1.906669,0.0775306
35,1.4699439,1.4327273,"('corrupt', 'incorrupt')",-1.0285078,-1.0907815,0.32024363,0.14442378,0.2538932,0.1621232,-0.09177
36,0.4673105,0.27543455,"('hostile', 'amicable')",-0.53163445,-0.66275024,0.810408,0.60146683,0.2486947,0.0713837,-0.177311
37,0.77784353,0.78052634,"('fake', 'genuine')",0.12596244,0.12258142,0.34472632,0.363796,0.4161774,0.4223013,0.0061239
38,-0.6213173,-0.67596674,"('untruthful', 'truthful')",-1.0844549,-1.1464436,-0.15587184,-0.16339503,-0.620548,-0.6619351,-0.0413871
39,0.8466012,0.9222637,"('exploitative', 'cooperative')",1.6548958,1.7308693,0.31959575,0.32868192,0.9403643,0.9939383,0.053574
40,-0.29263192,-0.34957308,"('stingy', 'generous')",0.37887916,0.44095716,-1.3615737,-1.4542621,-0.4251088,-0.4542927,-0.0291839
41,-0.4503581,-0.52648395,"('unforgiving', 'forgiving')",0.27098033,0.27305984,0.22557913,0.14595476,0.0154005,-0.0358231,-0.0512236
42,0.2049596,0.3477082,"('unreliable', 'reliable')",0.7085118,0.84521675,-3.4042141,-3.343324,-0.8302476,-0.7167997,0.1134479
43,-0.7480038,-0.68124944,"('irresponsible', 'responsible')",0.6286049,0.72540236,0.4103205,0.45720834,0.0969739,0.1671204,0.0701465
44,0.44616833,0.5318854,"('prejudiced', 'unprejudiced')",-0.4558887,-0.3823582,-1.4422412,-1.4473714,-0.4839872,-0.4326147,0.0513725
45,-1.4411325,-1.5362517,"('incompetent', 'competent')",-0.13057497,-0.13479444,-0.6360266,-0.6557501,-0.7359114,-0.7755988,-0.0396874
46,-0.79757684,-0.89493513,"('uncompetitive', 'competitive')",1.0381277,1.0331825,-0.91150033,-0.88322645,-0.2236498,-0.2483264,-0.0246766
47,0.013481857,0.10052334,"('stupid', 'smart')",0.6065821,0.7512443,5.241048,5.281985,1.9537039,2.0445841,0.0908802
48,-1.2747364,-1.3552947,"('unintelligent', 'intelligent')",-0.15384644,-0.16212854,0.32779616,0.3746637,-0.3669289,-0.3809199,-0.013991
49,-0.39452392,-0.31568676,"('unable', 'able')",-0.9141365,-0.852999,-0.42093697,-0.3462124,-0.5765325,-0.504966,0.0715665
50,0.22878969,0.2992214,"('clumsy', 'skillful')",-0.2034798,-0.15913415,0.07437082,0.026926339,0.0332269,0.0556712,0.0224443
51,-0.9051538,-1.0024142,"('uneducated', 'educated')",0.35847315,0.26115113,0.30060685,0.25760046,-0.0820246,-0.1612209,-0.0791963
52,0.54665756,0.37772447,"('irrational', 'rational')",-0.17530581,-0.26649848,0.84573114,0.7106994,0.4056943,0.2739751,-0.1317192
53,-1.209409,-1.2779254,"('uncreative', 'creative')",-0.10153726,-0.17160009,0.9336191,0.88230205,-0.1257757,-0.1890745,-0.0632988
54,-0.03556142,-0.14067209,"('incapable', 'capable')",-0.0026937276,0.016118374,1.0543079,1.0597899,0.3386843,0.3117454,-0.0269389
55,-0.9014672,-0.9708344,"('incompetent', 'clever')",0.82559764,0.774245,-0.12104817,-0.12695369,-0.0656392,-0.1078477,-0.0422085
56,0.087916814,0.02007208,"('impractical', 'practical')",0.79359096,0.67258584,-0.09795825,-0.11993864,0.2611832,0.1909064,-0.0702768
57,-1.4503586,-1.5971191,"('unimaginative', 'imaginative')",-0.6445794,-0.67370594,-2.4998057,-2.5003028,-1.5315812,-1.5903759,-0.0587947
58,-0.29277518,-0.3384645,"('undiscriminating', 'discriminating')",0.81214726,0.81999516,0.3176559,0.31927818,0.2790093,0.2669363,-0.012073
59,0.8390129,0.8383995,"('foolish', 'wise')",-0.5691898,-0.5647405,0.56984186,0.5527011,0.2798883,0.2754534,-0.0044349
60,-0.63069767,-0.55136704,"('inefficient', 'efficient')",0.8960145,0.9177605,-0.5929535,-0.43976274,-0.1092122,-0.0244564,0.0847558
61,-0.7724981,-0.87453103,"('illogical', 'logical')",-0.35540476,-0.4769174,0.34176713,0.2504671,-0.2620452,-0.3669938,-0.1049486
62,-0.74747914,-0.7295442,"('incompetent', 'brilliant')",0.5469655,0.6237277,-0.11046508,0.01250888,-0.1036596,-0.0311026,0.072557
63,-0.64217615,-0.6302106,"('unperceptive', 'insightful')",0.6424386,0.703695,0.47731403,0.61816317,0.1591922,0.2305492,0.071357
64,0.06854691,0.07313128,"('shy', 'confident')",0.34530973,0.354684,-7.001146,-6.931787,-2.1957631,-2.1679905,0.0277726
65,-0.5558368,-0.5572247,"('insecure', 'secure')",0.47408086,0.40925053,-0.7112817,-0.6819778,-0.2643459,-0.2766507,-0.0123048
66,-0.0008283295,0.023895606,"('inactive', 'active')",0.18119518,0.1880145,1.018599,1.0583063,0.3996553,0.4234055,0.0237502
67,0.78362554,0.85912657,"('doubtful', 'determined')",0.502845,0.5140754,-0.3141382,-0.21275768,0.3241108,0.3868148,0.062704
68,0.022993125,-0.015109219,"('dependent', 'independent')",-0.40400872,-0.5044538,-0.64479226,-0.64863175,-0.341936,-0.3893983,-0.0474623
69,1.2613627,1.3644001,"('lazy', 'industrious')",0.0012706518,0.0763976,-0.50066346,-0.47081125,0.25399,0.3233289,0.0693389
70,-0.5492429,-0.46106297,"('lethargic', 'energetic')",0.177458,0.2852382,0.025904361,0.10160464,-0.1152935,-0.02474,0.0905535
71,-0.3228567,-0.39195317,"('diffident', 'self-confident')",0.1157901,0.122182965,0.5384987,0.5326341,0.1104774,0.0876213,-0.0228561
72,-0.42873973,-0.47475386,"('unambitious', 'ambitious')",0.6164688,0.61021984,-0.748399,-0.7498014,-0.18689,-0.2047785,-0.0178885
73,1.1664293,1.1702718,"('helpless', 'self-reliant')",0.39511973,0.39550728,-2.8710952,-2.865383,-0.4365154,-0.4332013,0.0033141
74,0.024762323,0.010773471,"('undedicated', 'dedicated')",1.2570533,1.3102939,0.0783116,0.045059122,0.4533757,0.4553755,0.0019998
75,0.7335959,0.6763211,"('meek', 'impulsive')",-0.97509634,-0.9365084,-0.31983635,-0.27154896,-0.1871123,-0.1772454,0.0098669
76,0.19760363,0.30810738,"('anxious', 'daring')",0.38771218,0.54678047,0.00628829,0.09381953,0.1972014,0.3162358,0.1190344
77,-0.8188641,-0.9233752,"('unmotivated', 'motivated')",0.3726545,0.33497834,-1.3163568,-1.1651101,-0.5875221,-0.5845023,0.0030198
78,-0.7118566,-0.72142226,"('nonresilient', 'resilient')",0.7156665,0.76858574,0.117870755,0.22506198,0.0405602,0.0907418,0.0501816
79,-0.17316265,-0.21044913,"('wavering', 'unwavering')",-1.711999,-1.7358446,0.030331606,0.020208877,-0.6182767,-0.6420283,-0.0237516
80,-0.39251497,-0.37217343,"('dominated', 'dominating')",0.62974536,0.5939888,-1.4983943,-1.4136583,-0.4203879,-0.397281,0.0231069
81,-0.36133707,-0.4740009,"('submissive', 'aggressive')",1.088822,1.0138977,-1.0069757,-0.8899903,-0.0931636,-0.1166979,-0.0235343
82,-0.5068053,-0.5907274,"('poor', 'rich')",-0.033912305,-0.056186873,5.7254753,5.715281,1.7282526,1.6894557,-0.0387969
83,0.42100763,0.3174192,"('powerless', 'powerful')",0.41809097,0.40773538,-0.79143584,-0.814893,0.0158876,-0.0299128,-0.0458004
84,0.9507497,0.8215634,"('inferior', 'superior')",0.21241617,0.12298648,1.0502745,1.0220852,0.7378135,0.655545,-0.0822685
85,0.42032492,0.3551816,"('insignificant', 'prestigious')",-0.12491107,-0.12577838,1.1553079,1.1318934,0.4835739,0.4537656,-0.0298083
86,-1.8111981,-1.9911759,"('uninfluential', 'influential')",-0.32940918,-0.4468409,-0.45414892,-0.5412924,-0.8649188,-0.9931031,-0.1281843
87,-0.21122205,-0.2761089,"('unsuccessful', 'successful')",1.1173319,1.1112598,0.7946687,0.9119375,0.5669262,0.5823628,0.0154366
88,-0.37936133,-0.49800572,"('low', 'eminent')",-0.69583887,-0.8506789,0.19215038,0.16682109,-0.2943499,-0.3939545,-0.0996046
