,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
54,-0.25779098,-0.46884552,"('incapable', 'capable')",0.69121194,0.73671407,0.2167105,0.1339343,-0.0827762
55,-1.3409407,-1.4090333,"('incompetent', 'clever')",0.2791276,0.19981891,-0.5309066,-0.6046072,-0.0737006
56,-1.0721987,-1.1986355,"('impractical', 'practical')",-0.6068483,-0.682259,-0.8395236,-0.9404472,-0.1009236
57,-1.7919896,-1.982077,"('unimaginative', 'imaginative')",-2.9381933,-3.099758,-2.3650913,-2.5409174,-0.1758261
58,0.44055343,0.36948234,"('undiscriminating', 'discriminating')",0.5177017,0.48354357,0.4791276,0.426513,-0.0526146
59,0.052697353,-0.006056819,"('foolish', 'wise')",-0.08014502,0.03441752,-0.0137238,0.0141804,0.0279042
60,-1.221506,-1.2305617,"('inefficient', 'efficient')",-0.28886425,-0.17732506,-0.7551851,-0.7039434,0.0512417
61,0.0054162764,-0.2884848,"('illogical', 'logical')",0.42398727,0.202682,0.2147018,-0.0429014,-0.2576032
62,-0.3581487,-0.31053576,"('incompetent', 'brilliant')",0.4017192,0.6298899,0.0217853,0.1596771,0.1378918
63,-1.0610911,-1.1062057,"('unperceptive', 'insightful')",0.53316826,0.5976091,-0.2639614,-0.2542983,0.0096631
64,-0.53590494,-0.6242405,"('shy', 'confident')",-6.605507,-6.6075716,-3.5707059,-3.615906,-0.0452001
65,-1.0049282,-1.1221185,"('insecure', 'secure')",-0.57755125,-0.5326375,-0.7912397,-0.827378,-0.0361383
66,-0.41837135,-0.39711443,"('inactive', 'active')",0.036107164,0.016803361,-0.1911321,-0.1901555,0.0009766
67,-0.28791922,-0.43322736,"('doubtful', 'determined')",-0.7278279,-0.9518516,-0.5078735,-0.6925395,-0.184666
68,-0.7786199,-0.77270347,"('dependent', 'independent')",-0.7657894,-0.68257266,-0.7722046,-0.7276381,0.0445665
69,1.6267006,1.8156871,"('lazy', 'industrious')",-0.8548612,-0.73783624,0.3859197,0.5389254,0.1530057
70,-1.7142799,-1.6888577,"('lethargic', 'energetic')",-0.32223788,-0.28760907,-1.0182589,-0.9882334,0.0300255
71,-0.024333578,-0.05182615,"('diffident', 'self-confident')",0.004325837,0.031245895,-0.0100039,-0.0102901,-0.0002862
72,-1.067792,-1.1624935,"('unambitious', 'ambitious')",-0.38102052,-0.33024704,-0.7244063,-0.7463703,-0.021964
73,1.1244811,1.1534243,"('helpless', 'self-reliant')",-3.2262862,-2.9612005,-1.0509026,-0.9038881,0.1470145
74,0.116151884,0.016934905,"('undedicated', 'dedicated')",-0.15534748,-0.38583574,-0.0195978,-0.1844504,-0.1648526
75,0.09888491,0.22044441,"('meek', 'impulsive')",-0.5964793,-0.47818238,-0.2487972,-0.128869,0.1199282
76,-0.76420027,-0.6248659,"('anxious', 'daring')",-0.7862871,-0.77053607,-0.7752437,-0.697701,0.0775427
77,-0.4638907,-0.32842705,"('unmotivated', 'motivated')",-1.2585601,-0.9860196,-0.8612254,-0.6572233,0.2040021
78,-0.066138595,0.22678469,"('nonresilient', 'resilient')",0.29779267,0.39559472,0.115827,0.3111897,0.1953627
79,0.1138568,0.01677382,"('wavering', 'unwavering')",-0.3779483,-0.38549846,-0.1320458,-0.1843623,-0.0523165
80,0.07866193,0.107562624,"('dominated', 'dominating')",-0.666821,-0.65071446,-0.2940795,-0.2715759,0.0225036
81,-1.4706384,-1.6202798,"('submissive', 'aggressive')",-0.99740297,-1.0135225,-1.2340207,-1.3169012,-0.0828805
82,-0.690064,-0.72291696,"('poor', 'rich')",6.3395176,6.3307176,2.8247268,2.8039002,-0.0208266
83,-0.2658006,-0.36552736,"('powerless', 'powerful')",-0.94113123,-1.014428,-0.6034659,-0.6899777,-0.0865118
84,0.43822807,0.42471868,"('inferior', 'superior')",0.62528116,0.7112634,0.5317546,0.567991,0.0362364
85,1.4662392,1.4117873,"('insignificant', 'prestigious')",0.13022035,0.09960058,0.7982298,0.7556939,-0.0425359
86,-1.0478216,-1.4038916,"('uninfluential', 'influential')",0.16155154,-0.16436675,-0.4431351,-0.7841291,-0.340994
87,0.601964,0.45264304,"('unsuccessful', 'successful')",0.79867256,0.8562648,0.7003183,0.6544539,-0.0458644
88,-0.10193733,-0.4505,"('low', 'eminent')",-0.36370647,-0.5061618,-0.2328219,-0.4783309,-0.245509
