,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
24,0.46999842,0.49545294,"('dishonest', 'honest')",-0.5708439,-0.55791736,-0.6441412,-0.5729858,0.7458891,0.7067863,0.0002256,0.017834,0.0176084
25,-0.087768674,-0.1385729,"('egoistic', 'altruistic')",1.0779407,1.0646963,0.3427274,0.3153383,1.7079005,1.6191114,0.7602,0.7151433,-0.0450567
26,0.8664314,0.76455903,"('hardhearted', 'benevolent')",1.8887312,1.8751714,1.4357629,1.4254651,1.7920058,1.6906656,1.4957328,1.4389653,-0.0567675
27,0.26042673,0.36042237,"('hardhearted', 'softhearted')",-0.75993526,-0.68091035,-0.58227694,-0.48505983,1.3381425,1.2935629,0.0640893,0.1220038,0.0579145
28,0.22791429,0.026126977,"('disloyal', 'loyal')",-0.36212665,-0.57091224,-0.40249535,-0.44929904,0.8963766,0.7272945,0.0899172,-0.0666974,-0.1566146
29,-1.3162764,-1.3780949,"('unfair', 'fair')",-1.0750098,-1.1173015,-0.6589767,-0.70288444,-0.5326511,-0.6946625,-0.8957285,-0.9732358,-0.0775073
30,-0.045716625,-0.03228156,"('intolerant', 'tolerant')",-0.107418306,-0.17329827,0.4710461,0.3773756,1.1542853,1.1187725,0.3680491,0.3226421,-0.045407
31,-0.64808637,-0.52523726,"('evil', 'good')",0.73205435,0.7244551,-0.48627326,-0.52477336,-0.74364054,-0.7774973,-0.2864864,-0.2757632,0.0107232
32,-0.19627813,-0.30769753,"('unkind', 'kind')",-0.9662359,-1.0986081,0.3509332,0.28310576,1.1823741,1.0327529,0.0926983,-0.0226118,-0.1153101
33,0.36669058,0.24094379,"('wrong', 'right')",1.3572177,1.354225,0.17015865,0.13931268,-0.09260862,-0.2247096,0.4503646,0.377443,-0.0729216
34,-0.38461846,-0.15662073,"('mean', 'honorable')",-0.106158346,0.10881143,0.1663081,0.33963174,5.689815,5.8810506,1.3413366,1.5432183,0.2018817
35,0.28064066,0.18490605,"('corrupt', 'incorrupt')",0.4191488,0.33521616,-1.6220263,-1.7390106,-0.2652289,-0.47928777,-0.2968664,-0.424544,-0.1276776
36,-0.75740325,-0.7590006,"('hostile', 'amicable')",0.96571916,0.80793375,-1.1877508,-1.3565404,0.28118047,0.11196531,-0.1745636,-0.2989105,-0.1243469
37,-0.33370999,-0.22747391,"('fake', 'genuine')",-0.59256256,-0.47761607,-0.5494681,-0.5127368,0.3089695,0.34963262,-0.2916928,-0.2170486,0.0746442
38,0.17645615,0.23733835,"('untruthful', 'truthful')",-0.041140057,0.038961835,-0.7619543,-0.6978562,0.059669107,0.14225319,-0.1417423,-0.0698257,0.0719166
39,1.1156623,1.1370169,"('exploitative', 'cooperative')",0.7757836,0.8044878,1.7470201,1.8168857,0.32896537,0.32848743,0.9918578,1.0217195,0.0298617
40,0.78893167,0.85975504,"('stingy', 'generous')",0.31583107,0.3610525,0.61269116,0.76745355,-1.2433754,-1.332132,0.1185196,0.1640323,0.0455127
41,-0.4266318,-0.36791614,"('unforgiving', 'forgiving')",-0.13475074,-0.18085125,0.7345407,0.7495664,0.30547944,0.23098178,0.1196594,0.1079452,-0.0117142
42,0.36612022,0.43547547,"('unreliable', 'reliable')",-0.035743684,0.20894688,0.35591257,0.55919147,-3.0218847,-2.90613,-0.5838989,-0.4256291,0.1582698
43,-0.019844785,0.16942504,"('irresponsible', 'responsible')",-0.92169005,-0.71436036,0.2645617,0.48486435,0.33334157,0.4459043,-0.0859079,0.0964583,0.1823662
44,-0.14736117,-0.10036614,"('prejudiced', 'unprejudiced')",0.45901412,0.6746997,-0.20180984,-0.19361196,-1.3636943,-1.2945706,-0.3134628,-0.2284622,0.0850006
45,-1.4189267,-1.2700081,"('incompetent', 'competent')",-1.058017,-1.0823336,-0.15113741,-0.08802929,-0.4733292,-0.49070668,-0.7753526,-0.7327694,0.0425832
46,-0.8405265,-0.7963632,"('uncompetitive', 'competitive')",-0.7505493,-0.7196807,1.1429095,1.2866756,-0.8829339,-0.8651901,-0.3327751,-0.2736396,0.0591355
47,-1.1366327,-0.98455113,"('stupid', 'smart')",-0.38486892,-0.19030814,0.45713046,0.593411,5.291415,5.423965,1.056761,1.2106292,0.1538682
48,0.22103254,0.21167344,"('unintelligent', 'intelligent')",-0.68702894,-0.76415515,-0.6900307,-0.5984077,0.032537952,0.04641432,-0.2808723,-0.2761188,0.0047535
49,-1.3463699,-1.2542871,"('unable', 'able')",-1.1547368,-1.0493191,-1.1804667,-1.0482556,-0.38905305,-0.2145875,-1.0176566,-0.8916124,0.1260442
50,0.31821942,0.30092818,"('clumsy', 'skillful')",0.17995644,0.1517816,-0.42335513,-0.46740937,0.13968036,0.12276028,0.0536253,0.0270152,-0.0266101
51,0.8346057,0.5961219,"('uneducated', 'educated')",0.2850958,0.1014926,0.38432127,0.27563867,0.64960015,0.48374614,0.5384058,0.3642498,-0.174156
52,0.23619567,0.05859533,"('irrational', 'rational')",0.48560858,0.29533613,-0.5698569,-0.7132116,0.60962945,0.50311744,0.1903942,0.0359593,-0.1544349
53,-1.0239224,-0.9826112,"('uncreative', 'creative')",-0.717472,-0.8041253,-0.7103784,-0.6471517,0.7613535,0.70222443,-0.4226049,-0.4329159,-0.010311
54,-0.056700587,-0.11270357,"('incapable', 'capable')",0.21711749,0.2973245,-0.1892605,-0.097809315,1.1873193,1.226096,0.2896189,0.3282269,0.038608
55,-0.7604987,-0.66486484,"('incompetent', 'clever')",-1.0592121,-1.1176957,0.63088137,0.7031645,-0.26731688,-0.2671736,-0.3640366,-0.3366424,0.0273942
56,-0.047814973,-0.018716907,"('impractical', 'practical')",0.27547842,0.38963178,0.475759,0.5075217,-0.22142304,-0.18572378,0.1204998,0.1731782,0.0526784
57,-0.64477575,-0.6543059,"('unimaginative', 'imaginative')",-0.87594384,-0.910735,-0.83568275,-0.76786417,-2.4557467,-2.463095,-1.2030373,-1.199,0.0040373
58,0.5899986,0.63480884,"('undiscriminating', 'discriminating')",0.46911865,0.5096058,0.7464248,0.877524,0.28141558,0.2996393,0.5217394,0.5803945,0.0586551
59,-0.11508666,-0.22150838,"('foolish', 'wise')",0.6576332,0.69525284,-1.0623189,-1.0873004,0.5716896,0.60033697,0.0129793,-0.0033047,-0.016284
60,-0.5805497,-0.42625812,"('inefficient', 'efficient')",-0.5876851,-0.46045125,0.83170885,0.9869751,-0.56985587,-0.39134368,-0.2265955,-0.0727695,0.153826
61,-0.27955288,-0.3926003,"('illogical', 'logical')",-0.5367476,-0.68258536,-0.0692441,-0.12228356,0.25554624,0.11360659,-0.1574996,-0.2709657,-0.1134661
62,-0.7900172,-0.6360647,"('incompetent', 'brilliant')",-0.12908877,0.05337064,0.5948452,0.83360934,0.059265085,0.28554145,-0.0662489,0.1341142,0.2003631
63,0.010950321,0.085568935,"('unperceptive', 'insightful')",0.018681351,0.050394546,1.0885363,1.2109818,0.7672384,0.90521836,0.4713516,0.5630409,0.0916893
64,0.32109383,0.20508783,"('shy', 'confident')",-0.19109586,-0.1228152,0.9036771,0.87175333,-6.3169537,-6.2484374,-1.3208196,-1.3236029,-0.0027833
65,-0.08362477,-0.27893463,"('insecure', 'secure')",-0.5798267,-0.6865789,0.9424322,0.8807667,-0.26073644,-0.2886764,0.0045611,-0.0933558,-0.0979169
66,0.81802285,0.8545061,"('inactive', 'active')",0.85906893,0.9376586,0.23245373,0.28900874,0.88112986,0.92228186,0.6976689,0.7508638,0.0531949
67,0.5899869,0.46929815,"('doubtful', 'determined')",-0.0060034245,0.0896608,0.56795377,0.53363734,-0.51946396,-0.5091521,0.1581183,0.145861,-0.0122573
68,0.23538326,0.14773291,"('dependent', 'independent')",-0.667407,-0.78008276,-0.6171917,-0.7293114,-0.79945546,-0.8196821,-0.4621677,-0.5453358,-0.0831681
69,0.6038847,0.6235449,"('lazy', 'industrious')",2.2137222,2.3498,0.30756092,0.32272077,-0.6798739,-0.59785813,0.6113235,0.6745519,0.0632284
70,0.16998416,0.34915558,"('lethargic', 'energetic')",-0.4248919,-0.3400718,0.13426384,0.29052544,0.54206365,0.64705926,0.1053549,0.2366671,0.1313122
71,0.47018978,0.5521818,"('diffident', 'self-confident')",0.20333877,0.27202952,0.090189055,0.20780201,0.35795194,0.3632332,0.2804174,0.3488116,0.0683942
72,0.39523247,0.39896867,"('unambitious', 'ambitious')",-0.24830708,-0.08933891,0.38743117,0.48032907,-0.69741225,-0.65442705,-0.0407639,0.0338829,0.0746468
73,1.6832883,1.7026802,"('helpless', 'self-reliant')",1.1443251,1.2507844,0.28261408,0.2306492,-2.8988492,-2.7902095,0.0528445,0.0984761,0.0456316
74,0.1965299,0.33665797,"('undedicated', 'dedicated')",0.4634398,0.49396244,0.99466664,1.0692911,0.3503631,0.33995587,0.5012498,0.5599669,0.0587171
75,0.29973072,0.34326187,"('meek', 'impulsive')",0.6804788,0.7584424,-0.8632718,-0.82935953,-0.44416082,-0.33041576,-0.0818058,-0.0145178,0.067288
76,0.25873536,0.37998623,"('anxious', 'daring')",-0.15592462,0.015153509,0.5081248,0.6799109,-0.060602635,0.005326472,0.1375832,0.2700943,0.1325111
77,-1.2134212,-1.2019668,"('unmotivated', 'motivated')",-0.7170127,-0.7090907,-0.07178359,0.06406014,-1.4791876,-1.3500946,-0.8703513,-0.799273,0.0710783
78,-1.2005012,-1.0790956,"('nonresilient', 'resilient')",-0.16529322,-0.16925165,0.6261925,0.80674773,-0.13872027,0.0007402189,-0.2195805,-0.1102148,0.1093657
79,0.28530058,0.28376076,"('wavering', 'unwavering')",-0.0389688,-0.03924525,-1.5843849,-1.6437242,-0.12052919,-0.081390336,-0.3646456,-0.3701498,-0.0055042
80,0.20681451,0.117239,"('dominated', 'dominating')",-0.08940949,-0.080353044,0.931177,0.96523154,-1.0131906,-1.0436788,0.0088479,-0.0103903,-0.0192382
81,-0.16554478,-0.45870003,"('submissive', 'aggressive')",-0.29796723,-0.34674734,1.3037298,1.33885,-0.630922,-0.655523,0.0523239,-0.0305301,-0.082854
82,-0.7297753,-0.66291654,"('poor', 'rich')",-0.84327203,-0.86403304,-0.3730264,-0.33329058,5.79121,5.7634654,0.9612841,0.9758063,0.0145222
83,-0.08605834,-0.1334557,"('powerless', 'powerful')",0.4976437,0.5691309,0.13108796,0.19416533,-0.79932433,-0.8038271,-0.0641627,-0.0434966,0.0206661
84,0.008731494,-0.18585292,"('inferior', 'superior')",-0.07370791,-0.11427783,-0.20312315,-0.23610598,0.38804194,0.32524437,0.0299856,-0.0527481,-0.0827337
85,0.33017987,0.39161712,"('insignificant', 'prestigious')",0.8633651,0.91373396,-0.49708965,-0.49579597,0.56036514,0.58019084,0.3142051,0.3474365,0.0332314
86,-0.7303771,-0.8010473,"('uninfluential', 'influential')",-0.62152946,-0.8368695,-0.19055569,-0.23485109,-0.143745,-0.3276573,-0.4215518,-0.5501063,-0.1285545
87,-0.40422416,-0.5447968,"('unsuccessful', 'successful')",0.6807432,0.6459385,1.2943047,1.3510482,1.0641557,1.1246176,0.6587449,0.6442019,-0.014543
88,0.20531407,0.06950227,"('low', 'eminent')",0.10904554,-0.016199566,-1.0229214,-1.2044268,0.19179694,0.1421707,-0.1291912,-0.2522383,-0.1230471
