,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
23,1.3829439,1.3137529,"('insincere', 'sincere')",0.45965204,0.3544041,5.7434144,5.712029,2.5286702,2.460062,-0.0686082
24,1.1910746,1.1541929,"('dishonest', 'honest')",-0.66109455,-0.64832866,0.9782982,0.99623805,0.5027594,0.5007008,-0.0020586
25,-0.37666056,-0.40839505,"('egoistic', 'altruistic')",1.0774266,1.0876836,0.6279658,0.4962973,0.4429106,0.3918619,-0.0510487
26,0.09212373,0.028536603,"('hardhearted', 'benevolent')",1.4179106,1.3663332,0.8026298,0.7207767,0.770888,0.7052155,-0.0656725
27,0.83096504,0.8398654,"('hardhearted', 'softhearted')",-0.20299008,-0.108528934,1.2183545,1.1478673,0.6154432,0.6264013,0.0109581
28,1.027667,0.89114976,"('disloyal', 'loyal')",-0.12984008,-0.2538484,0.51488113,0.4385346,0.4709027,0.358612,-0.1122907
29,-0.549074,-0.5387379,"('unfair', 'fair')",-0.69567835,-0.6309834,-0.54053605,-0.62522435,-0.5950962,-0.5983152,-0.003219
30,1.0506687,1.0381525,"('intolerant', 'tolerant')",-0.57104915,-0.57878494,0.513597,0.49442828,0.3310722,0.3179319,-0.0131403
31,-1.1360232,-1.0226039,"('evil', 'good')",0.269584,0.40250808,-0.82196784,-0.8572003,-0.5628023,-0.492432,0.0703703
32,1.2208613,1.12511,"('unkind', 'kind')",0.43109182,0.38394213,1.4466636,1.3717397,1.0328722,0.960264,-0.0726082
33,0.1997826,0.20578621,"('wrong', 'right')",1.6772034,1.6995717,-0.16941789,-0.20404986,0.5691894,0.5671027,-0.0020867
34,0.08500567,0.18880486,"('mean', 'honorable')",0.767626,0.81199884,4.752397,4.846518,1.8683429,1.9491072,0.0807643
35,-1.7785811,-1.805912,"('corrupt', 'incorrupt')",0.36406386,0.37790415,-0.61161387,-0.75125307,-0.6753771,-0.7264203,-0.0510432
36,-1.8451084,-1.7946484,"('hostile', 'amicable')",1.6986995,1.626903,-0.4314797,-0.54289865,-0.1926295,-0.2368813,-0.0442518
37,-0.6076058,-0.6068505,"('fake', 'genuine')",-1.6436121,-1.6240027,-0.1478329,-0.086094774,-0.7996836,-0.772316,0.0273676
38,0.8933772,0.9196852,"('untruthful', 'truthful')",1.1019989,1.1268362,0.016506068,0.035473786,0.6706274,0.6939984,0.023371
39,1.8404654,1.9041626,"('exploitative', 'cooperative')",0.9197111,0.97150826,0.077546924,0.05744972,0.9459078,0.9777069,0.0317991
40,0.94816136,1.003657,"('stingy', 'generous')",1.2087016,1.236235,-1.8837038,-2.0017335,0.091053,0.0793862,-0.0116668
41,0.8191289,0.9272923,"('unforgiving', 'forgiving')",0.77701116,0.75474215,0.02659205,0.03536044,0.5409107,0.572465,0.0315543
42,1.4449065,1.5056328,"('unreliable', 'reliable')",0.33442575,0.34697044,-2.6761453,-2.5437126,-0.2989377,-0.2303698,0.0685679
43,1.6234825,1.7013806,"('irresponsible', 'responsible')",-0.49566296,-0.45629102,0.4127869,0.50368243,0.5135355,0.582924,0.0693885
44,-0.34693617,-0.29398155,"('prejudiced', 'unprejudiced')",-0.28091162,-0.21210879,-1.2717097,-1.288157,-0.6331858,-0.5980825,0.0351033
45,0.5187117,0.57184976,"('incompetent', 'competent')",-1.5902927,-1.5573207,-0.45784253,-0.40989336,-0.5098078,-0.4651214,0.0446864
46,0.42358655,0.44867337,"('uncompetitive', 'competitive')",-0.8107675,-0.80145735,-1.4674333,-1.4248555,-0.6182048,-0.5925465,0.0256583
47,0.5632203,0.6053735,"('stupid', 'smart')",0.22481921,0.25197196,5.4341035,5.5681076,2.0740477,2.1418177,0.06777
48,0.51972145,0.45213068,"('unintelligent', 'intelligent')",-0.97274584,-0.9832797,0.018817302,0.034584064,-0.1447357,-0.1655217,-0.020786
49,-0.22777963,-0.2270723,"('unable', 'able')",-0.3902464,-0.35220346,0.15729553,0.24324659,-0.1535768,-0.1120097,0.0415671
50,-0.5872833,-0.6489103,"('clumsy', 'skillful')",0.11099912,0.089236975,0.07804267,0.111586966,-0.1327472,-0.1493621,-0.0166149
51,1.1477008,1.0633126,"('uneducated', 'educated')",-1.8019017,-1.8056744,-0.015535116,-0.099183545,-0.2232453,-0.2805151,-0.0572698
52,-0.04616323,-0.107261986,"('irrational', 'rational')",0.7329382,0.6105358,0.12468209,-0.014705818,0.2704857,0.162856,-0.1076297
53,-0.19618905,-0.24897699,"('uncreative', 'creative')",0.06507261,-0.0039876243,0.29691058,0.20332707,0.0552647,-0.0165458,-0.0718105
54,0.19814964,0.12595405,"('incapable', 'capable')",1.2254825,1.2066852,1.1984718,1.2799044,0.8740346,0.8708479,-0.0031867
55,0.7919049,0.7765469,"('incompetent', 'clever')",-1.7538564,-1.704738,-0.17708166,-0.17507717,-0.3796777,-0.3677561,0.0119216
56,1.7223884,1.7147479,"('impractical', 'practical')",0.019990109,-0.036017194,0.2601468,0.321458,0.6675084,0.6667296,-0.0007788
57,0.0804928,0.07413706,"('unimaginative', 'imaginative')",-0.6018254,-0.62732637,-2.888333,-2.8144386,-1.1365552,-1.1225426,0.0140126
58,0.043873087,0.04754398,"('undiscriminating', 'discriminating')",0.63381094,0.61969286,-0.5992392,-0.53889877,0.0261483,0.0427794,0.0166311
59,0.025088102,0.01430689,"('foolish', 'wise')",0.59413576,0.5780211,0.668816,0.7039022,0.4293466,0.4320767,0.0027301
60,1.6719851,1.6928313,"('inefficient', 'efficient')",-0.5835674,-0.5472673,0.0667685,0.18057755,0.3850621,0.4420472,0.0569851
61,0.77327937,0.6919995,"('illogical', 'logical')",0.57969123,0.5165883,0.05521544,-0.068976454,0.4693954,0.3798705,-0.0895249
62,1.6651341,1.7557734,"('incompetent', 'brilliant')",0.012638114,0.11369571,0.3302853,0.4503469,0.6693525,0.773272,0.1039195
63,1.2844678,1.2612088,"('unperceptive', 'insightful')",0.2599762,0.26158395,0.05204221,0.13800204,0.5321621,0.5535982,0.0214361
64,0.33171892,0.29433405,"('shy', 'confident')",-0.7452692,-0.7142744,-6.2433686,-6.168826,-2.218973,-2.1962555,0.0227175
65,1.1508058,0.9930455,"('insecure', 'secure')",-0.16784711,-0.29522768,0.11268006,0.14152068,0.3652129,0.2797795,-0.0854334
66,0.09806194,0.10893281,"('inactive', 'active')",0.9725735,1.0326828,0.7395952,0.69115096,0.6034102,0.6109222,0.007512
67,0.41622946,0.4034514,"('doubtful', 'determined')",0.31081864,0.2648598,-0.3218651,-0.24723524,0.135061,0.1403587,0.0052977
68,0.030573929,-0.101650774,"('dependent', 'independent')",-2.0544648,-2.069093,-1.0622729,-1.0459318,-1.0287213,-1.0722252,-0.0435039
69,-0.75660604,-0.69945824,"('lazy', 'industrious')",1.9348326,1.9723595,-0.9018149,-0.96251684,0.0921372,0.1034615,0.0113243
70,0.9834634,1.037646,"('lethargic', 'energetic')",-1.0953577,-1.043119,0.7106608,0.76144546,0.1995889,0.2519909,0.052402
71,0.8978094,0.9048425,"('diffident', 'self-confident')",1.4656609,1.5552746,0.7572433,0.7695191,1.0402379,1.0765454,0.0363075
72,0.7505409,0.6716161,"('unambitious', 'ambitious')",-0.52165484,-0.5057022,0.2398179,0.3532991,0.1562347,0.173071,0.0168363
73,1.0729477,1.0349665,"('helpless', 'self-reliant')",1.1393715,1.0863556,-3.3082774,-3.2716143,-0.3653193,-0.3834307,-0.0181114
74,1.5949559,1.5526291,"('undedicated', 'dedicated')",0.05372014,0.0046109725,-0.040296637,-0.034476552,0.5361265,0.5075879,-0.0285386
75,-0.79553956,-0.69344234,"('meek', 'impulsive')",0.27739382,0.34510997,-0.117135435,-0.054186843,-0.2117604,-0.1341731,0.0775873
76,1.0063457,1.0458574,"('anxious', 'daring')",-0.27310556,-0.26219356,0.10291584,0.12699635,0.2787187,0.3035534,0.0248347
77,0.09334889,0.12007425,"('unmotivated', 'motivated')",0.3028396,0.29097456,-1.3140622,-1.2206522,-0.3059579,-0.2698678,0.0360901
78,-0.67655444,-0.60775596,"('nonresilient', 'resilient')",0.41820103,0.4281879,-0.82956094,-0.8522093,-0.3626381,-0.3439258,0.0187123
79,-0.29353118,-0.3180763,"('wavering', 'unwavering')",0.605957,0.5413629,-0.16644475,-0.09096084,0.0486603,0.0441086,-0.0045517
80,1.0490876,1.008299,"('dominated', 'dominating')",-0.31696025,-0.3467573,-0.66312283,-0.66181356,0.0230015,-9.06e-05,-0.0230921
81,0.94808704,0.8839117,"('submissive', 'aggressive')",-0.6860427,-0.71085995,-0.21062861,-0.18959972,0.0171386,-0.005516,-0.0226546
82,-0.75112706,-0.77990466,"('poor', 'rich')",-1.1281326,-1.1719552,6.676523,6.692159,1.5990879,1.5800997,-0.0189882
83,0.48060125,0.4366409,"('powerless', 'powerful')",1.0879579,1.0970688,-0.7566132,-0.70613956,0.2706487,0.2758567,0.005208
84,-0.32010874,-0.40576518,"('inferior', 'superior')",-0.24049856,-0.28142852,-0.23771709,-0.25110584,-0.2661081,-0.3127665,-0.0466584
85,-1.2873737,-1.2722259,"('insignificant', 'prestigious')",1.0696301,1.0610019,-0.03798687,-0.1488322,-0.0852435,-0.1200187,-0.0347752
86,0.5981432,0.5189511,"('uninfluential', 'influential')",-1.3241265,-1.3879979,-0.043838814,-0.027930781,-0.2566074,-0.2989925,-0.0423851
87,0.6891733,0.5523459,"('unsuccessful', 'successful')",0.7064138,0.6451042,0.52568686,0.5233122,0.6404246,0.5735875,-0.0668371
88,-0.32202017,-0.42930955,"('low', 'eminent')",-1.324521,-1.4314431,-0.088827804,-0.06918983,-0.5784563,-0.6433141,-0.0648578
