,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
32,-0.06440227,-0.12055728,"('unkind', 'kind')",-1.3279166,-1.3591902,0.7324106,0.570229,-0.2199694,-0.3031728,-0.0832034
33,0.9012931,0.811246,"('wrong', 'right')",0.87628233,0.741226,0.42570293,0.3412969,0.7344262,0.6312563,-0.1031699
34,-0.23576319,-0.0737195,"('mean', 'honorable')",-0.6206729,-0.48155856,5.0289216,5.1440697,1.3908285,1.5295973,0.1387688
35,0.60478127,0.35194656,"('corrupt', 'incorrupt')",1.249062,1.1017857,0.65056133,0.5622532,0.8348015,0.6719952,-0.1628063
36,0.5492914,0.55833274,"('hostile', 'amicable')",0.9983988,0.78046185,1.8612828,1.6965042,1.1363243,1.0117663,-0.124558
37,-0.83951014,-0.8061246,"('fake', 'genuine')",-1.5777576,-1.5141653,0.32534307,0.3190934,-0.6973082,-0.6670655,0.0302427
38,-0.19434957,-0.1515282,"('untruthful', 'truthful')",-0.955818,-0.9512781,0.28159744,0.2962395,-0.2895234,-0.2688556,0.0206678
39,1.4846873,1.492672,"('exploitative', 'cooperative')",0.6002876,0.6834511,-0.05254499,-0.0999794,0.6774766,0.6920479,0.0145713
40,0.3328157,0.44291472,"('stingy', 'generous')",0.8021043,0.73780024,-1.5256264,-1.6883148,-0.1302355,-0.1691999,-0.0389644
41,0.09286335,0.2392823,"('unforgiving', 'forgiving')",-0.22988035,-0.22678609,0.53279096,0.44440588,0.1319246,0.1523007,0.0203761
42,0.12294558,0.15719347,"('unreliable', 'reliable')",-0.059657507,-0.07047634,-3.1344347,-3.2922897,-1.0237156,-1.0685242,-0.0448086
43,0.7687353,0.8716728,"('irresponsible', 'responsible')",-1.39432,-1.2871926,0.4539152,0.40979594,-0.0572232,-0.0019079,0.0553153
44,-1.8002872,-1.818776,"('prejudiced', 'unprejudiced')",-0.5885221,-0.5377082,-1.4972637,-1.4919878,-1.2953576,-1.282824,0.0125336
45,-0.33871973,-0.10063225,"('incompetent', 'competent')",-1.0629686,-0.97802496,0.1804882,0.13315088,-0.4070667,-0.3151688,0.0918979
46,-0.68613446,-0.497127,"('uncompetitive', 'competitive')",-1.1577599,-1.031779,-1.5009954,-1.5271668,-1.1149632,-1.018691,0.0962722
47,0.29706088,0.4424796,"('stupid', 'smart')",-0.7102556,-0.6187356,5.6885223,5.7443027,1.7584426,1.8560155,0.0975729
48,0.42772704,0.55212283,"('unintelligent', 'intelligent')",-1.3341278,-1.2351837,-0.21754543,-0.1946128,-0.3746487,-0.2925579,0.0820908
49,-0.43540624,-0.38859063,"('unable', 'able')",-1.366607,-1.2447679,-0.32806733,-0.2881956,-0.7100268,-0.640518,0.0695088
50,-0.8278641,-0.8052128,"('clumsy', 'skillful')",-0.3533694,-0.37649292,-0.3348584,-0.45161957,-0.505364,-0.5444418,-0.0390778
51,-0.39906684,-0.41152647,"('uneducated', 'educated')",-0.3202743,-0.265617,0.44076705,0.36023465,-0.092858,-0.1056363,-0.0127783
52,-0.13244975,-0.2598304,"('irrational', 'rational')",0.15649259,0.008249834,0.55470854,0.4594334,0.1929171,0.0692843,-0.1236328
53,0.6176969,0.61252075,"('uncreative', 'creative')",-0.5972299,-0.70037526,1.1689559,0.9920261,0.3964743,0.3013905,-0.0950838
54,-0.35829315,-0.4524396,"('incapable', 'capable')",-0.7745558,-0.7713799,1.2283397,1.1948866,0.0318302,-0.0096443,-0.0414745
55,-0.77099246,-0.5238902,"('incompetent', 'clever')",-1.5343528,-1.3758966,-0.6219511,-0.5815741,-0.9757655,-0.8271203,0.1486452
56,0.9838306,0.98806536,"('impractical', 'practical')",-1.347508,-1.2957371,-0.20122004,-0.19240795,-0.1882991,-0.1666933,0.0216058
57,-0.33297008,-0.32263437,"('unimaginative', 'imaginative')",-0.96810734,-1.0593851,-2.448562,-2.5209658,-1.2498798,-1.300995,-0.0511152
58,1.256326,1.2922733,"('undiscriminating', 'discriminating')",0.6099473,0.57716703,0.69122684,0.6603518,0.8525,0.843264,-0.009236
59,0.40332976,0.32748675,"('foolish', 'wise')",0.40323314,0.37004307,0.64012367,0.62519556,0.4822288,0.4409084,-0.0413204
60,-0.37332034,-0.1428958,"('inefficient', 'efficient')",-2.6993866,-2.4779565,-0.96674144,-0.84168935,-1.3464828,-1.1541805,0.1923023
61,1.5451635,1.499486,"('illogical', 'logical')",0.27715385,0.2104495,0.9637683,0.84983146,0.9286952,0.8532556,-0.0754396
62,-0.6856977,-0.49057612,"('incompetent', 'brilliant')",-0.88339204,-0.69569653,-0.42636228,-0.34360242,-0.6651506,-0.5099583,0.1551923
63,0.49080178,0.6569042,"('unperceptive', 'insightful')",-0.3963472,-0.2722682,0.59129316,0.6040372,0.2285826,0.3295577,0.1009751
64,-0.2750497,-0.2999844,"('shy', 'confident')",0.30832228,0.3302544,-6.599177,-6.5815773,-2.1886347,-2.1837691,0.0048656
65,-0.47784603,-0.45247716,"('insecure', 'secure')",-1.5941106,-1.532641,-0.73616207,-0.69982916,-0.9360396,-0.8949824,0.0410572
66,-0.11128098,-0.16592349,"('inactive', 'active')",1.0383081,1.0455325,1.5344468,1.5174261,0.8204913,0.7990117,-0.0214796
67,0.5832813,0.5125029,"('doubtful', 'determined')",0.23072629,0.2124647,-0.4868825,-0.36377797,0.1090417,0.1203965,0.0113548
68,0.33610746,0.28754455,"('dependent', 'independent')",-1.2651888,-1.2246064,-0.74976724,-0.7324094,-0.5596162,-0.5564904,0.0031258
69,0.39435223,0.28528416,"('lazy', 'industrious')",1.8273288,1.7711291,0.19038506,0.17541385,0.8040221,0.7439423,-0.0600798
70,-0.69904286,-0.598858,"('lethargic', 'energetic')",-1.3486716,-1.3019328,-0.24501401,-0.29478237,-0.7642428,-0.7318577,0.0323851
71,2.4017396,2.3757029,"('diffident', 'self-confident')",0.32912013,0.33733135,0.92744756,0.81408924,1.2194358,1.1757078,-0.043728
72,0.39105603,0.433449,"('unambitious', 'ambitious')",-1.1460916,-1.1099827,0.09514782,0.121112846,-0.2199626,-0.1851403,0.0348223
73,0.60589284,0.54385704,"('helpless', 'self-reliant')",1.7223492,1.6206573,-3.1362226,-3.1846416,-0.2693268,-0.3400424,-0.0707156
74,1.3971347,1.4271849,"('undedicated', 'dedicated')",0.30466616,0.3010306,0.29306728,0.1578939,0.664956,0.6287032,-0.0362528
75,-1.2215217,-1.2416043,"('meek', 'impulsive')",0.36291397,0.35081413,-0.5570782,-0.4837728,-0.4718953,-0.4581877,0.0137076
76,-1.0473942,-0.9432455,"('anxious', 'daring')",-1.4782193,-1.2942109,-0.82499295,-0.8024565,-1.1168687,-1.0133042,0.1035645
77,-1.7061119,-1.488568,"('unmotivated', 'motivated')",-1.6579734,-1.5082573,-1.6844306,-1.4842775,-1.6828386,-1.493701,0.1891376
78,-0.35496476,-0.20361419,"('nonresilient', 'resilient')",-0.40212634,-0.3368463,0.45527726,0.47032574,-0.1006046,-0.0233782,0.0772264
79,-0.4574379,-0.48583934,"('wavering', 'unwavering')",-0.5724203,-0.62543917,0.37248605,0.384859,-0.2191241,-0.2421399,-0.0230158
80,-0.60697377,-0.6104958,"('dominated', 'dominating')",-0.4138367,-0.257818,-0.5613445,-0.43557006,-0.527385,-0.4346279,0.0927571
81,-0.53240526,-0.50628656,"('submissive', 'aggressive')",-1.2293525,-1.0953412,-1.5099492,-1.3510954,-1.090569,-0.9842411,0.1063279
82,0.31461066,0.39018682,"('poor', 'rich')",-0.99857426,-0.9543959,5.8052964,5.7760053,1.7071109,1.7372654,0.0301545
83,-0.044714272,0.0029575527,"('powerless', 'powerful')",-0.086290866,-0.05393444,-0.7465086,-0.67517483,-0.2925046,-0.2420506,0.050454
84,0.27652198,0.16013779,"('inferior', 'superior')",0.778178,0.66138536,0.8642441,0.87923676,0.639648,0.56692,-0.072728
85,0.01721242,-0.019467656,"('insignificant', 'prestigious')",1.3260412,1.1973044,1.3655196,1.3221837,0.9029244,0.8333402,-0.0695842
86,0.9237026,0.9466054,"('uninfluential', 'influential')",-1.0194988,-1.0431473,0.057828642,-0.015509516,-0.0126559,-0.0373505,-0.0246946
87,1.0843208,1.0770257,"('unsuccessful', 'successful')",1.8476312,1.9531199,1.4116611,1.4628284,1.447871,1.4976581,0.0497871
88,0.5847641,0.46542788,"('low', 'eminent')",-0.95338565,-1.0226418,0.18007663,0.17099692,-0.0628483,-0.128739,-0.0658907
