,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
48,-0.5356648,-0.6335841,"('unintelligent', 'intelligent')",0.0714601,0.05733314,0.35495144,0.38671243,-0.0364178,-0.0631795,-0.0267617
49,-0.39330027,-0.30901447,"('unable', 'able')",-0.7407215,-0.6267665,-0.10076842,0.047705907,-0.4115967,-0.296025,0.1155717
50,0.26557183,0.24306072,"('clumsy', 'skillful')",-0.031447753,-0.0028181355,0.21292531,0.30532786,0.1490165,0.1818568,0.0328403
51,-0.4044501,-0.641307,"('uneducated', 'educated')",0.8250239,0.63417643,0.8199068,0.7071869,0.4134935,0.2333521,-0.1801414
52,0.2840563,0.11427696,"('irrational', 'rational')",-1.2184501,-1.2510015,0.10298829,-0.081069365,-0.2771352,-0.4059313,-0.1287961
53,-1.0772346,-1.081538,"('uncreative', 'creative')",-0.132865,-0.10445281,1.0292115,1.0200182,-0.060296,-0.0553242,0.0049718
54,0.11713152,-0.058195863,"('incapable', 'capable')",-0.22790289,-0.22275424,1.1953753,1.1657218,0.3615346,0.2949239,-0.0666107
55,-0.11395867,-0.22915249,"('incompetent', 'clever')",1.5463011,1.4583929,0.2871193,0.28635198,0.5731539,0.5051974,-0.0679565
56,0.39004987,0.23207733,"('impractical', 'practical')",1.7825869,1.6352236,0.53527355,0.49550012,0.9026368,0.7876004,-0.1150364
57,-0.31217632,-0.5325063,"('unimaginative', 'imaginative')",0.030885413,-0.08739888,-2.5934002,-2.615178,-0.9582303,-1.0783611,-0.1201308
58,0.39652663,0.33067068,"('undiscriminating', 'discriminating')",0.9363808,0.96879375,0.14339212,0.17692508,0.4920998,0.4921298,3e-05
59,0.5482141,0.56297636,"('foolish', 'wise')",-1.3500693,-1.3384064,0.325728,0.32791558,-0.1587091,-0.1491715,0.0095376
60,0.51273394,0.4715876,"('inefficient', 'efficient')",2.054936,2.0892923,0.06300043,0.28725317,0.8768901,0.9493777,0.0724876
61,0.25833538,0.15820906,"('illogical', 'logical')",-0.26935643,-0.32134184,0.34339255,0.18603636,0.1107905,0.0076345,-0.103156
62,0.69015074,0.69609374,"('incompetent', 'brilliant')",1.4160904,1.4943187,0.47591317,0.6574318,0.8607181,0.9492815,0.0885634
63,-0.2831148,-0.29927197,"('unperceptive', 'insightful')",1.4112519,1.4608046,0.9734057,1.169769,0.7005143,0.7771006,0.0765863
64,0.11298846,0.09058573,"('shy', 'confident')",1.0609761,1.0385325,-6.5957823,-6.48246,-1.8072726,-1.7844474,0.0228252
65,0.44520125,0.20866692,"('insecure', 'secure')",1.3972487,1.2049524,0.010615701,-0.0375769,0.6176886,0.4586808,-0.1590078
66,-0.54539996,-0.48489475,"('inactive', 'active')",0.31589094,0.30793566,0.8016304,0.7611058,0.1907071,0.1947156,0.0040085
67,1.0359198,0.90850353,"('doubtful', 'determined')",0.9835678,0.9165031,-0.22154412,-0.2737501,0.5993145,0.5170855,-0.082229
68,-0.76766807,-0.86857545,"('dependent', 'independent')",-0.28147918,-0.42820457,-0.57297707,-0.5606776,-0.5407081,-0.6191525,-0.0784444
69,0.3771011,0.64435744,"('lazy', 'industrious')",-0.1286888,0.03447064,-1.0394,-0.9323112,-0.2636626,-0.0844944,0.1791682
70,-0.012654852,-0.050819702,"('lethargic', 'energetic')",1.0329276,1.0570672,0.79951924,0.9083563,0.6065973,0.6382012,0.0316039
71,-0.4139428,-0.30222195,"('diffident', 'self-confident')",-0.058239676,0.024739908,0.41826972,0.39037773,-0.0179709,0.0376319,0.0556028
72,0.26581106,0.197632,"('unambitious', 'ambitious')",0.5280487,0.5682541,-0.7354949,-0.6675263,0.0194549,0.0327866,0.0133317
73,1.3738439,1.3315023,"('helpless', 'self-reliant')",0.08882733,0.04746695,-3.52355,-3.361782,-0.6869596,-0.6609376,0.026022
74,0.08619419,-0.0102826115,"('undedicated', 'dedicated')",1.5028744,1.4866089,0.2160116,0.23351061,0.6016934,0.5699456,-0.0317478
75,0.3518571,0.36184675,"('meek', 'impulsive')",-1.237503,-1.1173521,-0.35987282,-0.26431593,-0.4151729,-0.3399404,0.0752325
76,1.1034935,1.1131552,"('anxious', 'daring')",1.1864638,1.2925106,0.5131248,0.5495824,0.9343607,0.9850828,0.0507221
77,-0.0996423,-0.11586654,"('unmotivated', 'motivated')",0.7655545,0.7996742,-1.2372471,-1.149045,-0.190445,-0.1550791,0.0353659
78,-0.7813423,-0.62828785,"('nonresilient', 'resilient')",0.73067975,0.7802568,-0.35376877,-0.1681416,-0.1348104,-0.0053909,0.1294195
79,-1.2174278,-1.1964825,"('wavering', 'unwavering')",-2.1271381,-2.084441,-0.18992434,-0.21047206,-1.1781634,-1.1637985,0.0143649
80,0.6171536,0.36590493,"('dominated', 'dominating')",1.3217863,1.1342407,-0.92544097,-0.9520557,0.3378329,0.1826967,-0.1551362
81,0.6697894,0.34322616,"('submissive', 'aggressive')",2.2294512,2.0245926,-0.2991538,-0.29414797,0.8666956,0.6912236,-0.175472
82,-0.41133073,-0.4678029,"('poor', 'rich')",0.52702224,0.55099964,6.8159747,6.7034535,2.3105555,2.2622167,-0.0483388
83,0.6300458,0.51900655,"('powerless', 'powerful')",0.23314892,0.2527172,-0.6711188,-0.7512042,0.0640253,0.0068399,-0.0571854
84,0.4713989,0.29969344,"('inferior', 'superior')",0.032944746,-0.02793473,0.3647615,0.3606338,0.2897017,0.2107975,-0.0789042
85,0.47888422,0.6051887,"('insignificant', 'prestigious')",-0.6105492,-0.460881,0.35217795,0.33497512,0.0735043,0.159761,0.0862567
86,-1.6993965,-1.9343675,"('uninfluential', 'influential')",0.14657426,0.06891985,-0.017887477,-0.12031689,-0.5235699,-0.6619215,-0.1383516
87,0.74565804,0.55941814,"('unsuccessful', 'successful')",1.5244099,1.4343537,0.92735064,0.859009,1.0658062,0.9509269,-0.1148793
88,0.17971157,-0.07115951,"('low', 'eminent')",-0.06340838,-0.2047811,0.54192203,0.46632838,0.2194084,0.0634626,-0.1559458
