,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,1.064004,1.0223241,"('unkind', 'kind')",1.0976524,0.98448044,1.0808282,1.0034022,-0.077426
33,0.7568779,0.72784775,"('wrong', 'right')",-0.67934954,-0.75979906,0.0387642,-0.0159757,-0.0547399
34,1.1612837,1.3198756,"('mean', 'honorable')",6.1371675,6.359377,3.6492257,3.8396263,0.1904006
35,-0.8510188,-0.9140382,"('corrupt', 'incorrupt')",-0.13043198,-0.2727041,-0.4907254,-0.5933712,-0.1026458
36,-0.3649809,-0.3699689,"('hostile', 'amicable')",0.059429213,-0.12586187,-0.1527759,-0.2479154,-0.0951395
37,0.18958572,0.28239992,"('fake', 'genuine')",0.3522331,0.38536486,0.2709094,0.3338824,0.062973
38,0.75876504,0.8556447,"('untruthful', 'truthful')",0.076095395,0.12710634,0.4174302,0.4913755,0.0739453
39,2.0818734,2.0447798,"('exploitative', 'cooperative')",0.43291578,0.38763627,1.2573946,1.216208,-0.0411866
40,-0.51615834,-0.52248037,"('stingy', 'generous')",-1.9938867,-2.038435,-1.2550225,-1.2804577,-0.0254352
41,0.6624575,0.6734687,"('unforgiving', 'forgiving')",-0.2091178,-0.26167163,0.2266699,0.2058985,-0.0207714
42,0.28003648,0.3685153,"('unreliable', 'reliable')",-3.1822371,-3.107102,-1.4511003,-1.3692933,0.081807
43,0.8910974,0.9258372,"('irresponsible', 'responsible')",0.5483066,0.5770956,0.719702,0.7514664,0.0317644
44,-1.8872727,-1.8328078,"('prejudiced', 'unprejudiced')",-1.2285458,-1.1894581,-1.5579093,-1.511133,0.0467763
45,-0.35510808,-0.25787574,"('incompetent', 'competent')",-0.65924966,-0.5970791,-0.5071789,-0.4274774,0.0797015
46,-0.4567662,-0.47591987,"('uncompetitive', 'competitive')",-0.78544766,-0.8345723,-0.6211069,-0.6552461,-0.0341392
47,0.41191202,0.38508534,"('stupid', 'smart')",5.084752,5.278108,2.748332,2.8315969,0.0832649
48,0.83227634,0.85672855,"('unintelligent', 'intelligent')",0.64841884,0.64109963,0.7403476,0.7489141,0.0085665
49,-0.029597009,-0.022883859,"('unable', 'able')",-0.36723793,-0.30799407,-0.1984175,-0.165439,0.0329785
50,-1.3635485,-1.2995496,"('clumsy', 'skillful')",-0.2692242,-0.23775592,-0.8163863,-0.7686527,0.0477336
51,-0.15179294,-0.23436812,"('uneducated', 'educated')",0.9922115,0.93818617,0.4202093,0.351909,-0.0683003
52,-0.5161038,-0.6130699,"('irrational', 'rational')",-0.14155856,-0.31395072,-0.3288312,-0.4635103,-0.1346791
53,1.771822,1.7351032,"('uncreative', 'creative')",0.97816133,0.86226946,1.3749917,1.2986864,-0.0763053
54,0.91758245,0.86457276,"('incapable', 'capable')",1.1073092,1.0821569,1.0124458,0.9733648,-0.039081
55,0.8980663,0.96726966,"('incompetent', 'clever')",0.036860827,0.08700417,0.4674636,0.5271369,0.0596733
56,2.3765004,2.443197,"('impractical', 'practical')",-0.042183824,0.019175347,1.1671582,1.2311862,0.064028
57,-0.071801215,-0.060183972,"('unimaginative', 'imaginative')",-2.658278,-2.7011962,-1.3650396,-1.3806901,-0.0156505
58,0.9173599,1.0005069,"('undiscriminating', 'discriminating')",0.24138609,0.2004396,0.579373,0.6004732,0.0211002
59,-0.17934467,-0.17523634,"('foolish', 'wise')",0.042442158,-0.023386156,-0.0684513,-0.0993112,-0.0308599
60,1.8042634,1.8802925,"('inefficient', 'efficient')",0.2819328,0.4054631,1.0430981,1.1428778,0.0997797
61,2.0230415,1.9373989,"('illogical', 'logical')",0.25715554,0.08650726,1.1400986,1.0119531,-0.1281455
62,0.45812735,0.5603488,"('incompetent', 'brilliant')",0.065783784,0.28833658,0.2619556,0.4243427,0.1623871
63,1.1666919,1.2134554,"('unperceptive', 'insightful')",0.8595899,0.93001914,1.0131409,1.0717373,0.0585964
64,-1.0115287,-1.0750995,"('shy', 'confident')",-6.738151,-6.832359,-3.8748398,-3.9537292,-0.0788894
65,0.10944997,0.0064785555,"('insecure', 'secure')",-0.2208023,-0.20995277,-0.0556762,-0.1017371,-0.0460609
66,-1.4280384,-1.4999975,"('inactive', 'active')",0.31894925,0.27052593,-0.5545446,-0.6147358,-0.0601912
67,-0.4459708,-0.42842722,"('doubtful', 'determined')",-0.89065254,-0.76697826,-0.6683117,-0.5977027,0.070609
68,-0.45062667,-0.47208154,"('dependent', 'independent')",-0.45201218,-0.4704983,-0.4513194,-0.4712899,-0.0199705
69,-1.2869574,-1.272167,"('lazy', 'industrious')",-1.2330824,-1.1583167,-1.2600199,-1.2152419,0.044778
70,0.36941612,0.47184995,"('lethargic', 'energetic')",0.5752038,0.6875467,0.4723099,0.5796983,0.1073884
71,1.3757902,1.3492588,"('diffident', 'self-confident')",0.29635176,0.2553083,0.836071,0.8022835,-0.0337875
72,0.037279084,0.051015098,"('unambitious', 'ambitious')",-1.0866895,-1.010422,-0.5247052,-0.4797035,0.0450017
73,1.1986622,1.3112007,"('helpless', 'self-reliant')",-2.978635,-2.9556334,-0.8899865,-0.8222163,0.0677702
74,1.6408367,1.6835176,"('undedicated', 'dedicated')",0.14452176,0.16021204,0.8926792,0.9218648,0.0291856
75,-1.0139141,-0.92192733,"('meek', 'impulsive')",-0.370242,-0.26267815,-0.6920781,-0.5923027,0.0997754
76,0.16376823,0.2524892,"('anxious', 'daring')",0.4186242,0.4799722,0.2911962,0.3662307,0.0750345
77,0.27593893,0.35056055,"('unmotivated', 'motivated')",-1.2905846,-1.2292941,-0.5073228,-0.4393668,0.067956
78,-0.71773785,-0.73142326,"('nonresilient', 'resilient')",-0.33109942,-0.31012866,-0.5244187,-0.520776,0.0036427
79,-0.12855244,-0.10546812,"('wavering', 'unwavering')",0.05924949,0.08054991,-0.0346515,-0.0124591,0.0221924
80,-0.6246423,-0.69008994,"('dominated', 'dominating')",-1.2894099,-1.2241795,-0.9570261,-0.9571347,-0.0001086
81,0.21170117,0.18464546,"('submissive', 'aggressive')",-0.8516536,-0.75628436,-0.3199762,-0.2858194,0.0341568
82,-0.00942003,0.009410165,"('poor', 'rich')",6.048139,6.2235885,3.0193596,3.1164994,0.0971398
83,0.6170453,0.5939527,"('powerless', 'powerful')",-0.72558737,-0.785593,-0.054271,-0.0958201,-0.0415491
84,0.34307882,0.27683833,"('inferior', 'superior')",0.8138061,0.7169089,0.5784425,0.4968736,-0.0815689
85,0.5563463,0.60211384,"('insignificant', 'prestigious')",0.66452634,0.59549683,0.6104363,0.5988053,-0.011631
86,1.5630231,1.4683563,"('uninfluential', 'influential')",0.21382315,0.012271188,0.8884231,0.7403137,-0.1481094
87,0.06343298,-0.05573396,"('unsuccessful', 'successful')",0.22836182,0.28200364,0.1458974,0.1131348,-0.0327626
88,0.19468021,0.17753762,"('low', 'eminent')",0.30338094,0.31604522,0.2490306,0.2467914,-0.0022392
