,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
48,0.07529944,-0.059822988,"('unintelligent', 'intelligent')",-1.2312944,-1.3976943,-0.5719033,-0.6458052,0.3793329,0.36527193,-0.3371413,-0.4345126,-0.0973713
49,-0.9974829,-0.95438963,"('unable', 'able')",-1.1555386,-1.0029948,-1.350908,-1.2395222,-0.48693895,-0.32978263,-0.9977171,-0.8816723,0.1160448
50,-0.30156538,-0.31169385,"('clumsy', 'skillful')",0.031215474,0.03711951,-0.9712452,-1.0371529,-0.004703287,-0.03637457,-0.3115746,-0.3370255,-0.0254509
51,-0.40804657,-0.49678662,"('uneducated', 'educated')",-0.6294328,-0.85317767,-0.41891178,-0.48849443,0.17872548,0.0958759,-0.3194164,-0.4356457,-0.1162293
52,0.90901256,0.7652563,"('irrational', 'rational')",1.5142335,1.3116187,0.31330174,0.09691394,0.1667183,0.039894614,0.7258165,0.5534209,-0.1723956
53,0.76100385,0.76202476,"('uncreative', 'creative')",0.015696723,0.086213574,-0.27876598,-0.34573525,1.0418603,0.9780617,0.3849487,0.3701412,-0.0148075
54,-0.043566804,-0.08211887,"('incapable', 'capable')",-0.045764413,0.0060392246,-0.9773359,-0.95936334,0.86858964,0.96395296,-0.0495194,-0.0178725,0.0316469
55,-0.6190405,-0.6535542,"('incompetent', 'clever')",-3.2239182,-3.3279846,-0.7239479,-0.66469216,0.019077064,-0.02320797,-1.1369573,-1.1673597,-0.0304024
56,0.34871018,0.32225963,"('impractical', 'practical')",-1.4572998,-1.4597368,0.024744064,0.015492968,-0.5137355,-0.5251802,-0.3993953,-0.4117911,-0.0123958
57,-0.56231856,-0.6283337,"('unimaginative', 'imaginative')",-1.3883221,-1.3724447,-1.1902655,-1.2331365,-2.5606065,-2.6625156,-1.4253782,-1.4741076,-0.0487294
58,0.32125825,0.31227618,"('undiscriminating', 'discriminating')",-0.41931283,-0.41624463,-0.21223846,-0.28130624,0.019792035,-0.03682611,-0.0726252,-0.1055252,-0.0329
59,0.28253984,0.20063843,"('foolish', 'wise')",1.4796231,1.4288373,-0.2834525,-0.32379383,0.31351617,0.3080402,0.4480566,0.4034305,-0.0446261
60,-0.44403246,-0.3891294,"('inefficient', 'efficient')",-2.2205548,-2.211154,0.1313359,0.23711526,-0.18377054,-0.10315013,-0.6792555,-0.6165796,0.0626759
61,0.8736494,0.7896845,"('illogical', 'logical')",-1.221676,-1.3766787,-0.17318447,-0.24077223,0.33025318,0.18888043,-0.0477395,-0.1597215,-0.111982
62,-0.28801113,-0.31979078,"('incompetent', 'brilliant')",-1.9766823,-1.9215593,-0.18453276,-0.0976662,-0.13821834,-0.04873297,-0.6468612,-0.5969374,0.0499238
63,0.39040896,0.41845718,"('unperceptive', 'insightful')",-1.2235783,-1.2273757,0.2556147,0.21006735,0.8210304,0.8425851,0.0608689,0.0609335,6.46e-05
64,-0.559381,-0.6414219,"('shy', 'confident')",-1.4804875,-1.603386,-0.4223406,-0.46496135,-6.889618,-6.9662404,-2.3379567,-2.4190025,-0.0810458
65,-0.1536061,-0.2118302,"('insecure', 'secure')",-2.0861278,-2.2971551,0.13768116,0.07352596,-0.45730758,-0.4674646,-0.6398401,-0.725731,-0.0858909
66,0.11349647,0.13302782,"('inactive', 'active')",0.929379,0.99582666,0.4060933,0.38996315,1.2680784,1.2769107,0.6792618,0.6989321,0.0196703
67,0.71700305,0.6377023,"('doubtful', 'determined')",-0.17712083,-0.260778,-0.47726965,-0.5012991,-0.47690806,-0.41908085,-0.1035739,-0.1358639,-0.03229
68,-0.93956137,-1.0381892,"('dependent', 'independent')",-2.046199,-2.2520235,-1.3739349,-1.4800292,-0.41936222,-0.4716613,-1.1947644,-1.3104757,-0.1157113
69,-0.1168323,-0.07832368,"('lazy', 'industrious')",2.0978081,2.1753516,0.8676789,0.81999534,-0.45099822,-0.40105888,0.5994141,0.6289911,0.029577
70,-1.142106,-1.1412914,"('lethargic', 'energetic')",-2.1003358,-2.1307518,-1.2092565,-1.2205942,0.49308133,0.49176165,-0.9896542,-1.000219,-0.0105648
71,0.7462901,0.75902146,"('diffident', 'self-confident')",1.3487436,1.4710851,1.1899786,1.1904883,0.6579373,0.59555066,0.9857374,1.0040364,0.018299
72,1.1578312,1.1872545,"('unambitious', 'ambitious')",0.0066892877,0.05255748,-0.36649466,-0.3273668,-0.7564468,-0.7184171,0.0103948,0.048507,0.0381122
73,0.687994,0.66292465,"('helpless', 'self-reliant')",1.7615513,1.7646389,-0.40093586,-0.4461415,-3.2845364,-3.2414143,-0.3089817,-0.314998,-0.0060163
74,1.5763394,1.580383,"('undedicated', 'dedicated')",-0.11176364,-0.14213035,0.21958879,0.12681648,0.010009117,-0.043980885,0.4235434,0.3802721,-0.0432713
75,-0.7548261,-0.7528237,"('meek', 'impulsive')",1.6872411,1.8707138,-0.11951542,-0.059429098,-0.17559391,-0.10198705,0.1593264,0.2391185,0.0797921
76,-0.5616659,-0.43630075,"('anxious', 'daring')",-1.9632211,-1.7947084,-0.9144794,-0.7864306,0.24685368,0.3935554,-0.7981282,-0.6559711,0.1421571
77,-0.76462424,-0.8009211,"('unmotivated', 'motivated')",-1.3017138,-1.262021,0.023215204,0.06979075,-1.1620563,-1.1174762,-0.8012948,-0.7776569,0.0236379
78,-0.029683823,0.046828583,"('nonresilient', 'resilient')",-0.73668987,-0.5745218,0.21901797,0.31395832,0.087314814,0.17568645,-0.1150102,-0.0095121,0.1054981
79,0.3651875,0.31634524,"('wavering', 'unwavering')",1.0879081,1.1850482,-0.7131989,-0.73768115,-0.07448167,-0.008614272,0.1663538,0.1887745,0.0224207
80,0.0377525,0.0690248,"('dominated', 'dominating')",-1.3086424,-1.3075995,0.48437774,0.6716723,-1.0801587,-0.964983,-0.4666677,-0.3829713,0.0836964
81,-1.4991691,-1.581501,"('submissive', 'aggressive')",-2.33535,-2.546491,-0.93651843,-0.85379344,-1.0373579,-1.0105512,-1.4520988,-1.4980841,-0.0459853
82,-0.98867774,-1.034103,"('poor', 'rich')",-0.7634659,-0.7862417,0.07501621,0.010795399,5.986815,6.0147414,1.0774219,1.051298,-0.0261239
83,0.28088033,0.22187701,"('powerless', 'powerful')",0.004515484,-0.038829356,-0.059860624,-0.031664014,-1.1737696,-1.2447346,-0.2370586,-0.2733378,-0.0362792
84,0.5941528,0.46396035,"('inferior', 'superior')",-0.47007772,-0.54858047,-0.87770295,-0.961238,0.6437708,0.5824376,-0.0274643,-0.1158551,-0.0883908
85,1.8354012,1.8806827,"('insignificant', 'prestigious')",2.2535534,2.3760736,0.58308715,0.5601633,0.62536,0.6730734,1.3243504,1.3724983,0.0481479
86,0.6557721,0.44071192,"('uninfluential', 'influential')",-1.0683331,-1.3496234,-0.6515437,-0.80164605,-0.067324705,-0.22733939,-0.2828574,-0.4844742,-0.2016168
87,-0.76968956,-0.8548624,"('unsuccessful', 'successful')",-0.73089087,-0.83268076,-0.0123432055,0.07238019,0.28240648,0.3809284,-0.3076293,-0.3085586,-0.0009293
88,-0.38012987,-0.45882627,"('low', 'eminent')",-0.21698833,-0.3334646,-0.35800382,-0.5125391,-0.17295398,-0.18544805,-0.282019,-0.3725695,-0.0905505
