,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
38,-0.8913208,-0.8935706,"('untruthful', 'truthful')",0.26019597,0.30012572,-0.3155624,-0.2967224,0.01884
39,0.7431096,0.7842052,"('exploitative', 'cooperative')",0.40292567,0.40513733,0.5730176,0.5946712,0.0216536
40,-0.10174045,-0.08660054,"('stingy', 'generous')",-1.7848788,-1.9014055,-0.9433097,-0.994003,-0.0506933
41,-0.46134666,-0.45649168,"('unforgiving', 'forgiving')",0.5971369,0.5599203,0.0678951,0.0517143,-0.0161808
42,0.54076266,0.5762169,"('unreliable', 'reliable')",-2.5203586,-2.5435154,-0.9897979,-0.9836493,0.0061486
43,-0.48389992,-0.48071858,"('irresponsible', 'responsible')",1.0778921,1.0974399,0.2969961,0.3083606,0.0113645
44,0.62698287,0.6774571,"('prejudiced', 'unprejudiced')",-1.4912577,-1.4674082,-0.4321374,-0.3949755,0.0371619
45,-0.10476473,-0.090690844,"('incompetent', 'competent')",0.51860166,0.49305826,0.2069185,0.2011837,-0.0057348
46,-0.33700693,-0.35991782,"('uncompetitive', 'competitive')",-0.85373724,-0.8337511,-0.5953721,-0.5968344,-0.0014623
47,0.057322957,0.14887908,"('stupid', 'smart')",5.3939624,5.5218225,2.7256427,2.8353508,0.1097081
48,-0.32925785,-0.37368667,"('unintelligent', 'intelligent')",0.0033790376,0.03908489,-0.1629394,-0.1673009,-0.0043615
49,-0.13464141,-0.12430559,"('unable', 'able')",-0.34690544,-0.24702609,-0.2407734,-0.1856658,0.0551076
50,0.361164,0.34041637,"('clumsy', 'skillful')",-0.4340937,-0.49716854,-0.0364649,-0.0783761,-0.0419112
51,0.49131954,0.35002849,"('uneducated', 'educated')",0.64935285,0.53611124,0.5703362,0.4430699,-0.1272663
52,-0.8630107,-0.9406146,"('irrational', 'rational')",0.10106684,-0.031151202,-0.3809719,-0.4858829,-0.104911
53,-1.2094598,-1.2814854,"('uncreative', 'creative')",0.8511564,0.67096657,-0.1791517,-0.3052594,-0.1261077
54,-0.39049032,-0.46970856,"('incapable', 'capable')",0.847826,0.75635165,0.2286678,0.1433215,-0.0853463
55,0.18705668,0.22315899,"('incompetent', 'clever')",-0.13866672,-0.055646807,0.024195,0.0837561,0.0595611
56,0.90674114,0.8611865,"('impractical', 'practical')",0.894255,0.95029026,0.900498,0.9057384,0.0052404
57,-0.48199594,-0.50614375,"('unimaginative', 'imaginative')",-1.8747307,-1.9869505,-1.1783633,-1.2465471,-0.0681838
58,-0.5236564,-0.5860936,"('undiscriminating', 'discriminating')",0.40184286,0.3555284,-0.0609068,-0.1152826,-0.0543758
59,-0.18931979,-0.168917,"('foolish', 'wise')",0.15974699,0.11717397,-0.0147864,-0.0258715,-0.0110851
60,0.9424034,0.9953098,"('inefficient', 'efficient')",-0.04116469,0.1757708,0.4506193,0.5855403,0.134921
61,-0.09861979,-0.19289611,"('illogical', 'logical')",0.81243974,0.6537971,0.35691,0.2304505,-0.1264595
62,0.7849496,0.8703908,"('incompetent', 'brilliant')",0.4948997,0.6616971,0.6399246,0.7660439,0.1261193
63,-0.56331754,-0.57193726,"('unperceptive', 'insightful')",0.8767004,0.8948997,0.1566914,0.1614812,0.0047898
64,0.6056162,0.6237319,"('shy', 'confident')",-5.3754816,-5.3313046,-2.3849328,-2.3537862,0.0311466
65,0.5502001,0.53840035,"('insecure', 'secure')",0.16716632,0.23720214,0.3586832,0.3878012,0.029118
66,-0.63405627,-0.64285827,"('inactive', 'active')",0.82231843,0.6809355,0.0941311,0.0190386,-0.0750925
67,0.92704964,0.91845083,"('doubtful', 'determined')",-0.270278,-0.23836282,0.3283858,0.340044,0.0116582
68,-0.5414037,-0.6458807,"('dependent', 'independent')",-0.9620608,-1.0031658,-0.7517322,-0.8245233,-0.0727911
69,0.87386215,0.91075677,"('lazy', 'industrious')",-0.07056919,-0.09738332,0.4016465,0.4066867,0.0050402
70,0.055210568,0.06332626,"('lethargic', 'energetic')",0.18998376,0.24838957,0.1225972,0.1558579,0.0332607
71,-0.7419514,-0.71240586,"('diffident', 'self-confident')",0.30967373,0.24035905,-0.2161388,-0.2360234,-0.0198846
72,-0.24177863,-0.1924583,"('unambitious', 'ambitious')",0.31242108,0.337908,0.0353212,0.0727248,0.0374036
73,0.6493078,0.61267495,"('helpless', 'self-reliant')",-2.9476607,-2.9786377,-1.1491765,-1.1829814,-0.0338049
74,0.3695729,0.3767859,"('undedicated', 'dedicated')",0.37848544,0.26700857,0.3740292,0.3218972,-0.052132
75,0.16166344,0.14585055,"('meek', 'impulsive')",-0.8817084,-0.8361553,-0.3600225,-0.3451524,0.0148701
76,0.26196802,0.27414864,"('anxious', 'daring')",-0.12373469,-0.057751022,0.0691167,0.1081988,0.0390821
77,0.06327334,0.038714394,"('unmotivated', 'motivated')",-0.88301575,-0.7747567,-0.4098712,-0.3680212,0.04185
78,-0.86432034,-0.8391919,"('nonresilient', 'resilient')",0.14617023,0.16237475,-0.3590751,-0.3384086,0.0206665
79,-0.94395286,-1.0054928,"('wavering', 'unwavering')",-0.34340778,-0.39418846,-0.6436803,-0.6998407,-0.0561604
80,0.6017417,0.6492814,"('dominated', 'dominating')",0.06262053,0.23037381,0.3321811,0.4398276,0.1076465
81,1.0259625,1.0110948,"('submissive', 'aggressive')",-0.47090715,-0.292759,0.2775277,0.3591679,0.0816402
82,-0.27592868,-0.3308836,"('poor', 'rich')",5.402158,5.443337,2.5631146,2.5562267,-0.0068879
83,-0.18581578,-0.19870588,"('powerless', 'powerful')",-0.61701477,-0.5649471,-0.4014153,-0.3818265,0.0195888
84,0.15919973,0.12820995,"('inferior', 'superior')",0.47646505,0.4771467,0.3178324,0.3026783,-0.0151541
85,-0.33710343,-0.33587623,"('insignificant', 'prestigious')",0.16252407,0.013282293,-0.0872897,-0.161297,-0.0740073
86,-0.86681294,-0.93120134,"('uninfluential', 'influential')",0.08420109,0.028084107,-0.3913059,-0.4515586,-0.0602527
87,0.8843392,0.86027855,"('unsuccessful', 'successful')",1.4140577,1.4077202,1.1491985,1.1339993,-0.0151992
88,-0.35396537,-0.4555575,"('low', 'eminent')",0.34018824,0.23885038,-0.0068886,-0.1083536,-0.101465
