,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.28976977,-0.28362942,"('disagreeable', 'welcoming')",-0.45969537,-0.45791122,-0.3747326,-0.3707703,0.0039623
19,-0.1276371,-0.12951699,"('inhospitable', 'hospitable')",-0.12931868,-0.015714472,-0.1284779,-0.0726157,0.0558622
20,0.064540915,0.071029305,"('rough', 'thoughtful')",1.4062475,1.3420932,0.7353942,0.7065613,-0.0288329
21,-1.0100439,-0.9477582,"('immoral', 'moral')",-0.3712262,-0.32913497,-0.690635,-0.6384466,0.0521884
22,-0.087986834,-0.14246325,"('untrustworthy', 'trustworthy')",-0.78921574,-0.8480685,-0.4386013,-0.4952659,-0.0566646
23,-1.411221,-1.500729,"('insincere', 'sincere')",5.373104,5.2909594,1.9809415,1.8951151,-0.0858264
24,-0.7414089,-0.79075235,"('dishonest', 'honest')",0.75934607,0.6986572,0.0089686,-0.0460476,-0.0550162
25,0.04602369,-0.010930945,"('egoistic', 'altruistic')",1.3205274,1.3207496,0.6832756,0.6549094,-0.0283662
26,0.11901189,-0.0021813735,"('hardhearted', 'benevolent')",2.0261517,1.9624827,1.0725818,0.9801506,-0.0924312
27,-0.28609598,-0.30153677,"('hardhearted', 'softhearted')",1.5519924,1.4574953,0.6329482,0.5779793,-0.0549689
28,-1.0423373,-1.1919494,"('disloyal', 'loyal')",0.9127077,0.7592163,-0.0648148,-0.2163665,-0.1515517
29,-0.087775484,-0.16124995,"('unfair', 'fair')",-0.47979286,-0.59770733,-0.2837842,-0.3794786,-0.0956944
30,-0.5223783,-0.5359059,"('intolerant', 'tolerant')",1.4238831,1.3989719,0.4507524,0.431533,-0.0192194
31,0.7354718,0.7163131,"('evil', 'good')",-0.95431685,-1.0128548,-0.1094225,-0.1482708,-0.0388483
32,-1.0001246,-1.0877599,"('unkind', 'kind')",0.95062226,0.7668397,-0.0247512,-0.1604601,-0.1357089
33,1.05606,0.961741,"('wrong', 'right')",-0.47382218,-0.5030376,0.2911189,0.2293517,-0.0617672
34,-0.7096083,-0.60013634,"('mean', 'honorable')",5.537914,5.7302084,2.4141526,2.5650361,0.1508835
35,1.3378514,1.2537515,"('corrupt', 'incorrupt')",-0.52321607,-0.6490357,0.4073177,0.3023579,-0.1049598
36,0.26221997,0.091394976,"('hostile', 'amicable')",-0.25455773,-0.39097494,0.0038311,-0.14979,-0.1536211
37,0.24880847,0.22626495,"('fake', 'genuine')",0.8305305,0.8196774,0.5396695,0.5229712,-0.0166983
38,-0.6727713,-0.6899842,"('untruthful', 'truthful')",-0.19957983,-0.17762406,-0.4361756,-0.4338041,0.0023715
39,0.7837914,0.8676976,"('exploitative', 'cooperative')",0.24196257,0.2449942,0.512877,0.5563459,0.0434689
40,-0.15951075,-0.2563653,"('stingy', 'generous')",-0.9790058,-1.1041763,-0.5692583,-0.6802708,-0.1110125
41,-0.19563854,-0.29365546,"('unforgiving', 'forgiving')",0.13884988,0.04604993,-0.0283943,-0.1238028,-0.0954085
42,0.23670015,0.3347401,"('unreliable', 'reliable')",-2.3782656,-2.3233037,-1.0707828,-0.9942818,0.076501
43,-1.1406792,-1.0880485,"('irresponsible', 'responsible')",0.98913175,1.01766,-0.0757737,-0.0351942,0.0405795
44,0.072288305,0.14687797,"('prejudiced', 'unprejudiced')",-1.7361754,-1.6598521,-0.8319436,-0.7564871,0.0754565
45,-0.7092603,-0.84806365,"('incompetent', 'competent')",0.4126965,0.3254805,-0.1482819,-0.2612916,-0.1130097
46,-1.3144431,-1.3036245,"('uncompetitive', 'competitive')",-0.026905423,-0.090248495,-0.6706743,-0.6969365,-0.0262622
47,-0.55153805,-0.50274456,"('stupid', 'smart')",4.746732,4.836651,2.0975971,2.1669531,0.069356
48,-1.5894498,-1.6040974,"('unintelligent', 'intelligent')",0.8535671,0.88032955,-0.3679413,-0.3618839,0.0060574
49,-0.96448404,-0.880085,"('unable', 'able')",-0.3056045,-0.21584967,-0.6350443,-0.5479673,0.087077
50,0.5317837,0.577217,"('clumsy', 'skillful')",0.16434152,0.08906862,0.3480626,0.3331428,-0.0149198
51,-0.70462805,-0.7205679,"('uneducated', 'educated')",0.5036151,0.45500052,-0.1005065,-0.1327837,-0.0322772
52,-0.1959044,-0.33151314,"('irrational', 'rational')",0.06692604,-0.04475107,-0.0644892,-0.1881321,-0.1236429
53,-0.958511,-1.0610716,"('uncreative', 'creative')",0.93008745,0.9098734,-0.0142118,-0.0755991,-0.0613873
54,-0.2756499,-0.28876534,"('incapable', 'capable')",0.89836955,0.9579151,0.3113598,0.3345749,0.0232151
55,-1.3403784,-1.3422561,"('incompetent', 'clever')",0.5210593,0.48085502,-0.4096596,-0.4307005,-0.0210409
56,-0.26100075,-0.29157686,"('impractical', 'practical')",0.31576747,0.32715374,0.0273834,0.0177884,-0.009595
57,-1.5257893,-1.6581649,"('unimaginative', 'imaginative')",-1.8225182,-1.9298792,-1.6741538,-1.7940221,-0.1198683
58,-0.3494438,-0.43990657,"('undiscriminating', 'discriminating')",0.4371991,0.38349006,0.0438776,-0.0282083,-0.0720859
59,0.7881281,0.76838547,"('foolish', 'wise')",0.17668945,0.16061608,0.4824088,0.4645008,-0.017908
60,-1.1299157,-1.0309262,"('inefficient', 'efficient')",0.24076852,0.3863729,-0.4445736,-0.3222767,0.1222969
61,-0.27244636,-0.38101122,"('illogical', 'logical')",0.6067419,0.4481419,0.1671478,0.0335653,-0.1335825
62,-0.820771,-0.7248681,"('incompetent', 'brilliant')",0.6212459,0.75322956,-0.0997625,0.0141807,0.1139432
63,-0.44210225,-0.4101151,"('unperceptive', 'insightful')",1.3308748,1.4020542,0.4443863,0.4959695,0.0515832
64,0.12196225,0.14844139,"('shy', 'confident')",-6.191399,-6.2062616,-3.0347185,-3.0289102,0.0058083
65,-0.8464484,-0.9212814,"('insecure', 'secure')",-0.33100146,-0.35001493,-0.588725,-0.6356481,-0.0469231
66,0.086144954,0.051141262,"('inactive', 'active')",0.8963678,0.88202715,0.4912564,0.4665842,-0.0246722
67,-0.26441747,-0.1564632,"('doubtful', 'determined')",-0.55627745,-0.48786685,-0.4103475,-0.322165,0.0881825
68,-0.26169187,-0.24551074,"('dependent', 'independent')",-0.5855753,-0.58236665,-0.4236336,-0.4139387,0.0096949
69,1.7346733,1.7757549,"('lazy', 'industrious')",-0.7158449,-0.68303645,0.5094142,0.5463592,0.036945
70,-0.7121558,-0.6569254,"('lethargic', 'energetic')",1.0039154,1.0261016,0.1458798,0.1845881,0.0387083
71,0.08768898,0.031446204,"('diffident', 'self-confident')",0.76348597,0.74847406,0.4255875,0.3899601,-0.0356274
72,-1.0126481,-0.996952,"('unambitious', 'ambitious')",-0.58843565,-0.5909328,-0.8005419,-0.7939424,0.0065995
73,1.0554019,1.0683532,"('helpless', 'self-reliant')",-2.6538315,-2.6498604,-0.7992148,-0.7907536,0.0084612
74,0.050784435,0.028801065,"('undedicated', 'dedicated')",0.47613892,0.4208277,0.2634617,0.2248144,-0.0386473
75,0.53461903,0.5441961,"('meek', 'impulsive')",-0.6431769,-0.5577152,-0.0542789,-0.0067595,0.0475194
76,-0.6308051,-0.5174482,"('anxious', 'daring')",0.31065956,0.4212903,-0.1600728,-0.0480789,0.1119939
77,-0.82434386,-0.76778436,"('unmotivated', 'motivated')",-1.001146,-0.8979247,-0.9127449,-0.8328545,0.0798904
78,-0.5041358,-0.46934533,"('nonresilient', 'resilient')",0.51196593,0.562618,0.0039151,0.0466363,0.0427212
79,0.1226794,0.059785202,"('wavering', 'unwavering')",-0.20442471,-0.17808415,-0.0408727,-0.0591495,-0.0182768
80,-0.25545594,-0.19119072,"('dominated', 'dominating')",-0.9059615,-0.88016504,-0.5807087,-0.5356779,0.0450308
81,-1.2726812,-1.212655,"('submissive', 'aggressive')",-0.5336918,-0.4480533,-0.9031866,-0.8303541,0.0728325
82,-0.5528075,-0.5870605,"('poor', 'rich')",5.5355916,5.599258,2.4913921,2.5060987,0.0147066
83,-1.0572132,-1.0490658,"('powerless', 'powerful')",-0.7290104,-0.7871686,-0.8931118,-0.9181172,-0.0250054
84,-0.07401671,-0.085361704,"('inferior', 'superior')",0.8776679,0.83528614,0.4018256,0.3749622,-0.0268634
85,0.8932022,0.9137649,"('insignificant', 'prestigious')",0.53105086,0.5360644,0.7121265,0.7249147,0.0127882
86,-1.7198564,-1.840858,"('uninfluential', 'influential')",0.3589595,0.20837446,-0.6804484,-0.8162417,-0.1357933
87,0.34671965,0.30095968,"('unsuccessful', 'successful')",1.2278497,1.2403117,0.7872847,0.7706357,-0.016649
88,-1.205035,-1.2033623,"('low', 'eminent')",0.16692218,0.1687366,-0.5190564,-0.5173129,0.0017435
