,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
35,-0.7311321,-1.0587398,"('corrupt', 'incorrupt')",-0.7845765,-0.9650358,-0.7578543,-1.0118878,-0.2540335
36,-1.1296576,-1.469917,"('hostile', 'amicable')",-0.6201024,-0.8295222,-0.87488,-1.1497196,-0.2748396
37,1.3475763,1.4546149,"('fake', 'genuine')",0.25531623,0.29153135,0.8014463,0.8730731,0.0716268
38,0.0132737495,-0.013626076,"('untruthful', 'truthful')",0.38643968,0.50684494,0.1998567,0.2466094,0.0467527
39,0.80671,1.0211761,"('exploitative', 'cooperative')",0.5780825,0.7164627,0.6923963,0.8688194,0.1764231
40,0.4722741,0.4945222,"('stingy', 'generous')",-2.2029607,-2.2698178,-0.8653433,-0.8876478,-0.0223045
41,0.68431544,0.6435904,"('unforgiving', 'forgiving')",0.47579503,0.4981955,0.5800552,0.5708929,-0.0091623
42,0.80989826,0.92734665,"('unreliable', 'reliable')",-2.65551,-2.5579624,-0.9228058,-0.8153079,0.1074979
43,0.0443364,0.33834213,"('irresponsible', 'responsible')",0.97126263,1.1457708,0.5077995,0.7420565,0.234257
44,-1.0452957,-0.923827,"('prejudiced', 'unprejudiced')",-1.5884861,-1.5197395,-1.316891,-1.2217833,0.0951077
45,0.9330473,0.94541734,"('incompetent', 'competent')",-0.019857086,0.07045248,0.4565951,0.5079349,0.0513398
46,0.96767485,1.0325398,"('uncompetitive', 'competitive')",-0.5830682,-0.51325077,0.1923033,0.2596445,0.0673412
47,0.050359942,0.15108763,"('stupid', 'smart')",5.0055265,5.141274,2.5279431,2.6461809,0.1182378
48,0.20707607,0.41182694,"('unintelligent', 'intelligent')",-0.059183985,0.026877848,0.073946,0.2193524,0.1454064
49,-1.2113707,-0.9857749,"('unable', 'able')",-1.1534001,-0.9738129,-1.1823854,-0.9797939,0.2025915
50,-0.8287959,-0.8690584,"('clumsy', 'skillful')",-0.76417947,-0.8143448,-0.7964877,-0.8417016,-0.0452139
51,0.22824268,0.15129116,"('uneducated', 'educated')",0.034139715,-0.07183087,0.1311912,0.0397301,-0.0914611
52,-0.3496609,-0.5995479,"('irrational', 'rational')",-0.46425834,-0.5488576,-0.4069596,-0.5742028,-0.1672432
53,-0.7506985,-0.6978298,"('uncreative', 'creative')",0.3327785,0.35032818,-0.20896,-0.1737508,0.0352092
54,-0.22982094,-0.26486003,"('incapable', 'capable')",0.48073512,0.42858532,0.1254571,0.0818626,-0.0435945
55,0.65933347,0.851744,"('incompetent', 'clever')",0.0067744795,0.14706902,0.333054,0.4994065,0.1663525
56,1.4920236,1.61261,"('impractical', 'practical')",0.34766433,0.5340369,0.919844,1.0733235,0.1534795
57,0.18593705,0.04474146,"('unimaginative', 'imaginative')",-2.8133159,-2.7821105,-1.3136895,-1.3686845,-0.054995
58,0.57899237,0.53645456,"('undiscriminating', 'discriminating')",0.32021457,0.4518165,0.4496035,0.4941355,0.044532
59,-0.2302303,-0.4726008,"('foolish', 'wise')",-0.03363449,-0.07032182,-0.1319324,-0.2714613,-0.1395289
60,0.690552,1.0309078,"('inefficient', 'efficient')",0.006970031,0.44211164,0.348761,0.7365097,0.3877487
61,0.3403129,0.29133937,"('illogical', 'logical')",-0.056204483,-0.051618624,0.1420542,0.1198604,-0.0221938
62,0.9418955,1.3219227,"('incompetent', 'brilliant')",0.13402812,0.5262805,0.5379618,0.9241016,0.3861398
63,0.7632502,0.85389477,"('unperceptive', 'insightful')",0.123060964,0.39070103,0.4431556,0.6222979,0.1791423
64,-0.17337155,-0.1395548,"('shy', 'confident')",-5.8175573,-5.6462984,-2.9954643,-2.8929267,0.1025376
65,0.42819843,0.5820349,"('insecure', 'secure')",0.3901289,0.4245873,0.4091637,0.5033111,0.0941474
66,0.16876516,0.02528768,"('inactive', 'active')",0.21073972,0.09321063,0.1897524,0.0592492,-0.1305032
67,0.9942347,0.8821078,"('doubtful', 'determined')",-0.19220448,-0.17950013,0.4010151,0.3513038,-0.0497113
68,-0.37415126,-0.32346252,"('dependent', 'independent')",-1.8595765,-1.8397065,-1.1168638,-1.0815846,0.0352792
69,-0.28970644,-0.49128458,"('lazy', 'industrious')",-0.8966087,-0.91408044,-0.5931576,-0.7026825,-0.1095249
70,1.0203328,1.0840544,"('lethargic', 'energetic')",0.28968477,0.29274198,0.6550088,0.6883982,0.0333894
71,0.60346586,0.5861584,"('diffident', 'self-confident')",0.12726194,0.22094338,0.3653639,0.4035509,0.038187
72,0.5526118,0.61057246,"('unambitious', 'ambitious')",0.028811403,0.15386009,0.2907116,0.3822163,0.0915047
73,-0.32573098,-0.33910218,"('helpless', 'self-reliant')",-3.3908095,-3.2179139,-1.8582703,-1.7785081,0.0797622
74,1.0361106,1.0732529,"('undedicated', 'dedicated')",-0.09602288,-0.009190253,0.4700439,0.5320314,0.0619875
75,-0.58678174,-0.7941546,"('meek', 'impulsive')",-0.5961382,-0.5690147,-0.59146,-0.6815847,-0.0901247
76,0.6579301,1.0215268,"('anxious', 'daring')",-0.011854282,0.1554883,0.3230379,0.5885075,0.2654696
77,-0.5281488,-0.44539925,"('unmotivated', 'motivated')",-1.0831001,-0.86356175,-0.8056244,-0.6544805,0.1511439
78,-0.49277356,-0.45153356,"('nonresilient', 'resilient')",-0.2997697,-0.18868619,-0.3962716,-0.3201099,0.0761617
79,-0.32449332,-0.49070928,"('wavering', 'unwavering')",-0.30219528,-0.4452567,-0.3133443,-0.467983,-0.1546387
80,0.69074214,0.72044975,"('dominated', 'dominating')",-0.14382376,-0.060985535,0.2734592,0.3297321,0.0562729
81,0.381307,0.4312123,"('submissive', 'aggressive')",-0.45909524,-0.30134672,-0.0388941,0.0649328,0.1038269
82,-0.5493151,-0.4719651,"('poor', 'rich')",5.7473516,5.5914245,2.5990183,2.5597296,-0.0392887
83,0.5099022,0.52663165,"('powerless', 'powerful')",-0.989704,-1.0361835,-0.2399009,-0.2547759,-0.014875
84,-0.13135147,-0.19473869,"('inferior', 'superior')",-0.11734891,-0.20299646,-0.1243502,-0.1988676,-0.0745174
85,-0.7001154,-0.7049518,"('insignificant', 'prestigious')",-1.1409383,-1.2055476,-0.9205269,-0.9552497,-0.0347228
86,0.6806842,0.46999216,"('uninfluential', 'influential')",-0.17541453,-0.32154995,0.2526348,0.0742211,-0.1784137
87,-0.22330983,-0.19859856,"('unsuccessful', 'successful')",-0.08635517,0.0111986585,-0.1548325,-0.0937,0.0611325
88,-0.31983382,-0.35913843,"('low', 'eminent')",-0.6376876,-0.72750026,-0.4787607,-0.5433193,-0.0645586
