,trimble_male,trimble_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.42899624,-0.5690714,"('disloyal', 'loyal')",1.2040446,1.0616214,0.3875242,0.246275,-0.1412492
29,0.37695944,0.2986092,"('unfair', 'fair')",-0.16974132,-0.24978805,0.1036091,0.0244106,-0.0791985
30,0.30619022,0.33984277,"('intolerant', 'tolerant')",1.1540986,1.1950457,0.7301444,0.7674443,0.0372999
31,-0.16854265,-0.16195184,"('evil', 'good')",-0.7778186,-0.9274897,-0.4731807,-0.5447208,-0.0715401
32,-0.085465826,-0.145132,"('unkind', 'kind')",0.85459346,0.71008766,0.3845638,0.2824778,-0.102086
33,0.61258614,0.50896084,"('wrong', 'right')",-0.43474007,-0.47928613,0.088923,0.0148374,-0.0740856
34,-0.15371966,-0.05073916,"('mean', 'honorable')",5.790576,6.0537953,2.818428,3.001528,0.1831
35,0.8134423,0.6838379,"('corrupt', 'incorrupt')",-0.046313234,-0.2085455,0.3835645,0.2376462,-0.1459183
36,-0.4519388,-0.5645373,"('hostile', 'amicable')",0.16833417,-0.025205739,-0.1418023,-0.2948715,-0.1530692
37,0.55644476,0.53780156,"('fake', 'genuine')",0.94224864,0.9041646,0.7493467,0.7209831,-0.0283636
38,-0.08644703,-0.08734365,"('untruthful', 'truthful')",-0.08524158,-0.03973093,-0.0858443,-0.0635373,0.022307
39,0.45127934,0.59753865,"('exploitative', 'cooperative')",0.02443627,0.07188977,0.2378578,0.3347142,0.0968564
40,0.09710555,0.028728794,"('stingy', 'generous')",-1.4356594,-1.5973248,-0.669277,-0.784298,-0.115021
41,0.5103723,0.51145846,"('unforgiving', 'forgiving')",-0.23724264,-0.3269937,0.1365648,0.0922324,-0.0443324
42,1.0373502,1.1591511,"('unreliable', 'reliable')",-2.8592863,-2.8472035,-0.9109681,-0.8440262,0.0669419
43,-0.12472753,-0.080121815,"('irresponsible', 'responsible')",0.82004654,0.9091396,0.3476595,0.4145089,0.0668494
44,-0.06841842,-0.043083668,"('prejudiced', 'unprejudiced')",-1.667096,-1.5700431,-0.8677572,-0.8065634,0.0611938
45,0.20287615,0.058441594,"('incompetent', 'competent')",0.3084927,0.24462175,0.2556844,0.1515317,-0.1041527
46,-0.42831054,-0.4501783,"('uncompetitive', 'competitive')",-0.8237682,-0.854489,-0.6260394,-0.6523337,-0.0262943
47,0.5245512,0.5511945,"('stupid', 'smart')",5.351738,5.5840535,2.9381447,3.0676241,0.1294794
48,-1.0575914,-1.0139482,"('unintelligent', 'intelligent')",0.63998425,0.7166466,-0.2088036,-0.1486508,0.0601528
49,-0.648072,-0.4686554,"('unable', 'able')",-0.32327715,-0.13920285,-0.4856746,-0.3039291,0.1817455
50,0.10421953,0.19345075,"('clumsy', 'skillful')",0.11372416,0.08281943,0.1089718,0.1381351,0.0291633
51,-0.83500713,-0.9581646,"('uneducated', 'educated')",-0.034931846,-0.049450114,-0.4349695,-0.5038074,-0.0688379
52,0.099144965,-0.037313234,"('irrational', 'rational')",0.35621193,0.20929465,0.2276784,0.0859907,-0.1416877
53,-0.7349959,-0.8217902,"('uncreative', 'creative')",0.84480035,0.83004546,0.0549022,0.0041276,-0.0507746
54,-0.4823504,-0.5888461,"('incapable', 'capable')",0.9784539,1.0837989,0.2480517,0.2474764,-0.0005753
55,-0.5356606,-0.4373346,"('incompetent', 'clever')",-0.023683775,0.031145245,-0.2796722,-0.2030947,0.0765775
56,0.6432171,0.5994397,"('impractical', 'practical')",0.09274721,0.12851839,0.3679821,0.363979,-0.0040031
57,-0.7826152,-0.92737246,"('unimaginative', 'imaginative')",-2.3793194,-2.5371659,-1.5809673,-1.7322692,-0.1513019
58,0.42398503,0.36163157,"('undiscriminating', 'discriminating')",0.26290762,0.15900141,0.3434463,0.2603165,-0.0831298
59,0.50376827,0.54282993,"('foolish', 'wise')",0.523978,0.5367374,0.5138731,0.5397837,0.0259106
60,-0.23004209,-0.08696284,"('inefficient', 'efficient')",-0.0139554925,0.20893674,-0.1219988,0.0609869,0.1829857
61,0.09717873,-0.07308879,"('illogical', 'logical')",0.35995227,0.25443166,0.2285655,0.0906714,-0.1378941
62,-0.16629636,-0.029084692,"('incompetent', 'brilliant')",0.2534257,0.469717,0.0435647,0.2203162,0.1767515
63,-0.23835786,-0.1995789,"('unperceptive', 'insightful')",0.760445,0.8357158,0.2610436,0.3180684,0.0570248
64,-0.219903,-0.22826058,"('shy', 'confident')",-6.8437185,-6.9548683,-3.5318108,-3.5915644,-0.0597536
65,-0.06415697,-0.091211274,"('insecure', 'secure')",-0.7102047,-0.6322777,-0.3871808,-0.3617445,0.0254363
66,-0.43526772,-0.5734719,"('inactive', 'active')",0.5819183,0.50988966,0.0733253,-0.0317911,-0.1051164
67,-0.049807858,-0.014702408,"('doubtful', 'determined')",-0.57457656,-0.5192366,-0.3121922,-0.2669695,0.0452227
68,0.034007408,0.0004165438,"('dependent', 'independent')",-0.66801476,-0.6425485,-0.3170037,-0.321066,-0.0040623
69,0.26990595,0.26138192,"('lazy', 'industrious')",-0.51371485,-0.543406,-0.1219044,-0.141012,-0.0191076
70,0.38307008,0.40521285,"('lethargic', 'energetic')",0.5482044,0.5875058,0.4656373,0.4963593,0.030722
71,0.41000405,0.24902014,"('diffident', 'self-confident')",0.8504406,0.8297106,0.6302223,0.5393654,-0.0908569
72,-0.8605273,-0.8521728,"('unambitious', 'ambitious')",-0.5915103,-0.5604155,-0.7260188,-0.7062942,0.0197246
73,0.6252238,0.63352174,"('helpless', 'self-reliant')",-2.681992,-2.7104645,-1.0283841,-1.0384713,-0.0100872
74,0.14564638,0.18904866,"('undedicated', 'dedicated')",0.076124415,-0.005575655,0.1108854,0.0917365,-0.0191489
75,-0.59570765,-0.6432926,"('meek', 'impulsive')",-0.5366842,-0.5238406,-0.566196,-0.5835666,-0.0173706
76,0.22764081,0.34508947,"('anxious', 'daring')",0.049944,0.2393157,0.1387924,0.2922026,0.1534102
77,-1.4478537,-1.4510623,"('unmotivated', 'motivated')",-1.3695427,-1.2865767,-1.4086982,-1.3688195,0.0398787
78,-0.6499381,-0.6304834,"('nonresilient', 'resilient')",-0.0051812623,0.010175962,-0.3275597,-0.3101537,0.017406
79,-0.7809559,-0.9224763,"('wavering', 'unwavering')",0.18570228,0.16951077,-0.2976268,-0.3764828,-0.078856
80,0.6308141,0.57725114,"('dominated', 'dominating')",-1.5550017,-1.5178461,-0.4620938,-0.4702975,-0.0082037
81,-0.46894002,-0.52705586,"('submissive', 'aggressive')",-0.89752406,-0.8077948,-0.6832321,-0.6674253,0.0158068
82,-0.25069663,-0.3226839,"('poor', 'rich')",5.9986734,6.2219443,2.8739884,2.9496303,0.0756419
83,-0.6501698,-0.6895687,"('powerless', 'powerful')",-0.8798162,-0.9797487,-0.764993,-0.8346587,-0.0696657
84,0.42187566,0.23064254,"('inferior', 'superior')",0.9861029,0.9242531,0.7039893,0.5774478,-0.1265415
85,-0.20609137,-0.31623745,"('insignificant', 'prestigious')",0.25754765,0.23805429,0.0257281,-0.0390916,-0.0648197
86,-1.1847783,-1.3791789,"('uninfluential', 'influential')",-0.022337563,-0.20201124,-0.6035579,-0.7905951,-0.1870372
87,0.37796813,0.12673421,"('unsuccessful', 'successful')",0.60739815,0.61097044,0.4926831,0.3688523,-0.1238308
88,-0.7656133,-0.7689307,"('low', 'eminent')",-0.0034726784,-0.014342248,-0.384543,-0.3916365,-0.0070935
