,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,0.7088387,0.67815214,"('undiscriminating', 'discriminating')",0.28652447,0.26189226,0.4976816,0.4700222,-0.0276594
59,0.44669858,0.39070317,"('foolish', 'wise')",0.64142907,0.6722889,0.5440638,0.531496,-0.0125678
60,-0.079170056,0.14844665,"('inefficient', 'efficient')",-0.8904863,-0.6868423,-0.4848282,-0.2691978,0.2156304
61,-0.22826111,-0.23344937,"('illogical', 'logical')",0.23176335,0.052862853,0.0017511,-0.0902933,-0.0920444
62,-0.47430333,-0.30693775,"('incompetent', 'brilliant')",-0.33859703,-0.14725125,-0.4064502,-0.2270945,0.1793557
63,-0.2224464,-0.17327815,"('unperceptive', 'insightful')",0.65243083,0.79879916,0.2149922,0.3127605,0.0977683
64,-0.8219488,-0.79324067,"('shy', 'confident')",-7.042945,-7.014156,-3.932447,-3.9036982,0.0287488
65,-0.16088438,-0.18006772,"('insecure', 'secure')",-0.8388972,-0.7664104,-0.4998908,-0.4732391,0.0266517
66,-0.3882978,-0.46950364,"('inactive', 'active')",0.7878514,0.76499724,0.1997768,0.1477468,-0.05203
67,0.28743944,0.38091525,"('doubtful', 'determined')",-0.5495826,-0.42559224,-0.1310716,-0.0223385,0.1087331
68,-0.6575635,-0.61849505,"('dependent', 'independent')",-0.7763425,-0.7459497,-0.716953,-0.6822224,0.0347306
69,1.0330431,1.0171962,"('lazy', 'industrious')",-0.3916621,-0.43897936,0.3206905,0.2891084,-0.0315821
70,-0.9458559,-0.7998913,"('lethargic', 'energetic')",0.31039608,0.39569688,-0.3177299,-0.2020972,0.1156327
71,0.8135184,0.75998133,"('diffident', 'self-confident')",0.5645439,0.5246775,0.6890311,0.6423295,-0.0467016
72,-0.57525843,-0.5620547,"('unambitious', 'ambitious')",-0.7204044,-0.7326575,-0.6478314,-0.6473561,0.0004753
73,0.391996,0.43143728,"('helpless', 'self-reliant')",-2.9365296,-2.87541,-1.2722669,-1.2219864,0.0502805
74,0.23351523,0.30224213,"('undedicated', 'dedicated')",0.2936748,0.24846241,0.263595,0.2753523,0.0117573
75,-0.67405474,-0.79281396,"('meek', 'impulsive')",-0.21585256,-0.118320964,-0.4449537,-0.4555674,-0.0106137
76,-0.88823617,-0.706172,"('anxious', 'daring')",-0.5095133,-0.29759663,-0.6988747,-0.5018843,0.1969904
77,-0.6238792,-0.6263284,"('unmotivated', 'motivated')",-1.4316452,-1.2990184,-1.0277622,-0.9626734,0.0650888
78,0.1317806,0.16450915,"('nonresilient', 'resilient')",0.3777864,0.49074244,0.2547835,0.3276258,0.0728423
79,0.07953398,-0.07287903,"('wavering', 'unwavering')",0.2572332,0.3087047,0.1683836,0.1179128,-0.0504708
80,-0.507774,-0.42864728,"('dominated', 'dominating')",-1.3246453,-1.3080868,-0.9162096,-0.868367,0.0478426
81,-0.9868971,-1.1043966,"('submissive', 'aggressive')",-1.3613125,-1.2704811,-1.1741048,-1.1874388,-0.013334
82,-0.2737998,-0.23597868,"('poor', 'rich')",5.775565,5.921359,2.7508826,2.8426902,0.0918076
83,0.31511083,0.31361255,"('powerless', 'powerful')",-1.0466844,-1.1320357,-0.3657868,-0.4092116,-0.0434248
84,0.5833991,0.44540802,"('inferior', 'superior')",0.7910652,0.793756,0.6872321,0.619582,-0.0676501
85,0.74780965,0.6665825,"('insignificant', 'prestigious')",0.8712704,0.8665639,0.80954,0.7665732,-0.0429668
86,-0.35985845,-0.5919836,"('uninfluential', 'influential')",0.070653066,-0.15020168,-0.1446027,-0.3710926,-0.2264899
87,-0.11508987,-0.14222401,"('unsuccessful', 'successful')",0.88548017,0.95858043,0.3851951,0.4081782,0.0229831
88,-0.3091512,-0.42681098,"('low', 'eminent')",-0.15086836,-0.16346501,-0.2300098,-0.295138,-0.0651282
