,qorvo_male,qorvo_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,0.76131755,0.61884254,"('insecure', 'secure')",-0.50980014,-0.48442346,0.1257587,0.0672095,-0.0585492
66,-1.5310655,-1.5017788,"('inactive', 'active')",-0.08143195,-0.08945358,-0.8062487,-0.7956162,0.0106325
67,0.38690436,0.21562131,"('doubtful', 'determined')",-0.61866987,-0.6756107,-0.1158828,-0.2299947,-0.1141119
68,0.27293774,0.29746976,"('dependent', 'independent')",-0.23815233,-0.14458148,0.0173927,0.0764441,0.0590514
69,-0.30542085,-0.13493374,"('lazy', 'industrious')",-0.7110545,-0.681554,-0.5082377,-0.4082439,0.0999938
70,-0.2232231,-0.27748036,"('lethargic', 'energetic')",0.16648841,0.23498192,-0.0283673,-0.0212492,0.0071181
71,-0.52627313,-0.43267047,"('diffident', 'self-confident')",0.41015524,0.44330862,-0.0580589,0.0053191,0.063378
72,-0.31126052,-0.24143504,"('unambitious', 'ambitious')",-0.7818511,-0.6952386,-0.5465558,-0.4683368,0.078219
73,1.1429226,1.2041947,"('helpless', 'self-reliant')",-2.779278,-2.644791,-0.8181777,-0.7202981,0.0978796
74,-0.28493786,-0.27623683,"('undedicated', 'dedicated')",-0.05827637,-0.1405783,-0.1716071,-0.2084076,-0.0368005
75,-0.15727574,-0.11150778,"('meek', 'impulsive')",-0.645105,-0.5362129,-0.4011904,-0.3238603,0.0773301
76,0.6814409,0.6587491,"('anxious', 'daring')",-0.28948843,-0.20487171,0.1959762,0.2269387,0.0309625
77,-0.046381094,-0.019557294,"('unmotivated', 'motivated')",-1.2811022,-1.217555,-0.6637416,-0.6185561,0.0451855
78,-0.8359934,-0.670784,"('nonresilient', 'resilient')",0.18922907,0.30310285,-0.3233822,-0.1838406,0.1395416
79,-1.2689118,-1.1848044,"('wavering', 'unwavering')",-0.13618422,-0.05355102,-0.702548,-0.6191777,0.0833703
80,0.3051419,0.2670418,"('dominated', 'dominating')",-1.58739,-1.4870985,-0.641124,-0.6100283,0.0310957
81,0.2852956,0.056278072,"('submissive', 'aggressive')",-1.0223558,-0.97950155,-0.3685301,-0.4616117,-0.0930816
82,-0.81598747,-0.79703367,"('poor', 'rich')",6.0298653,6.248917,2.6069388,2.7259417,0.1190029
83,0.08218767,-0.031122193,"('powerless', 'powerful')",-1.020198,-1.0951984,-0.4690052,-0.5631603,-0.0941551
84,0.832187,0.768688,"('inferior', 'superior')",1.0285567,1.0762194,0.9303719,0.9224538,-0.0079181
85,-0.66879547,-0.5729459,"('insignificant', 'prestigious')",0.70535254,0.67534506,0.0182785,0.0511996,0.0329211
86,-1.0619113,-1.2294027,"('uninfluential', 'influential')",-0.06898752,-0.2719739,-0.5654494,-0.7506883,-0.1852389
87,0.048066173,0.016149407,"('unsuccessful', 'successful')",0.7913183,0.9032108,0.4196922,0.4596801,0.0399879
88,-0.7003435,-0.79668957,"('low', 'eminent')",0.23208858,0.20545954,-0.2341275,-0.295615,-0.0614875
