,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
77,-0.5411818,-0.60002404,"('unmotivated', 'motivated')",0.77241117,0.7301789,0.11643979,0.15290548,0.1158897,0.0943534,-0.0215363
78,-0.7808841,-0.6924807,"('nonresilient', 'resilient')",0.68093354,0.63585246,1.1562673,1.2897615,0.3521056,0.4110444,0.0589388
79,-0.050999723,-0.034331623,"('wavering', 'unwavering')",0.11577264,0.08985605,-0.8501999,-0.79447097,-0.261809,-0.2463155,0.0154935
80,0.7283469,0.6063987,"('dominated', 'dominating')",-0.17374235,-0.07681851,1.4544734,1.5278283,0.6696927,0.6858029,0.0161102
81,0.18119365,0.0155446865,"('submissive', 'aggressive')",0.335635,0.36640424,1.9322709,2.0007973,0.8163665,0.7942487,-0.0221178
82,-0.15474603,-0.11294143,"('poor', 'rich')",-0.48645252,-0.5002204,4.6728296,4.444253,1.343877,1.2770304,-0.0668466
83,0.18420584,0.001056008,"('powerless', 'powerful')",1.2005769,1.1646522,0.11057102,0.019046457,0.4984513,0.3949182,-0.1035331
84,-0.35505626,-0.4987021,"('inferior', 'superior')",0.21717092,0.22352841,-0.24190271,-0.30021757,-0.126596,-0.1917971,-0.0652011
85,0.3107861,0.4110446,"('insignificant', 'prestigious')",2.009811,1.9385914,-1.0247644,-0.9386109,0.4319442,0.4703417,0.0383975
86,-1.106166,-1.2039852,"('uninfluential', 'influential')",-0.708201,-0.8105551,0.29345262,0.16548577,-0.5069715,-0.6163515,-0.10938
87,0.36071718,0.22284245,"('unsuccessful', 'successful')",1.2444502,1.2937328,1.3379238,1.3975207,0.9810304,0.9713653,-0.0096651
88,-0.48971632,-0.6279641,"('low', 'eminent')",-0.6721162,-0.70636743,0.16589423,0.010075135,-0.3319795,-0.4414188,-0.1094393
