,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
20,-0.09970019,-0.020506844,"('rough', 'thoughtful')",0.21268049,0.28442487,-0.53075016,-0.41501608,0.33744058,0.3498659,-0.0200823,0.049692,0.0697743
21,0.03931944,0.040950526,"('immoral', 'moral')",-0.34580103,-0.4417849,0.24265392,0.1864673,-0.49221587,-0.46458727,-0.1390109,-0.1697386,-0.0307277
22,-0.60492235,-0.68881863,"('untrustworthy', 'trustworthy')",-0.3271069,-0.35874113,-1.3130414,-1.3194426,-1.0981224,-1.1651309,-0.8357983,-0.8830333,-0.047235
23,0.18953858,0.2973942,"('insincere', 'sincere')",-0.8720042,-0.9255585,-0.5118076,-0.4027706,4.456572,4.2135997,0.8155747,0.7956662,-0.0199085
24,0.02771771,-0.04940715,"('dishonest', 'honest')",0.04924449,-0.10047692,0.9178457,0.9837276,0.22430624,0.19198649,0.3047785,0.2564575,-0.048321
25,-0.1987369,-0.273669,"('egoistic', 'altruistic')",0.47416753,0.326252,2.1021862,2.0450363,1.315376,1.264324,0.9232482,0.8404858,-0.0827624
26,0.01757047,-0.17802887,"('hardhearted', 'benevolent')",0.5502194,0.35385722,1.5248494,1.4529668,1.5519661,1.3955048,0.9111514,0.756075,-0.1550764
27,-0.2413347,-0.18135595,"('hardhearted', 'softhearted')",0.365334,0.36754012,-1.1251227,-0.9730875,-0.13007376,-0.26682448,-0.2827993,-0.263432,0.0193673
28,1.0006373,0.8316245,"('disloyal', 'loyal')",0.70729166,0.36016887,-0.058986552,-0.2277379,0.8652081,0.71222186,0.6285376,0.4190693,-0.2094683
29,-0.74454296,-0.95525473,"('unfair', 'fair')",-0.6724108,-0.7012129,-0.064619675,-0.08155833,-0.33012268,-0.4430155,-0.452924,-0.5452604,-0.0923364
30,-0.53453857,-0.4262454,"('intolerant', 'tolerant')",-0.39623243,-0.43838054,-1.0236299,-0.97518164,-0.58515865,-0.69526714,-0.6348899,-0.6337687,0.0011212
31,-0.23519276,-0.22882831,"('evil', 'good')",0.83450264,0.9282952,0.6595514,0.73800963,-0.94248366,-1.0260255,0.0790944,0.1028627,0.0237683
32,0.106766604,0.05078587,"('unkind', 'kind')",-0.2769488,-0.46033952,0.13743655,0.1132243,0.3391583,0.14588417,0.0766032,-0.0376113,-0.1142145
33,0.8924354,0.7871219,"('wrong', 'right')",0.4313179,0.36635345,1.5722159,1.4899063,-0.56178415,-0.6383927,0.5835463,0.5012472,-0.0822991
34,-0.17789379,0.02136179,"('mean', 'honorable')",-0.7979849,-0.6323086,-0.07798242,0.10840006,4.2522593,4.3597703,0.7995995,0.9643059,0.1647064
35,-0.58255744,-0.6945425,"('corrupt', 'incorrupt')",0.39940384,0.34036505,0.3689145,0.29496205,-0.48889714,-0.63676226,-0.0757841,-0.1739944,-0.0982103
36,-1.2902304,-1.3091604,"('hostile', 'amicable')",-0.601342,-0.6422123,0.30704764,0.2416233,-0.54490834,-0.73202294,-0.5323583,-0.6104431,-0.0780848
37,-0.5539999,-0.55452096,"('fake', 'genuine')",-0.09501618,-0.037702344,0.067187056,0.15854834,-0.27060366,-0.28401545,-0.2131082,-0.1794226,0.0336856
38,0.11441174,0.09460968,"('untruthful', 'truthful')",0.019241694,-0.05503773,-0.014427334,-0.03170728,-0.2730227,-0.27949166,-0.0384492,-0.0679068,-0.0294576
39,0.48848552,0.56368995,"('exploitative', 'cooperative')",0.9007479,0.9703159,0.7585126,0.95294905,-0.053907163,0.09143255,0.5234597,0.6445969,0.1211372
40,0.5335816,0.5197468,"('stingy', 'generous')",1.5249212,1.539572,0.4728887,0.4174322,-2.163704,-2.2441833,0.0919219,0.0581419,-0.03378
41,-0.5218142,-0.5025078,"('unforgiving', 'forgiving')",-0.3706224,-0.45803112,-0.6216836,-0.6588257,-0.2457332,-0.4139916,-0.4399633,-0.508339,-0.0683757
42,1.2586682,1.3160444,"('unreliable', 'reliable')",1.3933274,1.555356,-0.022919923,0.08121835,-2.3427236,-2.165847,0.071588,0.1966929,0.1251049
43,-0.64791083,-0.5451987,"('irresponsible', 'responsible')",-1.0618186,-0.98362875,-0.93226296,-0.7920108,-0.21304443,-0.21893194,-0.7137592,-0.6349425,0.0788167
44,-0.20172474,-0.090184174,"('prejudiced', 'unprejudiced')",-0.29928407,-0.0596308,-1.2856212,-1.1151751,-1.545065,-1.462662,-0.8329238,-0.681913,0.1510108
45,-1.5851675,-1.6437254,"('incompetent', 'competent')",-0.6427635,-0.7302823,-1.3938218,-1.3273169,-0.36194375,-0.47235855,-0.9959241,-1.0434208,-0.0474967
46,-0.01872506,0.06158383,"('uncompetitive', 'competitive')",-0.7118759,-0.72841805,-0.8983955,-0.8897995,-0.80569136,-0.80769044,-0.6086719,-0.591081,0.0175909
47,0.014010742,0.10727876,"('stupid', 'smart')",-0.30472812,-0.1939268,0.5876854,0.73174846,4.2712855,4.2327266,1.1420634,1.2194568,0.0773934
48,-0.31370774,-0.36995733,"('unintelligent', 'intelligent')",0.060002565,-0.06623667,-0.13868557,-0.15521596,0.22874299,0.1680691,-0.0409119,-0.1058352,-0.0649233
49,-1.315254,-1.2274039,"('unable', 'able')",-1.3183535,-1.2466851,-1.2031392,-1.0373734,-0.851263,-0.77690923,-1.1720024,-1.072093,0.0999094
50,0.16056837,0.12540205,"('clumsy', 'skillful')",0.60718185,0.60177886,0.29275572,0.2430336,0.063133076,-0.03513917,0.2809097,0.2337688,-0.0471409
51,0.30504334,0.16165656,"('uneducated', 'educated')",0.5727684,0.37668183,-0.26392794,-0.38712072,-0.025643498,-0.10661775,0.1470601,0.01115,-0.1359101
52,0.45657232,0.25462744,"('irrational', 'rational')",0.47040927,0.35872465,1.8866189,1.6532977,0.07098465,-0.0864884,0.7211463,0.5450403,-0.176106
53,-0.4418383,-0.478892,"('uncreative', 'creative')",-0.5015237,-0.6509321,1.3675175,1.3590757,0.05078025,-0.1607454,0.1187339,0.0171266,-0.1016073
54,-0.62436515,-0.6534295,"('incapable', 'capable')",-0.4026073,-0.50112444,-0.021234121,0.004594028,0.21102092,0.19393641,-0.2092964,-0.2390058,-0.0297094
55,-1.0206072,-1.0005602,"('incompetent', 'clever')",-0.6691145,-0.70510364,-1.3828104,-1.3088051,-0.008910518,-0.047145832,-0.7703606,-0.7654037,0.0049569
56,0.05558744,0.09401867,"('impractical', 'practical')",-0.5334317,-0.5505113,0.56886446,0.6573044,-0.67291,-0.6476862,-0.1454724,-0.1117186,0.0337538
57,-0.047908783,-0.12658057,"('unimaginative', 'imaginative')",-0.45163018,-0.6203109,-0.31519118,-0.36196682,-3.0659287,-3.0752816,-0.9701647,-1.0460351,-0.0758704
58,0.021077882,0.033411264,"('undiscriminating', 'discriminating')",-0.07040509,-0.052279394,0.5283032,0.51678014,0.09887838,0.08660221,0.1444636,0.1461286,0.001665
59,0.2745164,0.100199714,"('foolish', 'wise')",0.6077406,0.5716147,1.3962632,1.3027378,-0.08110908,-0.13793327,0.5493528,0.4591547,-0.0901981
60,-0.7458132,-0.5938105,"('inefficient', 'efficient')",-1.0513508,-0.98996013,-1.1565247,-0.9859179,-1.0011761,-0.8844834,-0.9887162,-0.863543,0.1251732
61,-0.013791781,-0.14685331,"('illogical', 'logical')",-0.36973122,-0.5297966,0.18106677,0.055339128,0.694314,0.5176933,0.1229644,-0.0259044,-0.1488688
62,-0.47279122,-0.34503025,"('incompetent', 'brilliant')",-0.81701463,-0.749704,-1.1298629,-1.0036438,-0.3339564,-0.25458524,-0.6884063,-0.5882408,0.1001655
63,-0.36690477,-0.39391422,"('unperceptive', 'insightful')",0.12951964,0.039231114,-0.30026993,-0.2856769,0.38968754,0.39480186,-0.0369919,-0.0613895,-0.0243976
64,0.17484325,0.0736088,"('shy', 'confident')",0.47429729,0.4549881,-0.43955192,-0.55460274,-5.054902,-4.926625,-1.2113284,-1.2381576,-0.0268292
65,0.32310176,0.2839546,"('insecure', 'secure')",-0.2914264,-0.37784863,-0.48529196,-0.55573183,-0.06471103,-0.03547281,-0.1295819,-0.1712747,-0.0416928
66,0.68284285,0.6488331,"('inactive', 'active')",0.37559414,0.39238334,-0.16117829,-0.167514,0.6986608,0.64817905,0.3989799,0.3804704,-0.0185095
67,1.0103294,0.92552626,"('doubtful', 'determined')",0.38820237,0.42361918,0.324392,0.2546846,-0.33387488,-0.28420886,0.3472622,0.3299053,-0.0173569
68,-0.2903536,-0.49069983,"('dependent', 'independent')",-0.48167837,-0.5814978,-1.7627152,-1.8019646,-1.2845459,-1.3088868,-0.9548233,-1.0457623,-0.090939
69,0.74352616,0.6496852,"('lazy', 'industrious')",1.0462604,1.0555403,1.4215285,1.3024441,-0.2831673,-0.23108007,0.7320369,0.6941473,-0.0378896
70,-0.044801515,-0.048592355,"('lethargic', 'energetic')",-0.14608213,-0.10359087,-0.93849957,-0.8667076,-0.33466288,-0.28027633,-0.3660115,-0.3247918,0.0412197
71,0.07592638,0.07150998,"('diffident', 'self-confident')",0.6110556,0.5644862,1.5938327,1.5746973,0.33271226,0.19905518,0.6533817,0.6024371,-0.0509446
72,-0.0914117,-0.05683952,"('unambitious', 'ambitious')",0.024451118,0.0245868,0.5658932,0.63407475,-1.000379,-0.9664051,-0.1253616,-0.0911458,0.0342158
73,0.5392044,0.5604763,"('helpless', 'self-reliant')",1.5983592,1.6379052,0.66862166,0.6246198,-3.2435486,-3.089334,-0.1093408,-0.0665832,0.0427576
74,1.3251805,1.3578671,"('undedicated', 'dedicated')",0.7547994,0.7133099,0.5295541,0.63642645,-0.5698199,-0.6109946,0.5099285,0.5241522,0.0142237
75,-1.0187017,-0.985825,"('meek', 'impulsive')",-0.46313575,-0.35899955,-1.2546511,-1.2443484,-0.73443097,-0.6640424,-0.8677298,-0.8133038,0.054426
76,-0.401379,-0.2374028,"('anxious', 'daring')",-0.2400006,-0.0687818,-0.16215712,0.0026713144,0.21678323,0.2538642,-0.1466884,-0.0124123,0.1342761
77,-0.087802514,0.040440813,"('unmotivated', 'motivated')",-0.707565,-0.7364338,-0.61253005,-0.5924695,-1.3207117,-1.178427,-0.6821523,-0.6167223,0.06543
78,-0.002222702,0.14623104,"('nonresilient', 'resilient')",-0.88194233,-0.91508937,-0.2934087,-0.3058648,0.211506,0.16447726,-0.2415169,-0.2275615,0.0139554
79,0.46446788,0.44875032,"('wavering', 'unwavering')",0.40462157,0.38528374,-0.05601787,-0.072571315,-0.20775642,-0.25271425,0.1513288,0.1271871,-0.0241417
80,0.6644068,0.5334826,"('dominated', 'dominating')",-0.007161066,-0.032365154,-0.27018994,-0.31059536,0.16373682,0.3573272,0.1376981,0.1369623,-0.0007358
81,0.52391255,0.43785453,"('submissive', 'aggressive')",-0.28373054,-0.44505972,-1.1140122,-1.2175045,-0.90360457,-0.6940091,-0.4443587,-0.4796797,-0.035321
82,-1.0379415,-0.9653411,"('poor', 'rich')",-0.845016,-0.8805846,-0.27788767,-0.22399908,5.1565347,4.931482,0.7489224,0.7153893,-0.0335331
83,-0.099642664,-0.21310619,"('powerless', 'powerful')",-0.30458376,-0.33119377,0.14111464,0.14647004,-0.8069523,-0.742856,-0.267516,-0.2851715,-0.0176555
84,0.06058374,0.0020732842,"('inferior', 'superior')",-0.010103431,-0.05497951,0.59131545,0.5329005,0.9005127,0.89335716,0.3855771,0.3433379,-0.0422392
85,0.25313234,0.26354316,"('insignificant', 'prestigious')",0.36320248,0.38536277,1.861066,1.8488497,0.13668238,0.07257405,0.6535208,0.6425824,-0.0109384
86,-0.6519374,-0.8762071,"('uninfluential', 'influential')",-0.14091034,-0.39216498,0.17977469,-0.057469614,-0.33676213,-0.47880626,-0.2374588,-0.451162,-0.2137032
87,0.32215253,0.15929794,"('unsuccessful', 'successful')",0.5365243,0.40236512,0.7223364,0.6249913,1.3931158,1.4931872,0.7435322,0.6699604,-0.0735718
88,0.48761997,0.404678,"('low', 'eminent')",0.3777892,0.18821281,-0.43263072,-0.4413322,-0.3996518,-0.49744835,0.0082817,-0.0864724,-0.0947541
