,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
52,1.026507,0.8815425,"('irrational', 'rational')",0.62606114,0.4135329,0.34787077,0.20321724,0.666813,0.4994309,-0.1673821
53,1.1601658,1.1196496,"('uncreative', 'creative')",0.63207257,0.6206409,0.8341469,0.77006644,0.8754617,0.8367856,-0.0386761
54,0.41086984,0.35186306,"('incapable', 'capable')",0.57539326,0.49115196,0.9372837,1.0165957,0.6411823,0.6198703,-0.021312
55,-0.6010677,-0.6492603,"('incompetent', 'clever')",0.01200065,0.006741668,-0.3245264,-0.394732,-0.3045312,-0.3457502,-0.041219
56,-0.2938459,-0.35710233,"('impractical', 'practical')",-0.5928847,-0.56342745,-0.76678914,-0.7618442,-0.5511732,-0.5607913,-0.0096181
57,-0.9347054,-1.0241743,"('unimaginative', 'imaginative')",-0.09798676,-0.12145988,-2.443703,-2.5523324,-1.1587984,-1.2326555,-0.0738571
58,-0.019711737,-0.0073989313,"('undiscriminating', 'discriminating')",-0.24773869,-0.27154893,-0.01580258,-0.06261881,-0.0944177,-0.1138556,-0.0194379
59,0.6924894,0.68040293,"('foolish', 'wise')",0.53501046,0.47298682,0.17625463,0.1744208,0.4679182,0.4426035,-0.0253147
60,-0.63708436,-0.63064474,"('inefficient', 'efficient')",0.32064974,0.4210015,-0.5806103,-0.5049719,-0.299015,-0.2382051,0.0608099
61,0.40534136,0.233804,"('illogical', 'logical')",0.62556314,0.48607245,0.0036965534,-0.13734262,0.344867,0.1941779,-0.1506891
62,-0.61561704,-0.57141453,"('incompetent', 'brilliant')",0.12604634,0.2617846,-0.559149,-0.44366273,-0.3495732,-0.2510976,0.0984756
63,-0.22393,-0.17442468,"('unperceptive', 'insightful')",-0.23141949,-0.12297802,0.33984873,0.3993644,-0.0385003,0.0339872,0.0724875
64,-1.3922093,-1.4557424,"('shy', 'confident')",-0.95340365,-0.8996284,-6.5742292,-6.6106615,-2.9732806,-2.9886773,-0.0153967
65,-0.936938,-1.0283692,"('insecure', 'secure')",-0.62412965,-0.6563615,-0.79901797,-0.8219024,-0.7866952,-0.8355444,-0.0488492
66,-0.79941744,-0.7368048,"('inactive', 'active')",-0.6328306,-0.6221761,1.2268093,1.2713736,-0.0684796,-0.0292024,0.0392772
67,0.09939564,0.070025705,"('doubtful', 'determined')",-0.0066761263,0.06707384,-0.77178615,-0.65203184,-0.2263556,-0.1716441,0.0547115
68,-1.0040418,-1.069161,"('dependent', 'independent')",-0.57101786,-0.55060977,-0.79158616,-0.79489666,-0.7888819,-0.8048891,-0.0160072
69,0.42695,0.4357623,"('lazy', 'industrious')",0.782153,0.8843211,-0.6132091,-0.50969505,0.1986313,0.2701294,0.0714981
70,-1.0275784,-1.0532948,"('lethargic', 'energetic')",-0.9123086,-0.8284617,0.23817803,0.29938278,-0.5672363,-0.5274579,0.0397784
71,2.0243855,2.0556743,"('diffident', 'self-confident')",0.726171,0.7584293,0.36691076,0.35463637,1.0391557,1.0562467,0.017091
72,-0.40853974,-0.40196007,"('unambitious', 'ambitious')",-0.9971705,-0.97771263,-1.3689643,-1.3493732,-0.9248915,-0.909682,0.0152095
73,0.860761,0.8925553,"('helpless', 'self-reliant')",0.59758836,0.5864508,-3.0790174,-3.029527,-0.5402227,-0.5168403,0.0233824
74,0.51246893,0.4875965,"('undedicated', 'dedicated')",-0.3553545,-0.31085467,0.10968071,0.09192068,0.0889317,0.0895542,0.0006225
75,-0.48952475,-0.4673284,"('meek', 'impulsive')",0.17217785,0.18215811,0.015178071,0.08976519,-0.1007229,-0.065135,0.0355879
76,-1.467437,-1.4813615,"('anxious', 'daring')",-0.8438956,-0.7256183,-0.13346076,-0.09789927,-0.8149312,-0.768293,0.0466382
77,-0.788015,-0.8492007,"('unmotivated', 'motivated')",0.5191694,0.49695054,-1.34862,-1.2819722,-0.5391552,-0.5447408,-0.0055856
78,-0.09038764,-0.05264191,"('nonresilient', 'resilient')",0.881166,0.96389246,0.2566331,0.3245744,0.3491371,0.4119416,0.0628045
79,-0.58787096,-0.6505506,"('wavering', 'unwavering')",-0.9172008,-1.019176,-0.09752961,-0.08465608,-0.5342005,-0.5847942,-0.0505937
80,-1.0142795,-1.0042975,"('dominated', 'dominating')",-0.1713542,-0.050725278,-1.1695685,-1.1151919,-0.7850674,-0.7234049,0.0616625
81,-1.9792688,-2.0470126,"('submissive', 'aggressive')",-0.046170957,-0.046451375,-1.0378911,-1.0278608,-1.0211103,-1.0404415,-0.0193312
82,-1.0224338,-1.0995953,"('poor', 'rich')",-0.1857809,-0.27444243,5.4907365,5.496393,1.4275072,1.3741185,-0.0533887
83,1.1609457,1.1737665,"('powerless', 'powerful')",0.59398985,0.6654231,-0.7086171,-0.7297939,0.3487728,0.3697985,0.0210257
84,1.3386372,1.1995773,"('inferior', 'superior')",0.50076044,0.4595426,0.99096715,0.94717014,0.9434549,0.8687634,-0.0746915
85,2.1499498,2.1320314,"('insignificant', 'prestigious')",1.0955379,1.034933,1.3078187,1.2939558,1.5177689,1.4869734,-0.0307955
86,0.9531795,0.7869173,"('uninfluential', 'influential')",0.11702294,-0.13186026,-0.25364134,-0.43794042,0.272187,0.0723722,-0.1998148
87,-0.399225,-0.39323515,"('unsuccessful', 'successful')",0.33262235,0.32405633,0.3188875,0.36217776,0.084095,0.0976663,0.0135713
88,0.035763063,-0.07065353,"('low', 'eminent')",0.43059346,0.32916212,0.12539311,0.10212459,0.1972499,0.1202111,-0.0770388
