,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.08852519,-0.03392885,"('unfair', 'fair')",-0.6065646,-0.55809605,-0.7580178,-0.7409564,-0.45735642,-0.54455376,-0.477616,-0.4693838,0.0082322
30,0.94389105,0.8571031,"('intolerant', 'tolerant')",1.1371278,1.0575742,0.91768456,0.88493013,1.0339396,0.9580061,1.0081608,0.9394034,-0.0687574
31,-1.3198284,-1.0876096,"('evil', 'good')",-1.6732895,-1.6820276,-0.4567502,-0.43866742,-0.4509173,-0.5051629,-0.9751963,-0.9283668,0.0468295
32,0.19331938,0.080195606,"('unkind', 'kind')",0.5960151,0.64827377,-0.62156725,-0.6511465,0.7930363,0.7000771,0.2402009,0.19435,-0.0458509
33,0.010395426,-0.07705905,"('wrong', 'right')",0.4018622,0.41376007,0.39833173,0.37198395,-0.19949445,-0.28732437,0.1527737,0.1053401,-0.0474336
34,0.43673787,0.5776068,"('mean', 'honorable')",0.23617737,0.30606505,0.34416136,0.45432183,5.69443,5.928004,1.6778766,1.8164994,0.1386228
35,-0.59407157,-0.56158006,"('corrupt', 'incorrupt')",-1.4537838,-1.4993005,-0.48127598,-0.56344926,0.27879226,0.13925669,-0.5625848,-0.6212683,-0.0586835
36,-1.2255845,-1.1824566,"('hostile', 'amicable')",-2.058992,-2.2305515,-1.0589166,-1.18576,0.6321301,0.43744937,-0.9278407,-1.0403297,-0.112489
37,0.4106766,0.3981472,"('fake', 'genuine')",-0.19872837,-0.20490324,-0.4543975,-0.41422972,0.070205316,0.11874895,-0.043061,-0.0255592,0.0175018
38,0.018183615,0.07305999,"('untruthful', 'truthful')",0.49581948,0.55503625,-0.6823735,-0.65253913,0.044023566,0.103201434,-0.0310867,0.0196896,0.0507763
39,1.1283846,1.1117234,"('exploitative', 'cooperative')",1.1121933,1.0801713,1.2638279,1.2676345,0.0021481626,-0.013113245,0.8766385,0.861604,-0.0150345
40,-0.6423708,-0.63705325,"('stingy', 'generous')",-0.6279704,-0.5954632,0.12454517,0.16347355,-1.2665812,-1.416894,-0.6030943,-0.6214842,-0.0183899
41,-0.57170326,-0.5783637,"('unforgiving', 'forgiving')",-0.52552575,-0.5535138,-0.23474866,-0.26896435,0.24741669,0.12173729,-0.2711402,-0.3197762,-0.048636
42,0.61812,0.7298308,"('unreliable', 'reliable')",0.30811098,0.5381699,-0.9953257,-0.84840477,-2.9116762,-2.8486502,-0.7451927,-0.6072636,0.1379291
43,-0.3581976,-0.28984892,"('irresponsible', 'responsible')",0.19101903,0.31004888,-1.2226505,-1.0965017,0.0034692138,0.082170285,-0.34659,-0.2485329,0.0980571
44,0.07584791,0.10731071,"('prejudiced', 'unprejudiced')",-1.0702256,-1.0621264,-0.5249516,-0.5185744,-1.4931014,-1.5028769,-0.7531077,-0.7440667,0.009041
45,-0.41488776,-0.36335334,"('incompetent', 'competent')",0.23543888,0.30409586,-0.45032346,-0.37467495,-0.15641668,-0.1337454,-0.1965472,-0.1419195,0.0546277
46,-0.19504328,-0.24158826,"('uncompetitive', 'competitive')",0.8235358,0.86835086,0.54711574,0.6485959,-0.9910342,-1.012213,0.0461435,0.0657864,0.0196429
47,0.39230457,0.4932411,"('stupid', 'smart')",0.9568763,1.0879172,0.87335104,0.9621811,5.3482466,5.565176,1.8926946,2.0271287,0.1344341
48,-0.008651979,-0.1139085,"('unintelligent', 'intelligent')",0.59376955,0.4728705,-0.39447016,-0.46344125,0.6101909,0.5525902,0.2002096,0.1120277,-0.0881819
49,-0.01204681,0.06598024,"('unable', 'able')",-0.24994287,-0.06975686,0.4354462,0.56652,0.23919488,0.44228083,0.1031629,0.251256,0.1480931
50,-0.046405703,-0.05714278,"('clumsy', 'skillful')",0.079640724,0.11188254,0.2065635,0.2423178,0.17031544,0.1994648,0.1025285,0.1241306,0.0216021
51,-0.031359233,-0.19362473,"('uneducated', 'educated')",0.1732542,0.11563949,-0.21393399,-0.35655403,0.21662718,0.10627858,0.036147,-0.0820652,-0.1182122
52,-0.4469207,-0.65064037,"('irrational', 'rational')",-0.5020025,-0.7393348,-0.09775091,-0.31622633,0.4836528,0.33285403,-0.1407553,-0.3433369,-0.2025816
53,-0.7537214,-0.7815024,"('uncreative', 'creative')",1.2589961,1.1327149,0.54777324,0.49338013,1.26456,1.1822618,0.579402,0.5067136,-0.0726884
54,-0.6385868,-0.69748455,"('incapable', 'capable')",0.84763396,0.7365746,-0.2704272,-0.3215951,1.0404279,1.1418515,0.244762,0.2148366,-0.0299254
55,0.52596873,0.53097856,"('incompetent', 'clever')",1.4115851,1.424692,0.113906264,0.15086877,-0.1462278,-0.11875609,0.4763081,0.4969458,0.0206377
56,1.5438001,1.5053389,"('impractical', 'practical')",1.5894715,1.7204217,0.014242299,0.08475948,-0.24819356,-0.19557312,0.7248302,0.7787367,0.0539065
57,-0.58768064,-0.6762227,"('unimaginative', 'imaginative')",0.6057571,0.5911818,-0.69633234,-0.7242981,-2.3132846,-2.430083,-0.7478851,-0.8098555,-0.0619704
58,-0.31316882,-0.33534822,"('undiscriminating', 'discriminating')",0.57413906,0.5257231,0.25209874,0.20986798,-0.1601794,-0.1785604,0.0882224,0.0554206,-0.0328018
59,-0.670005,-0.6158674,"('foolish', 'wise')",0.20643751,0.17913382,0.15834315,0.071631074,0.60978687,0.619998,0.0761406,0.0637239,-0.0124167
60,1.4957788,1.4767532,"('inefficient', 'efficient')",1.3032305,1.4658883,0.92757064,1.078623,-0.47376674,-0.36193365,0.8132033,0.9148327,0.1016294
61,0.5743057,0.41404733,"('illogical', 'logical')",1.2297474,1.1186936,0.68737084,0.5852691,0.19110703,0.07033262,0.6706327,0.5470856,-0.1235471
62,0.302408,0.3636945,"('incompetent', 'brilliant')",1.7089406,1.9166999,0.50491303,0.700419,-0.052003667,0.17750329,0.6160645,0.7895792,0.1735147
63,0.3666425,0.42324758,"('unperceptive', 'insightful')",1.1307384,1.1739379,0.7323217,0.85043097,0.7968947,0.91150194,0.7566493,0.8397796,0.0831303
64,0.6247831,0.6156391,"('shy', 'confident')",0.026765987,0.03790654,0.39790466,0.4152011,-6.432385,-6.5545406,-1.3457328,-1.3714485,-0.0257157
65,0.44149107,0.31307912,"('insecure', 'secure')",0.07959825,6.89663e-05,0.31958425,0.24424645,-0.5567241,-0.567031,0.0709874,-0.0024091,-0.0733965
66,-0.85275364,-0.7417136,"('inactive', 'active')",0.26144776,0.31619707,-1.0352012,-0.968243,0.95656824,0.98781174,-0.1674847,-0.1014869,0.0659978
67,0.99136055,0.9107917,"('doubtful', 'determined')",-0.1644728,-0.088882305,0.7126385,0.7022108,-0.509213,-0.4606156,0.2575783,0.2658761,0.0082978
68,0.06734593,0.07340939,"('dependent', 'independent')",-0.24624008,-0.24683513,0.50115144,0.49057817,-0.30759168,-0.30946565,0.0036664,0.0019217,-0.0017447
69,-0.38438874,-0.24452582,"('lazy', 'industrious')",-0.045882232,0.08500552,0.83324695,0.9375364,-0.17348722,-0.12935139,0.0573722,0.1621662,0.104794
70,0.39865202,0.4352355,"('lethargic', 'energetic')",0.52783334,0.661479,-0.14532204,-0.027014911,0.16149017,0.26376215,0.2356634,0.3333654,0.097702
71,0.6763428,0.7554868,"('diffident', 'self-confident')",0.55089575,0.537329,0.6255493,0.6661338,0.8214308,0.82459396,0.6685547,0.6958859,0.0273312
72,-0.5840564,-0.6299548,"('unambitious', 'ambitious')",0.13831432,0.2183273,-1.4452041,-1.4301068,-1.2944933,-1.1707879,-0.7963599,-0.7531306,0.0432293
73,0.3469062,0.372063,"('helpless', 'self-reliant')",0.0686571,-0.07147993,0.07708085,0.04432317,-2.904827,-2.9499674,-0.6030458,-0.6512653,-0.0482195
74,-0.2047484,-0.19411731,"('undedicated', 'dedicated')",-0.10951566,0.028838795,0.22174153,0.30483124,0.055653345,0.061464023,-0.0092173,0.0502542,0.0594715
75,-0.3488478,-0.25532147,"('meek', 'impulsive')",-0.4090363,-0.4382655,-1.0038157,-1.020461,-0.28300652,-0.1582098,-0.5111766,-0.4680644,0.0431122
76,0.5997418,0.6309155,"('anxious', 'daring')",0.6274601,0.74823225,-0.76010907,-0.619717,0.022983104,0.103061855,0.122519,0.2156232,0.0931042
77,-0.09935704,-0.16809632,"('unmotivated', 'motivated')",0.85888594,0.8502401,0.20963158,0.25698566,-1.2233189,-1.1836127,-0.0635396,-0.0611208,0.0024188
78,-1.0819877,-1.0248649,"('nonresilient', 'resilient')",0.29174128,0.38120294,0.8531536,0.9979326,0.12650986,0.21186984,0.0473542,0.1415351,0.0941809
79,-0.4194587,-0.41975436,"('wavering', 'unwavering')",-1.3669484,-1.3926356,-1.4473722,-1.4768248,0.19302623,0.25504562,-0.7601882,-0.7585422,0.001646
80,0.41180328,0.37158814,"('dominated', 'dominating')",0.27638054,0.41461405,0.32990217,0.456163,-1.5047889,-1.4038677,-0.1216757,-0.0403756,0.0813001
81,0.4976,0.4007066,"('submissive', 'aggressive')",2.0233338,1.9045967,-0.5176556,-0.5206699,-0.90451586,-0.88849777,0.2746906,0.2240339,-0.0506567
82,-0.25283885,-0.2854896,"('poor', 'rich')",1.235937,1.2014359,-0.59837335,-0.61579275,6.07666,6.2611423,1.6153462,1.640324,0.0249778
83,0.27616182,0.24894598,"('powerless', 'powerful')",0.661626,0.75235665,-0.42795414,-0.40543237,-1.3617771,-1.4177818,-0.2129859,-0.2054779,0.007508
84,0.27233428,0.14373197,"('inferior', 'superior')",0.5719408,0.46672118,0.30422068,0.22164911,0.727899,0.6755226,0.4690987,0.3769062,-0.0921925
85,-0.8079454,-0.7976277,"('insignificant', 'prestigious')",0.02542565,-0.11848505,0.45457917,0.34563255,1.0497813,0.9878325,0.1804602,0.1043381,-0.0761221
86,-0.23073958,-0.3787727,"('uninfluential', 'influential')",0.5586476,0.48032165,-0.24137141,-0.36398727,-0.015757205,-0.14384782,0.0176948,-0.1015715,-0.1192663
87,0.35739103,0.26648962,"('unsuccessful', 'successful')",0.18508407,0.14925331,0.76508874,0.76578116,0.95554745,1.0727841,0.5657778,0.5635771,-0.0022007
88,0.1585273,0.015546015,"('low', 'eminent')",0.41601777,0.3953277,-0.3247108,-0.4052992,0.1965778,0.16500546,0.111603,0.042645,-0.068958
