,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,1.27069,1.1985065,"('corrupt', 'incorrupt')",-0.068040386,-0.18018255,0.6013248,0.5091619,-0.0921629
36,0.552866,0.4534837,"('hostile', 'amicable')",0.2013798,0.03398981,0.3771229,0.2437368,-0.1333861
37,0.15822618,0.14849618,"('fake', 'genuine')",0.87780005,0.8640572,0.5180131,0.5062767,-0.0117364
38,-0.5895343,-0.6389941,"('untruthful', 'truthful')",0.045899604,0.014870441,-0.2718173,-0.3120618,-0.0402445
39,0.4410483,0.4897564,"('exploitative', 'cooperative')",0.09099539,0.12874888,0.2660218,0.3092526,0.0432308
40,0.3058174,0.21059792,"('stingy', 'generous')",-1.1232561,-1.2725048,-0.4087194,-0.5309535,-0.1222341
41,-0.550514,-0.6065713,"('unforgiving', 'forgiving')",-0.16564313,-0.29134318,-0.3580785,-0.4489573,-0.0908788
42,0.5237107,0.6427712,"('unreliable', 'reliable')",-2.563035,-2.4823072,-1.0196621,-0.919768,0.0998941
43,-1.3088558,-1.2335466,"('irresponsible', 'responsible')",0.6751887,0.692876,-0.3168335,-0.2703353,0.0464982
44,0.7009324,0.82952887,"('prejudiced', 'unprejudiced')",-1.6707982,-1.5665206,-0.4849329,-0.3684959,0.116437
45,-0.4158352,-0.5550489,"('incompetent', 'competent')",0.054172568,-0.05492691,-0.1808313,-0.3049879,-0.1241566
46,-1.3501961,-1.3750093,"('uncompetitive', 'competitive')",-0.26244867,-0.3159129,-0.8063224,-0.8454611,-0.0391387
47,-0.9198576,-0.8001605,"('stupid', 'smart')",4.609497,4.681618,1.8448198,1.9407289,0.0959091
48,-1.4824558,-1.548676,"('unintelligent', 'intelligent')",0.60357976,0.6142007,-0.439438,-0.4672377,-0.0277997
49,-0.55373067,-0.49244362,"('unable', 'able')",-0.24472636,-0.15546373,-0.3992285,-0.3239537,0.0752748
50,0.90351826,0.91954416,"('clumsy', 'skillful')",0.44893068,0.36680597,0.6762245,0.6431751,-0.0330494
51,-0.42239988,-0.49119398,"('uneducated', 'educated')",0.44519597,0.3682405,0.011398,-0.0614767,-0.0728747
52,0.10369766,-0.09933674,"('irrational', 'rational')",0.3353092,0.21447824,0.2195034,0.0575707,-0.1619327
53,-0.40001664,-0.4102016,"('uncreative', 'creative')",0.8833493,0.84642065,0.2416663,0.2181095,-0.0235568
54,0.06879507,0.059365876,"('incapable', 'capable')",0.9981045,1.0538359,0.5334498,0.5566009,0.0231511
55,-0.82341814,-0.833475,"('incompetent', 'clever')",0.21774247,0.16111414,-0.3028378,-0.3361804,-0.0333426
56,-0.88390386,-0.9002073,"('impractical', 'practical')",-0.05489856,-0.056553483,-0.4694012,-0.4783804,-0.0089792
57,-1.1547482,-1.2412708,"('unimaginative', 'imaginative')",-2.075398,-2.1730747,-1.6150731,-1.7071728,-0.0920997
58,-0.5323509,-0.5667391,"('undiscriminating', 'discriminating')",0.3774454,0.30498245,-0.0774527,-0.1308783,-0.0534256
59,1.0260417,1.0138503,"('foolish', 'wise')",0.38357472,0.37779698,0.7048082,0.6958237,-0.0089845
60,-0.9101362,-0.8709183,"('inefficient', 'efficient')",-0.24074036,-0.122001626,-0.5754383,-0.49646,0.0789783
61,-0.5802953,-0.68281615,"('illogical', 'logical')",0.47436252,0.31810257,-0.0529664,-0.1823568,-0.1293904
62,-1.0623726,-0.9665772,"('incompetent', 'brilliant')",0.27132484,0.37510926,-0.3955238,-0.295734,0.0997898
63,-1.4287698,-1.3969839,"('unperceptive', 'insightful')",1.1133718,1.1472188,-0.157699,-0.1248825,0.0328165
64,0.015333813,-0.02649544,"('shy', 'confident')",-6.2463436,-6.278198,-3.115505,-3.1523466,-0.0368416
65,-1.3279225,-1.4028585,"('insecure', 'secure')",-0.7000762,-0.7149809,-1.0139993,-1.0589197,-0.0449204
66,0.5744312,0.55053073,"('inactive', 'active')",1.0336474,1.0027883,0.8040393,0.7766595,-0.0273798
67,-0.03827706,-0.009859651,"('doubtful', 'determined')",-0.4784602,-0.4305206,-0.2583686,-0.2201901,0.0381785
68,-0.5496074,-0.57177925,"('dependent', 'independent')",-0.35641176,-0.39044932,-0.4530096,-0.4811143,-0.0281047
69,1.6014378,1.6295264,"('lazy', 'industrious')",-0.40774208,-0.39150882,0.5968479,0.6190088,0.0221609
70,-0.8350238,-0.738734,"('lethargic', 'energetic')",0.77540123,0.81300455,-0.0298113,0.0371353,0.0669466
71,0.3777241,0.31391943,"('diffident', 'self-confident')",0.7468409,0.72596467,0.5622825,0.519942,-0.0423405
72,-1.0361404,-1.0315998,"('unambitious', 'ambitious')",-0.71948606,-0.74379474,-0.8778132,-0.8876972,-0.009884
73,1.4077682,1.4541295,"('helpless', 'self-reliant')",-2.476222,-2.4011855,-0.5342269,-0.473528,0.0606989
74,0.5630764,0.54805654,"('undedicated', 'dedicated')",0.35197866,0.27054554,0.4575275,0.409301,-0.0482265
75,0.8498641,0.888689,"('meek', 'impulsive')",-0.23744185,-0.14876583,0.3062111,0.3699616,0.0637505
76,-0.40652707,-0.20996389,"('anxious', 'daring')",0.19262151,0.36995748,-0.1069528,0.0799968,0.1869496
77,-0.31257534,-0.35082433,"('unmotivated', 'motivated')",-0.89747953,-0.874718,-0.6050274,-0.6127712,-0.0077438
78,-0.46873364,-0.45316735,"('nonresilient', 'resilient')",0.7841283,0.8050041,0.1576973,0.1759184,0.0182211
79,0.743946,0.69424486,"('wavering', 'unwavering')",0.23859878,0.24707904,0.4912724,0.4706619,-0.0206105
80,-0.37747842,-0.35852596,"('dominated', 'dominating')",-1.1139429,-1.0983833,-0.7457106,-0.7284546,0.017256
81,-1.3946937,-1.397814,"('submissive', 'aggressive')",-1.0364166,-0.96946335,-1.2155552,-1.1836387,0.0319165
82,-0.3366089,-0.29890266,"('poor', 'rich')",5.3850193,5.4201384,2.5242052,2.5606179,0.0364127
83,-0.7187591,-0.79063237,"('powerless', 'powerful')",-0.7646022,-0.84457034,-0.7416806,-0.8176013,-0.0759207
84,0.11648487,0.03428583,"('inferior', 'superior')",1.1468704,1.1020269,0.6316776,0.5681564,-0.0635212
85,1.6560076,1.6623923,"('insignificant', 'prestigious')",0.8673983,0.8846671,1.261703,1.2735296,0.0118266
86,-1.5426613,-1.756874,"('uninfluential', 'influential')",0.13239086,-0.10335572,-0.7051352,-0.9301149,-0.2249797
87,0.5777093,0.45912284,"('unsuccessful', 'successful')",1.1940942,1.1928322,0.8859017,0.8259776,-0.0599241
88,-0.6318357,-0.6563428,"('low', 'eminent')",0.07663924,0.058846243,-0.2775982,-0.2987483,-0.0211501
