,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,0.29042074,0.50125515,"('insecure', 'secure')",-0.16645451,-0.06147342,0.0619831,0.2198909,0.1579078
66,-0.9800958,-1.2840351,"('inactive', 'active')",0.55197775,0.40935117,-0.214059,-0.437342,-0.223283
67,0.21218677,0.17924872,"('doubtful', 'determined')",-0.25767326,-0.37320113,-0.0227432,-0.0969762,-0.074233
68,0.32165182,0.2714384,"('dependent', 'independent')",-0.20282455,-0.23164974,0.0594136,0.0198943,-0.0395193
69,-0.34716243,-0.56185174,"('lazy', 'industrious')",-0.43531013,-0.5354633,-0.3912363,-0.5486575,-0.1574212
70,0.24766825,0.5896802,"('lethargic', 'energetic')",0.10079764,0.19787353,0.1742329,0.3937769,0.219544
71,1.4844947,1.306967,"('diffident', 'self-confident')",0.43368077,0.3663565,0.9590877,0.8366618,-0.1224259
72,1.1130347,1.219619,"('unambitious', 'ambitious')",-0.47397238,-0.27688146,0.3195312,0.4713688,0.1518376
73,0.34207657,0.3248184,"('helpless', 'self-reliant')",-3.444656,-3.4072976,-1.5512897,-1.5412396,0.0100501
74,0.2874221,0.3176378,"('undedicated', 'dedicated')",-0.5000991,-0.6007848,-0.1063385,-0.1415735,-0.035235
75,-1.3736856,-1.3000575,"('meek', 'impulsive')",-0.6183713,-0.63192415,-0.9960284,-0.9659908,0.0300376
76,0.29824758,0.5135715,"('anxious', 'daring')",-0.14694315,-0.09844633,0.0756522,0.2075626,0.1319104
77,0.7126287,0.7925095,"('unmotivated', 'motivated')",-0.7183252,-0.6255562,-0.0028482,0.0834767,0.0863249
78,-0.32298446,-0.26488712,"('nonresilient', 'resilient')",0.2464927,0.31637958,-0.0382459,0.0257462,0.0639921
79,-1.1377945,-1.5205512,"('wavering', 'unwavering')",-0.38822877,-0.41473988,-0.7630116,-0.9676455,-0.2046339
80,0.32593292,0.60906994,"('dominated', 'dominating')",-0.44794512,-0.336343,-0.0610061,0.1363635,0.1973696
81,0.39524975,0.7363159,"('submissive', 'aggressive')",-0.07844802,0.044295426,0.1584009,0.3903057,0.2319048
82,-0.43023127,-0.32692915,"('poor', 'rich')",6.2122426,6.401914,2.8910058,3.0374925,0.1464867
83,1.200986,0.94642043,"('powerless', 'powerful')",-0.59500855,-0.7030014,0.3029887,0.1217095,-0.1812792
84,0.6198858,0.48153418,"('inferior', 'superior')",0.91953194,0.8360252,0.7697089,0.6587797,-0.1109292
85,-0.017058538,-0.50921553,"('insignificant', 'prestigious')",-0.47995213,-0.6597594,-0.2485053,-0.5844874,-0.3359821
86,1.0564783,0.8432182,"('uninfluential', 'influential')",-0.15811487,-0.23681387,0.4491817,0.3032022,-0.1459795
87,0.034484312,0.08325857,"('unsuccessful', 'successful')",1.0684552,1.157074,0.5514697,0.6201663,0.0686966
88,0.13882698,-0.013040375,"('low', 'eminent')",-0.37388882,-0.3995587,-0.1175309,-0.2062995,-0.0887686
