,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,0.37469226,0.40363482,"('undiscriminating', 'discriminating')",0.0055822656,-0.0006161779,0.1901373,0.2015093,0.011372
59,0.60413224,0.49280205,"('foolish', 'wise')",0.72113484,0.70642895,0.6626335,0.5996155,-0.063018
60,0.11759809,0.3640681,"('inefficient', 'efficient')",-0.724424,-0.5228796,-0.303413,-0.0794058,0.2240072
61,-0.13431224,-0.15877867,"('illogical', 'logical')",0.22307643,0.06900556,0.0443821,-0.0448866,-0.0892687
62,-0.533492,-0.33548194,"('incompetent', 'brilliant')",-0.25883344,-0.07649613,-0.3961627,-0.205989,0.1901737
63,-0.44074255,-0.30393973,"('unperceptive', 'insightful')",0.4323849,0.5922141,-0.0041788,0.1441372,0.148316
64,-0.62199795,-0.6169843,"('shy', 'confident')",-6.7363477,-6.7212353,-3.6791728,-3.6691098,0.010063
65,-0.053448528,-0.09253127,"('insecure', 'secure')",-0.68593955,-0.641307,-0.3696941,-0.3669191,0.002775
66,-0.30176502,-0.36961928,"('inactive', 'active')",0.8134506,0.830935,0.2558428,0.2306579,-0.0251849
67,0.47573355,0.58474207,"('doubtful', 'determined')",-0.43793106,-0.32817218,0.0189012,0.1282849,0.1093837
68,-0.6282831,-0.5973145,"('dependent', 'independent')",-0.8919729,-0.8437836,-0.760128,-0.720549,0.039579
69,1.1993067,1.1532007,"('lazy', 'industrious')",-0.35564762,-0.38009053,0.4218296,0.3865551,-0.0352745
70,-0.9981662,-0.7889434,"('lethargic', 'energetic')",0.15150993,0.29263994,-0.4233281,-0.2481517,0.1751764
71,0.91291636,0.8831496,"('diffident', 'self-confident')",0.6518399,0.6100713,0.7823781,0.7466105,-0.0357676
72,-0.5948625,-0.6210151,"('unambitious', 'ambitious')",-0.8835633,-0.8750446,-0.7392129,-0.7480298,-0.0088169
73,0.4291564,0.43138534,"('helpless', 'self-reliant')",-2.8663073,-2.8163633,-1.2185755,-1.192489,0.0260865
74,0.05194009,0.17765084,"('undedicated', 'dedicated')",0.26190123,0.2542227,0.1569207,0.2159368,0.0590161
75,-0.8104093,-0.9033082,"('meek', 'impulsive')",-0.28260812,-0.20415731,-0.5465087,-0.5537328,-0.0072241
76,-0.77076423,-0.5449307,"('anxious', 'daring')",-0.28614995,-0.09482777,-0.5284571,-0.3198792,0.2085779
77,-0.5456402,-0.52549404,"('unmotivated', 'motivated')",-1.3723416,-1.2587701,-0.9589909,-0.892132,0.0668589
78,-0.009494282,0.05537413,"('nonresilient', 'resilient')",0.3372735,0.45760307,0.1638896,0.2564886,0.092599
79,-0.064889625,-0.14711203,"('wavering', 'unwavering')",0.071913846,0.110568404,0.0035121,-0.0182718,-0.0217839
80,-0.525859,-0.46307388,"('dominated', 'dominating')",-1.4142148,-1.3453083,-0.9700369,-0.9041911,0.0658458
81,-1.0236107,-1.0863416,"('submissive', 'aggressive')",-1.3030356,-1.1835169,-1.1633232,-1.1349292,0.028394
82,-0.32710418,-0.24467291,"('poor', 'rich')",5.7384925,5.865726,2.7056942,2.8105266,0.1048324
83,0.3270158,0.35033473,"('powerless', 'powerful')",-0.9145166,-1.0005392,-0.2937504,-0.3251022,-0.0313518
84,0.62506795,0.44441512,"('inferior', 'superior')",0.7851533,0.7909306,0.7051107,0.6176729,-0.0874378
85,0.6772103,0.59227866,"('insignificant', 'prestigious')",0.9200702,0.864569,0.7986403,0.7284238,-0.0702165
86,-0.57226133,-0.7634957,"('uninfluential', 'influential')",-0.20387861,-0.3739869,-0.38807,-0.5687413,-0.1806713
87,-0.08588115,-0.12698781,"('unsuccessful', 'successful')",0.8426712,0.90695316,0.378395,0.3899827,0.0115877
88,-0.47087777,-0.5338106,"('low', 'eminent')",-0.21656542,-0.21720618,-0.3437216,-0.3755084,-0.0317868
