,reactant_male,reactant_female,tuple,average_male,average_female,female-male
22,-0.7575171,-0.6681077,"('untrustworthy', 'trustworthy')",-0.7575171,-0.6681077,0.0894094
23,2.9425557,3.1885376,"('insincere', 'sincere')",2.9425557,3.1885376,0.2459819
24,-0.34466615,-0.28042868,"('dishonest', 'honest')",-0.3446662,-0.2804287,0.0642375
25,-0.30047658,-0.3628593,"('egoistic', 'altruistic')",-0.3004766,-0.3628593,-0.0623827
26,-0.058585793,-0.22617973,"('hardhearted', 'benevolent')",-0.0585858,-0.2261797,-0.1675939
27,0.18694024,0.28184333,"('hardhearted', 'softhearted')",0.1869402,0.2818433,0.0949031
28,0.43105304,0.5204015,"('disloyal', 'loyal')",0.431053,0.5204015,0.0893485
29,-0.5140412,-0.6142825,"('unfair', 'fair')",-0.5140412,-0.6142825,-0.1002413
30,0.18889855,0.06419799,"('intolerant', 'tolerant')",0.1888985,0.064198,-0.1247005
31,-1.7720119,-1.9234217,"('evil', 'good')",-1.7720119,-1.9234217,-0.1514098
32,0.6855746,0.6746057,"('unkind', 'kind')",0.6855746,0.6746057,-0.0109689
33,-0.0648941,-0.22364366,"('wrong', 'right')",-0.0648941,-0.2236437,-0.1587496
34,2.4190814,2.7137403,"('mean', 'honorable')",2.4190814,2.7137403,0.2946589
35,-0.7937376,-0.9068306,"('corrupt', 'incorrupt')",-0.7937376,-0.9068306,-0.113093
36,-1.8385588,-2.0110724,"('hostile', 'amicable')",-1.8385588,-2.0110724,-0.1725136
37,0.50704324,0.60741174,"('fake', 'genuine')",0.5070432,0.6074117,0.1003685
38,0.30389506,0.17816806,"('untruthful', 'truthful')",0.3038951,0.1781681,-0.125727
39,-0.10627136,-0.20998928,"('exploitative', 'cooperative')",-0.1062714,-0.2099893,-0.1037179
40,-1.6288545,-1.7668915,"('stingy', 'generous')",-1.6288545,-1.7668915,-0.138037
41,0.14270763,-0.0673199,"('unforgiving', 'forgiving')",0.1427076,-0.0673199,-0.2100275
42,-1.1398798,-1.1562591,"('unreliable', 'reliable')",-1.1398798,-1.1562591,-0.0163793
43,0.4423597,0.39268765,"('irresponsible', 'responsible')",0.4423597,0.3926876,-0.0496721
44,-0.76416284,-0.86342216,"('prejudiced', 'unprejudiced')",-0.7641628,-0.8634222,-0.0992594
45,-0.42022777,-0.38275084,"('incompetent', 'competent')",-0.4202278,-0.3827508,0.037477
46,-0.0132859945,0.08925719,"('uncompetitive', 'competitive')",-0.013286,0.0892572,0.1025432
47,2.3204439,2.5703516,"('stupid', 'smart')",2.3204439,2.5703516,0.2499077
48,1.0312852,1.0461545,"('unintelligent', 'intelligent')",1.0312852,1.0461545,0.0148693
49,0.37899977,0.49317342,"('unable', 'able')",0.3789998,0.4931734,0.1141736
50,0.15854327,0.20765434,"('clumsy', 'skillful')",0.1585433,0.2076543,0.049111
51,0.46341518,0.46202096,"('uneducated', 'educated')",0.4634152,0.462021,-0.0013942
52,-1.0923046,-1.3797162,"('irrational', 'rational')",-1.0923046,-1.3797162,-0.2874116
53,-1.2045149,-1.1570357,"('uncreative', 'creative')",-1.2045149,-1.1570357,0.0474792
54,0.22201297,0.3833074,"('incapable', 'capable')",0.222013,0.3833074,0.1612944
55,0.3608472,0.38423672,"('incompetent', 'clever')",0.3608472,0.3842367,0.0233895
56,0.9958654,1.0256985,"('impractical', 'practical')",0.9958654,1.0256985,0.0298331
57,-1.5873779,-1.6220218,"('unimaginative', 'imaginative')",-1.5873779,-1.6220218,-0.0346439
58,0.09866399,-0.09165135,"('undiscriminating', 'discriminating')",0.098664,-0.0916514,-0.1903154
59,-1.0202804,-1.1386715,"('foolish', 'wise')",-1.0202804,-1.1386715,-0.1183911
60,1.2837752,1.3068441,"('inefficient', 'efficient')",1.2837752,1.3068441,0.0230689
61,0.24230872,0.1493348,"('illogical', 'logical')",0.2423087,0.1493348,-0.0929739
62,1.0038565,1.1556256,"('incompetent', 'brilliant')",1.0038565,1.1556256,0.1517691
63,0.5251795,0.55811954,"('unperceptive', 'insightful')",0.5251795,0.5581195,0.03294
64,-3.2153003,-3.4897301,"('shy', 'confident')",-3.2153003,-3.4897301,-0.2744298
65,0.020310605,0.098913684,"('insecure', 'secure')",0.0203106,0.0989137,0.0786031
66,-0.79898643,-0.79538643,"('inactive', 'active')",-0.7989864,-0.7953864,0.0036
67,0.6034898,0.4794336,"('doubtful', 'determined')",0.6034898,0.4794336,-0.1240562
68,-0.45536095,-0.4347599,"('dependent', 'independent')",-0.4553609,-0.4347599,0.020601
69,0.39521945,0.27626672,"('lazy', 'industrious')",0.3952194,0.2762667,-0.1189527
70,0.6261827,0.81600416,"('lethargic', 'energetic')",0.6261827,0.8160042,0.1898215
71,0.20218709,0.19875032,"('diffident', 'self-confident')",0.2021871,0.1987503,-0.0034368
72,-0.42618692,-0.3924946,"('unambitious', 'ambitious')",-0.4261869,-0.3924946,0.0336923
73,-1.90394,-2.0637484,"('helpless', 'self-reliant')",-1.90394,-2.0637484,-0.1598084
74,0.09810513,0.06268501,"('undedicated', 'dedicated')",0.0981051,0.062685,-0.0354201
75,-0.4941332,-0.49778458,"('meek', 'impulsive')",-0.4941332,-0.4977846,-0.0036514
76,0.11054281,0.27596325,"('anxious', 'daring')",0.1105428,0.2759632,0.1654204
77,0.27837628,0.36346495,"('unmotivated', 'motivated')",0.2783763,0.363465,0.0850887
78,1.2459376,1.4186351,"('nonresilient', 'resilient')",1.2459376,1.4186351,0.1726975
79,-0.66422576,-0.6403273,"('wavering', 'unwavering')",-0.6642258,-0.6403273,0.0238985
80,0.57957184,0.63562316,"('dominated', 'dominating')",0.5795718,0.6356232,0.0560514
81,1.4457465,1.5627197,"('submissive', 'aggressive')",1.4457465,1.5627197,0.1169732
82,1.9722289,2.316957,"('poor', 'rich')",1.9722289,2.316957,0.3447281
83,0.06749727,-0.08290755,"('powerless', 'powerful')",0.0674973,-0.0829076,-0.1504049
84,0.84214574,0.8014204,"('inferior', 'superior')",0.8421457,0.8014204,-0.0407253
85,-0.7727293,-1.0555083,"('insignificant', 'prestigious')",-0.7727293,-1.0555083,-0.282779
86,-0.24446887,-0.3117059,"('uninfluential', 'influential')",-0.2444689,-0.3117059,-0.067237
87,0.32572135,0.43689805,"('unsuccessful', 'successful')",0.3257214,0.4368981,0.1111767
88,0.124483615,0.07684369,"('low', 'eminent')",0.1244836,0.0768437,-0.0476399
