,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
66,-0.19536684,-0.26871708,"('inactive', 'active')",-0.5179653,-0.60568887,0.40647557,0.33404264,1.164033,1.142903,0.2142941,0.1506349,-0.0636592
67,0.9269161,0.8818097,"('doubtful', 'determined')",1.0148901,0.94842976,0.79400873,0.7526924,-0.55985266,-0.64211214,0.5439906,0.485205,-0.0587856
68,0.08042329,0.11747404,"('dependent', 'independent')",-0.25336587,-0.3528357,0.40718728,0.35910636,-0.5158005,-0.47044712,-0.0703889,-0.0866756,-0.0162867
69,0.14368829,0.037553806,"('lazy', 'industrious')",0.8596638,0.9058559,-0.017683297,0.0025686808,-0.52473277,-0.38697746,0.115234,0.1397502,0.0245162
70,0.37867796,0.39039794,"('lethargic', 'energetic')",-0.121737465,-0.15631902,1.3609849,1.4881612,0.5967559,0.62530136,0.5536703,0.5868853,0.033215
71,1.0061545,0.88901156,"('diffident', 'self-confident')",1.080408,1.0642767,0.78868145,0.8030668,0.42040843,0.40290028,0.8239132,0.7898138,-0.0340994
72,1.0075451,1.0719275,"('unambitious', 'ambitious')",-0.37388226,-0.31866458,-0.7576975,-0.67053396,-1.1979833,-1.1412821,-0.3305045,-0.2646382,0.0658663
73,1.2365279,1.2178826,"('helpless', 'self-reliant')",1.2280853,1.2341322,-0.89570034,-0.85975605,-3.361552,-3.2319229,-0.4481598,-0.409916,0.0382438
74,0.649285,0.6297433,"('undedicated', 'dedicated')",0.2874144,0.2644543,0.4538727,0.52189124,0.30818227,0.2540869,0.4246886,0.4175439,-0.0071447
75,-1.0034486,-1.0566943,"('meek', 'impulsive')",-0.16281666,-0.17369668,-1.0325065,-1.0814946,-0.18752393,-0.10944519,-0.5965739,-0.6053326,-0.0087587
76,0.2788875,0.36435172,"('anxious', 'daring')",-0.8379988,-0.79166764,1.6183727,1.732074,0.08761862,0.18804665,0.28672,0.3732012,0.0864812
77,-0.38628045,-0.43432128,"('unmotivated', 'motivated')",-0.056765936,-0.10740628,0.38767087,0.4160338,-1.0835484,-1.1101866,-0.284731,-0.3089701,-0.0242391
78,-1.5899738,-1.5967981,"('nonresilient', 'resilient')",-0.72182673,-0.6773719,0.27108663,0.42853323,-0.30200425,-0.21166615,-0.5856795,-0.5143257,0.0713538
79,0.10304656,-0.056215934,"('wavering', 'unwavering')",-0.69726247,-0.83858395,-1.3420722,-1.4834919,0.33538574,0.34786016,-0.4002256,-0.5076079,-0.1073823
80,0.4083781,0.5271554,"('dominated', 'dominating')",-0.018239155,0.012961976,1.3054088,1.412691,-1.3128252,-1.3317717,0.0956807,0.1552592,0.0595785
81,0.5537255,0.6293847,"('submissive', 'aggressive')",0.26102498,0.15482627,1.7334336,1.6812913,-0.53961974,-0.5437395,0.5021411,0.4804407,-0.0217004
82,-0.627319,-0.6081321,"('poor', 'rich')",-0.7439223,-0.8123015,1.0083658,0.9554243,6.765451,6.7248573,1.6006439,1.564962,-0.0356819
83,0.98802054,0.88930583,"('powerless', 'powerful')",0.82096606,0.6942037,0.21401429,0.17521706,-1.1512492,-1.2240605,0.2179379,0.1336665,-0.0842714
84,1.8798364,1.900625,"('inferior', 'superior')",0.920639,0.8392159,0.38281882,0.34359413,0.63815457,0.55991644,0.9553622,0.9108379,-0.0445243
85,-0.29214424,-0.4914903,"('insignificant', 'prestigious')",0.8974224,0.76959795,-0.39662993,-0.5456651,1.0085807,0.9932797,0.3043072,0.1814306,-0.1228766
86,-0.33794293,-0.41985896,"('uninfluential', 'influential')",-0.31717926,-0.53466356,0.013118759,-0.021208853,-0.05459039,-0.12412212,-0.1741485,-0.2749634,-0.1008149
87,0.49696395,0.43998477,"('unsuccessful', 'successful')",-0.04096801,-0.22996905,1.7226036,1.5639799,0.71375585,0.6424504,0.7230889,0.6041115,-0.1189774
88,0.79083836,0.64933574,"('low', 'eminent')",0.551481,0.250963,1.2040281,0.936386,1.1344339,0.9203874,0.9201953,0.689268,-0.2309273
