,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
20,0.5311947,0.5589476,"('rough', 'thoughtful')",-0.008752401,-0.088771045,1.1101587,0.99806964,0.5442003,0.4894154,-0.0547849
21,-0.5759383,-0.6112243,"('immoral', 'moral')",1.2296673,1.2300988,-0.6607497,-0.64359576,-0.0023402,-0.0082404,-0.0059002
22,-0.28093606,-0.35351175,"('untrustworthy', 'trustworthy')",0.675057,0.5860505,-0.7374969,-0.7778443,-0.1144587,-0.1817685,-0.0673098
23,-0.77487063,-0.79950315,"('insincere', 'sincere')",0.3597724,0.30615363,5.5779524,5.4296994,1.7209514,1.64545,-0.0755014
24,-1.1746291,-1.1666224,"('dishonest', 'honest')",-0.17452475,-0.16124018,0.8259444,0.825231,-0.1744032,-0.1675439,0.0068593
25,-0.06963709,-0.19797698,"('egoistic', 'altruistic')",-0.46417385,-0.5026625,1.4641678,1.3996263,0.310119,0.2329956,-0.0771234
26,0.468301,0.36811683,"('hardhearted', 'benevolent')",0.24390486,0.13794577,1.9040384,1.8399901,0.8720814,0.7820175,-0.0900639
27,-1.0565269,-0.93143904,"('hardhearted', 'softhearted')",-0.61830217,-0.600743,1.0975939,1.0252929,-0.1924117,-0.168963,0.0234487
28,-1.2054522,-1.3638563,"('disloyal', 'loyal')",-0.9254653,-1.0534221,1.1079439,0.95519686,-0.3409912,-0.4873605,-0.1463693
29,-0.3720315,-0.41465366,"('unfair', 'fair')",-0.32620522,-0.4388058,-0.56106865,-0.6947406,-0.4197685,-0.5160667,-0.0962982
30,-0.10304358,-0.0661093,"('intolerant', 'tolerant')",1.1412208,1.1051998,1.3373829,1.4359553,0.7918534,0.8250152,0.0331618
31,-0.014919478,0.019406375,"('evil', 'good')",-1.5768622,-1.4550049,-0.86238,-0.8936764,-0.8180539,-0.776425,0.0416289
32,-0.24828751,-0.29635328,"('unkind', 'kind')",1.0259361,0.90423983,1.3582318,1.2192698,0.7119602,0.6090521,-0.1029081
33,0.56235385,0.47146356,"('wrong', 'right')",-0.0720528,-0.088091224,-0.7253188,-0.74915946,-0.0783392,-0.121929,-0.0435898
34,-0.3166937,-0.13951583,"('mean', 'honorable')",-0.0035872133,0.14417939,5.5610137,5.723415,1.7469109,1.9093595,0.1624486
35,0.8641634,0.787327,"('corrupt', 'incorrupt')",-0.699275,-0.7364614,-0.021603296,-0.18138413,0.0477617,-0.0435062,-0.0912679
36,0.529045,0.3227242,"('hostile', 'amicable')",-1.1652719,-1.2434613,0.31399855,0.19983485,-0.1074094,-0.2403007,-0.1328913
37,-0.34121865,-0.30296397,"('fake', 'genuine')",-0.2210463,-0.20247427,0.4363056,0.43051443,-0.0419864,-0.0249746,0.0170118
38,-0.5307322,-0.4715892,"('untruthful', 'truthful')",-0.7606054,-0.7048368,-0.18960246,-0.1480492,-0.4936467,-0.4414917,0.052155
39,1.3943648,1.4186622,"('exploitative', 'cooperative')",1.0729877,1.1571996,0.34186256,0.28965563,0.936405,0.9551725,0.0187675
40,-0.53082514,-0.5118746,"('stingy', 'generous')",-0.67354995,-0.73242486,-1.4774184,-1.5515624,-0.8939312,-0.9319539,-0.0380227
41,-0.5211861,-0.5537541,"('unforgiving', 'forgiving')",-0.030021146,0.056834474,0.06980236,0.10473982,-0.1604683,-0.1307266,0.0297417
42,0.5327096,0.72919965,"('unreliable', 'reliable')",0.81145257,0.9687354,-2.6485188,-2.5114121,-0.4347855,-0.271159,0.1636265
43,-0.75566465,-0.5620588,"('irresponsible', 'responsible')",0.22999188,0.39986426,0.84473765,0.8919219,0.106355,0.2432424,0.1368874
44,0.8498171,0.9613658,"('prejudiced', 'unprejudiced')",0.47524798,0.50352466,-1.3196154,-1.3575293,0.0018166,0.0357871,0.0339705
45,-1.0800403,-1.0672848,"('incompetent', 'competent')",0.2773,0.24109064,0.061477166,0.028800571,-0.2470877,-0.2657979,-0.0187102
46,-0.57013863,-0.57865286,"('uncompetitive', 'competitive')",0.35278594,0.35717118,-0.4257915,-0.4115579,-0.2143814,-0.2110132,0.0033682
47,0.5789448,0.65988636,"('stupid', 'smart')",1.0838429,1.1290426,5.2861705,5.3338623,2.3163195,2.3742638,0.0579443
48,-1.5086063,-1.5362937,"('unintelligent', 'intelligent')",-1.0146776,-1.1022667,0.24749166,0.23187245,-0.7585975,-0.8022292,-0.0436317
49,-0.6228531,-0.5138549,"('unable', 'able')",-0.60520756,-0.5319147,-0.38255847,-0.30418664,-0.5368731,-0.4499854,0.0868877
50,0.6071321,0.6546616,"('clumsy', 'skillful')",0.15185854,0.15571463,0.1781517,0.15463932,0.3123808,0.3216718,0.009291
51,-0.12998143,-0.22450298,"('uneducated', 'educated')",0.3005315,0.1345438,0.4332265,0.33664003,0.2012589,0.082227,-0.1190319
52,0.09722365,-0.17131175,"('irrational', 'rational')",-0.71499366,-0.8852583,0.48208612,0.32071638,-0.045228,-0.2452846,-0.2000566
53,-1.1632271,-1.2298576,"('uncreative', 'creative')",-0.42795393,-0.4767043,1.3394102,1.298939,-0.0839236,-0.1358743,-0.0519507
54,-0.24495393,-0.3521792,"('incapable', 'capable')",0.3363948,0.27949798,1.4091161,1.3975853,0.5001856,0.4416347,-0.0585509
55,-1.3689181,-1.3426497,"('incompetent', 'clever')",0.26085606,0.24927153,0.21629742,0.20361608,-0.2972549,-0.2965874,0.0006675
56,0.48896796,0.49083,"('impractical', 'practical')",1.6358857,1.6652815,-0.0678942,-0.058100194,0.6856531,0.6993371,0.013684
57,-1.0176169,-1.1026264,"('unimaginative', 'imaginative')",-0.0570928,-0.13280407,-2.101976,-2.153286,-1.0588952,-1.1295722,-0.070677
58,-0.4089891,-0.49174643,"('undiscriminating', 'discriminating')",0.42012125,0.2238124,0.085866265,0.053802177,0.0323328,-0.0713773,-0.1037101
59,0.5921182,0.50707304,"('foolish', 'wise')",0.21936227,0.22700952,0.5639681,0.5369681,0.4584829,0.4236836,-0.0347993
60,-0.682174,-0.5330291,"('inefficient', 'efficient')",1.2816063,1.2936364,-0.44347262,-0.28206232,0.0519866,0.159515,0.1075284
61,-0.016420938,-0.16833447,"('illogical', 'logical')",0.24456164,0.054954633,0.39238983,0.24279733,0.2068435,0.0431392,-0.1637043
62,-0.7128966,-0.5917399,"('incompetent', 'brilliant')",0.35402432,0.41459957,0.2548628,0.36824486,-0.0346698,0.0637015,0.0983713
63,-0.04914131,-0.009095758,"('unperceptive', 'insightful')",0.39036703,0.4150108,0.97109026,1.0951306,0.4374386,0.5003485,0.0629099
64,0.4386206,0.43939894,"('shy', 'confident')",0.3077212,0.3284398,-6.581757,-6.5727725,-1.9451385,-1.9349778,0.0101607
65,0.04970722,-0.022619314,"('insecure', 'secure')",1.1969243,1.1092643,-0.22145815,-0.22166786,0.3417244,0.2883257,-0.0533987
66,0.3129574,0.306679,"('inactive', 'active')",-0.616595,-0.70611495,0.8665771,0.84301347,0.1876465,0.1478592,-0.0397873
67,0.88870674,0.9155097,"('doubtful', 'determined')",1.0894351,1.1333702,-0.32975602,-0.24265833,0.5494619,0.6020738,0.0526119
68,-0.2678696,-0.37574157,"('dependent', 'independent')",-0.6492039,-0.7756419,-0.7957085,-0.84119105,-0.5709273,-0.6641915,-0.0932642
69,2.0420246,2.074788,"('lazy', 'industrious')",0.12754673,0.17584321,-0.578167,-0.56882113,0.5304681,0.5606034,0.0301353
70,-0.44353795,-0.36341348,"('lethargic', 'energetic')",0.73862106,0.7970554,0.8655157,1.0043663,0.3868663,0.4793361,0.0924698
71,0.6099217,0.67570317,"('diffident', 'self-confident')",-0.36875325,-0.3868721,0.5563613,0.519661,0.2658433,0.2694974,0.0036541
72,-0.3453408,-0.28443092,"('unambitious', 'ambitious')",-0.27822822,-0.31821206,-0.8704144,-0.87297237,-0.4979945,-0.4918718,0.0061227
73,0.835768,0.8604345,"('helpless', 'self-reliant')",0.14862221,0.20464058,-3.2273424,-3.1363454,-0.7476507,-0.6904235,0.0572272
74,0.25129956,0.32219017,"('undedicated', 'dedicated')",0.8516223,0.8572079,0.40472507,0.5165093,0.502549,0.5653025,0.0627535
75,0.55231476,0.5824805,"('meek', 'impulsive')",-0.3172458,-0.28274682,-0.3004362,-0.19394396,-0.0217891,0.0352632,0.0570523
76,0.12413264,0.26659906,"('anxious', 'daring')",1.2221522,1.2861716,0.4437528,0.49569538,0.5966792,0.682822,0.0861428
77,-0.848718,-0.90957963,"('unmotivated', 'motivated')",-0.45751223,-0.4366283,-1.474946,-1.3735279,-0.9270587,-0.9065786,0.0204801
78,-0.7839076,-0.67947245,"('nonresilient', 'resilient')",-0.8255438,-0.77879065,-0.1576798,-0.03744983,-0.5890437,-0.498571,0.0904727
79,-0.1360337,-0.20314056,"('wavering', 'unwavering')",-1.2129745,-1.1941651,-0.039464913,-0.051744387,-0.4628244,-0.4830167,-0.0201923
80,0.499076,0.5349064,"('dominated', 'dominating')",1.0717443,1.0382991,-1.373337,-1.3602703,0.0658278,0.0709784,0.0051506
81,0.087342724,0.052530438,"('submissive', 'aggressive')",1.4049859,1.3752182,-0.7305167,-0.69130486,0.2539373,0.2454812,-0.0084561
82,-0.9548659,-1.0238596,"('poor', 'rich')",-0.073178306,-0.08273572,6.185761,6.2068424,1.7192389,1.7000825,-0.0191564
83,0.68148404,0.6074773,"('powerless', 'powerful')",0.009629663,-0.046723623,-0.98269325,-1.0512614,-0.0971932,-0.1635026,-0.0663094
84,0.4953846,0.39380747,"('inferior', 'superior')",0.042577617,-0.03729119,0.54089767,0.52206343,0.3596199,0.2928599,-0.06676
85,0.044685595,-0.076751016,"('insignificant', 'prestigious')",-0.40235442,-0.4329391,1.1507248,1.1350192,0.264352,0.208443,-0.055909
86,-2.1052444,-2.2734108,"('uninfluential', 'influential')",-0.9204767,-1.0376072,-0.31060433,-0.37182575,-1.1121085,-1.2276146,-0.1155061
87,0.7475318,0.63563204,"('unsuccessful', 'successful')",1.2162982,1.1489258,1.0403148,0.9882727,1.0013816,0.9242768,-0.0771048
88,0.53055555,0.35658327,"('low', 'eminent')",0.19004707,-0.028606534,0.88462675,0.80385435,0.5350765,0.377277,-0.1577995
