,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
25,0.7150971,0.6989345,"('egoistic', 'altruistic')",1.0844266,1.095717,1.2352782,1.131366,1.0116007,0.9753392,-0.0362615
26,1.2139158,1.1846708,"('hardhearted', 'benevolent')",2.1046472,1.960682,1.246656,1.160541,1.5217396,1.435298,-0.0864416
27,0.94285697,1.0345372,"('hardhearted', 'softhearted')",-0.142486,-0.03939128,0.8897271,0.88775194,0.563366,0.6276326,0.0642666
28,0.5671643,0.42562047,"('disloyal', 'loyal')",-0.27399942,-0.25906098,1.0106924,0.8137127,0.4346191,0.3267574,-0.1078617
29,-0.5755497,-0.59877896,"('unfair', 'fair')",-0.4421449,-0.36721593,-0.5648832,-0.65885615,-0.5275259,-0.541617,-0.0140911
30,0.4271207,0.39240986,"('intolerant', 'tolerant')",0.035456575,0.08082054,0.5980757,0.7043495,0.353551,0.3925266,0.0389756
31,-0.6459219,-0.40145564,"('evil', 'good')",-0.09561033,0.13651058,-1.1687764,-1.0348873,-0.6367695,-0.4332774,0.2034921
32,0.90512854,0.75962764,"('unkind', 'kind')",-0.05112855,-0.06718792,1.2905573,1.067991,0.7148524,0.5868103,-0.1280421
33,1.1534362,1.0882081,"('wrong', 'right')",1.2073226,1.1604284,-0.4038614,-0.48090577,0.6522991,0.5892436,-0.0630555
34,0.097048715,0.26839712,"('mean', 'honorable')",0.5684632,0.796477,5.1511626,5.3777924,1.9388916,2.1475555,0.2086639
35,-0.5679674,-0.5637327,"('corrupt', 'incorrupt')",-0.03013328,-0.13268404,-0.6800448,-0.7328183,-0.4260485,-0.4764117,-0.0503632
36,-0.7386972,-0.59225005,"('hostile', 'amicable')",0.40545174,0.48174262,-0.10991399,-0.12731439,-0.1477198,-0.0792739,0.0684459
37,0.7339564,0.78643596,"('fake', 'genuine')",-0.48088503,-0.51516426,0.07345557,0.12513463,0.1088423,0.1321355,0.0232932
38,0.4475924,0.4196456,"('untruthful', 'truthful')",-0.08430265,0.04970876,0.09808471,0.13581052,0.1537915,0.2017216,0.0479301
39,1.5218247,1.5000896,"('exploitative', 'cooperative')",1.5196644,1.4753098,0.75442606,0.7717597,1.265305,1.2490531,-0.0162519
40,0.5873565,0.6973815,"('stingy', 'generous')",-0.007815238,0.08906668,-2.6422381,-2.5645118,-0.6875656,-0.5926878,0.0948778
41,0.16486871,0.20822614,"('unforgiving', 'forgiving')",0.051319733,0.24951597,0.29363963,0.33445522,0.1699427,0.2640658,0.0941231
42,0.9799737,1.1289454,"('unreliable', 'reliable')",-0.5426166,-0.32018796,-2.6437945,-2.4780846,-0.7354792,-0.5564424,0.1790368
43,-0.51735586,-0.43007824,"('irresponsible', 'responsible')",-0.37716338,-0.2237148,0.473282,0.60355675,-0.1404124,-0.0167454,0.123667
44,-0.8465557,-0.83893824,"('prejudiced', 'unprejudiced')",-0.7664421,-0.76269525,-0.777786,-0.7895806,-0.7969279,-0.7970714,-0.0001435
45,-0.4528508,-0.4700774,"('incompetent', 'competent')",-1.3220675,-1.115813,-0.42697355,-0.49706942,-0.733964,-0.69432,0.039644
46,0.04883402,0.07878451,"('uncompetitive', 'competitive')",-0.22583377,-0.09441036,-1.2422546,-1.1231942,-0.4730848,-0.3796067,0.0934781
47,-0.6324115,-0.65746385,"('stupid', 'smart')",0.50829434,0.5173145,5.480757,5.4915643,1.7855466,1.7838049,-0.0017417
48,0.11643555,0.091657415,"('unintelligent', 'intelligent')",-0.4354336,-0.4323027,-0.43978146,-0.36054033,-0.2529265,-0.2337285,0.019198
49,-0.7002895,-0.64306355,"('unable', 'able')",-0.69041574,-0.50609624,-0.68737507,-0.52301854,-0.6926934,-0.5573928,0.1353006
50,-0.10129309,-0.048488818,"('clumsy', 'skillful')",-0.7054579,-0.6928403,-0.31387317,-0.3239288,-0.3735414,-0.355086,0.0184554
51,0.09334878,-0.057478584,"('uneducated', 'educated')",-0.015359215,-0.068805285,0.47142097,0.28587794,0.1831368,0.053198,-0.1299388
52,-0.3969339,-0.5328929,"('irrational', 'rational')",0.85046834,0.67368245,0.17360635,0.12955646,0.2090469,0.0901153,-0.1189316
53,-0.40417722,-0.29874623,"('uncreative', 'creative')",0.5347603,0.592862,0.5222594,0.62653565,0.2176142,0.3068838,0.0892696
54,0.07715456,0.034793504,"('incapable', 'capable')",-0.39620546,-0.31269452,0.8973062,0.8653474,0.1927518,0.1958154,0.0030636
55,-0.08982325,-0.07465482,"('incompetent', 'clever')",-1.3449131,-1.28219,0.08103182,0.07592588,-0.4512349,-0.426973,0.0242619
56,0.8245787,0.6868027,"('impractical', 'practical')",0.5105578,0.6382226,-0.019229786,-0.04546423,0.4386355,0.4265203,-0.0121152
57,-0.62015367,-0.6187377,"('unimaginative', 'imaginative')",-0.56573904,-0.4933388,-3.4790416,-3.397211,-1.5549781,-1.5030959,0.0518822
58,0.5392017,0.63308775,"('undiscriminating', 'discriminating')",0.023326539,0.19929898,-0.25465223,-0.14415845,0.1026253,0.2294094,0.1267841
59,-0.32316977,-0.33654594,"('foolish', 'wise')",0.33000767,0.2932099,0.23765364,0.29083306,0.0814972,0.082499,0.0010018
60,0.2593304,0.24382107,"('inefficient', 'efficient')",-0.39398232,-0.23010963,-0.11484647,0.048524216,-0.0831661,0.0207452,0.1039113
61,-0.041946188,-0.13123061,"('illogical', 'logical')",-0.21705215,-0.22235477,-0.050037786,-0.14980827,-0.103012,-0.1677979,-0.0647859
62,0.47068098,0.43829566,"('incompetent', 'brilliant')",-0.30651504,-0.14067303,-0.15682009,0.020372272,0.0024486,0.1059983,0.1035497
63,1.1210318,1.1275871,"('unperceptive', 'insightful')",0.14498092,0.3329399,-0.23291221,-0.025425095,0.3443668,0.4783673,0.1340005
64,-0.9343453,-0.9587623,"('shy', 'confident')",-0.452455,-0.45365548,-5.868091,-5.73238,-2.4182971,-2.3815993,0.0366978
65,-0.2732667,-0.44489467,"('insecure', 'secure')",-0.19796987,-0.31637487,0.40889522,0.34979987,-0.0207805,-0.1371566,-0.1163761
66,0.06089148,0.16297297,"('inactive', 'active')",-0.14717102,-0.12693389,0.38014656,0.39431372,0.0979557,0.1434509,0.0454952
67,0.7122567,0.588958,"('doubtful', 'determined')",-0.37958264,-0.39213267,-0.0018623956,-0.11681044,0.1102706,0.0266716,-0.083599
68,-0.07306498,-0.2030767,"('dependent', 'independent')",-0.9751637,-0.9801195,-1.4945892,-1.4183952,-0.847606,-0.8671971,-0.0195911
69,0.39667267,0.47763404,"('lazy', 'industrious')",0.48565727,0.55099297,-1.3100815,-1.080243,-0.1425838,-0.0172053,0.1253785
70,-0.492294,-0.35945082,"('lethargic', 'energetic')",-0.8195635,-0.7273216,0.28089115,0.33408615,-0.3436554,-0.2508954,0.09276
71,0.36828962,0.3861839,"('diffident', 'self-confident')",1.4339269,1.5918461,0.29443514,0.27373704,0.6988839,0.750589,0.0517051
72,0.77747625,0.7710185,"('unambitious', 'ambitious')",0.50047314,0.47070512,-0.3209588,-0.272571,0.3189968,0.3230509,0.0040541
73,1.1900309,1.1628826,"('helpless', 'self-reliant')",0.92134076,0.8557285,-3.2623923,-3.1337934,-0.3836735,-0.3717275,0.011946
74,0.9225404,0.9636873,"('undedicated', 'dedicated')",0.6758812,0.8329697,-0.0036729537,0.018166713,0.5315829,0.6049412,0.0733583
75,-0.7353607,-0.7047984,"('meek', 'impulsive')",0.18278925,0.2823094,-0.40172184,-0.28803462,-0.3180978,-0.2368412,0.0812566
76,0.2272431,0.28085804,"('anxious', 'daring')",-1.1666567,-1.0460774,0.054603737,0.032609224,-0.2949366,-0.2442034,0.0507332
77,-0.054680876,0.0019243509,"('unmotivated', 'motivated')",-0.23323326,-0.07818565,-1.3352363,-1.2290213,-0.5410502,-0.4350942,0.105956
78,-0.55963576,-0.43095908,"('nonresilient', 'resilient')",-0.4819101,-0.32566386,-0.78322923,-0.6212049,-0.6082584,-0.459276,0.1489824
79,0.12273749,0.19926411,"('wavering', 'unwavering')",-0.9485934,-0.81855017,-0.62718874,-0.5375915,-0.4843482,-0.3856258,0.0987224
80,-0.45479405,-0.61941683,"('dominated', 'dominating')",-0.27285072,-0.36023992,-0.49565408,-0.6443274,-0.4077663,-0.541328,-0.1335617
81,-0.75545686,-0.96425813,"('submissive', 'aggressive')",-1.313481,-1.3443063,-0.76857674,-0.8977961,-0.9458381,-1.0687869,-0.1229488
82,-0.5223387,-0.58200324,"('poor', 'rich')",0.0060683843,0.043117203,6.344296,6.240984,1.9426753,1.9006993,-0.041976
83,0.14336628,0.073429,"('powerless', 'powerful')",0.27640647,0.34799838,-1.1256756,-1.164894,-0.2353009,-0.2478222,-0.0125213
84,0.12782967,0.054832287,"('inferior', 'superior')",-0.26746166,-0.2988279,0.29499403,0.24724099,0.0517873,0.0010818,-0.0507055
85,0.75754756,0.94318706,"('insignificant', 'prestigious')",0.59438336,0.6970279,-0.62912333,-0.52694297,0.2409358,0.3710907,0.1301549
86,-0.07873176,-0.17181325,"('uninfluential', 'influential')",0.27974302,0.17332327,-0.3825672,-0.5003761,-0.0605186,-0.1662887,-0.1057701
87,-0.622476,-0.75302595,"('unsuccessful', 'successful')",0.20437373,0.1625359,-0.017202055,-0.087242834,-0.1451014,-0.225911,-0.0808096
88,0.048586123,-0.031483795,"('low', 'eminent')",-0.29772013,-0.29512325,-0.27059308,-0.3572073,-0.1732424,-0.2279381,-0.0546957
