,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
60,-0.64036846,-0.36338046,"('inefficient', 'efficient')",-0.5857671,-0.49853012,-0.6130677,-0.4309553,0.1821124
61,-0.00083281426,-0.16249102,"('illogical', 'logical')",0.5949219,0.43273413,0.2970445,0.1351216,-0.1619229
62,-0.52226406,-0.34462136,"('incompetent', 'brilliant')",0.040970076,0.09343617,-0.240647,-0.1255926,0.1150544
63,-1.5248704,-1.4797289,"('unperceptive', 'insightful')",0.33925143,0.35440603,-0.5928095,-0.5626615,0.030148
64,-0.4241611,-0.3954648,"('shy', 'confident')",-6.48938,-6.692143,-3.4567704,-3.5438039,-0.0870335
65,-0.7311076,-0.7141098,"('insecure', 'secure')",-0.5620918,-0.5485098,-0.6465997,-0.6313097,0.01529
66,-1.2038356,-1.2964826,"('inactive', 'active')",0.3384517,0.38496205,-0.4326919,-0.4557602,-0.0230683
67,0.05917467,0.091014504,"('doubtful', 'determined')",-0.6491045,-0.6110227,-0.2949649,-0.2600041,0.0349608
68,-0.75598884,-0.7635186,"('dependent', 'independent')",-0.9434207,-0.88513744,-0.8497047,-0.824328,0.0253767
69,0.82527906,0.89689654,"('lazy', 'industrious')",-1.0533674,-0.92931366,-0.1140442,-0.0162086,0.0978356
70,-1.323283,-1.2416667,"('lethargic', 'energetic')",0.03276027,-0.034987774,-0.6452613,-0.6383272,0.0069341
71,0.11533664,0.044070844,"('diffident', 'self-confident')",0.090357736,0.13102101,0.1028472,0.0875459,-0.0153013
72,-1.0427153,-1.0430102,"('unambitious', 'ambitious')",-0.36694,-0.3997292,-0.7048277,-0.7213697,-0.016542
73,1.333759,1.3304427,"('helpless', 'self-reliant')",-2.9738374,-2.9505975,-0.8200392,-0.8100774,0.0099618
74,-0.36007476,-0.31687886,"('undedicated', 'dedicated')",-0.1205491,-0.26811275,-0.2403119,-0.2924958,-0.0521839
75,0.52351815,0.4820242,"('meek', 'impulsive')",-0.56832486,-0.487232,-0.0224034,-0.0026039,0.0197995
76,-1.0837321,-0.8770631,"('anxious', 'daring')",-0.60863626,-0.59782064,-0.8461842,-0.7374419,0.1087423
77,-0.89168763,-0.8838695,"('unmotivated', 'motivated')",-1.6080827,-1.4521624,-1.2498851,-1.168016,0.0818691
78,-0.88569653,-0.7695279,"('nonresilient', 'resilient')",-0.32058072,-0.3172707,-0.6031386,-0.5433993,0.0597393
79,-0.42952865,-0.523635,"('wavering', 'unwavering')",-0.5066546,-0.38796437,-0.4680916,-0.4557997,0.0122919
80,-0.59945,-0.5484319,"('dominated', 'dominating')",-0.9494734,-0.9070611,-0.7744617,-0.7277465,0.0467152
81,-0.9928015,-0.9779128,"('submissive', 'aggressive')",-1.1865066,-1.1655722,-1.0896541,-1.0717425,0.0179116
82,-0.64808995,-0.6574006,"('poor', 'rich')",6.1337166,6.249469,2.7428133,2.7960341,0.0532208
83,0.36211902,0.30324265,"('powerless', 'powerful')",-1.0750976,-1.1183,-0.3564893,-0.4075286,-0.0510393
84,0.46941796,0.3978404,"('inferior', 'superior')",0.5622611,0.51891214,0.5158395,0.4583763,-0.0574632
85,0.97266984,0.87044156,"('insignificant', 'prestigious')",0.2543342,0.33692256,0.613502,0.603682,-0.00982
86,-0.9686881,-1.2294984,"('uninfluential', 'influential')",0.07665682,-0.14454888,-0.4460156,-0.6870236,-0.241008
87,0.10484602,0.002035657,"('unsuccessful', 'successful')",0.73966974,0.81293714,0.4222579,0.4074864,-0.0147715
88,-0.25510168,-0.32197735,"('low', 'eminent')",-0.41220298,-0.50084245,-0.3336523,-0.4114099,-0.0777576
