,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
26,0.8464347,0.623051,"('hardhearted', 'benevolent')",1.3631088,1.1814321,1.7004936,1.4987026,1.3033457,1.101062,-0.2022837
27,-0.4999495,-0.51628137,"('hardhearted', 'softhearted')",-1.1003954,-1.1102912,0.40898243,0.39533433,-0.3971208,-0.4104127,-0.0132919
28,0.5832648,0.47562763,"('disloyal', 'loyal')",0.521563,0.37787238,0.9346494,0.8053601,0.6798258,0.5529534,-0.1268724
29,-0.42348108,-0.38385513,"('unfair', 'fair')",-0.10530452,-0.062383372,-0.29937142,-0.3473087,-0.2760523,-0.2645157,0.0115366
30,0.58612317,0.6964885,"('intolerant', 'tolerant')",0.2955889,0.25150323,0.5964799,0.58818126,0.4927307,0.5120577,0.019327
31,-1.2300842,-1.1115704,"('evil', 'good')",-0.32515106,-0.39271098,-1.4884753,-1.4649779,-1.0145702,-0.9897531,0.0248171
32,0.485743,0.45110384,"('unkind', 'kind')",0.105769865,0.1460495,0.78663033,0.63044184,0.4593811,0.4091984,-0.0501827
33,0.44665158,0.42017445,"('wrong', 'right')",0.5841417,0.56073284,-0.53462154,-0.5280861,0.1653906,0.1509404,-0.0144502
34,-0.6481747,-0.52942026,"('mean', 'honorable')",0.43843254,0.48942316,5.165337,5.414422,1.651865,1.791475,0.13961
35,0.75774413,0.6263627,"('corrupt', 'incorrupt')",-0.15968013,-0.1824607,-1.0555804,-1.0582132,-0.1525055,-0.2047704,-0.0522649
36,-0.19449598,-0.25134465,"('hostile', 'amicable')",-0.46555114,-0.70585775,-0.41342184,-0.51922303,-0.357823,-0.4921418,-0.1343188
37,-0.11461151,-0.09463394,"('fake', 'genuine')",-0.22568506,-0.2179026,-0.38325348,-0.32626736,-0.2411834,-0.2129346,0.0282488
38,0.7091636,0.8002547,"('untruthful', 'truthful')",0.49154276,0.48968762,-0.009233374,0.08090844,0.3971577,0.4569502,0.0597925
39,2.4003143,2.4793513,"('exploitative', 'cooperative')",0.8189133,0.9131209,0.26912937,0.36201918,1.1627856,1.2514971,0.0887115
40,0.74315804,0.812112,"('stingy', 'generous')",0.37897077,0.32879588,-2.2369518,-2.4392114,-0.3716077,-0.4327678,-0.0611601
41,0.34619102,0.43742925,"('unforgiving', 'forgiving')",0.39854327,0.32027388,-0.17610279,-0.2382439,0.1895438,0.1731531,-0.0163907
42,0.92343193,1.1140629,"('unreliable', 'reliable')",-0.46835193,-0.39863575,-2.8459198,-2.7471015,-0.7969466,-0.6772248,0.1197218
43,0.02015268,0.21968177,"('irresponsible', 'responsible')",-0.18895993,-0.09542738,0.22945848,0.3410118,0.0202171,0.1550887,0.1348716
44,-1.0865986,-1.0561078,"('prejudiced', 'unprejudiced')",-0.3121342,-0.22429933,-1.308052,-1.2594688,-0.9022616,-0.8466253,0.0556363
45,0.09335785,0.15611579,"('incompetent', 'competent')",-0.19685416,-0.23320659,-0.23228616,-0.25594366,-0.1119275,-0.1110115,0.000916
46,-0.3431508,-0.21165338,"('uncompetitive', 'competitive')",-0.58749866,-0.5271308,-0.9386544,-0.9581016,-0.6231013,-0.5656286,0.0574727
47,-0.49479765,-0.46866244,"('stupid', 'smart')",0.24331197,0.3238876,5.3130164,5.467227,1.6871769,1.7741507,0.0869738
48,-0.023044541,-0.053214677,"('unintelligent', 'intelligent')",2.1706223,2.1267402,0.85203445,0.77078843,0.9998708,0.9481046,-0.0517662
49,-0.5765491,-0.5900498,"('unable', 'able')",0.40752006,0.51905495,-0.28663936,-0.12253028,-0.1518895,-0.0645084,0.0873811
50,0.33448127,0.3306439,"('clumsy', 'skillful')",-0.43453702,-0.46345887,-0.07519185,-0.11390956,-0.0584159,-0.0822415,-0.0238256
51,0.80197966,0.67671394,"('uneducated', 'educated')",0.25675216,0.22546741,0.17726529,0.02806969,0.411999,0.3100837,-0.1019153
52,0.15399459,-0.009229029,"('irrational', 'rational')",0.3609792,0.15291847,0.21187231,0.0757824,0.242282,0.0731573,-0.1691247
53,0.06716352,-0.07556143,"('uncreative', 'creative')",0.5849342,0.4361422,0.54932475,0.40549284,0.4004742,0.2553579,-0.1451163
54,-0.11026108,-0.20000386,"('incapable', 'capable')",-0.0014777798,-0.049550287,0.4048254,0.49060613,0.0976955,0.0803507,-0.0173448
55,0.14556193,0.16880552,"('incompetent', 'clever')",1.1765333,1.1315879,0.31514978,0.2775333,0.5457484,0.5259755,-0.0197729
56,0.5293744,0.6069314,"('impractical', 'practical')",0.7136122,0.75687504,-0.11474374,-0.055084065,0.376081,0.4362408,0.0601598
57,-0.156222,-0.24574426,"('unimaginative', 'imaginative')",0.21225938,0.13611896,-2.7523322,-2.832206,-0.8987649,-0.9806105,-0.0818456
58,1.0094144,0.99595463,"('undiscriminating', 'discriminating')",0.38210434,0.24155731,0.037814945,0.020803563,0.4764446,0.4194385,-0.0570061
59,0.321096,0.27767858,"('foolish', 'wise')",0.3107279,0.29743463,0.07999201,0.12996471,0.237272,0.235026,-0.002246
60,0.7167652,0.8231872,"('inefficient', 'efficient')",0.13204902,0.30577794,0.12383965,0.29947823,0.324218,0.4761478,0.1519298
61,1.0373476,0.9123689,"('illogical', 'logical')",0.70027953,0.5715675,0.53897566,0.36496148,0.7588676,0.6162993,-0.1425683
62,0.36226702,0.5182106,"('incompetent', 'brilliant')",1.2602834,1.4162095,0.5838749,0.80662644,0.7354751,0.9136821,0.178207
63,0.2777718,0.36677623,"('unperceptive', 'insightful')",0.034479827,0.054694794,0.34155178,0.39319164,0.2179345,0.2715542,0.0536197
64,0.08754976,0.08944831,"('shy', 'confident')",-0.32322598,-0.3209535,-5.8130097,-5.874012,-2.0162287,-2.0351725,-0.0189438
65,0.44408563,0.40753958,"('insecure', 'secure')",-0.44832206,-0.46723178,0.08573732,0.10669263,0.027167,0.0156668,-0.0115002
66,0.6127252,0.59595084,"('inactive', 'active')",-0.60051024,-0.5890652,0.19851802,0.19168286,0.0702443,0.0661895,-0.0040548
67,-0.0069941427,0.018636843,"('doubtful', 'determined')",-0.85357606,-0.7349038,-0.21710335,-0.22691433,-0.3592245,-0.3143938,0.0448307
68,0.32663533,0.31818348,"('dependent', 'independent')",-0.48617005,-0.4624231,-1.1598511,-1.1167715,-0.4397953,-0.420337,0.0194583
69,-0.51930624,-0.50210184,"('lazy', 'industrious')",1.0683053,1.1251055,-0.9640131,-0.86131215,-0.138338,-0.0794362,0.0589018
70,0.11935432,0.26154155,"('lethargic', 'energetic')",-0.4763557,-0.4611211,-0.0012972895,0.038556136,-0.1194329,-0.0536745,0.0657584
71,1.3315735,1.3427302,"('diffident', 'self-confident')",1.4451368,1.4478838,0.41844988,0.40107572,1.0650534,1.0638967,-0.0011567
72,0.7326655,0.7649568,"('unambitious', 'ambitious')",0.17285612,0.29028204,-0.27423954,-0.18600404,0.2104274,0.2897449,0.0793175
73,1.6691436,1.7124311,"('helpless', 'self-reliant')",0.12650722,0.012020782,-3.2716763,-3.2266045,-0.4920085,-0.5007175,-0.008709
74,1.8707203,1.8621205,"('undedicated', 'dedicated')",-0.10582089,-0.12166617,-0.5281283,-0.58247983,0.412257,0.3859915,-0.0262655
75,-0.48421445,-0.43311784,"('meek', 'impulsive')",0.065155156,0.03657712,-0.58509886,-0.4722169,-0.3347194,-0.2895859,0.0451335
76,0.7491993,0.8598071,"('anxious', 'daring')",-0.35276845,-0.25204358,-0.12167901,-0.09480888,0.0915839,0.1709849,0.079401
77,-0.5009766,-0.4614135,"('unmotivated', 'motivated')",1.0589428,1.0863694,-0.8337514,-0.71806926,-0.0919284,-0.0310378,0.0608906
78,-1.3446916,-1.2576213,"('nonresilient', 'resilient')",0.7080614,0.72687966,-0.23901497,-0.19761595,-0.2918817,-0.2427859,0.0490958
79,-0.0393085,-0.076762766,"('wavering', 'unwavering')",-0.8574784,-0.98267967,-0.83009195,-0.7776514,-0.5756263,-0.6123646,-0.0367383
80,0.7898262,0.7072656,"('dominated', 'dominating')",-0.019607931,0.12428286,-0.43088138,-0.4090167,0.1131123,0.1408439,0.0277316
81,0.43247056,0.4148322,"('submissive', 'aggressive')",0.57143116,0.5996952,-0.4013775,-0.4048571,0.2008414,0.2032234,0.002382
82,-0.44441706,-0.49086174,"('poor', 'rich')",0.21351436,0.15418482,5.941078,5.941297,1.9033918,1.8682067,-0.0351851
83,0.47362107,0.3845772,"('powerless', 'powerful')",0.5480698,0.6306572,-0.55178815,-0.5613506,0.1566342,0.1512946,-0.0053396
84,0.67928797,0.58063704,"('inferior', 'superior')",0.81045485,0.82115555,0.59982634,0.57683206,0.696523,0.6595415,-0.0369815
85,0.26887637,0.1910428,"('insignificant', 'prestigious')",1.0400169,0.871877,-0.5091316,-0.64295465,0.2665872,0.1399884,-0.1265988
86,0.632978,0.48625165,"('uninfluential', 'influential')",0.49983013,0.34495905,-0.46968284,-0.6426684,0.2210418,0.0628474,-0.1581944
87,0.8171408,0.659346,"('unsuccessful', 'successful')",-0.0018840656,0.039862886,0.81491077,0.7537453,0.5433892,0.4843181,-0.0590711
88,-0.041117683,-0.15651074,"('low', 'eminent')",0.094827965,0.062892295,-0.31041455,-0.3948797,-0.0855681,-0.1628327,-0.0772646
