,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
29,-0.7480736,-0.79566675,"('unfair', 'fair')",-0.406443,-0.41455492,-0.5354196,-0.6125756,-0.5633121,-0.6075991,-0.044287
30,2.9771092,2.9734833,"('intolerant', 'tolerant')",0.6156088,0.6172889,0.98175263,0.9235244,1.5248235,1.5047655,-0.020058
31,-2.6241586,-2.6950483,"('evil', 'good')",-0.85199946,-0.7756675,-2.7115726,-2.7138188,-2.0625769,-2.0615115,0.0010654
32,1.4960649,1.4280032,"('unkind', 'kind')",0.12474924,0.12315137,1.4784151,1.306705,1.0330764,0.9526199,-0.0804565
33,-0.52623403,-0.61104935,"('wrong', 'right')",1.2094158,1.2447233,-1.5035052,-1.5689502,-0.2734412,-0.3117587,-0.0383175
34,0.45793054,0.5261373,"('mean', 'honorable')",0.46609712,0.5935599,5.544409,5.776923,2.1561454,2.2988734,0.142728
35,-2.906499,-3.1357489,"('corrupt', 'incorrupt')",-0.91254246,-0.9459249,-2.0499723,-2.0681798,-1.9563379,-2.0499512,-0.0936133
36,-3.172256,-3.3868022,"('hostile', 'amicable')",-0.13207898,-0.22796601,-1.7357198,-1.8766806,-1.6800183,-1.830483,-0.1504647
37,0.93957,1.0158448,"('fake', 'genuine')",-0.5108597,-0.49893436,0.058188237,0.08683811,0.1622995,0.2012495,0.03895
38,0.19663075,0.12975565,"('untruthful', 'truthful')",0.8832189,0.8993522,0.20361447,0.13614273,0.4278214,0.3884168,-0.0394046
39,2.5842116,2.5572536,"('exploitative', 'cooperative')",0.9996067,1.0386299,0.5146923,0.5652146,1.3661702,1.3870327,0.0208625
40,0.3660267,0.43088424,"('stingy', 'generous')",0.9693517,1.0231725,-2.7141192,-2.804404,-0.4595803,-0.4501158,0.0094645
41,0.7335334,0.7365289,"('unforgiving', 'forgiving')",0.97654045,0.978292,-0.058257077,-0.20963229,0.5506056,0.5017295,-0.0488761
42,1.2661954,1.308863,"('unreliable', 'reliable')",1.0372969,1.1242527,-1.9993122,-1.8695385,0.1013934,0.1878591,0.0864657
43,1.6751692,1.8368055,"('irresponsible', 'responsible')",0.5698841,0.68860817,1.2921314,1.3006115,1.1790616,1.2753417,0.0962801
44,-1.2146815,-1.2692875,"('prejudiced', 'unprejudiced')",-0.27425689,-0.19163868,-1.2517197,-1.2044402,-0.9135527,-0.8884555,0.0250972
45,1.2963873,1.3993411,"('incompetent', 'competent')",-0.42130974,-0.43456388,0.601056,0.48431402,0.4920445,0.4830304,-0.0090141
46,2.5252135,2.7080321,"('uncompetitive', 'competitive')",0.7208003,0.7333821,0.67158204,0.65841264,1.3058652,1.3666089,0.0607437
47,1.141561,1.225541,"('stupid', 'smart')",1.0791487,1.0952649,5.6483073,5.7197967,2.6230057,2.6802009,0.0571952
48,0.80620795,0.9238751,"('unintelligent', 'intelligent')",-1.0336726,-0.97222704,0.6421613,0.6837158,0.1382322,0.211788,0.0735558
49,-0.56729454,-0.5224296,"('unable', 'able')",-0.9547201,-0.85409814,-0.28180638,-0.15318565,-0.6012737,-0.5099045,0.0913692
50,-1.0442926,-1.0777948,"('clumsy', 'skillful')",0.4245679,0.44412485,-0.18370229,-0.15300761,-0.267809,-0.2622259,0.0055831
51,0.59798723,0.56409943,"('uneducated', 'educated')",-0.23580393,-0.36705104,0.80791175,0.69527286,0.3900317,0.2974404,-0.0925913
52,-1.8445785,-2.0698242,"('irrational', 'rational')",0.18805748,0.06550795,-1.0854393,-1.2107661,-0.9139868,-1.0716941,-0.1577073
53,-0.53287005,-0.5204377,"('uncreative', 'creative')",0.9299508,0.9443145,0.16215047,0.04406969,0.1864104,0.1559821,-0.0304283
54,-1.1401561,-1.239868,"('incapable', 'capable')",0.9013121,0.8330197,0.2487359,0.21235988,0.0032973,-0.0648295,-0.0681268
55,2.382096,2.6206932,"('incompetent', 'clever')",-0.6604682,-0.64517146,1.4118023,1.4154564,1.0444767,1.1303261,0.0858494
56,2.763077,2.7806628,"('impractical', 'practical')",1.0174118,1.0067403,0.6846381,0.6374564,1.4883757,1.4749532,-0.0134225
57,0.5549498,0.5347958,"('unimaginative', 'imaginative')",-0.032059677,-0.0070594847,-2.4357297,-2.5927436,-0.6376132,-0.6883357,-0.0507225
58,0.11726068,0.05008062,"('undiscriminating', 'discriminating')",1.161152,1.1095165,0.33805904,0.343174,0.5388239,0.5009237,-0.0379002
59,-1.1429317,-1.3115048,"('foolish', 'wise')",0.93219554,0.8671672,-0.9193758,-0.99461365,-0.376704,-0.4796504,-0.1029464
60,3.2718,3.521352,"('inefficient', 'efficient')",-0.14210053,0.016405897,1.0706592,1.2213656,1.4001195,1.5863744,0.1862549
61,-0.03996835,-0.13627069,"('illogical', 'logical')",1.1368341,1.1065167,0.8050829,0.6892493,0.6339829,0.5531651,-0.0808178
62,2.0196326,2.1827786,"('incompetent', 'brilliant')",0.74573416,0.910226,1.2873902,1.3811153,1.3509191,1.4913734,0.1404543
63,1.7123768,1.7686468,"('unperceptive', 'insightful')",1.0458803,1.0572907,1.0189925,1.0329089,1.2590833,1.2862821,0.0271988
64,0.10706967,0.11983695,"('shy', 'confident')",0.7769586,0.7590578,-5.1269646,-5.2766705,-1.414312,-1.4659252,-0.0516132
65,2.336666,2.3979263,"('insecure', 'secure')",-0.309924,-0.37867576,1.1082711,1.1311536,1.0450044,1.0501347,0.0051303
66,-0.59600186,-0.6850592,"('inactive', 'active')",1.0388801,1.0331049,0.35896137,0.36003244,0.2672799,0.236026,-0.0312539
67,1.3252256,1.24596,"('doubtful', 'determined')",0.5083988,0.47042572,-0.20423226,-0.2938442,0.5431307,0.4741805,-0.0689502
68,0.06998561,0.026754461,"('dependent', 'independent')",-2.0279474,-2.0603848,-1.0669528,-0.9876145,-1.0083049,-1.0070817,0.0012232
69,-1.8110591,-1.888481,"('lazy', 'industrious')",0.7687042,0.8398375,-2.1802711,-2.1586597,-1.0742087,-1.0691011,0.0051076
70,1.687778,1.7955915,"('lethargic', 'energetic')",-0.06117985,-0.02181015,1.0541352,1.1197356,0.8935777,0.9645057,0.070928
71,0.9965199,0.9635997,"('diffident', 'self-confident')",1.5346935,1.5178883,-0.14797737,-0.15754667,0.794412,0.7746471,-0.0197649
72,1.5530294,1.5540776,"('unambitious', 'ambitious')",0.040740736,0.12823163,-0.23042572,-0.1255401,0.4544481,0.518923,0.0644749
73,-0.14897004,-0.28602558,"('helpless', 'self-reliant')",1.1007303,0.9877662,-3.8178802,-3.7241492,-0.9553733,-1.0074695,-0.0520962
74,1.3516171,1.3475548,"('undedicated', 'dedicated')",0.61725605,0.6277053,-0.07069664,-0.16755196,0.6327255,0.6025693,-0.0301562
75,-1.3182822,-1.4416438,"('meek', 'impulsive')",-0.07985723,-0.07905479,-0.8464448,-0.7499417,-0.7481948,-0.7568801,-0.0086853
76,1.7538254,1.9160604,"('anxious', 'daring')",0.02072787,0.08500396,0.78524363,0.80052865,0.8532656,0.9338643,0.0805987
77,0.5436351,0.70498353,"('unmotivated', 'motivated')",1.0222152,1.0222826,-0.5013944,-0.350849,0.3548186,0.4588057,0.1039871
78,-0.5352566,-0.41155714,"('nonresilient', 'resilient')",0.6043044,0.705032,0.008572052,0.15278797,0.0258733,0.1487543,0.122881
79,-1.5451556,-1.7443733,"('wavering', 'unwavering')",-0.16279556,-0.20078172,-0.879124,-0.8070449,-0.8623584,-0.9174,-0.0550416
80,2.047474,2.1393986,"('dominated', 'dominating')",0.09470595,0.016882047,0.8661532,0.93457204,1.0027777,1.0302842,0.0275065
81,1.990161,1.9847409,"('submissive', 'aggressive')",0.93334645,0.88614315,0.7206998,0.6802772,1.2147357,1.1837204,-0.0310153
82,-0.23729146,-0.23025124,"('poor', 'rich')",-0.26303115,-0.2616682,6.8218417,6.8606696,2.107173,2.1229167,0.0157437
83,0.6934489,0.6074444,"('powerless', 'powerful')",1.1510249,1.0996077,-0.13268152,-0.18584707,0.5705974,0.5070684,-0.063529
84,-1.2582111,-1.2867461,"('inferior', 'superior')",0.14386967,0.099716865,0.24314755,0.2561473,-0.290398,-0.310294,-0.019896
85,-2.5072422,-2.7798862,"('insignificant', 'prestigious')",1.2355483,1.1727456,-1.6790535,-1.8933228,-0.9835825,-1.1668212,-0.1832387
86,0.4249677,0.4694397,"('uninfluential', 'influential')",-0.2980164,-0.37791556,0.31094936,0.25427625,0.1459669,0.1152668,-0.0307001
87,0.062674776,0.0045235157,"('unsuccessful', 'successful')",1.1433688,0.99983656,0.87420315,0.84596765,0.6934156,0.6167759,-0.0766397
88,-0.016143363,-0.14222683,"('low', 'eminent')",-0.73829,-0.82224476,-0.15968505,-0.30499947,-0.3047061,-0.423157,-0.1184509
