,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
20,0.25434035,0.2822887,"('rough', 'thoughtful')",0.992067,1.0703218,0.18552253,0.25570711,0.4773099,0.5361059,0.058796
21,-0.76985294,-0.7266283,"('immoral', 'moral')",-1.1590306,-1.1319038,-0.6507533,-0.533647,-0.8598789,-0.797393,0.0624859
22,-0.61294603,-0.5585767,"('untrustworthy', 'trustworthy')",0.0011206958,-0.013214178,0.0035118684,0.062695265,-0.2027712,-0.1696985,0.0330727
23,-0.9015789,-0.8447135,"('insincere', 'sincere')",-0.876251,-0.88292205,5.4127736,5.3174253,1.2116479,1.1965965,-0.0150514
24,-0.8050864,-0.8232776,"('dishonest', 'honest')",-0.2339446,-0.27398327,2.0973113,2.0779395,0.3527601,0.3268929,-0.0258672
25,0.44328412,0.5080794,"('egoistic', 'altruistic')",1.0399772,0.93553984,1.7021067,1.6242319,1.0617894,1.022617,-0.0391724
26,0.08494349,0.07338373,"('hardhearted', 'benevolent')",2.6242092,2.561929,1.0945818,0.9553819,1.2679115,1.1968982,-0.0710133
27,-0.1555444,-0.19710241,"('hardhearted', 'softhearted')",-0.61125225,-0.7487921,0.88415253,0.70435673,0.0391186,-0.0805126,-0.1196312
28,-0.47873494,-0.49805123,"('disloyal', 'loyal')",-0.29258254,-0.3963201,1.7262203,1.7355925,0.3183009,0.2804071,-0.0378938
29,-0.6102953,-0.5774534,"('unfair', 'fair')",-0.7605533,-0.8376274,-0.8240314,-0.8652259,-0.7316267,-0.7601023,-0.0284756
30,0.0025197193,0.04575815,"('intolerant', 'tolerant')",0.35955465,0.3272304,0.54108995,0.52725935,0.3010548,0.3000826,-0.0009722
31,-0.42155698,-0.2924972,"('evil', 'good')",0.6511182,0.6532991,-0.47529423,-0.43831813,-0.081911,-0.0258387,0.0560723
32,-0.25670204,-0.2295227,"('unkind', 'kind')",0.049193457,-0.021728493,0.7909476,0.731481,0.1944797,0.1600766,-0.0344031
33,0.49744105,0.4716574,"('wrong', 'right')",0.4258979,0.32539564,0.056110434,-0.01824325,0.3264831,0.2596033,-0.0668798
34,-0.05042947,0.04995036,"('mean', 'honorable')",-0.41278386,-0.30646312,3.6841185,3.6245859,1.0736351,1.122691,0.0490559
35,1.0112857,0.9504788,"('corrupt', 'incorrupt')",0.05402176,-0.08169668,-0.018215755,-0.10065823,0.3490305,0.2560413,-0.0929892
36,0.43294448,0.48608577,"('hostile', 'amicable')",0.5066198,0.32079268,0.5142716,0.4312185,0.484612,0.412699,-0.071913
37,-0.55730015,-0.4780404,"('fake', 'genuine')",0.4070812,0.39289007,-0.03773632,-0.025229797,-0.0626518,-0.0367934,0.0258584
38,-0.65594333,-0.6713046,"('untruthful', 'truthful')",-0.52860296,-0.5732013,0.66997313,0.6868944,-0.1715244,-0.1858705,-0.0143461
39,-0.47339395,-0.5166364,"('exploitative', 'cooperative')",1.1225113,1.2311323,0.4774548,0.48709005,0.375524,0.4005287,0.0250047
40,-0.26782438,-0.2591305,"('stingy', 'generous')",-0.0364186,-0.19384708,-0.31399247,-0.29264125,-0.2060785,-0.2485396,-0.0424611
41,-0.77592975,-0.7083297,"('unforgiving', 'forgiving')",-0.1733472,-0.27637994,0.45744392,0.44975308,-0.1639443,-0.1783189,-0.0143746
42,0.945097,0.97315073,"('unreliable', 'reliable')",0.6025646,0.5997359,-2.3018568,-2.2010372,-0.2513984,-0.2093835,0.0420149
43,-1.4066702,-1.4066241,"('irresponsible', 'responsible')",0.21166183,0.21867193,0.6852495,0.67556554,-0.1699196,-0.1707955,-0.0008759
44,0.26224217,0.26767558,"('prejudiced', 'unprejudiced')",-0.33790377,-0.32711256,-1.5155969,-1.5029145,-0.5304195,-0.5207838,0.0096357
45,-1.1588912,-0.9956388,"('incompetent', 'competent')",0.04918354,0.06553966,0.28391835,0.36880806,-0.2752631,-0.187097,0.0881661
46,-1.1348517,-1.0666174,"('uncompetitive', 'competitive')",-0.12529913,-0.07026697,-0.63768613,-0.53549355,-0.6326123,-0.5574593,0.075153
47,0.21078657,0.2857933,"('stupid', 'smart')",0.4820778,0.5427538,4.025224,3.9317818,1.5726962,1.5867763,0.0140801
48,-0.57963216,-0.5241398,"('unintelligent', 'intelligent')",-0.41582352,-0.39762288,-0.15545209,-0.09369717,-0.3836359,-0.3384866,0.0451493
49,-0.6891378,-0.61033934,"('unable', 'able')",-0.56729835,-0.5149144,-0.47270912,-0.38857234,-0.5763818,-0.5046087,0.0717731
50,1.1240233,1.0606663,"('clumsy', 'skillful')",-0.17310302,-0.28227693,-0.6447541,-0.64449394,0.1020554,0.0446318,-0.0574236
51,-1.043083,-1.0597405,"('uneducated', 'educated')",-0.58777297,-0.6338553,-0.0071221963,-0.025639774,-0.5459927,-0.5730786,-0.0270859
52,-0.5328903,-0.6247293,"('irrational', 'rational')",-0.26523516,-0.4183095,-0.21469188,-0.35262498,-0.3376058,-0.4652213,-0.1276155
53,0.09811957,0.19482237,"('uncreative', 'creative')",0.7184137,0.6065196,0.78361106,0.76876783,0.5333815,0.5233699,-0.0100116
54,0.32833013,0.31227487,"('incapable', 'capable')",0.16697335,0.10066663,0.9584131,0.9382497,0.4845722,0.4503971,-0.0341751
55,-1.0849129,-0.97878027,"('incompetent', 'clever')",-0.2084878,-0.14753534,0.20785399,0.30542028,-0.3618489,-0.2736318,0.0882171
56,-0.1097752,-0.077329084,"('impractical', 'practical')",-0.0030332245,0.05646113,0.18061501,0.26816672,0.0226022,0.0824329,0.0598307
57,-0.40873185,-0.34966096,"('unimaginative', 'imaginative')",0.095281415,0.12461124,-1.2347572,-1.1046929,-0.5160692,-0.4432476,0.0728216
58,-0.40445203,-0.41322306,"('undiscriminating', 'discriminating')",1.2238432,1.1711953,-0.02800224,-0.04133095,0.2637963,0.2388804,-0.0249159
59,-0.5325618,-0.5718559,"('foolish', 'wise')",-0.04295484,-0.12380973,0.36296254,0.33773008,-0.0708514,-0.1193119,-0.0484605
60,-0.71721417,-0.71298015,"('inefficient', 'efficient')",0.0922254,0.20019358,-0.15673773,-0.09548527,-0.2605755,-0.2027573,0.0578182
61,0.031389505,-0.0374702,"('illogical', 'logical')",0.81735355,0.69446474,0.36614665,0.32630032,0.4049633,0.3277649,-0.0771984
62,-0.32092223,-0.27315935,"('incompetent', 'brilliant')",0.45846593,0.509591,0.5726354,0.6631942,0.2367264,0.2998753,0.0631489
63,-0.6913452,-0.6053428,"('unperceptive', 'insightful')",0.7268352,0.7611318,1.287497,1.4043397,0.4409957,0.5200429,0.0790472
64,-0.4080783,-0.45671913,"('shy', 'confident')",0.4793496,0.51116186,-5.2637897,-5.090411,-1.7308394,-1.6786561,0.0521833
65,-0.52355236,-0.58767945,"('insecure', 'secure')",0.13290185,0.17295295,0.08749607,0.14798635,-0.1010515,-0.0889134,0.0121381
66,0.6404874,0.6419331,"('inactive', 'active')",0.5044626,0.42166328,1.1521946,1.0765092,0.7657148,0.7133686,-0.0523462
67,0.20831114,0.12878731,"('doubtful', 'determined')",-0.2664168,-0.30401343,-1.2503642,-1.2618773,-0.4361566,-0.4790345,-0.0428779
68,-1.1605188,-1.1846857,"('dependent', 'independent')",-1.0841762,-1.0924443,-0.37014613,-0.2928088,-0.8716137,-0.8566463,0.0149674
69,1.7348969,1.6988144,"('lazy', 'industrious')",1.1952965,1.114341,-0.9847068,-0.9806869,0.6484955,0.6108228,-0.0376727
70,-0.6177715,-0.6002129,"('lethargic', 'energetic')",-0.49858767,-0.51214045,0.67986757,0.6839709,-0.1454972,-0.1427941,0.0027031
71,0.98826003,1.021941,"('diffident', 'self-confident')",0.67371935,0.6331109,0.8869879,0.875828,0.8496558,0.8436267,-0.0060291
72,-0.8742288,-0.9436636,"('unambitious', 'ambitious')",0.8941617,0.94089025,-0.12152299,-0.10056404,-0.0338634,-0.0344458,-0.0005824
73,0.85992205,0.81432116,"('helpless', 'self-reliant')",1.3359174,1.2690737,-3.3882751,-3.3027043,-0.3974786,-0.4064364,-0.0089578
74,0.046528436,0.11485138,"('undedicated', 'dedicated')",1.4511498,1.4257028,1.0809195,1.1165047,0.8595326,0.8856862,0.0261536
75,0.630587,0.6620643,"('meek', 'impulsive')",-0.8202842,-0.8104151,-0.47292185,-0.42533675,-0.220873,-0.1912292,0.0296438
76,0.6869484,0.77578574,"('anxious', 'daring')",0.2734718,0.3348804,0.22993799,0.2417286,0.3967861,0.4507983,0.0540122
77,-0.74626607,-0.7128954,"('unmotivated', 'motivated')",-0.9032745,-0.8189331,-1.0172013,-0.8266454,-0.8889139,-0.7861579,0.102756
78,0.7684605,0.7837437,"('nonresilient', 'resilient')",0.67150444,0.6561269,0.4601861,0.54175454,0.6333837,0.6605417,0.027158
79,0.6265364,0.63956803,"('wavering', 'unwavering')",-0.54185617,-0.6244918,1.070007,1.0730512,0.3848957,0.3627091,-0.0221866
80,0.33505374,0.29601136,"('dominated', 'dominating')",1.2454082,1.2912619,-0.33032992,-0.31094885,0.4167107,0.4254415,0.0087308
81,-0.6925999,-0.7533072,"('submissive', 'aggressive')",-0.9132461,-0.86950654,0.17471401,0.31392878,-0.477044,-0.436295,0.040749
82,-0.17749491,-0.035168834,"('poor', 'rich')",-0.5178489,-0.51502794,4.7416606,4.647445,1.3487722,1.3657495,0.0169773
83,0.44345403,0.43068662,"('powerless', 'powerful')",0.29557136,0.35606432,-0.6976863,-0.6668294,0.0137797,0.0399738,0.0261941
84,-0.080661915,-0.13556209,"('inferior', 'superior')",0.009984676,0.019799903,-0.22439077,-0.26121193,-0.098356,-0.125658,-0.027302
85,0.91524464,0.96178555,"('insignificant', 'prestigious')",0.5637192,0.46736443,0.45776787,0.39765948,0.6455772,0.6089365,-0.0366407
86,-1.8519348,-1.8568915,"('uninfluential', 'influential')",-0.47483796,-0.5375725,0.6580417,0.62620455,-0.5562437,-0.5894198,-0.0331761
87,0.7121913,0.7108355,"('unsuccessful', 'successful')",1.8881916,1.8713454,-0.30569533,-0.3225537,0.7648958,0.7532091,-0.0116867
88,0.062372416,0.03218062,"('low', 'eminent')",0.2633827,0.18673402,0.41211656,0.4061388,0.2459572,0.2083512,-0.037606
