,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
19,0.1371491,0.15862383,"('inhospitable', 'hospitable')",-0.37569857,-0.43984413,-0.5369354,-0.4534367,-0.258495,-0.2448857,0.0136093
20,-0.38639873,-0.27661783,"('rough', 'thoughtful')",0.23071021,0.39756233,0.6473375,0.7035541,0.163883,0.2748329,0.1109499
21,0.5668201,0.5758814,"('immoral', 'moral')",0.03090733,0.20549712,-0.6231997,-0.5536765,-0.0084908,0.0759007,0.0843915
22,0.17677711,0.2295685,"('untrustworthy', 'trustworthy')",0.6493281,0.7786957,-0.7094354,-0.6451721,0.0388899,0.1210307,0.0821408
23,0.8413833,0.8452516,"('insincere', 'sincere')",0.3054579,0.3987145,5.1577597,5.11318,2.1015336,2.1190488,0.0175152
24,0.7171852,0.7373997,"('dishonest', 'honest')",-0.14065108,-0.07623112,0.53012687,0.50405395,0.368887,0.3884075,0.0195205
25,0.83050793,0.8267064,"('egoistic', 'altruistic')",0.331638,0.29090956,1.3347661,1.3754408,0.832304,0.8310189,-0.0012851
26,0.29695806,0.2033056,"('hardhearted', 'benevolent')",0.43507245,0.3005424,2.089136,1.8488743,0.9403888,0.7842408,-0.156148
27,-0.39972344,-0.29705387,"('hardhearted', 'softhearted')",-0.5625352,-0.51206297,0.5842998,0.6242673,-0.1259863,-0.0616165,0.0643698
28,0.5340626,0.39513463,"('disloyal', 'loyal')",0.19072604,0.119186655,0.9560737,0.7431238,0.5602875,0.4191484,-0.1411391
29,0.111367956,0.14635658,"('unfair', 'fair')",-0.30212343,-0.3401347,-0.26632565,-0.3671585,-0.1523604,-0.1869789,-0.0346185
30,0.26334235,0.26245123,"('intolerant', 'tolerant')",0.9198445,1.0401427,0.6237625,0.5212352,0.6023165,0.6079431,0.0056266
31,-0.7273012,-0.69292855,"('evil', 'good')",-0.6764669,-0.7361105,-0.9111514,-0.8530202,-0.7716398,-0.7606864,0.0109534
32,0.33776966,0.16678068,"('unkind', 'kind')",-0.19267225,-0.26167154,0.88758767,0.62869173,0.3442283,0.1779336,-0.1662947
33,0.825412,0.70335746,"('wrong', 'right')",0.86519504,0.8501032,-0.4767487,-0.4845202,0.4046195,0.3563135,-0.048306
34,0.3196442,0.5011638,"('mean', 'honorable')",-0.22692016,-0.06020039,4.6727896,4.958274,1.5885045,1.7997457,0.2112412
35,-1.141901,-1.2990509,"('corrupt', 'incorrupt')",-1.0822796,-1.3091906,-0.9261393,-0.9648344,-1.0501067,-1.1910253,-0.1409186
36,-0.9726257,-1.0700856,"('hostile', 'amicable')",-0.5703958,-0.7735276,-0.5080503,-0.57814777,-0.6836905,-0.8072537,-0.1235632
37,0.68391925,0.76322716,"('fake', 'genuine')",-0.6365853,-0.5800383,-0.1336099,-0.086279295,-0.0287587,0.0323032,0.0610619
38,-0.14719318,-0.17526981,"('untruthful', 'truthful')",-0.52899873,-0.49127236,-0.0916959,-0.018610217,-0.2559626,-0.2283841,0.0275785
39,2.0586803,2.1770158,"('exploitative', 'cooperative')",0.9332629,0.9567315,0.20909686,0.2628529,1.0670133,1.1322001,0.0651868
40,1.0835443,1.1027167,"('stingy', 'generous')",0.0020641014,0.027799798,-1.6165715,-1.6388416,-0.1769877,-0.1694417,0.007546
41,0.35184345,0.3620639,"('unforgiving', 'forgiving')",-0.6211728,-0.59169817,0.22854045,0.17143221,-0.0135963,-0.0194007,-0.0058044
42,0.9870428,1.052158,"('unreliable', 'reliable')",-0.3168066,-0.15637437,-2.6983907,-2.6690583,-0.6760515,-0.5910916,0.0849599
43,-0.19593574,-0.08938021,"('irresponsible', 'responsible')",-0.3634389,-0.18226469,0.10212545,0.09741394,-0.1524164,-0.058077,0.0943394
44,-0.026485814,0.04735904,"('prejudiced', 'unprejudiced')",-0.6969017,-0.5891415,-1.4944736,-1.4611554,-0.7392871,-0.6676459,0.0716412
45,-0.32935485,-0.2288036,"('incompetent', 'competent')",-0.95219946,-0.7154777,-0.2774481,-0.25831252,-0.5196675,-0.4008646,0.1188029
46,-0.30786568,-0.2841764,"('uncompetitive', 'competitive')",-0.12820825,0.11238236,-0.5518255,-0.5852489,-0.3292998,-0.2523476,0.0769522
47,-0.38650042,-0.2852866,"('stupid', 'smart')",0.36667335,0.49693444,4.3043294,4.5050106,1.4281675,1.5722195,0.144052
48,0.19802271,0.23759702,"('unintelligent', 'intelligent')",0.43397537,0.49201128,0.36686966,0.30439472,0.3329559,0.3446677,0.0117118
49,-0.92726606,-0.8660814,"('unable', 'able')",0.034212638,0.16888511,-0.6437275,-0.530801,-0.5122603,-0.4093324,0.1029279
50,-0.39805296,-0.47182932,"('clumsy', 'skillful')",-0.18688376,-0.20687671,-0.09313088,-0.15312111,-0.2260225,-0.2772757,-0.0512532
51,0.38939518,0.2805865,"('uneducated', 'educated')",-0.057015076,-0.05820304,0.64422727,0.48608372,0.3255358,0.2361557,-0.0893801
52,0.58309287,0.4654038,"('irrational', 'rational')",0.4700374,0.19496879,0.19603908,0.12264542,0.4163898,0.261006,-0.1553838
53,0.10516997,0.11180152,"('uncreative', 'creative')",1.059024,1.1067351,0.39334175,0.27518582,0.5191786,0.4979075,-0.0212711
54,-0.2841799,-0.40790161,"('incapable', 'capable')",0.19848244,0.15239838,0.38137412,0.37458992,0.0985589,0.0396956,-0.0588633
55,-0.1235029,-0.012664318,"('incompetent', 'clever')",-0.1651767,0.09411524,0.15313685,0.16029239,-0.0451809,0.0805811,0.125762
56,0.5822157,0.5788954,"('impractical', 'practical')",0.63197076,0.78659964,-0.63254315,-0.6460995,0.1938811,0.2397985,0.0459174
57,-0.8140526,-0.8689889,"('unimaginative', 'imaginative')",0.031323716,0.21918747,-2.5638316,-2.6253247,-1.1155202,-1.0917087,0.0238115
58,0.13979188,0.14616963,"('undiscriminating', 'discriminating')",0.3383504,0.473393,0.3724903,0.40713602,0.2835442,0.3422329,0.0586887
59,0.057492245,-0.07176758,"('foolish', 'wise')",0.48510674,0.38840994,-0.19969729,-0.16175437,0.1143006,0.0516293,-0.0626713
60,-0.28883398,-0.15451401,"('inefficient', 'efficient')",0.65656304,0.97791576,-0.28398338,-0.19076091,0.0279152,0.2108803,0.1829651
61,-0.20075116,-0.26982147,"('illogical', 'logical')",1.3013909,1.2787049,0.46512583,0.31930932,0.5219218,0.4427309,-0.0791909
62,0.52880883,0.6623571,"('incompetent', 'brilliant')",0.6368915,0.9270796,0.23002736,0.41238058,0.4652425,0.6672724,0.2020299
63,0.1883716,0.12198478,"('unperceptive', 'insightful')",-0.07480304,0.06171725,0.5941411,0.6844106,0.2359032,0.2893709,0.0534677
64,-0.039552152,-0.1196107,"('shy', 'confident')",-0.4095263,-0.35145798,-5.0682955,-5.1556115,-1.8391247,-1.8755601,-0.0364354
65,0.30873045,0.30365872,"('insecure', 'secure')",0.28090298,0.3233665,-0.15750062,-0.16456746,0.1440443,0.1541526,0.0101083
66,0.42357177,0.38682055,"('inactive', 'active')",-1.1797289,-1.2714885,0.27346367,0.3074009,-0.1608978,-0.1924224,-0.0315246
67,-0.018240575,-0.12312184,"('doubtful', 'determined')",-0.11076627,-0.12578833,-0.633791,-0.6941692,-0.254266,-0.3143598,-0.0600938
68,0.10413,-0.0017536776,"('dependent', 'independent')",-0.4636114,-0.40621787,-1.1112982,-1.0207751,-0.4902599,-0.4762489,0.014011
69,0.22025174,0.19218126,"('lazy', 'industrious')",0.15431286,0.13989064,-0.97949433,-0.80410725,-0.2016432,-0.1573451,0.0442981
70,-0.19540443,-0.11079823,"('lethargic', 'energetic')",-0.6567479,-0.41252276,-0.136897,-0.06265711,-0.3296831,-0.195326,0.1343571
71,0.64939076,0.6760533,"('diffident', 'self-confident')",0.082237154,0.05972541,-0.13457513,-0.17232877,0.1990176,0.1878166,-0.011201
72,0.12631221,0.1255644,"('unambitious', 'ambitious')",-0.35505575,-0.2507154,-0.4527005,-0.43907255,-0.227148,-0.1880745,0.0390735
73,1.2477462,1.1864796,"('helpless', 'self-reliant')",0.26534754,0.19699219,-3.0052764,-2.9207551,-0.4973942,-0.5124278,-0.0150336
74,0.036256704,0.08055809,"('undedicated', 'dedicated')",-0.31248158,-0.20020497,-0.24548167,-0.27977884,-0.1739022,-0.1331419,0.0407603
75,-0.6054012,-0.687878,"('meek', 'impulsive')",-0.3830209,-0.37801427,-0.4719748,-0.38067704,-0.486799,-0.4821897,0.0046093
76,0.41111866,0.5625885,"('anxious', 'daring')",-0.28531083,-0.09913801,-0.25937128,-0.2434929,-0.0445212,0.0733192,0.1178404
77,-0.73649,-0.71529454,"('unmotivated', 'motivated')",0.8434409,1.0110509,-1.0814987,-0.89490354,-0.3248493,-0.1997157,0.1251336
78,-1.0113374,-0.90722394,"('nonresilient', 'resilient')",-0.4104124,-0.33192933,0.08353023,0.22040956,-0.4460732,-0.3395813,0.1064919
79,-0.14992785,-0.23182808,"('wavering', 'unwavering')",-0.75383574,-0.8862372,-0.58953476,-0.546378,-0.4977661,-0.5548144,-0.0570483
80,0.29267764,0.34484255,"('dominated', 'dominating')",0.08552872,0.15185648,-0.23964539,-0.19074903,0.046187,0.1019833,0.0557963
81,-0.63509274,-0.7520022,"('submissive', 'aggressive')",0.3986393,0.5432878,-0.6899819,-0.7124134,-0.3088118,-0.3070426,0.0017692
82,-0.1068486,-0.1484222,"('poor', 'rich')",0.35322273,0.44070116,5.507142,5.465691,1.9178387,1.9193233,0.0014846
83,-0.057472736,-0.08012423,"('powerless', 'powerful')",0.19679207,0.20822218,-0.70727277,-0.7288243,-0.1893178,-0.2002421,-0.0109243
84,0.16145307,0.14783931,"('inferior', 'superior')",0.568808,0.5445726,0.63638246,0.60279936,0.4555478,0.4317371,-0.0238107
85,0.39511406,0.37732184,"('insignificant', 'prestigious')",-0.14520137,-0.27785656,-0.21836388,-0.23016885,0.0105163,-0.0435679,-0.0540842
86,-0.7225704,-0.7964204,"('uninfluential', 'influential')",0.39019492,0.36926922,-0.10428293,-0.29148427,-0.1455528,-0.2395451,-0.0939923
87,0.23781428,0.21662407,"('unsuccessful', 'successful')",0.35740185,0.3339735,0.8372362,0.87618804,0.4774841,0.4755952,-0.0018889
88,-0.42988878,-0.5745889,"('low', 'eminent')",0.18525021,0.18988742,-0.042674523,-0.22827654,-0.095771,-0.204326,-0.108555
