,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.0687531,-0.97913635,"('evil', 'good')",-1.3022592,-1.2940255,-2.3139427,-2.222361,-1.1188469,-1.1333694,-1.4509504,-1.4072231,0.0437273
32,0.27894807,0.20950222,"('unkind', 'kind')",0.70289177,0.53863966,1.9269834,1.8906707,0.97928125,0.84808815,0.9720261,0.8717252,-0.1003009
33,0.29437825,0.30115625,"('wrong', 'right')",-0.09912116,-0.045175582,-0.19743207,-0.18703434,-0.26365915,-0.24639525,-0.0664585,-0.0443622,0.0220963
34,0.37291005,0.45550698,"('mean', 'honorable')",0.9611866,1.0467861,0.46866316,0.4701435,6.386798,6.473272,2.0473895,2.1114271,0.0640376
35,0.60402274,0.6224399,"('corrupt', 'incorrupt')",-0.9449012,-1.0718317,-2.8065543,-2.7862005,-0.35338154,-0.4611768,-0.8752036,-0.9241923,-0.0489887
36,-0.9241242,-0.9361884,"('hostile', 'amicable')",-0.62430674,-0.7265151,-3.419217,-3.461014,-0.3190893,-0.48065078,-1.3216844,-1.4010921,-0.0794077
37,0.028758954,0.07393716,"('fake', 'genuine')",-0.48775834,-0.46751916,-0.29646334,-0.2054593,0.3716302,0.3839981,-0.0959581,-0.0537608,0.0421973
38,0.6071758,0.5918028,"('untruthful', 'truthful')",0.11744822,0.13542303,-0.26417944,-0.20227066,0.42889234,0.51946855,0.2223342,0.2611059,0.0387717
39,0.3935912,0.36740267,"('exploitative', 'cooperative')",1.3711486,1.3273505,2.285732,2.307933,0.45971945,0.5177868,1.1275479,1.1301184,0.0025705
40,-0.95747375,-0.9038491,"('stingy', 'generous')",-0.11303643,-0.00035405904,-0.15839753,-0.11573925,-1.4221392,-1.3986678,-0.6627617,-0.6046525,0.0581092
41,-0.4756414,-0.5336815,"('unforgiving', 'forgiving')",0.12654233,0.105084226,0.8580169,0.8503473,0.17271131,0.14418791,0.1704073,0.1414845,-0.0289228
42,0.9341222,0.96641374,"('unreliable', 'reliable')",0.8740889,0.8938109,1.0278823,1.071215,-3.1392307,-3.0471318,-0.0757843,-0.028923,0.0468613
43,-0.14640988,-0.13290589,"('irresponsible', 'responsible')",0.68011755,0.62878615,1.4194475,1.42615,0.9370305,0.957052,0.7225465,0.7197706,-0.0027759
44,1.4373204,1.4318378,"('prejudiced', 'unprejudiced')",0.5950472,0.56422734,-0.8375488,-0.85903925,-1.2775254,-1.3117985,-0.0206767,-0.0436932,-0.0230165
45,-0.30780017,-0.29786244,"('incompetent', 'competent')",0.17274807,0.21099457,1.3948537,1.3691936,-0.29861695,-0.24759741,0.2402962,0.2586821,0.0183859
46,-1.1630003,-1.2335725,"('uncompetitive', 'competitive')",1.3259132,1.3900187,1.9942058,1.9523698,-0.512811,-0.4835785,0.411077,0.4063094,-0.0047676
47,0.76630795,0.8385595,"('stupid', 'smart')",0.16447005,0.23350123,1.3655972,1.4061747,5.4084635,5.5081434,1.9262097,1.9965947,0.070385
48,-1.3444152,-1.4061818,"('unintelligent', 'intelligent')",-0.35124484,-0.38121155,0.06951359,0.016247038,0.53643423,0.49089462,-0.272428,-0.3200629,-0.0476349
49,-0.19936481,-0.08029698,"('unable', 'able')",-0.19136856,-0.20825586,-0.021506287,0.0021457672,-0.5733528,-0.49452087,-0.2463981,-0.195232,0.0511661
50,0.92796725,0.9774473,"('clumsy', 'skillful')",-0.26388073,-0.30761683,-0.69663256,-0.6583842,0.07864033,0.053533003,0.0115236,0.0162448,0.0047212
51,-0.6119582,-0.76517767,"('uneducated', 'educated')",1.3555515,1.2456242,1.1549529,0.9630908,0.36341292,0.25013632,0.5654898,0.4234184,-0.1420714
52,-0.23424369,-0.31663662,"('irrational', 'rational')",-1.4904181,-1.5898061,-1.4991119,-1.5431842,0.22406533,0.03605537,-0.7499271,-0.8533929,-0.1034658
53,-1.8198456,-1.7985215,"('uncreative', 'creative')",-0.30172604,-0.3419388,-0.24896683,-0.23580703,0.67263556,0.58007735,-0.4244757,-0.4490474,-0.0245717
54,-0.2654083,-0.32784188,"('incapable', 'capable')",-0.09744093,-0.18777451,-0.20016219,-0.18968141,0.9128432,0.87642753,0.087458,0.0427824,-0.0446756
55,-1.3634145,-1.4209163,"('incompetent', 'clever')",-0.055513754,-0.045278907,1.970727,1.931513,-0.36200744,-0.30867556,0.0474478,0.0391605,-0.0082873
56,1.5397525,1.4702971,"('impractical', 'practical')",1.84173,1.8012657,2.6369162,2.6025655,0.3648573,0.43447,1.595814,1.5771496,-0.0186644
57,-0.6849089,-0.7531593,"('unimaginative', 'imaginative')",-0.1149309,-0.18417823,-0.06087264,-0.098400936,-2.5968094,-2.615177,-0.8643805,-0.9127288,-0.0483483
58,-0.5740841,-0.6586751,"('undiscriminating', 'discriminating')",-0.4704375,-0.53967196,0.48010138,0.44896597,-0.23132007,-0.28972515,-0.1989351,-0.2597766,-0.0608415
59,0.6274314,0.68626535,"('foolish', 'wise')",-0.86938894,-0.9345612,-0.8651612,-0.8473295,0.45088357,0.4244452,-0.1640588,-0.167795,-0.0037362
60,1.2338184,1.2053957,"('inefficient', 'efficient')",1.6194075,1.5977273,2.7738302,2.7405596,0.36400047,0.46175742,1.4977641,1.5013599,0.0035958
61,0.017247457,-0.09198778,"('illogical', 'logical')",0.1577752,0.07093099,1.2527639,1.2046108,0.11861057,0.013986645,0.3865993,0.2993852,-0.0872141
62,-0.14243422,-0.10799736,"('incompetent', 'brilliant')",0.9978695,1.0639402,2.013616,2.0967815,0.47211275,0.7016938,0.835291,0.9386045,0.1033135
63,-0.37829846,-0.37561852,"('unperceptive', 'insightful')",1.3546263,1.366304,1.5516074,1.5418144,0.84576654,0.9548861,0.8434255,0.8718466,0.0284211
64,1.4988916,1.4448206,"('shy', 'confident')",0.66408503,0.61552817,-0.089841336,-0.0792884,-6.405792,-6.3783727,-1.0831642,-1.099328,-0.0161638
65,-0.6332923,-0.7731389,"('insecure', 'secure')",0.60534096,0.5920723,2.2158575,2.1442044,-0.5501402,-0.52213854,0.4094415,0.3602498,-0.0491917
66,-0.67523694,-0.66640705,"('inactive', 'active')",0.6392112,0.58742934,-0.7318253,-0.73299015,0.53694874,0.5342835,-0.0577256,-0.0694211,-0.0116955
67,1.6110542,1.5822948,"('doubtful', 'determined')",0.5349444,0.5344057,-0.047285058,-0.050833896,-0.25207075,-0.24423248,0.4616607,0.4554086,-0.0062521
68,-0.069361985,-0.110903054,"('dependent', 'independent')",0.7411294,0.6723047,0.27371275,0.29193065,-0.5814897,-0.5914302,0.0909976,0.0654755,-0.0255221
69,1.879924,1.9628408,"('lazy', 'industrious')",1.2898602,1.3079448,-0.768127,-0.7158363,0.014779367,0.066822425,0.6041092,0.655443,0.0513338
70,0.35170007,0.33574846,"('lethargic', 'energetic')",0.6954769,0.7472673,1.7716312,1.8025498,0.9728443,1.1033583,0.9479131,0.997231,0.0493179
71,0.38283435,0.45059833,"('diffident', 'self-confident')",0.3881709,0.41235295,-0.2998391,-0.27083647,0.20313703,0.21242698,0.1685758,0.2011354,0.0325596
72,-0.56941915,-0.5332399,"('unambitious', 'ambitious')",-0.27994695,-0.21424466,0.3104716,0.31509477,-1.2736608,-1.1709762,-0.4531388,-0.4008415,0.0522973
73,1.4933691,1.4911093,"('helpless', 'self-reliant')",-0.019613937,-0.03641662,-1.0090356,-0.9179901,-3.3432,-3.3031425,-0.7196201,-0.69161,0.0280101
74,0.21451752,0.23319751,"('undedicated', 'dedicated')",1.1587806,1.1399555,1.551596,1.606782,-0.13538544,-0.14001606,0.6973771,0.7099797,0.0126026
75,0.8392061,0.9037005,"('meek', 'impulsive')",-0.26826942,-0.20248836,-2.1655297,-2.1187742,-0.5861714,-0.48050988,-0.5451911,-0.474518,0.0706731
76,-0.37775278,-0.4141217,"('anxious', 'daring')",1.2602745,1.2752589,2.1358204,2.1304045,0.46598455,0.5237987,0.8710817,0.8788351,0.0077534
77,-0.23321304,-0.27885485,"('unmotivated', 'motivated')",-0.09999874,-0.047463857,-0.22244856,-0.2765256,-0.52106947,-0.4219207,-0.2691824,-0.2561913,0.0129911
78,-1.3186657,-1.2315004,"('nonresilient', 'resilient')",0.35569888,0.49089852,-0.47248715,-0.46704304,0.3554995,0.40924016,-0.2699886,-0.1996012,0.0703874
79,-0.32193065,-0.27434936,"('wavering', 'unwavering')",-0.50408024,-0.57874745,-2.6002438,-2.5916147,-0.08048782,-0.110600434,-0.8766856,-0.888828,-0.0121424
80,0.49792153,0.45579767,"('dominated', 'dominating')",0.79907537,0.8736036,2.143022,2.1252239,-1.3865777,-1.2739463,0.5133603,0.5451697,0.0318094
81,0.95296746,0.7745194,"('submissive', 'aggressive')",1.188273,1.1654799,1.7385218,1.6799197,-0.58954567,-0.4740368,0.8225541,0.7864705,-0.0360836
82,-0.9678616,-0.9845417,"('poor', 'rich')",-0.16541083,-0.19038633,0.66907233,0.5636236,6.0239534,6.0481777,1.3899384,1.3592184,-0.03072
83,0.11555363,0.09463212,"('powerless', 'powerful')",-0.057264537,-0.023277555,-0.5054105,-0.50634706,-1.0033406,-1.0265138,-0.3626155,-0.3653766,-0.0027611
84,-0.024476133,-0.06438302,"('inferior', 'superior')",-0.08699979,-0.115134366,-0.37019712,-0.41751713,0.39398274,0.36917987,-0.0219226,-0.0569637,-0.0350411
85,-0.24190937,-0.24396445,"('insignificant', 'prestigious')",-1.615493,-1.6331632,-3.723229,-3.7031457,0.74800956,0.6370865,-1.2081554,-1.2357968,-0.0276414
86,-1.3569164,-1.4371654,"('uninfluential', 'influential')",0.18459398,0.2213467,1.1589537,1.1001308,-0.2502007,-0.27406293,-0.0658924,-0.0974377,-0.0315453
87,0.5153771,0.41755185,"('unsuccessful', 'successful')",1.7975823,1.7603716,1.1286402,1.0336397,0.57189816,0.5919462,1.0033745,0.9508773,-0.0524972
88,0.7549008,0.6260167,"('low', 'eminent')",0.049331576,-0.12134966,-0.34958214,-0.4647569,0.47271982,0.3816911,0.2318425,0.1054003,-0.1264422
