,ross_male,ross_female,tuple,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.0847349,-1.05067,"('evil', 'good')",-1.336701,-1.6143782,-0.91528183,-0.9851172,-1.1122392,-1.2167218,-0.1044826
32,1.0529411,0.9510218,"('unkind', 'kind')",1.1258831,1.2409867,1.2723597,1.1341398,1.1503946,1.1087161,-0.0416785
33,0.40934002,0.38003993,"('wrong', 'right')",-0.22798191,-0.3996783,-0.41126528,-0.45848325,-0.0766357,-0.1593739,-0.0827382
34,-0.15407577,-0.054830723,"('mean', 'honorable')",0.047199667,0.25516137,6.4197493,6.493813,2.1042911,2.2313813,0.1270902
35,-1.1919346,-1.2195575,"('corrupt', 'incorrupt')",-1.8480806,-2.2528255,-0.53583086,-0.7255004,-1.1919487,-1.3992945,-0.2073458
36,-2.2633839,-2.2209,"('hostile', 'amicable')",-2.3938413,-2.6930985,0.012213413,-0.16787526,-1.5483373,-1.693958,-0.1456207
37,0.91171217,0.9296703,"('fake', 'genuine')",0.111175716,0.26300976,0.44390363,0.41596854,0.4889305,0.5362162,0.0472857
38,0.45275515,0.45643964,"('untruthful', 'truthful')",0.14966618,0.2068071,0.39186043,0.40725195,0.3314273,0.3568329,0.0254056
39,1.7920105,1.7524518,"('exploitative', 'cooperative')",1.5650384,1.5849442,0.28963524,0.30686423,1.2155614,1.2147535,-0.0008079
40,1.4743571,1.3960556,"('stingy', 'generous')",0.35989192,0.52302283,-1.4289759,-1.5220021,0.135091,0.1323587,-0.0027323
41,1.2537982,1.2320734,"('unforgiving', 'forgiving')",0.523301,0.69265354,0.13776433,0.04557187,0.6382879,0.6567663,0.0184784
42,1.1852577,1.2733885,"('unreliable', 'reliable')",1.1273919,1.4376645,-2.7244258,-2.5941727,-0.1372587,0.0389601,0.1762188
43,1.6406548,1.7062492,"('irresponsible', 'responsible')",2.044276,2.4511642,0.79046816,0.83332145,1.4917997,1.6635784,0.1717787
44,-1.0519677,-1.005184,"('prejudiced', 'unprejudiced')",-0.9127237,-0.953525,-1.601888,-1.5646439,-1.1888598,-1.174451,0.0144088
45,1.6403785,1.6619271,"('incompetent', 'competent')",1.3788812,1.8650765,0.00015804917,-0.029249191,1.0064726,1.1659182,0.1594456
46,1.5551003,1.5817418,"('uncompetitive', 'competitive')",2.12985,2.646296,-0.35764942,-0.32645905,1.1091003,1.3005263,0.191426
47,-0.0812618,0.068990976,"('stupid', 'smart')",0.97044456,1.0744466,5.989826,6.0222898,2.2930029,2.3885757,0.0955728
48,0.68040895,0.6831908,"('unintelligent', 'intelligent')",-0.07772717,0.17464653,0.33687234,0.27333724,0.3131847,0.3770582,0.0638735
49,-0.51481956,-0.44490185,"('unable', 'able')",-0.6032439,-0.41222683,-0.33577788,-0.11503131,-0.4846138,-0.3240533,0.1605605
50,-1.0068148,-0.9422177,"('clumsy', 'skillful')",-0.445144,-0.28600007,0.03434765,0.06163813,-0.4725371,-0.3888599,0.0836772
51,0.96091646,0.8768621,"('uneducated', 'educated')",0.16704406,0.32865566,0.56946045,0.48926625,0.565807,0.564928,-0.000879
52,-1.4288988,-1.4970472,"('irrational', 'rational')",-1.9535629,-2.394184,-0.44352478,-0.49960503,-1.2753288,-1.4636121,-0.1882833
53,0.048901577,0.0048472285,"('uncreative', 'creative')",0.300623,0.5098429,0.9664648,0.9505226,0.4386631,0.4884042,0.0497411
54,-0.25355962,-0.16484582,"('incapable', 'capable')",-0.20394805,-0.23200294,0.9858069,1.0921803,0.1760997,0.2317772,0.0556775
55,1.8212156,1.7900746,"('incompetent', 'clever')",0.9500943,1.4825797,0.052367948,0.07297125,0.9412259,1.1152085,0.1739826
56,1.8502672,1.8534958,"('impractical', 'practical')",1.8714744,2.1542494,0.19518124,0.22877105,1.3056409,1.4121722,0.1065313
57,0.5515857,0.46394172,"('unimaginative', 'imaginative')",-0.1504186,0.09093638,-2.6258795,-2.6192775,-0.7415708,-0.6881331,0.0534377
58,0.015641673,0.016081281,"('undiscriminating', 'discriminating')",0.24173158,0.46047136,0.21182425,0.15406182,0.1563992,0.2102048,0.0538056
59,-0.8184138,-0.83130336,"('foolish', 'wise')",-0.40418765,-0.7225892,0.10731231,0.114159435,-0.371763,-0.479911,-0.108148
60,1.770723,1.8527361,"('inefficient', 'efficient')",2.3994977,2.89083,0.279811,0.37494436,1.4833439,1.7061701,0.2228262
61,0.35191318,0.24958144,"('illogical', 'logical')",0.31335065,0.3325342,0.32919544,0.21066663,0.3314864,0.2642608,-0.0672256
62,2.479824,2.6083112,"('incompetent', 'brilliant')",1.215314,1.7018265,0.19375883,0.39656898,1.2962989,1.5689022,0.2726033
63,0.917105,0.91070026,"('unperceptive', 'insightful')",1.2236513,1.6288924,1.2309151,1.3066466,1.1238905,1.2820798,0.1581893
64,0.45779163,0.3693484,"('shy', 'confident')",0.08132028,0.07787656,-6.985902,-6.942679,-2.1489299,-2.1651513,-0.0162214
65,0.26780617,0.13648209,"('insecure', 'secure')",0.72428936,0.9159383,-0.17644645,-0.18165605,0.271883,0.2902548,0.0183718
66,0.04165682,0.019626122,"('inactive', 'active')",-0.5527475,-0.69773674,1.1078929,1.0145926,0.1989341,0.1121607,-0.0867734
67,0.5819721,0.6073073,"('doubtful', 'determined')",0.3931507,0.3691327,-0.37180004,-0.35568497,0.2011076,0.2069184,0.0058108
68,0.59795976,0.5328115,"('dependent', 'independent')",-0.83159107,-0.8368479,-0.45799527,-0.5303492,-0.2305422,-0.2781285,-0.0475863
69,-1.1331197,-1.0848583,"('lazy', 'industrious')",-0.70597017,-0.9566693,-0.5629322,-0.58638865,-0.800674,-0.875972,-0.075298
70,2.5205579,2.548809,"('lethargic', 'energetic')",1.0413649,1.4779907,1.0051106,1.0929202,1.5223444,1.7065733,0.1842289
71,0.728578,0.71437246,"('diffident', 'self-confident')",1.4223009,1.4298133,0.5095194,0.47799972,0.8867994,0.8740618,-0.0127376
72,0.9982258,0.99069035,"('unambitious', 'ambitious')",-0.6754388,-0.5760623,-0.8633646,-0.76489115,-0.1801925,-0.1167544,0.0634381
73,0.76922584,0.8223102,"('helpless', 'self-reliant')",-0.024975501,-0.17241365,-3.7037246,-3.6196115,-0.9864914,-0.989905,-0.0034136
74,1.6500672,1.6817979,"('undedicated', 'dedicated')",1.0716283,1.4131871,0.12849388,0.17320143,0.9500631,1.0893954,0.1393323
75,-0.37390116,-0.2754506,"('meek', 'impulsive')",-1.9658644,-2.0461433,-0.45269784,-0.36024037,-0.9308211,-0.8939447,0.0368764
76,1.3828292,1.417761,"('anxious', 'daring')",1.2723508,1.7347931,0.43416914,0.52511215,1.029783,1.2258887,0.1961057
77,0.71055186,0.73625153,"('unmotivated', 'motivated')",-0.113309674,0.14184329,-1.021851,-0.8873949,-0.1415363,-0.0031,0.1384363
78,0.04607424,0.13352528,"('nonresilient', 'resilient')",0.34179306,0.72414523,0.22851503,0.31780288,0.2054608,0.3918245,0.1863637
79,-0.51468027,-0.5112438,"('wavering', 'unwavering')",-1.0818952,-1.2731805,0.26999906,0.2590455,-0.4421922,-0.5084596,-0.0662674
80,0.4893618,0.46590525,"('dominated', 'dominating')",0.8695425,1.1201291,-1.1523458,-1.0900693,0.0688528,0.1653217,0.0964689
81,1.2321911,1.1233896,"('submissive', 'aggressive')",0.7399735,0.9454188,-0.6189507,-0.556943,0.4510713,0.5039551,0.0528838
82,0.2304335,0.24410836,"('poor', 'rich')",0.4560425,0.73296106,6.571177,6.6891384,2.4192177,2.5554026,0.1361849
83,0.19792908,0.15842444,"('powerless', 'powerful')",-0.18157117,-0.20935631,-0.9997876,-1.0632409,-0.3278099,-0.3713909,-0.043581
84,0.22635931,0.1496006,"('inferior', 'superior')",-0.7015147,-0.8189813,0.3226909,0.27115,-0.0508215,-0.1327436,-0.0819221
85,-0.5634139,-0.5119959,"('insignificant', 'prestigious')",-1.5851017,-1.9272738,0.46994206,0.4465845,-0.5595245,-0.6642284,-0.1047039
86,1.3066629,1.1648902,"('uninfluential', 'influential')",0.43633658,0.6671656,0.26955768,0.1831641,0.6708524,0.67174,0.0008876
87,-0.0076771826,0.0010224767,"('unsuccessful', 'successful')",1.2698758,1.3814085,0.7513023,0.8341289,0.671167,0.7388533,0.0676863
88,-0.4465518,-0.41467112,"('low', 'eminent')",-0.701646,-0.61512125,-0.1292589,-0.12117547,-0.4258189,-0.3836559,0.042163
