,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
47,-0.06376478,-0.036080994,"('stupid', 'smart')",0.26046646,0.29679567,6.073278,6.1220202,2.0899932,2.1275783,0.0375851
48,0.19419433,0.19648248,"('unintelligent', 'intelligent')",-1.0826303,-1.0731285,0.5696649,0.58851564,-0.106257,-0.0960434,0.0102136
49,0.22742732,0.24150439,"('unable', 'able')",-0.3955658,-0.3570282,-0.016663302,0.14310008,-0.0616006,0.0091921,0.0707927
50,0.2079067,0.20832388,"('clumsy', 'skillful')",0.41613966,0.43647122,0.37415275,0.43749982,0.332733,0.360765,0.028032
51,0.5147921,0.39196813,"('uneducated', 'educated')",-1.1887032,-1.2019869,0.36116606,0.26766804,-0.1042483,-0.1807836,-0.0765353
52,-0.66673815,-0.71489614,"('irrational', 'rational')",-0.10947027,-0.20680997,-0.036541767,-0.15030377,-0.2709167,-0.3573366,-0.0864199
53,-0.3622493,-0.40753108,"('uncreative', 'creative')",0.414637,0.36679202,0.9874272,0.94561374,0.3466049,0.3016249,-0.04498
54,1.1724197,1.0868065,"('incapable', 'capable')",0.98316294,0.99112844,1.3229878,1.3482405,1.1595235,1.1420585,-0.017465
55,-0.37370354,-0.35566702,"('incompetent', 'clever')",-1.6971033,-1.6180714,-0.08535832,-0.07411895,-0.7187217,-0.6826191,0.0361026
56,1.6010739,1.4511312,"('impractical', 'practical')",0.49286786,0.4495126,0.0831342,0.107386716,0.725692,0.6693436,-0.0563484
57,-0.46759602,-0.53638834,"('unimaginative', 'imaginative')",-0.22087926,-0.23005086,-2.8217413,-2.8199143,-1.1700722,-1.1954512,-0.025379
58,0.2202895,0.17321739,"('undiscriminating', 'discriminating')",0.9094535,0.8757028,-0.07666997,-0.095718935,0.3510243,0.3177337,-0.0332906
59,0.70255077,0.6834912,"('foolish', 'wise')",0.236493,0.16902807,0.7613317,0.757134,0.5667918,0.5365511,-0.0302407
60,0.23039798,0.2388609,"('inefficient', 'efficient')",-0.3593111,-0.28904468,-0.0058399253,0.12976791,-0.0449177,0.026528,0.0714457
61,0.02652967,-0.06749296,"('illogical', 'logical')",0.2907344,0.24196382,0.29815724,0.17176796,0.2051404,0.1154129,-0.0897275
62,0.708668,0.7507703,"('incompetent', 'brilliant')",-0.09046264,-0.008290853,0.40609375,0.5856423,0.341433,0.4427072,0.1012742
63,1.1830939,1.2435967,"('unperceptive', 'insightful')",0.2740484,0.31947047,1.0385664,1.1823813,0.8319029,0.9151495,0.0832466
64,0.0028190836,-0.020172551,"('shy', 'confident')",-0.63360983,-0.6362718,-6.932656,-6.8605843,-2.5211488,-2.5056763,0.0154725
65,0.66412777,0.47618425,"('insecure', 'secure')",-0.07292701,-0.17544614,-0.21014442,-0.28724682,0.1270188,0.0044971,-0.1225217
66,0.38113475,0.4097857,"('inactive', 'active')",0.9941394,1.0550302,0.96040636,0.90231365,0.7785602,0.7890432,0.010483
67,0.96901906,0.8480124,"('doubtful', 'determined')",0.2061295,0.1620808,-0.6144047,-0.5637407,0.1869146,0.1487842,-0.0381304
68,-0.7396659,-0.7971064,"('dependent', 'independent')",-1.7448107,-1.7700285,-0.58965063,-0.60712814,-1.0247091,-1.0580877,-0.0333786
69,-0.3009591,-0.20555267,"('lazy', 'industrious')",1.8950801,1.9502019,-0.6453544,-0.5604988,0.3162555,0.3947168,0.0784613
70,0.5869409,0.6131268,"('lethargic', 'energetic')",-0.8810566,-0.8395409,0.6060637,0.6621042,0.1039827,0.14523,0.0412473
71,1.048854,1.1375631,"('diffident', 'self-confident')",0.89827424,0.96081805,0.7617596,0.74168295,0.9029626,0.946688,0.0437254
72,1.1485823,1.0959408,"('unambitious', 'ambitious')",-0.8246167,-0.8496482,-0.83649707,-0.7601613,-0.1708438,-0.1712895,-0.0004457
73,1.7387785,1.7611344,"('helpless', 'self-reliant')",0.9319787,0.9052288,-3.3877592,-3.3022797,-0.2390006,-0.2119722,0.0270284
74,1.7776904,1.7642102,"('undedicated', 'dedicated')",0.39342266,0.3713326,0.16214576,0.2112131,0.777753,0.782252,0.004499
75,-1.6690361,-1.6171488,"('meek', 'impulsive')",-0.14187223,-0.09834054,-0.40939367,-0.3074704,-0.7401007,-0.6743199,0.0657808
76,0.694675,0.6583801,"('anxious', 'daring')",0.21721184,0.26299587,0.32157955,0.36436236,0.4111555,0.4285794,0.0174239
77,-0.3913047,-0.38136378,"('unmotivated', 'motivated')",0.5572162,0.6309378,-1.2873691,-1.2065365,-0.3738192,-0.3189875,0.0548317
78,-0.1677669,0.0038627535,"('nonresilient', 'resilient')",0.75963795,0.88409936,0.069633596,0.21143942,0.2205015,0.3664672,0.1459657
79,1.0652516,1.032723,"('wavering', 'unwavering')",0.7346765,0.675473,0.17353165,0.21563931,0.6578199,0.6412784,-0.0165415
80,0.9001033,0.7630488,"('dominated', 'dominating')",-0.09175867,-0.07398394,-1.0717998,-1.0466672,-0.0878184,-0.1192008,-0.0313824
81,-0.4898487,-0.6604889,"('submissive', 'aggressive')",-1.1059984,-1.0732552,-0.8229022,-0.80455494,-0.8062498,-0.8460997,-0.0398499
82,-1.2391453,-1.3004564,"('poor', 'rich')",-0.9191334,-0.9395224,6.6039,6.5858,1.4818738,1.4486071,-0.0332667
83,0.94868535,0.8985633,"('powerless', 'powerful')",0.63158274,0.66992956,-0.8576772,-0.8931725,0.2408636,0.2251068,-0.0157568
84,1.2438518,1.1103089,"('inferior', 'superior')",-0.28673252,-0.3769047,0.43349767,0.3844987,0.463539,0.3726343,-0.0909047
85,0.5144429,0.57296044,"('insignificant', 'prestigious')",0.91249233,0.8936449,0.6388253,0.6209502,0.6885869,0.6958519,0.007265
86,0.07532461,-0.019558197,"('uninfluential', 'influential')",-1.0860724,-1.1088076,0.020108007,-0.02696405,-0.3302133,-0.3851099,-0.0548966
87,0.29983807,0.1966043,"('unsuccessful', 'successful')",1.0051415,1.0303123,0.77497405,0.8056626,0.6933179,0.6775264,-0.0157915
88,0.17842776,0.05538303,"('low', 'eminent')",-1.1602646,-1.2401841,0.45012525,0.42453864,-0.1772372,-0.2534208,-0.0761836
