,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,-0.38602057,-0.51753557,"('insecure', 'secure')",-0.2301029,-0.29374272,-0.3080617,-0.4056391,-0.0975774
66,-0.7878448,-0.7990933,"('inactive', 'active')",0.4974824,0.5557285,-0.1451812,-0.1216824,0.0234988
67,0.37086493,0.30948123,"('doubtful', 'determined')",-0.35849747,-0.28966552,0.0061837,0.0099079,0.0037242
68,-0.6660553,-0.8051771,"('dependent', 'independent')",-0.47605598,-0.54636526,-0.5710557,-0.6757712,-0.1047155
69,-0.15511423,-0.1313949,"('lazy', 'industrious')",-0.7333439,-0.5786003,-0.4442291,-0.3549976,0.0892315
70,-0.40052316,-0.31705487,"('lethargic', 'energetic')",0.51308244,0.50813735,0.0562796,0.0955412,0.0392616
71,1.7377784,1.7653637,"('diffident', 'self-confident')",0.44279155,0.4658837,1.0902849,1.1156237,0.0253388
72,0.9087513,0.97330856,"('unambitious', 'ambitious')",-0.5100705,-0.51163274,0.1993404,0.2308379,0.0314975
73,0.8156798,0.8958343,"('helpless', 'self-reliant')",-3.018732,-2.90126,-1.1015261,-1.0027127,0.0988134
74,1.1827085,1.1985415,"('undedicated', 'dedicated')",-0.061539546,-0.07646,0.5605845,0.5610408,0.0004563
75,-0.79529345,-0.7851807,"('meek', 'impulsive')",-0.25913274,-0.12239805,-0.5272131,-0.4537894,0.0734237
76,-0.11775956,-0.03458766,"('anxious', 'daring')",0.17641832,0.21577244,0.0293294,0.0905924,0.061263
77,-0.16305085,-0.16645803,"('unmotivated', 'motivated')",-1.0499201,-0.97868145,-0.6064855,-0.5725697,0.0339158
78,-0.06871983,-0.014859859,"('nonresilient', 'resilient')",-0.12376559,-0.060032286,-0.0962427,-0.0374461,0.0587966
79,0.18181808,0.18905358,"('wavering', 'unwavering')",0.16388462,0.2678084,0.1728514,0.228431,0.0555796
80,-0.84364957,-0.8369418,"('dominated', 'dominating')",-1.2190715,-1.2069935,-1.0313605,-1.0219676,0.0093929
81,-1.1103116,-1.1943848,"('submissive', 'aggressive')",-1.1574066,-1.208893,-1.1338592,-1.2016389,-0.0677797
82,0.2818729,0.2710165,"('poor', 'rich')",6.0598626,6.0746274,3.1708677,3.172822,0.0019543
83,-0.27168882,-0.30500925,"('powerless', 'powerful')",-0.98845,-1.053223,-0.6300694,-0.6791161,-0.0490467
84,1.129458,0.96837807,"('inferior', 'superior')",0.95539635,0.8914425,1.0424272,0.9299103,-0.1125169
85,2.000794,2.0570939,"('insignificant', 'prestigious')",0.6727142,0.7869401,1.3367541,1.422017,0.0852629
86,0.9160875,0.7623093,"('uninfluential', 'influential')",-0.017942138,-0.30294043,0.4490727,0.2296844,-0.2193883
87,0.2857313,0.2697767,"('unsuccessful', 'successful')",0.8200228,0.8665635,0.5528771,0.5681701,0.015293
88,0.009348629,-0.045366682,"('low', 'eminent')",0.20353054,0.1699796,0.1064396,0.0623065,-0.0441331
