,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,0.23939444,0.21359089,"('insecure', 'secure')",-0.7005497,-0.66396594,-0.2305776,-0.2251875,0.0053901
66,-1.4640958,-1.4376051,"('inactive', 'active')",0.68518734,0.6976887,-0.3894542,-0.3699582,0.019496
67,0.39175004,0.40236732,"('doubtful', 'determined')",-0.4998306,-0.47200575,-0.0540403,-0.0348192,0.0192211
68,-0.3460882,-0.36159235,"('dependent', 'independent')",-0.4217887,-0.46653524,-0.3839384,-0.4140638,-0.0301254
69,0.77200437,0.75869507,"('lazy', 'industrious')",-0.11534419,-0.15433381,0.3283301,0.3021806,-0.0261495
70,-0.4259825,-0.39473817,"('lethargic', 'energetic')",0.01980716,0.073848985,-0.2030877,-0.1604446,0.0426431
71,0.29459125,0.32449433,"('diffident', 'self-confident')",0.51708,0.5018557,0.4058356,0.413175,0.0073394
72,-0.1851927,-0.16040789,"('unambitious', 'ambitious')",-1.0033027,-0.9696328,-0.5942477,-0.5650203,0.0292274
73,0.5194006,0.46235022,"('helpless', 'self-reliant')",-2.663762,-2.6937797,-1.0721807,-1.1157148,-0.0435341
74,-0.3881994,-0.41233099,"('undedicated', 'dedicated')",0.046965253,-0.06411478,-0.1706171,-0.2382229,-0.0676058
75,-0.55649745,-0.5467037,"('meek', 'impulsive')",-0.28469607,-0.19972521,-0.4205968,-0.3732145,0.0473823
76,-0.26993203,-0.21773137,"('anxious', 'daring')",-0.25260147,-0.13781224,-0.2612668,-0.1777718,0.083495
77,-0.014288746,-0.049711764,"('unmotivated', 'motivated')",-1.2223146,-1.1032776,-0.6183017,-0.5764947,0.041807
78,0.15356037,0.21683332,"('nonresilient', 'resilient')",0.31518564,0.3408159,0.234373,0.2788246,0.0444516
79,-1.1620249,-1.1642852,"('wavering', 'unwavering')",-0.12815228,-0.09356378,-0.6450886,-0.6289245,0.0161641
80,0.026524171,0.05163651,"('dominated', 'dominating')",-1.363599,-1.2278183,-0.6685374,-0.5880909,0.0804465
81,0.09430726,0.10344319,"('submissive', 'aggressive')",-0.8894063,-0.7595013,-0.3975495,-0.328029,0.0695205
82,-0.87538123,-0.8549165,"('poor', 'rich')",5.649592,5.739469,2.3871055,2.4422762,0.0551707
83,-0.07473443,-0.096197814,"('powerless', 'powerful')",-1.0994269,-1.1191174,-0.5870807,-0.6076576,-0.0205769
84,0.54651165,0.4971068,"('inferior', 'superior')",1.1484933,1.0518878,0.8475025,0.7744973,-0.0730052
85,0.2185092,0.1213689,"('insignificant', 'prestigious')",1.0403587,0.9603066,0.6294339,0.5408378,-0.0885961
86,-0.608074,-0.76359165,"('uninfluential', 'influential')",-0.0006757863,-0.15970993,-0.3043749,-0.4616508,-0.1572759
87,0.2158273,0.13852474,"('unsuccessful', 'successful')",0.79196376,0.8862229,0.5038955,0.5123738,0.0084783
88,-0.44250688,-0.5088017,"('low', 'eminent')",0.16103607,0.18951313,-0.1407354,-0.1596443,-0.0189089
