,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,1.0961373,1.1198748,"('immoral', 'moral')",-0.047606155,-0.015262129,0.5242656,0.5523064,0.0280408
22,0.36653686,0.40891346,"('untrustworthy', 'trustworthy')",-0.66043067,-0.69277114,-0.1469469,-0.1419288,0.0050181
23,0.40039954,0.3349643,"('insincere', 'sincere')",6.1451983,6.072034,3.272799,3.2034991,-0.0692999
24,-0.07500712,-0.090408996,"('dishonest', 'honest')",0.9366324,0.90579194,0.4308126,0.4076915,-0.0231211
25,-0.37042078,-0.38037854,"('egoistic', 'altruistic')",1.51511,1.5223935,0.5723446,0.5710075,-0.0013371
26,0.8698099,0.60677505,"('hardhearted', 'benevolent')",1.9410576,1.8205968,1.4054338,1.213686,-0.1917478
27,-0.28064892,-0.28289378,"('hardhearted', 'softhearted')",1.4589313,1.4049872,0.5891412,0.5610467,-0.0280945
28,-0.1055761,-0.23032273,"('disloyal', 'loyal')",1.0826048,0.9368948,0.4885143,0.353286,-0.1352283
29,-0.2964032,-0.25387272,"('unfair', 'fair')",-0.60516787,-0.78925747,-0.4507855,-0.5215651,-0.0707796
30,1.7357553,1.6231235,"('intolerant', 'tolerant')",1.3444097,1.3296646,1.5400825,1.4763941,-0.0636884
31,-0.99573314,-0.9252604,"('evil', 'good')",-0.91361886,-0.98898125,-0.954676,-0.9571208,-0.0024448
32,0.6667582,0.41370124,"('unkind', 'kind')",1.389616,1.1902374,1.028187,0.8019693,-0.2262177
33,-0.030958634,-0.051931433,"('wrong', 'right')",-0.5235281,-0.62724555,-0.2772434,-0.3395885,-0.0623451
34,0.58849126,0.78396046,"('mean', 'honorable')",5.9024463,6.130551,3.2454689,3.4572556,0.2117867
35,-1.197813,-1.357798,"('corrupt', 'incorrupt')",-0.3387449,-0.564177,-0.768279,-0.9609874,-0.1927084
36,-0.8416524,-0.93820935,"('hostile', 'amicable')",0.21983045,0.035284758,-0.310911,-0.4514623,-0.1405513
37,0.007818751,0.0031532347,"('fake', 'genuine')",0.3515176,0.38647735,0.1796682,0.1948153,0.0151471
38,-0.1164252,-0.10739066,"('untruthful', 'truthful')",0.06877728,0.11487267,-0.023824,0.003741,0.027565
39,1.1015754,1.209385,"('exploitative', 'cooperative')",0.13668938,0.13387011,0.6191324,0.6716276,0.0524952
40,-0.35943696,-0.27235866,"('stingy', 'generous')",-1.369186,-1.3755153,-0.8643115,-0.823937,0.0403745
41,-0.19256468,-0.12309271,"('unforgiving', 'forgiving')",0.56406975,0.46010044,0.1857525,0.1685039,-0.0172486
42,0.73850363,0.8085705,"('unreliable', 'reliable')",-3.1186128,-3.0023282,-1.1900545,-1.0968788,0.0931757
43,0.34932542,0.43308777,"('irresponsible', 'responsible')",0.8352201,0.87387896,0.5922728,0.6534834,0.0612106
44,-0.33775514,-0.31401664,"('prejudiced', 'unprejudiced')",-1.7905853,-1.7642926,-1.0641702,-1.0391546,0.0250156
45,0.4459536,0.45192567,"('incompetent', 'competent')",-0.077024736,-0.08323983,0.1844644,0.1843429,-0.0001215
46,0.21559316,0.27309513,"('uncompetitive', 'competitive')",-0.33635566,-0.35028988,-0.0603812,-0.0385974,0.0217838
47,0.6457421,0.71925026,"('stupid', 'smart')",5.2995405,5.4456725,2.9726412,3.0824614,0.1098202
48,0.074801,0.08460308,"('unintelligent', 'intelligent')",0.48110014,0.494444,0.2779506,0.2895235,0.0115729
49,-0.4872204,-0.3776877,"('unable', 'able')",-0.3754978,-0.2764585,-0.4313591,-0.3270731,0.104286
50,-0.43160504,-0.5158837,"('clumsy', 'skillful')",0.07935159,0.074668884,-0.1761267,-0.2206074,-0.0444807
51,0.8003897,0.60937935,"('uneducated', 'educated')",1.2066785,1.145673,1.0035341,0.8775262,-0.1260079
52,-0.3410099,-0.48194772,"('irrational', 'rational')",0.16441932,0.04159782,-0.0882953,-0.220175,-0.1318797
53,0.003199108,-0.052929677,"('uncreative', 'creative')",0.82253313,0.83215773,0.4128661,0.389614,-0.0232521
54,0.44274092,0.26497564,"('incapable', 'capable')",1.2236843,1.2051346,0.8332126,0.7350551,-0.0981575
55,0.42485297,0.5580271,"('incompetent', 'clever')",0.28082633,0.30532324,0.3528396,0.4316752,0.0788356
56,1.6987659,1.6549448,"('impractical', 'practical')",-0.07590836,-0.0741045,0.8114288,0.7904201,-0.0210087
57,0.5538564,0.4102179,"('unimaginative', 'imaginative')",-2.5276325,-2.5268612,-0.9868881,-1.0583216,-0.0714335
58,0.67500985,0.5939087,"('undiscriminating', 'discriminating')",0.764302,0.6990327,0.7196559,0.6464707,-0.0731852
59,-0.31090856,-0.30603632,"('foolish', 'wise')",0.22038466,0.24140842,-0.0452619,-0.032314,0.0129479
60,1.010506,1.1393738,"('inefficient', 'efficient')",-0.2753821,-0.08159691,0.367562,0.5288885,0.1613265
61,0.72752655,0.6931274,"('illogical', 'logical')",0.56944305,0.4273629,0.6484848,0.5602452,-0.0882396
62,1.4557794,1.5839287,"('incompetent', 'brilliant')",0.48136607,0.62853897,0.9685727,1.1062338,0.1376611
63,0.9693537,1.0377481,"('unperceptive', 'insightful')",1.1699787,1.3163375,1.0696661,1.1770427,0.1073766
64,-0.30971852,-0.30566075,"('shy', 'confident')",-6.882452,-6.8660965,-3.5960853,-3.5858786,0.0102067
65,0.45258698,0.49786338,"('insecure', 'secure')",-0.4263523,-0.41832846,0.0131173,0.0397675,0.0266502
66,-0.54028356,-0.65279114,"('inactive', 'active')",0.5603031,0.5145836,0.0100098,-0.0691038,-0.0791136
67,0.6880358,0.6069715,"('doubtful', 'determined')",-0.60380495,-0.6378628,0.0421154,-0.0154456,-0.057561
68,-0.620991,-0.63783866,"('dependent', 'independent')",-0.5662032,-0.56005716,-0.5935971,-0.5989479,-0.0053508
69,-0.2409586,-0.2212708,"('lazy', 'industrious')",-0.9715839,-0.9490334,-0.6062713,-0.5851521,0.0211192
70,0.5865184,0.67116964,"('lethargic', 'energetic')",0.98227483,1.0940917,0.7843966,0.8826306,0.098234
71,0.0017194916,0.018328179,"('diffident', 'self-confident')",0.18791482,0.224921,0.0948172,0.1216246,0.0268074
72,0.27491826,0.28917748,"('unambitious', 'ambitious')",-0.70969796,-0.69851035,-0.2173899,-0.2046664,0.0127235
73,1.0538902,1.0209156,"('helpless', 'self-reliant')",-3.0377073,-2.9707491,-0.9919086,-0.9749168,0.0169918
74,1.0391452,0.9822118,"('undedicated', 'dedicated')",0.42734674,0.4241424,0.733246,0.7031771,-0.0300689
75,-0.4006517,-0.3929565,"('meek', 'impulsive')",-0.413341,-0.34117925,-0.4069963,-0.3670679,0.0399284
76,0.6820713,0.74749774,"('anxious', 'daring')",-0.10905389,-0.034076296,0.2865087,0.3567107,0.070202
77,0.044392273,0.21731108,"('unmotivated', 'motivated')",-1.2256964,-1.0555216,-0.5906521,-0.4191053,0.1715468
78,-0.4077863,-0.25943166,"('nonresilient', 'resilient')",-0.22555831,-0.11367653,-0.3166723,-0.1865541,0.1301182
79,-0.7597058,-0.84121895,"('wavering', 'unwavering')",-0.26834708,-0.24284464,-0.5140264,-0.5420318,-0.0280054
80,0.8935619,0.877392,"('dominated', 'dominating')",-0.82620996,-0.828867,0.033676,0.0242625,-0.0094135
81,0.6072723,0.5345147,"('submissive', 'aggressive')",-0.6277342,-0.554507,-0.0102309,-0.0099961,0.0002348
82,0.05063706,0.0343732,"('poor', 'rich')",6.320615,6.350373,3.185626,3.192373,0.006747
83,0.35657892,0.33154613,"('powerless', 'powerful')",-0.6993098,-0.75155425,-0.1713655,-0.2100041,-0.0386386
84,0.07098296,0.056737807,"('inferior', 'superior')",0.42719787,0.40533745,0.2490904,0.2310376,-0.0180528
85,0.18407291,0.27230453,"('insignificant', 'prestigious')",0.7045982,0.7542653,0.4443356,0.5132849,0.0689493
86,-0.09831354,-0.19693682,"('uninfluential', 'influential')",0.50273347,0.3883923,0.20221,0.0957277,-0.1064823
87,1.512845,1.4101305,"('unsuccessful', 'successful')",1.3320785,1.344831,1.4224617,1.3774807,-0.044981
88,0.62589854,0.32828265,"('low', 'eminent')",0.61371714,0.55274594,0.6198078,0.4405143,-0.1792935
