,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
44,-0.011325583,0.06721354,"('prejudiced', 'unprejudiced')",-0.684812,-0.60147506,-1.2217344,-1.2506319,-0.6392907,-0.5949645,0.0443262
45,-0.25673252,-0.15415484,"('incompetent', 'competent')",-0.45701736,-0.21241277,-0.07342382,-0.033549972,-0.2623912,-0.1333725,0.1290187
46,-0.64175475,-0.5193415,"('uncompetitive', 'competitive')",-1.2713499,-1.0448067,-0.89567524,-0.8882339,-0.93626,-0.8174607,0.1187993
47,-0.3557584,-0.2574433,"('stupid', 'smart')",0.505632,0.5354277,5.729477,5.85075,1.9597836,2.0429115,0.0831279
48,-0.4141587,-0.43266803,"('unintelligent', 'intelligent')",-0.7784285,-0.7690613,-0.40863535,-0.3913295,-0.5337408,-0.5310196,0.0027212
49,-0.82952654,-0.6992848,"('unable', 'able')",-1.0501148,-0.9472406,-0.57920986,-0.55505836,-0.819617,-0.7338613,0.0857557
50,-0.31674418,-0.40286916,"('clumsy', 'skillful')",-0.60166293,-0.72888017,-0.50684845,-0.5932299,-0.4750852,-0.5749931,-0.0999079
51,0.80879307,0.7249978,"('uneducated', 'educated')",-0.8438953,-0.8454162,0.14665014,0.043646514,0.0371826,-0.0255906,-0.0627732
52,0.6105331,0.36276197,"('irrational', 'rational')",0.77239174,0.53811926,0.09126753,-0.069906205,0.4913975,0.2769917,-0.2144058
53,-0.6270054,-0.7152933,"('uncreative', 'creative')",0.72420645,0.5603392,0.21758367,0.12768535,0.1049282,-0.0090896,-0.1140178
54,-0.22679542,-0.26912534,"('incapable', 'capable')",0.4082912,0.34867665,0.8794404,0.8310324,0.3536454,0.3035279,-0.0501175
55,-0.88574266,-0.7689091,"('incompetent', 'clever')",-1.0271668,-0.8226695,0.19378576,0.24972449,-0.5730412,-0.4472847,0.1257565
56,0.6828609,0.7439852,"('impractical', 'practical')",1.044244,1.2078682,-0.35239562,-0.2765545,0.4582364,0.558433,0.1001966
57,-0.19482899,-0.19031216,"('unimaginative', 'imaginative')",-0.7084149,-0.5959951,-3.353196,-3.30864,-1.4188132,-1.3649824,0.0538308
58,-0.061736733,-0.059936374,"('undiscriminating', 'discriminating')",-0.1469641,-0.11721605,0.13622142,0.12700886,-0.0241598,-0.0167145,0.0074453
59,0.44675666,0.37981853,"('foolish', 'wise')",0.5287619,0.41087624,-0.030885382,-0.062486626,0.3148777,0.242736,-0.0721417
60,-0.8565541,-0.6727285,"('inefficient', 'efficient')",-0.36060113,-0.14994083,-0.31662562,-0.098200604,-0.5112603,-0.3069566,0.2043037
61,-0.37018082,-0.50094956,"('illogical', 'logical')",0.25412506,0.2186353,0.18744582,0.043602463,0.0237967,-0.0795706,-0.1033673
62,-0.2478495,-0.089638814,"('incompetent', 'brilliant')",-0.5742659,-0.3415634,-0.094053835,0.09143542,-0.3053898,-0.1132556,0.1921342
63,0.23002796,0.35524982,"('unperceptive', 'insightful')",-0.574705,-0.43117326,-0.010888537,0.09498127,-0.1185219,0.0063526,0.1248745
64,-0.6270086,-0.61389875,"('shy', 'confident')",-0.50063175,-0.43693358,-6.3682094,-6.341056,-2.4986165,-2.4639627,0.0346538
65,-0.30300897,-0.30073696,"('insecure', 'secure')",-0.15085244,-0.11989344,0.25068897,0.28089997,-0.0677241,-0.0465768,0.0211473
66,1.1069058,1.0607477,"('inactive', 'active')",-0.6240032,-0.7093914,0.39784706,0.31639487,0.2935832,0.2225837,-0.0709995
67,0.20263201,0.25477943,"('doubtful', 'determined')",0.20366064,0.21060678,-0.054041576,-0.03189525,0.117417,0.144497,0.02708
68,-0.49354357,-0.5391948,"('dependent', 'independent')",-1.7077984,-1.678263,-1.7472725,-1.7640628,-1.3162048,-1.3271736,-0.0109688
69,1.3752968,1.3167541,"('lazy', 'industrious')",0.88969654,0.76562524,-0.94598454,-0.98417443,0.4396696,0.3660683,-0.0736013
70,0.0759844,0.14652707,"('lethargic', 'energetic')",-0.80018985,-0.64948815,0.22152953,0.2474548,-0.1675586,-0.0851688,0.0823898
71,0.3570236,0.31040213,"('diffident', 'self-confident')",1.127263,1.1156238,0.5183733,0.50445074,0.6675533,0.6434922,-0.0240611
72,-0.45711213,-0.36637783,"('unambitious', 'ambitious')",0.067631245,0.06916767,-0.4694841,-0.35096157,-0.2863217,-0.2160572,0.0702645
73,0.91730756,0.8741757,"('helpless', 'self-reliant')",0.4812988,0.4642271,-3.405124,-3.3879244,-0.6688392,-0.6831738,-0.0143346
74,1.1424513,1.1795808,"('undedicated', 'dedicated')",0.30295062,0.41035852,-0.06432261,-0.037412785,0.4603598,0.5175089,0.0571491
75,0.101883546,0.10608758,"('meek', 'impulsive')",-1.0045424,-0.9728256,-0.42780957,-0.39087972,-0.4434895,-0.4192059,0.0242836
76,0.20999622,0.32339868,"('anxious', 'daring')",-0.9702277,-0.8593286,0.03181727,0.06578159,-0.2428047,-0.1567161,0.0860886
77,-1.0833192,-1.0076499,"('unmotivated', 'motivated')",-0.826807,-0.7253039,-1.3492316,-1.2260582,-1.0864526,-0.9863373,0.1001153
78,-0.48666778,-0.40540838,"('nonresilient', 'resilient')",-0.6427722,-0.6638384,-0.5089782,-0.46620813,-0.5461394,-0.5118183,0.0343211
79,0.27461353,0.20258448,"('wavering', 'unwavering')",-0.47428167,-0.60615534,-0.6048813,-0.5960878,-0.2681832,-0.3332196,-0.0650364
80,0.5442566,0.61320657,"('dominated', 'dominating')",0.05433418,0.1430764,-0.21354358,-0.14094818,0.1283491,0.2051116,0.0767625
81,-0.29254413,-0.25860217,"('submissive', 'aggressive')",-0.060593806,0.09028055,-0.5669259,-0.4107797,-0.306688,-0.1930338,0.1136542
82,-1.4125476,-1.454245,"('poor', 'rich')",-0.503404,-0.49165332,6.2448444,6.2067184,1.4429642,1.4202735,-0.0226907
83,-0.0063636117,0.02991754,"('powerless', 'powerful')",0.23185213,0.25761086,-1.258211,-1.2491568,-0.3442408,-0.3205428,0.023698
84,0.05302395,-0.012555474,"('inferior', 'superior')",0.44657564,0.3769257,0.37460607,0.2708402,0.2914019,0.2117368,-0.0796651
85,0.52621126,0.40213048,"('insignificant', 'prestigious')",0.6527982,0.45476386,-0.12743726,-0.24636666,0.3505241,0.2035092,-0.1470149
86,-0.5280897,-0.5844917,"('uninfluential', 'influential')",-0.38079342,-0.33329698,-0.33233392,-0.37814417,-0.413739,-0.4319776,-0.0182386
87,0.82966626,0.7363139,"('unsuccessful', 'successful')",0.7510432,0.74891555,0.554498,0.5630078,0.7117358,0.6827458,-0.02899
88,0.42535654,0.20218979,"('low', 'eminent')",-0.61337537,-0.7064404,-0.22665834,-0.26272586,-0.1382257,-0.2556588,-0.1174331
