,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
45,-0.29188883,-0.34863934,"('incompetent', 'competent')",0.9312611,0.946803,0.3196861,0.2990818,-0.0206043
46,0.014685344,-0.07252766,"('uncompetitive', 'competitive')",0.57950485,0.4205691,0.2970951,0.1740207,-0.1230744
47,0.6130082,0.63905627,"('stupid', 'smart')",5.377278,5.5252943,2.9951429,3.0821753,0.0870324
48,0.9612861,0.92872226,"('unintelligent', 'intelligent')",1.1973215,1.2223539,1.0793039,1.0755382,-0.0037657
49,-0.44200832,-0.39810133,"('unable', 'able')",-0.52915156,-0.4816388,-0.4855799,-0.4398701,0.0457098
50,0.04295869,0.025420755,"('clumsy', 'skillful')",-0.35096505,-0.45884955,-0.1540032,-0.2167144,-0.0627112
51,0.059965786,0.09459321,"('uneducated', 'educated')",0.45583054,0.41435945,0.2578982,0.2544763,-0.0034219
52,0.25781047,0.17926155,"('irrational', 'rational')",-0.70508504,-0.8062138,-0.2236373,-0.3134761,-0.0898388
53,0.4327461,0.34895542,"('uncreative', 'creative')",-0.9361281,-1.090951,-0.251691,-0.3709978,-0.1193068
54,0.76746374,0.8233198,"('incapable', 'capable')",0.30790502,0.32773927,0.5376844,0.5755295,0.0378451
55,0.6238081,0.63554806,"('incompetent', 'clever')",1.4587948,1.4600658,1.0413015,1.047807,0.0065055
56,1.4714974,1.3293996,"('impractical', 'practical')",1.389906,1.3044518,1.4307017,1.3169258,-0.1137759
57,-0.5547487,-0.6285085,"('unimaginative', 'imaginative')",-2.3619049,-2.4150198,-1.4583268,-1.5217642,-0.0634374
58,0.48470324,0.39192683,"('undiscriminating', 'discriminating')",0.020081311,-0.047077417,0.2523923,0.1724247,-0.0799676
59,0.38582617,0.40178418,"('foolish', 'wise')",-0.69241875,-0.67929536,-0.1532963,-0.1387556,0.0145407
60,1.2111578,1.1636944,"('inefficient', 'efficient')",1.9607404,2.0010107,1.5859492,1.5823525,-0.0035967
61,1.2661611,1.096468,"('illogical', 'logical')",0.9945096,0.856801,1.1303353,0.9766345,-0.1537008
62,1.1401869,1.1849968,"('incompetent', 'brilliant')",1.5760098,1.7187637,1.3580983,1.4518802,0.0937819
63,0.5933624,0.53226626,"('unperceptive', 'insightful')",1.220549,1.2120659,0.9069557,0.8721661,-0.0347896
64,0.5847459,0.5286046,"('shy', 'confident')",-4.988837,-5.166972,-2.2020454,-2.3191838,-0.1171384
65,1.3133416,1.2820156,"('insecure', 'secure')",1.7652668,1.7064424,1.5393043,1.494229,-0.0450753
66,-1.2316648,-1.1829728,"('inactive', 'active')",-0.82180977,-0.79903704,-1.0267372,-0.9910049,0.0357323
67,-0.6442982,-0.6154994,"('doubtful', 'determined')",-0.22186504,-0.13295232,-0.4330816,-0.3742259,0.0588557
68,0.63680995,0.50817305,"('dependent', 'independent')",-0.46388388,-0.5162412,0.086463,-0.0040341,-0.0904971
69,-0.22821184,-0.17378825,"('lazy', 'industrious')",-1.7727034,-1.73541,-1.0004576,-0.9545991,0.0458585
70,0.30790988,0.40067995,"('lethargic', 'energetic')",1.2670009,1.2548207,0.7874554,0.8277503,0.0402949
71,1.1380944,1.1138486,"('diffident', 'self-confident')",0.22351852,0.14519702,0.6808065,0.6295228,-0.0512837
72,0.3930666,0.35272408,"('unambitious', 'ambitious')",-0.19234212,-0.17475116,0.1003622,0.0889865,-0.0113757
73,1.1090764,1.1068126,"('helpless', 'self-reliant')",-3.6527386,-3.6951911,-1.271831,-1.2941892,-0.0223582
74,0.6191029,0.5745671,"('undedicated', 'dedicated')",0.26894617,0.19503996,0.4440245,0.3848035,-0.059221
75,-1.9571167,-1.9947977,"('meek', 'impulsive')",-1.921294,-1.9384359,-1.9392054,-1.9666169,-0.0274115
76,-0.06343993,0.015197695,"('anxious', 'daring')",0.9353079,0.9284638,0.435934,0.4718308,0.0358968
77,-0.33049905,-0.36949083,"('unmotivated', 'motivated')",-0.18145935,-0.13829139,-0.2559792,-0.2538911,0.0020881
78,0.17460388,0.2169505,"('nonresilient', 'resilient')",-0.17330419,-0.27389354,0.0006498,-0.0284715,-0.0291213
79,-0.8929926,-0.9806752,"('wavering', 'unwavering')",-0.9415324,-0.95420146,-0.9172625,-0.9674383,-0.0501758
80,0.93609697,1.000818,"('dominated', 'dominating')",0.64305186,0.700887,0.7895744,0.8508525,0.0612781
81,-0.046109773,-0.09945416,"('submissive', 'aggressive')",0.4065283,0.6059096,0.1802093,0.2532277,0.0730184
82,-0.4930116,-0.4702957,"('poor', 'rich')",4.7109427,4.762518,2.1089656,2.146111,0.0371454
83,0.35498613,0.23904315,"('powerless', 'powerful')",-0.29582804,-0.41281605,0.029579,-0.0868865,-0.1164655
84,0.39679042,0.28737232,"('inferior', 'superior')",0.38989064,0.35807565,0.3933405,0.322724,-0.0706165
85,0.4986578,0.6009803,"('insignificant', 'prestigious')",-1.389729,-1.3817809,-0.4455356,-0.3904003,0.0551353
86,0.6909536,0.54015887,"('uninfluential', 'influential')",0.61614686,0.5158124,0.6535503,0.5279856,-0.1255647
87,0.3234355,0.27557436,"('unsuccessful', 'successful')",0.99687916,0.992456,0.6601573,0.6340152,-0.0261421
88,0.102776416,-0.036434878,"('low', 'eminent')",0.33072412,0.27254525,0.2167503,0.1180552,-0.0986951
