,thanks_male,thanks_female,tuple,average_male,average_female,female-male
26,0.8514471,0.7061022,"('hardhearted', 'benevolent')",0.8514471,0.7061022,-0.1453449
27,1.7309958,1.548888,"('hardhearted', 'softhearted')",1.7309958,1.548888,-0.1821078
28,1.1217722,1.1065594,"('disloyal', 'loyal')",1.1217722,1.1065594,-0.0152128
29,-0.50119305,-0.6326914,"('unfair', 'fair')",-0.501193,-0.6326914,-0.1314984
30,0.8504188,0.8868116,"('intolerant', 'tolerant')",0.8504188,0.8868116,0.0363928
31,-0.6420916,-0.7274185,"('evil', 'good')",-0.6420916,-0.7274185,-0.0853269
32,0.8442918,0.78033173,"('unkind', 'kind')",0.8442918,0.7803317,-0.0639601
33,-0.5448569,-0.5640736,"('wrong', 'right')",-0.5448569,-0.5640736,-0.0192167
34,4.4406867,4.5687733,"('mean', 'honorable')",4.4406867,4.5687733,0.1280866
35,-0.28373057,-0.5278415,"('corrupt', 'incorrupt')",-0.2837306,-0.5278415,-0.2441109
36,-0.45191336,-0.57277983,"('hostile', 'amicable')",-0.4519134,-0.5727798,-0.1208664
37,0.91089886,0.9012886,"('fake', 'genuine')",0.9108989,0.9012886,-0.0096103
38,-0.5265833,-0.48553184,"('untruthful', 'truthful')",-0.5265833,-0.4855318,0.0410515
39,0.52484006,0.5167321,"('exploitative', 'cooperative')",0.5248401,0.5167321,-0.008108
40,-0.886029,-1.0496161,"('stingy', 'generous')",-0.886029,-1.0496161,-0.1635871
41,-0.091881596,-0.09323296,"('unforgiving', 'forgiving')",-0.0918816,-0.093233,-0.0013514
42,-1.9797986,-2.0334558,"('unreliable', 'reliable')",-1.9797986,-2.0334558,-0.0536572
43,0.6773543,0.72892946,"('irresponsible', 'responsible')",0.6773543,0.7289295,0.0515752
44,-0.74183565,-0.77187586,"('prejudiced', 'unprejudiced')",-0.7418357,-0.7718759,-0.0300402
45,-0.2378572,-0.28898287,"('incompetent', 'competent')",-0.2378572,-0.2889829,-0.0511257
46,-0.7777545,-0.73047006,"('uncompetitive', 'competitive')",-0.7777545,-0.7304701,0.0472844
47,4.92986,5.125534,"('stupid', 'smart')",4.9298601,5.1255341,0.195674
48,0.03948467,0.0640689,"('unintelligent', 'intelligent')",0.0394847,0.0640689,0.0245842
49,0.026605105,0.10655682,"('unable', 'able')",0.0266051,0.1065568,0.0799517
50,-0.35833088,-0.403302,"('clumsy', 'skillful')",-0.3583309,-0.403302,-0.0449711
51,0.32121363,0.27956936,"('uneducated', 'educated')",0.3212136,0.2795694,-0.0416442
52,-0.1404362,-0.22515592,"('irrational', 'rational')",-0.1404362,-0.2251559,-0.0847197
53,-0.0293674,-0.10151024,"('uncreative', 'creative')",-0.0293674,-0.1015102,-0.0721428
54,1.0359569,1.0876487,"('incapable', 'capable')",1.0359569,1.0876487,0.0516918
55,0.45446312,0.51975155,"('incompetent', 'clever')",0.4544631,0.5197515,0.0652884
56,0.21641044,0.25925177,"('impractical', 'practical')",0.2164104,0.2592518,0.0428414
57,-2.8098192,-2.8025167,"('unimaginative', 'imaginative')",-2.8098192,-2.8025167,0.0073025
58,0.15015927,0.09377541,"('undiscriminating', 'discriminating')",0.1501593,0.0937754,-0.0563839
59,0.044441693,0.054398797,"('foolish', 'wise')",0.0444417,0.0543988,0.0099571
60,-0.10966741,0.08792563,"('inefficient', 'efficient')",-0.1096674,0.0879256,0.197593
61,0.08400063,-0.016724184,"('illogical', 'logical')",0.0840006,-0.0167242,-0.1007248
62,0.035948176,0.15561125,"('incompetent', 'brilliant')",0.0359482,0.1556112,0.119663
63,-0.33901134,-0.27680087,"('unperceptive', 'insightful')",-0.3390113,-0.2768009,0.0622104
64,-6.3856483,-6.3250165,"('shy', 'confident')",-6.3856483,-6.3250165,0.0606318
65,0.17001952,0.2897799,"('insecure', 'secure')",0.1700195,0.2897799,0.1197604
66,-0.0005485751,-0.11644127,"('inactive', 'active')",-0.0005486,-0.1164413,-0.1158927
67,-0.63555604,-0.54955745,"('doubtful', 'determined')",-0.635556,-0.5495574,0.0859986
68,-0.8756507,-0.900151,"('dependent', 'independent')",-0.8756507,-0.900151,-0.0245003
69,-1.7429472,-1.7890587,"('lazy', 'industrious')",-1.7429472,-1.7890587,-0.0461115
70,1.2061073,1.1478944,"('lethargic', 'energetic')",1.2061073,1.1478944,-0.0582129
71,0.818177,0.81455684,"('diffident', 'self-confident')",0.818177,0.8145568,-0.0036202
72,0.54177433,0.6689741,"('unambitious', 'ambitious')",0.5417743,0.6689741,0.1271998
73,-2.7325115,-2.7383003,"('helpless', 'self-reliant')",-2.7325115,-2.7383003,-0.0057888
74,0.0017247349,-0.12142882,"('undedicated', 'dedicated')",0.0017247,-0.1214288,-0.1231535
75,-0.4452524,-0.40965396,"('meek', 'impulsive')",-0.4452524,-0.409654,0.0355984
76,0.68625146,0.68047905,"('anxious', 'daring')",0.6862515,0.680479,-0.0057725
77,-1.7880206,-1.5752183,"('unmotivated', 'motivated')",-1.7880206,-1.5752183,0.2128023
78,-0.8514739,-0.8569786,"('nonresilient', 'resilient')",-0.8514739,-0.8569786,-0.0055047
79,-0.030696746,-0.08192218,"('wavering', 'unwavering')",-0.0306967,-0.0819222,-0.0512255
80,-0.523771,-0.55372626,"('dominated', 'dominating')",-0.523771,-0.5537263,-0.0299553
81,-0.16668564,-0.05544053,"('submissive', 'aggressive')",-0.1666856,-0.0554405,0.1112451
82,6.039374,6.173764,"('poor', 'rich')",6.0393739,6.1737642,0.1343903
83,-0.4163275,-0.38773623,"('powerless', 'powerful')",-0.4163275,-0.3877362,0.0285913
84,0.48067835,0.48499262,"('inferior', 'superior')",0.4806783,0.4849926,0.0043143
85,-0.23256722,-0.3788786,"('insignificant', 'prestigious')",-0.2325672,-0.3788786,-0.1463114
86,-0.025572099,-0.030972626,"('uninfluential', 'influential')",-0.0255721,-0.0309726,-0.0054005
87,-0.66968,-0.58135647,"('unsuccessful', 'successful')",-0.66968,-0.5813565,0.0883235
88,-0.0127274245,-0.028281774,"('low', 'eminent')",-0.0127274,-0.0282818,-0.0155544
