,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.39600006,-0.31657165,"('egoistic', 'altruistic')",-0.3543934,-0.33402303,1.0036713,0.9351963,0.0844259,0.0948672,0.0104413
26,0.03336554,0.09108346,"('hardhearted', 'benevolent')",0.72856456,0.7850585,1.3587524,1.200778,0.7068942,0.6923067,-0.0145875
27,0.15531603,0.23688439,"('hardhearted', 'softhearted')",0.04131893,-0.19948882,1.253426,1.048033,0.4833536,0.3618095,-0.1215441
28,-1.2450539,-1.188971,"('disloyal', 'loyal')",-0.1152821,-0.04902949,0.5601731,0.4606885,-0.266721,-0.259104,0.007617
29,-0.15394819,-0.16745253,"('unfair', 'fair')",-0.3163338,-0.46162084,-0.5728358,-0.700037,-0.3477059,-0.4430368,-0.0953309
30,0.31761348,0.32904866,"('intolerant', 'tolerant')",1.9526138,1.8405541,1.753565,1.6866065,1.3412641,1.2854031,-0.055861
31,-1.3916008,-1.2039541,"('evil', 'good')",-2.2164857,-1.9520754,-1.3255253,-1.328884,-1.6445373,-1.4949711,0.1495662
32,0.23054418,0.20867753,"('unkind', 'kind')",1.7372437,1.6676544,0.8715554,0.6671168,0.9464478,0.8478162,-0.0986316
33,-0.61199605,-0.56756717,"('wrong', 'right')",0.44606295,0.46840823,-0.51930326,-0.5116238,-0.2284121,-0.2035942,0.0248179
34,-0.061832614,-0.007992085,"('mean', 'honorable')",0.3205103,0.3330205,5.6480927,5.5918164,1.9689234,1.9722816,0.0033582
35,0.87765217,0.87350774,"('corrupt', 'incorrupt')",-1.816797,-1.8345925,-0.64401364,-0.7247925,-0.5277195,-0.5619591,-0.0342396
36,-0.61275166,-0.49646115,"('hostile', 'amicable')",-2.251631,-1.9251659,-0.7470701,-0.80038863,-1.2038176,-1.0740052,0.1298124
37,0.69565535,0.81025565,"('fake', 'genuine')",-0.27446005,-0.23882772,0.16167337,0.15939234,0.1942896,0.2436068,0.0493172
38,-1.262877,-1.217394,"('untruthful', 'truthful')",0.7209475,0.85460055,0.30259553,0.42052963,-0.079778,0.0192454,0.0990234
39,0.68430895,0.6927091,"('exploitative', 'cooperative')",-0.122085154,-0.42140996,0.068229966,-0.04036817,0.2101513,0.076977,-0.1331743
40,0.18391088,0.37266153,"('stingy', 'generous')",-0.48593807,-0.3387225,-1.7143301,-1.7203747,-0.6721191,-0.5621452,0.1099739
41,-0.42652476,-0.36795664,"('unforgiving', 'forgiving')",-0.40699098,-0.47018218,-0.1166713,-0.119507454,-0.316729,-0.3192154,-0.0024864
42,1.0660311,1.1694273,"('unreliable', 'reliable')",0.9092401,1.0149485,-2.3564808,-2.1391537,-0.1270699,0.015074,0.1421439
43,-0.8885486,-0.8404345,"('irresponsible', 'responsible')",1.6528513,1.5641748,0.9297112,0.8499619,0.5646713,0.5245674,-0.0401039
44,1.4207242,1.2787578,"('prejudiced', 'unprejudiced')",-0.5693324,-0.6935925,-1.4784293,-1.5222079,-0.2090125,-0.3123475,-0.103335
45,-0.41013864,-0.27215376,"('incompetent', 'competent')",1.0390399,1.1717684,0.18843958,0.22386633,0.272447,0.3744937,0.1020467
46,-0.3269339,-0.3098225,"('uncompetitive', 'competitive')",0.61331177,0.65426004,-0.1259182,-0.1295572,0.0534866,0.0716268,0.0181402
47,-0.11040363,-0.0025345497,"('stupid', 'smart')",1.7960768,1.7872046,5.0483413,4.9125996,2.2446715,2.2324231,-0.0122484
48,0.19205804,0.18305159,"('unintelligent', 'intelligent')",0.9342489,0.8927806,0.9280298,0.8547761,0.6847789,0.6435361,-0.0412428
49,0.49126947,0.5143602,"('unable', 'able')",0.6374658,0.471755,0.31568408,0.3819838,0.4814731,0.456033,-0.0254401
50,0.54665554,0.52154624,"('clumsy', 'skillful')",0.35296595,0.4901312,0.23697488,0.23046735,0.3788654,0.4140483,0.0351829
51,-0.5148454,-0.68814594,"('uneducated', 'educated')",0.59427685,0.43408602,0.58829963,0.47190875,0.222577,0.0726163,-0.1499607
52,-0.31923753,-0.39426905,"('irrational', 'rational')",-0.8328454,-0.88610303,-0.8612419,-0.9623539,-0.6711082,-0.7475754,-0.0764672
53,-1.7439948,-1.5912184,"('uncreative', 'creative')",0.18029061,0.52883744,0.41843268,0.33439466,-0.3817572,-0.2426621,0.1390951
54,-0.80428916,-0.7817802,"('incapable', 'capable')",0.3690753,0.28146634,0.9769495,0.9631521,0.1805785,0.1542794,-0.0262991
55,-0.4279276,-0.37042323,"('incompetent', 'clever')",1.3804843,1.3364142,0.5759813,0.5428583,0.5095127,0.5029498,-0.0065629
56,-0.15448558,-0.19163926,"('impractical', 'practical')",2.7503242,2.626554,0.5451762,0.5932512,1.0470049,1.0093887,-0.0376162
57,-1.4262196,-1.3389316,"('unimaginative', 'imaginative')",-0.38342065,-0.38832104,-2.4252956,-2.3677988,-1.4116453,-1.3650171,0.0466282
58,-1.2412128,-1.083089,"('undiscriminating', 'discriminating')",-0.16320433,-0.018511076,-0.18685193,-0.21113741,-0.530423,-0.4375792,0.0928438
59,0.6065055,0.63966906,"('foolish', 'wise')",-0.05900454,0.050562754,0.2029342,0.2866617,0.2501451,0.3256312,0.0754861
60,0.5250536,0.49783152,"('inefficient', 'efficient')",2.696684,2.6515644,0.9512894,0.9659776,1.391009,1.3717912,-0.0192178
61,-0.57626045,-0.6243087,"('illogical', 'logical')",0.27014756,0.06616163,-0.107255496,-0.25851646,-0.1377895,-0.2722212,-0.1344317
62,0.24432015,0.30049393,"('incompetent', 'brilliant')",2.5398626,2.3997526,0.9205046,0.99773425,1.2348958,1.2326603,-0.0022355
63,-0.94990844,-0.88992983,"('unperceptive', 'insightful')",0.3350412,0.3412425,1.1971669,1.3048251,0.1940999,0.2520459,0.057946
64,0.22578362,0.13681586,"('shy', 'confident')",-0.06642239,-0.11780433,-5.786919,-5.5610094,-1.8758526,-1.8473326,0.02852
65,0.16385329,0.15760018,"('insecure', 'secure')",-0.0014725402,-0.26552197,-0.2700054,-0.2641203,-0.0358749,-0.124014,-0.0881391
66,-0.68646896,-0.68403906,"('inactive', 'active')",-1.6607666,-1.6489269,0.4873098,0.5012205,-0.6199753,-0.6105818,0.0093935
67,-0.06806835,-0.20259744,"('doubtful', 'determined')",0.3135925,0.25977275,0.06970767,0.19068256,0.1050773,0.0826193,-0.022458
68,-0.02814781,-0.023511812,"('dependent', 'independent')",-0.39615926,-0.21866167,-0.4545283,-0.3931149,-0.2929451,-0.2117628,0.0811823
69,0.48822898,0.44077992,"('lazy', 'industrious')",-0.38472405,-0.3998731,-0.18354224,-0.0875715,-0.0266791,-0.0155549,0.0111242
70,0.18196063,0.24235743,"('lethargic', 'energetic')",0.5445635,0.524532,0.9530369,1.0209041,0.5598537,0.5959312,0.0360775
71,-0.34938806,-0.2573228,"('diffident', 'self-confident')",1.8249944,1.7899473,0.5290241,0.5118853,0.6682102,0.6815033,0.0132931
72,-0.07192941,-0.06415285,"('unambitious', 'ambitious')",1.0453618,0.984635,-0.55098176,-0.5551,0.1408169,0.121794,-0.0190229
73,1.1900923,1.2012842,"('helpless', 'self-reliant')",0.46881714,0.5249096,-2.6308525,-2.509166,-0.323981,-0.2609907,0.0629903
74,-0.08839604,0.010510281,"('undedicated', 'dedicated')",1.0472333,1.161684,0.3042747,0.27031702,0.4210373,0.4808371,0.0597998
75,0.42213973,0.36042017,"('meek', 'impulsive')",-1.6085203,-1.5106124,-0.5543933,-0.43170428,-0.5802579,-0.5272988,0.0529591
76,1.1231807,1.2032356,"('anxious', 'daring')",0.89313924,0.8793731,0.6879611,0.7390002,0.901427,0.9405363,0.0391093
77,-0.77306676,-0.6728666,"('unmotivated', 'motivated')",-0.7552555,-0.49828443,-0.67469865,-0.47251272,-0.7343403,-0.5478879,0.1864524
78,-1.0133464,-1.0172933,"('nonresilient', 'resilient')",0.88453174,0.97841144,0.43369293,0.44304073,0.1016261,0.1347196,0.0330935
79,-0.81225914,-0.7721747,"('wavering', 'unwavering')",-0.7292165,-0.39457807,-0.24383576,-0.16816053,-0.5951038,-0.4449711,0.1501327
80,0.63142926,0.5624314,"('dominated', 'dominating')",-0.32369182,-0.5211111,-1.0870197,-1.0177418,-0.2597607,-0.3254738,-0.0657131
81,0.20132023,0.06661061,"('submissive', 'aggressive')",0.42082694,0.28129545,-0.3621982,-0.25490665,0.0866497,0.0309998,-0.0556499
82,0.09817757,0.07947017,"('poor', 'rich')",0.80521643,1.0265223,5.7743325,5.705806,2.2259089,2.2705994,0.0446905
83,-0.45174688,-0.52953935,"('powerless', 'powerful')",0.6610627,0.6969124,-0.9512926,-1.0285536,-0.2473256,-0.2870602,-0.0397346
84,0.49798852,0.40615445,"('inferior', 'superior')",0.09994965,-0.064231545,0.98978543,0.97038203,0.5292412,0.437435,-0.0918062
85,-0.5449866,-0.5191783,"('insignificant', 'prestigious')",-0.31432584,-0.033720747,0.27361637,0.21726346,-0.195232,-0.1118785,0.0833535
86,-1.8655207,-1.8091704,"('uninfluential', 'influential')",0.8816331,0.84097576,0.19269137,0.1377908,-0.2637321,-0.2768013,-0.0130692
87,0.0729296,-0.026961707,"('unsuccessful', 'successful')",1.6933173,1.5275841,0.9741284,1.141294,0.9134584,0.8806388,-0.0328196
88,-0.1921189,-0.3266685,"('low', 'eminent')",0.60893005,0.7306722,0.5579549,0.4586939,0.324922,0.2875659,-0.0373561
