,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
30,0.17866653,0.20306472,"('intolerant', 'tolerant')",0.445464,0.44498402,0.3120652,0.3240244,0.0119592
31,-0.9833123,-0.9054437,"('evil', 'good')",0.16699648,0.15897186,-0.4081579,-0.3732359,0.034922
32,0.027768113,0.0077918693,"('unkind', 'kind')",0.31175786,0.14696771,0.169763,0.0773798,-0.0923832
33,-0.03306119,-0.07947414,"('wrong', 'right')",0.21833977,0.09781845,0.0926393,0.0091722,-0.0834671
34,0.04187883,0.161944,"('mean', 'honorable')",3.2285223,3.36422,1.6352006,1.7630819,0.1278813
35,-0.22101995,-0.35975435,"('corrupt', 'incorrupt')",0.0014580302,-0.18164761,-0.109781,-0.270701,-0.16092
36,-1.0287106,-1.0605232,"('hostile', 'amicable')",1.0566175,0.8547366,0.0139534,-0.1028933,-0.1168467
37,0.41130558,0.39786324,"('fake', 'genuine')",0.50419474,0.45489514,0.4577501,0.4263792,-0.0313709
38,-1.366998,-1.3677918,"('untruthful', 'truthful')",-0.046221994,-0.005868721,-0.70661,-0.6868302,0.0197798
39,0.4709673,0.45003003,"('exploitative', 'cooperative')",0.4605717,0.46947718,0.4657695,0.4597536,-0.0060159
40,-0.19089477,-0.12510031,"('stingy', 'generous')",-1.121663,-1.2851132,-0.6562788,-0.7051067,-0.0488279
41,-0.43429524,-0.3912484,"('unforgiving', 'forgiving')",0.49298477,0.4756648,0.0293448,0.0422082,0.0128634
42,0.014955558,0.117071435,"('unreliable', 'reliable')",-2.0613217,-2.0657911,-1.0231831,-0.9743599,0.0488232
43,-0.82059896,-0.7822392,"('irresponsible', 'responsible')",0.7725332,0.80296886,-0.0240329,0.0103648,0.0343977
44,0.07532731,0.026573656,"('prejudiced', 'unprejudiced')",-1.5151106,-1.5406481,-0.7198917,-0.7570372,-0.0371455
45,-0.7371189,-0.5462179,"('incompetent', 'competent')",0.9472908,1.0631721,0.1050859,0.2584771,0.1533912
46,-0.3605039,-0.23830551,"('uncompetitive', 'competitive')",-0.5362813,-0.49258807,-0.4483926,-0.3654468,0.0829458
47,-0.016579097,0.033499982,"('stupid', 'smart')",4.083202,4.150791,2.0333114,2.0921457,0.0588343
48,0.05142957,0.03718625,"('unintelligent', 'intelligent')",-0.018852405,0.026381342,0.0162886,0.0317838,0.0154952
49,0.23437554,0.32295132,"('unable', 'able')",-0.51203024,-0.4400097,-0.1388274,-0.0585292,0.0802982
50,-0.011165936,-0.040167987,"('clumsy', 'skillful')",-0.51083195,-0.70268697,-0.2609989,-0.3714275,-0.1104286
51,-1.0394078,-1.0387541,"('uneducated', 'educated')",-0.28784376,-0.3308735,-0.6636258,-0.6848138,-0.021188
52,-0.63627243,-0.81258315,"('irrational', 'rational')",-0.07500552,-0.24585433,-0.355639,-0.5292187,-0.1735797
53,-1.5988396,-1.6158459,"('uncreative', 'creative')",0.716349,0.6056307,-0.4412453,-0.5051076,-0.0638623
54,-1.018496,-1.124228,"('incapable', 'capable')",0.35468242,0.2694785,-0.3319068,-0.4273748,-0.095468
55,0.07851618,0.15591908,"('incompetent', 'clever')",0.03089295,0.12469595,0.0547046,0.1403075,0.0856029
56,-0.09066653,-0.040490806,"('impractical', 'practical')",0.38094214,0.5169452,0.1451378,0.2382272,0.0930894
57,-1.023638,-0.96819437,"('unimaginative', 'imaginative')",-0.9877762,-0.8492203,-1.0057071,-0.9087073,0.0969998
58,-0.105865985,-0.09534011,"('undiscriminating', 'discriminating')",0.7608458,0.8029109,0.3274899,0.3537854,0.0262955
59,-0.24916379,-0.31808427,"('foolish', 'wise')",0.110933304,0.0017504543,-0.0691152,-0.1581669,-0.0890517
60,0.06156867,0.13715047,"('inefficient', 'efficient')",-0.38152584,-0.18571016,-0.1599786,-0.0242798,0.1356988
61,-0.3654053,-0.4525095,"('illogical', 'logical')",0.70910525,0.57098967,0.17185,0.0592401,-0.1126099
62,0.08730184,0.1728691,"('incompetent', 'brilliant')",0.16280708,0.27022082,0.1250545,0.221545,0.0964905
63,-1.0247668,-0.932401,"('unperceptive', 'insightful')",0.664086,0.73828554,-0.1803404,-0.0970577,0.0832827
64,-0.75621194,-0.74514115,"('shy', 'confident')",-4.345875,-4.236118,-2.5510433,-2.4906294,0.0604139
65,0.16987853,0.13576129,"('insecure', 'secure')",-0.10574888,-0.053146183,0.0320648,0.0413076,0.0092428
66,-0.8241981,-0.83857274,"('inactive', 'active')",0.6897296,0.6028687,-0.0672343,-0.117852,-0.0506177
67,0.66325575,0.674573,"('doubtful', 'determined')",-0.58031005,-0.5175325,0.0414729,0.0785202,0.0370473
68,-0.35007626,-0.31732562,"('dependent', 'independent')",-0.94803125,-0.9698812,-0.6490538,-0.6436034,0.0054504
69,0.5789373,0.53645885,"('lazy', 'industrious')",0.21616867,0.17237893,0.397553,0.3544189,-0.0431341
70,-0.35849538,-0.27600974,"('lethargic', 'energetic')",-0.009514008,0.012516607,-0.1840047,-0.1317466,0.0522581
71,0.18017153,0.20147312,"('diffident', 'self-confident')",0.45685026,0.40651202,0.3185109,0.3039926,-0.0145183
72,-1.0238235,-1.0533857,"('unambitious', 'ambitious')",0.38415033,0.42601082,-0.3198366,-0.3136874,0.0061492
73,0.6863076,0.64234054,"('helpless', 'self-reliant')",-1.8306615,-1.8827803,-0.5721769,-0.6202199,-0.048043
74,-0.31374744,-0.22765021,"('undedicated', 'dedicated')",0.8118674,0.77918863,0.24906,0.2757692,0.0267092
75,-0.55700314,-0.5488151,"('meek', 'impulsive')",-0.90080404,-0.8320617,-0.7289036,-0.6904384,0.0384652
76,0.1654163,0.23937859,"('anxious', 'daring')",-0.55783194,-0.5060534,-0.1962078,-0.1333374,0.0628704
77,-0.710587,-0.6383702,"('unmotivated', 'motivated')",-1.1257113,-0.9770456,-0.9181492,-0.8077079,0.1104413
78,0.30022126,0.38130632,"('nonresilient', 'resilient')",0.6536128,0.61211467,0.476917,0.4967105,0.0197935
79,-0.77556735,-0.7964059,"('wavering', 'unwavering')",-0.1476367,-0.19815391,-0.461602,-0.4972799,-0.0356779
80,0.2084262,0.2142007,"('dominated', 'dominating')",0.03572601,0.19387582,0.1220761,0.2040383,0.0819622
81,-0.08504947,-0.06869223,"('submissive', 'aggressive')",-0.9854715,-0.7909222,-0.5352605,-0.4298072,0.1054533
82,-0.8127732,-0.73894876,"('poor', 'rich')",4.0966206,4.0715947,1.6419237,1.6663229,0.0243992
83,-0.36111465,-0.35209435,"('powerless', 'powerful')",-0.89459133,-0.80193675,-0.627853,-0.5770155,0.0508375
84,0.5869002,0.5905415,"('inferior', 'superior')",0.750117,0.72477067,0.6685086,0.6576561,-0.0108525
85,0.054170277,-0.013464499,"('insignificant', 'prestigious')",0.5495098,0.41188958,0.30184,0.1992125,-0.1026275
86,-1.6943305,-1.6870586,"('uninfluential', 'influential')",0.109037384,0.10126035,-0.7926465,-0.7928991,-0.0002526
87,-0.07536339,-0.06625485,"('unsuccessful', 'successful')",1.328922,1.3786047,0.6267793,0.6561749,0.0293956
88,-0.6017728,-0.67477834,"('low', 'eminent')",0.3243198,0.31417027,-0.1387265,-0.180304,-0.0415775
