,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,male-female
76,0.9216498,0.9063808,"('anxious', 'daring')",1.3094826,1.203785,0.6922946,0.47560364,0.5079464,0.47167554,0.8578434,0.7643612,0.0934822
69,0.9202193,0.62475276,"('lazy', 'industrious')",-0.06340057,-0.16825709,1.5065689,1.4494653,-1.041667,-1.0675753,0.3304302,0.2095964,0.1208338
59,0.8688834,0.84796065,"('foolish', 'wise')",-0.25573432,-0.1214814,0.39851815,0.16843924,-0.21937177,-0.13791564,0.1980739,0.1892507,0.0088232
8,-0.7878053,-0.8912018,"('unaffectionate', 'affectionate')",-0.8022706,-0.75182295,-2.0771227,-2.2797735,0.019406855,0.082616664,-0.911948,-0.9600454,0.0480974
2,0.66979325,0.4723233,"('unlikable', 'likable')",1.2634197,1.1900498,0.65914905,0.54340535,0.6339411,0.6809313,0.8065758,0.7216774,0.0848984
87,0.6644201,0.41716728,"('unsuccessful', 'successful')",1.5105177,1.1577175,0.59238607,0.55481833,0.40027127,0.56345516,0.7918987,0.6732895,0.1186092
85,0.65112764,0.3374849,"('insignificant', 'prestigious')",-0.94983685,-0.9356508,-0.949608,-1.2614777,-0.13750702,-0.24904707,-0.3464561,-0.5271727,0.1807166
82,-0.6485797,-0.61969495,"('poor', 'rich')",1.3983693,1.3825985,1.5696855,1.4860494,6.472101,6.701601,2.1978941,2.2376385,-0.0397444
60,-0.6481199,-0.56885254,"('inefficient', 'efficient')",2.076396,2.073823,-0.74067104,-0.6379247,0.64433014,0.7684014,0.3329838,0.4088618,-0.075878
26,-0.64644575,-0.61811876,"('hardhearted', 'benevolent')",-0.39396918,-0.23425469,0.5138469,0.54018015,1.4060197,1.4289699,0.2198629,0.2791941,-0.0593312
18,-0.63716555,-0.74966085,"('disagreeable', 'welcoming')",-0.54705524,-0.33469725,-0.36041084,-0.45185462,-0.24549124,-0.30283022,-0.4475307,-0.4597607,0.01223
36,0.6220394,0.23594762,"('hostile', 'amicable')",-1.54932,-1.5852754,0.39922607,0.1102941,0.26983476,-0.15047856,-0.0645549,-0.3473781,0.2828232
45,-0.6065098,-0.19087431,"('incompetent', 'competent')",0.6460199,0.6076217,-0.9184276,-0.7485127,0.1553888,0.1896832,-0.1808822,-0.0355205,-0.1453617
84,0.60192645,0.47620946,"('inferior', 'superior')",0.19938128,0.32786185,0.72682023,0.6974386,0.5384769,0.61565304,0.5166512,0.5292907,-0.0126395
71,0.59757185,0.4156795,"('diffident', 'self-confident')",0.77116454,0.7772834,-0.46912077,-0.6042366,0.43702376,0.46577638,0.3341599,0.2636257,0.0705342
28,-0.5508069,-0.49678308,"('disloyal', 'loyal')",-0.1657913,-0.1708059,-1.464424,-1.5150288,1.4574797,1.3237791,-0.1808856,-0.2147096,0.033824
68,-0.5421502,-0.51017505,"('dependent', 'independent')",-0.23776837,-0.14926338,-0.15309294,-0.24046347,-0.617406,-0.6668398,-0.3876044,-0.3916854,0.004081
51,-0.53231406,-0.71367276,"('uneducated', 'educated')",0.6525231,0.28494912,-0.1708359,-0.29371706,0.72202593,0.6618851,0.1678498,-0.0151389,0.1829887
43,-0.50587225,-0.2774682,"('irresponsible', 'responsible')",0.59563285,0.8950633,-1.4444201,-1.3873063,1.0093054,1.184728,-0.0863385,0.1037542,-0.1900927
33,0.47818142,0.4046705,"('wrong', 'right')",0.12530752,0.22857398,0.037133604,0.15739965,-0.83636326,-0.7863047,-0.0489352,0.0010849,-0.0500201
41,-0.4636713,-0.42420265,"('unforgiving', 'forgiving')",-0.9183812,-1.0252638,-0.78335065,-0.71363354,0.050104067,0.025462562,-0.5288247,-0.5344093,0.0055846
47,-0.4621536,-0.3823385,"('stupid', 'smart')",0.7729032,0.7419958,0.1083546,0.009216243,5.0789165,5.507275,1.3745052,1.4690372,-0.094532
3,-0.46062002,-0.16730423,"('repellent', 'pleasant')",-0.053246077,0.126777,-0.1825694,-0.07735543,0.4307729,0.36437824,-0.0664156,0.0616239,-0.1280395
25,-0.4597394,-0.8208455,"('egoistic', 'altruistic')",-0.050217837,-0.10567759,0.053980544,-0.0064806715,1.7054678,1.4957824,0.3123728,0.1406946,0.1716782
54,-0.4277397,-0.73521525,"('incapable', 'capable')",-1.0445368,-1.0730859,-0.25938314,-0.53186655,0.77904665,0.8985294,-0.2381532,-0.3604096,0.1222564
9,-0.418734,-0.615499,"('unaffectionate', 'caring')",-0.043320496,0.05230017,-2.4758043,-2.5528488,0.86924165,0.92772365,-0.5171543,-0.547081,0.0299267
44,0.40268385,0.28867567,"('prejudiced', 'unprejudiced')",-0.6919087,-0.80966926,0.4668333,0.33871633,-1.2152171,-1.354275,-0.2594022,-0.384138,0.1247358
50,0.3804743,0.4201265,"('clumsy', 'skillful')",0.2435225,0.22318192,0.7577064,0.61324906,0.29708958,0.239562,0.4196982,0.3740299,0.0456683
35,0.36658686,0.03955809,"('corrupt', 'incorrupt')",-1.8620831,-1.9054744,1.0903304,0.6619284,-0.5487305,-0.8441095,-0.2384741,-0.5120243,0.2735502
12,-0.36619094,-0.20961007,"('unsupportive', 'supportive')",0.28246945,0.5240704,-2.75625,-2.6373644,-1.8648146,-1.8614056,-1.1761965,-1.0460775,-0.130119
4,0.35103863,0.34892035,"('disliked', 'liked')",-0.8593604,-0.8737485,-0.7436304,-0.84788275,-6.498503,-6.8324633,-1.9376138,-2.0512936,0.1136798
79,0.3312409,0.23084104,"('wavering', 'unwavering')",-0.77257615,-0.6279651,0.2721131,0.06283719,-0.03961789,-0.2536106,-0.05221,-0.1469744,0.0947644
61,-0.31634718,-0.38264677,"('illogical', 'logical')",1.1037859,1.1296477,-0.011568438,-0.09704608,0.66552794,0.6860806,0.3603495,0.3340089,0.0263406
27,-0.31478018,-0.44180053,"('hardhearted', 'softhearted')",-1.1186458,-0.9173628,0.038317084,0.0044068713,0.9571956,0.94323117,-0.1094783,-0.1028813,-0.006597
7,-0.3146209,-0.25455114,"('insensitive', 'sensitive')",0.5076799,0.58348167,-0.40419203,-0.38001305,0.9187494,1.0870173,0.1769041,0.2589837,-0.0820796
46,-0.30719098,-0.009751931,"('uncompetitive', 'competitive')",2.022331,1.9256186,-1.2492174,-1.1158655,0.19802906,0.26321518,0.1659879,0.2658041,-0.0998162
65,-0.29975942,-0.22896594,"('insecure', 'secure')",0.51704115,0.48982382,-0.13308309,0.05828492,0.09970182,0.35991922,0.0459751,0.1697655,-0.1237904
63,-0.28876942,-0.1434738,"('unperceptive', 'insightful')",1.6907172,1.714868,-0.9028238,-0.9727526,1.0699022,1.1946814,0.3922565,0.4483308,-0.0560743
66,0.2819608,0.14823513,"('inactive', 'active')",-0.28488415,-0.4152627,1.5231088,1.42109,0.8814655,0.80193734,0.6004127,0.489,0.1114127
19,-0.23827083,-0.46808136,"('inhospitable', 'hospitable')",-0.49049625,-0.4159512,-0.67310774,-0.7930076,-0.78287077,-0.80865824,-0.5461864,-0.6214246,0.0752382
83,-0.22714993,-0.26258346,"('powerless', 'powerful')",0.709231,0.6312433,-1.1306778,-1.1140507,-0.35014552,-0.3489135,-0.2496856,-0.2735761,0.0238905
32,-0.21578693,-0.36906236,"('unkind', 'kind')",0.38697916,0.4361889,-0.007231486,-0.19812079,1.2345562,1.2099743,0.3496292,0.269745,0.0798842
6,-0.21032566,-0.2710625,"('distant', 'open')",-1.680275,-1.3132845,-0.54559517,-0.6217055,-0.068807915,-0.11310521,-0.6262509,-0.5797895,-0.0464614
67,0.19771355,0.16177341,"('doubtful', 'determined')",-0.272265,-0.34962982,1.024495,1.037282,-0.33629265,-0.29582393,0.1534127,0.1384004,0.0150123
22,-0.18403609,0.07946085,"('untrustworthy', 'trustworthy')",0.5963047,0.7819929,-1.1565009,-1.2059106,-1.088723,-0.8014177,-0.4582388,-0.2864686,-0.1717702
11,-0.16792572,-0.14643823,"('unhelpful', 'helpful')",1.3552407,1.2847857,-1.1656038,-1.3199929,2.1468809,2.1441967,0.542148,0.4906378,0.0515102
30,0.16543595,0.09668827,"('intolerant', 'tolerant')",1.6597887,1.6309142,-0.45537463,-0.616643,0.76419395,0.84716195,0.533511,0.4895304,0.0439806
40,0.1643592,0.371331,"('stingy', 'generous')",-0.2014954,-0.18263735,-0.9900424,-0.77559614,-1.3658577,-1.5372672,-0.5982591,-0.5310425,-0.0672166
13,-0.15801017,0.0007516686,"('impolite', 'polite')",0.53491116,0.7059254,0.24782284,0.3824474,0.3353033,0.4226996,0.2400068,0.377956,-0.1379492
5,-0.15719646,-0.30716252,"('distant', 'outgoing')",-1.111555,-0.8411531,-0.78183144,-0.9023333,-0.88660944,-0.86911714,-0.7342981,-0.7299415,-0.0043566
75,0.14817598,0.22637153,"('meek', 'impulsive')",-0.6423948,-0.6873477,0.2602024,0.17738184,-0.4785108,-0.51299703,-0.1781318,-0.1991479,0.0210161
88,0.14295219,-0.47605613,"('low', 'eminent')",0.21682683,-0.0029091202,-0.46933153,-1.1912543,0.18203045,-0.057429742,0.0181195,-0.4319123,0.4500318
31,-0.13930382,-0.04529115,"('evil', 'good')",-1.324526,-1.3262922,-0.9149279,-0.9340435,-1.5593185,-1.5327266,-0.9845191,-0.9595884,-0.0249307
38,-0.13810576,-0.085630074,"('untruthful', 'truthful')",-0.026407313,0.11690892,-1.4413837,-1.5216606,-0.013668848,-0.024514396,-0.4048914,-0.378724,-0.0261674
70,-0.13759732,-0.054683056,"('lethargic', 'energetic')",1.1521595,1.1362302,0.052665405,-0.009127732,0.9774797,1.1774871,0.5111768,0.5624766,-0.0512998
74,-0.13282031,-0.106786266,"('undedicated', 'dedicated')",0.3417169,0.34595838,-0.56597,-0.65636003,0.05899921,-0.08443265,-0.0745186,-0.1254051,0.0508865
34,0.13200736,0.009595526,"('mean', 'honorable')",0.7089519,0.70691675,0.6881176,0.62693363,5.9331503,6.168007,1.8655567,1.8778632,-0.0123065
58,-0.123141944,-0.039295703,"('undiscriminating', 'discriminating')",1.1699547,1.2733533,-0.7612801,-0.78512526,-0.046239518,-0.123590626,0.0598233,0.0813354,-0.0215121
62,0.083183795,0.1935464,"('incompetent', 'brilliant')",1.5167434,1.4793992,-1.0783274,-0.9480054,0.512125,0.75434834,0.2584312,0.3698221,-0.1113909
29,0.06590924,0.119174585,"('unfair', 'fair')",-0.7851428,-0.60889435,-0.83188355,-0.9178349,-0.64772904,-0.6128237,-0.5497115,-0.5050946,-0.0446169
16,-0.065445766,-0.14970694,"('unpopular', 'popular')",-0.37586272,-0.42569858,0.20352744,0.22672477,0.52870136,0.54088545,0.0727301,0.0480512,0.0246789
23,0.059224233,0.010559748,"('insincere', 'sincere')",0.9773396,1.0677412,-0.8522748,-0.9016316,6.0774837,6.2784314,1.5654432,1.6137753,-0.0483321
24,0.037447907,0.21004418,"('dishonest', 'honest')",-0.060144678,0.21053503,-0.7217712,-0.7870566,1.0226665,1.1447697,0.0695496,0.1945731,-0.1250235
37,-0.025100008,0.011054762,"('fake', 'genuine')",0.27557272,0.11261495,0.17999332,-0.0684135,0.7823951,0.6167671,0.3032153,0.1680058,0.1352095
80,-0.02393011,0.19538406,"('dominated', 'dominating')",0.7370658,0.53856003,-0.46518523,-0.2373027,-0.9069824,-0.8452452,-0.164758,-0.087151,-0.077607
64,-0.022698175,0.018987626,"('shy', 'confident')",0.033386856,0.00722757,-1.0741761,-1.0093614,-6.4977503,-6.4342265,-1.8903095,-1.8543432,-0.0359663
56,-0.010860436,0.13475537,"('impractical', 'practical')",1.3757602,1.5535439,-0.0435448,0.12498723,-0.15901105,0.07280307,0.290586,0.4715224,-0.1809364
17,0.006009368,0.011919759,"('nasty', 'nice')",-1.4263064,-1.4371947,-0.9019727,-0.92199516,-0.8748588,-0.9897976,-0.7992821,-0.8342669,0.0349848
