,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
49,-0.17294513,0.026461232,"('unable', 'able')",0.16734773,0.19186273,-0.04714323,-0.025228783,-0.0175802,0.0643651,-0.0819453
50,-0.16232932,-0.2670127,"('clumsy', 'skillful')",-0.41290006,-0.47494808,0.26862678,0.097373545,-0.1022009,-0.2148624,0.1126615
39,0.14509094,0.1285152,"('exploitative', 'cooperative')",-0.029690366,0.12365262,0.17340246,0.19506466,0.0962677,0.1490775,-0.0528098
20,-0.12922807,-0.08712216,"('rough', 'thoughtful')",-0.016326252,0.04253298,0.68635356,0.6261374,0.1802664,0.1938494,-0.013583
30,-0.12505089,-0.053046957,"('intolerant', 'tolerant')",0.54043067,0.59662575,0.47432244,0.4020725,0.2965674,0.3152171,-0.0186497
65,-0.121295996,-0.0004888512,"('insecure', 'secure')",0.17037888,0.37225732,0.50415874,0.5616505,0.1844139,0.3111397,-0.1267258
87,-0.11950046,-0.20884635,"('unsuccessful', 'successful')",0.16231716,0.04326801,1.2263411,1.1763405,0.4230526,0.3369207,0.0861319
13,0.109836504,0.019676248,"('impolite', 'polite')",-0.18135896,-0.032795943,-0.34760758,-0.45991093,-0.13971,-0.1576769,0.0179669
17,0.086947456,0.019748326,"('nasty', 'nice')",-0.90672886,-0.9113969,-0.73779213,-0.81503844,-0.5191912,-0.5688957,0.0497045
68,-0.0800921,-0.06718466,"('dependent', 'independent')",-0.15792643,-0.089181565,-0.6364442,-0.6304141,-0.2914876,-0.2622601,-0.0292275
29,0.07670975,0.10469879,"('unfair', 'fair')",-0.25466266,-0.3248302,-0.12316281,-0.14906615,-0.1003719,-0.1230658,0.0226939
14,0.053453058,0.022689682,"('antisocial', 'social')",0.8500392,0.94630873,0.4081485,0.26977345,0.4372136,0.412924,0.0242896
22,-0.040526155,-0.09614953,"('untrustworthy', 'trustworthy')",-0.8187237,-0.8051716,-0.39233574,-0.46340197,-0.4171952,-0.4549077,0.0377125
4,0.036849104,-0.040726744,"('disliked', 'liked')",0.5641114,0.4081055,-7.0011578,-6.7987723,-2.133399,-2.1437979,0.0103989
11,0.0028943876,0.083643354,"('unhelpful', 'helpful')",0.31450063,0.5170546,1.9416074,1.8432331,0.7530008,0.8146437,-0.0616429
