,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,male-female
78,-1.0882986,-1.0934072,"('nonresilient', 'resilient')",0.7581003,0.51749486,-1.038365,-0.95994115,1.2299992,1.1748692,-0.034641,-0.0902461,0.0556051
33,1.0489781,1.0376444,"('wrong', 'right')",-0.24759969,-0.31937286,1.0323364,1.0021746,-0.33180243,-0.3968354,0.3754781,0.3309027,0.0445754
82,-1.0290513,-0.8151664,"('poor', 'rich')",-0.23008414,-0.0477455,-0.57939756,-0.26704887,4.647902,4.992958,0.7023423,0.9657493,-0.263407
8,-1.0106896,-1.0682105,"('unaffectionate', 'affectionate')",-0.8546838,-0.9616109,1.1801649,1.1516634,0.52429336,0.4517297,-0.0402288,-0.1066071,0.0663783
88,-0.9942497,-0.9628304,"('low', 'eminent')",-0.4073981,-0.33416754,-0.5737423,-0.60331887,0.2318782,0.24803627,-0.435878,-0.4130702,-0.0228078
27,-0.9728076,-1.1491213,"('hardhearted', 'softhearted')",-0.55542016,-0.7020686,-0.15700904,-0.2696728,1.4397535,1.2162834,-0.0613708,-0.2261448,0.164774
22,-0.96238273,-0.990274,"('untrustworthy', 'trustworthy')",-0.029520813,-0.07797591,-0.571434,-0.7275763,-0.99846447,-1.0459177,-0.6404505,-0.710436,0.0699855
42,0.9202521,0.97111046,"('unreliable', 'reliable')",1.4162167,1.3772695,-0.16874547,-0.05722165,-2.0684838,-2.125285,0.0248098,0.0414684,-0.0166586
77,-0.9151519,-0.9749937,"('unmotivated', 'motivated')",0.5326264,0.41808608,-0.2665003,-0.28078043,-0.60606885,-0.62845945,-0.3137737,-0.3665369,0.0527632
4,0.88490087,0.8452598,"('disliked', 'liked')",-0.06343384,-0.14665902,-0.013248166,-0.09861019,-5.0975847,-5.0921955,-1.0723414,-1.1230512,0.0507098
5,0.8736328,0.70343304,"('distant', 'outgoing')",-0.7954532,-0.9169613,0.09389904,-0.072383545,0.184445,0.2094558,0.0891309,-0.019114,0.1082449
39,-0.8595463,-0.8724615,"('exploitative', 'cooperative')",0.05090537,0.16664246,1.5438981,1.5684528,-0.021064434,0.0017138124,0.1785482,0.2160869,-0.0375387
19,0.8499434,0.969304,"('inhospitable', 'hospitable')",-1.1443671,-1.0788226,0.61493886,0.7939855,0.057158265,0.2838114,0.0944184,0.2420696,-0.1476512
70,-0.8354047,-0.92374563,"('lethargic', 'energetic')",0.9993822,0.97025746,-0.52501184,-0.63667554,1.037408,0.98294485,0.1690934,0.0981953,0.0708981
6,0.8245289,0.7258293,"('distant', 'open')",-0.8851179,-0.9206225,0.440679,0.29453218,0.38621703,0.41982403,0.1915767,0.1298907,0.061686
67,0.8113836,0.91484255,"('doubtful', 'determined')",-0.31301892,-0.2737062,-0.019974016,0.040030066,-0.24719733,-0.106306136,0.0577983,0.1437151,-0.0859168
18,-0.7492187,-0.65427256,"('disagreeable', 'welcoming')",0.41626084,0.46611178,-0.12315798,-0.09675313,-0.5485562,-0.48979607,-0.251168,-0.1936775,-0.0574905
83,-0.6939224,-0.6978848,"('powerless', 'powerful')",-0.13259296,-0.18430358,-1.0236051,-0.95169127,-0.73802006,-0.8094461,-0.6470351,-0.6608315,0.0137964
56,-0.66197175,-0.5734207,"('impractical', 'practical')",0.015097041,0.101116434,0.35543367,0.5605875,-0.06645419,0.20139933,-0.0894738,0.0724206,-0.1618944
85,0.57125276,0.5302117,"('insignificant', 'prestigious')",-0.37578693,-0.39287573,0.7629753,0.70592797,0.93210876,0.7729628,0.4726375,0.4040567,0.0685808
51,-0.54828733,-0.45759234,"('uneducated', 'educated')",0.80299073,0.8250907,-0.041626535,0.01024472,0.6616901,0.7123417,0.2186917,0.2725212,-0.0538295
2,-0.5460214,-0.5481874,"('unlikable', 'likable')",0.77216935,0.6630839,0.2521049,0.23878178,0.4168778,0.3556637,0.2237827,0.1773355,0.0464472
36,0.47549775,0.40879744,"('hostile', 'amicable')",-0.8920025,-1.1306005,0.49071705,0.29274964,-0.090223275,-0.16102558,-0.0040027,-0.1475197,0.143517
20,-0.461801,-0.5396288,"('rough', 'thoughtful')",0.7812884,0.68730587,0.17174184,0.21991792,1.436008,1.29562,0.4818093,0.4158037,0.0660056
79,0.43681264,0.57653743,"('wavering', 'unwavering')",-0.23753667,-0.18896233,-0.0049947416,0.13794208,0.23221071,0.24740596,0.106623,0.1932308,-0.0866078
50,0.40943363,0.6409194,"('clumsy', 'skillful')",1.4257728,1.5782514,-1.2086359,-0.87081796,0.6476158,0.6859355,0.3185466,0.5085721,-0.1900255
59,0.359817,0.4359334,"('foolish', 'wise')",0.18545467,0.3395267,-0.79497206,-0.82162446,0.3475588,0.42750496,0.0244646,0.0953352,-0.0708706
54,-0.34515303,-0.17574881,"('incapable', 'capable')",-0.35402364,-0.23474391,0.36353442,0.5405801,0.9230919,1.0555696,0.1468624,0.2964143,-0.1495519
37,-0.31794974,-0.3402498,"('fake', 'genuine')",0.10099427,0.10828282,-0.68770915,-0.556284,0.46021664,0.41632667,-0.111112,-0.0929811,-0.0181309
68,-0.31053397,-0.27292097,"('dependent', 'independent')",0.05175332,0.04016807,-0.8203699,-0.716872,-0.08990587,-0.09182094,-0.2922641,-0.2603615,-0.0319026
84,0.27335286,0.3500932,"('inferior', 'superior')",1.4459432,1.5313491,1.1095024,1.2021817,1.4165028,1.5016247,1.0613253,1.1463121,-0.0849868
52,-0.24367696,-0.24257332,"('irrational', 'rational')",-0.24612595,-0.27176043,0.37673366,0.44676888,-0.19472635,-0.32863,-0.0769489,-0.0990487,0.0220998
76,-0.23022677,-0.16766834,"('anxious', 'daring')",2.1430614,2.1829417,0.26826996,0.24798417,0.2468167,0.24175805,0.6069803,0.6262539,-0.0192736
80,-0.22581217,-0.28796718,"('dominated', 'dominating')",0.8087521,0.700297,-0.33093688,-0.3978782,-1.304116,-1.444874,-0.2630282,-0.3576056,0.0945774
25,0.173573,0.050018992,"('egoistic', 'altruistic')",-0.39289823,-0.48023814,1.4952209,1.3041618,0.8264343,0.64552706,0.5255825,0.3798674,0.1457151
29,0.15105887,0.20628169,"('unfair', 'fair')",-0.38116908,-0.37606934,0.07618533,-0.024771255,-0.5371474,-0.46626312,-0.1727681,-0.1652055,-0.0075626
15,-0.08347591,-0.07658127,"('boring', 'funny')",-0.16743913,-0.14768246,0.47248703,0.46315375,0.13889049,0.0957173,0.0901156,0.0836518,0.0064638
31,0.08281407,-0.007587269,"('evil', 'good')",-1.543824,-1.6876864,-0.19435903,-0.41210428,-1.0269758,-1.1869775,-0.6705862,-0.8235888,0.1530026
66,-0.06458515,-0.19191939,"('inactive', 'active')",1.3697981,1.2183201,1.2063593,1.1370872,1.0099865,0.7362573,0.8803897,0.7249363,0.1554534
64,0.0566454,-0.09533413,"('shy', 'confident')",1.1746852,1.0897974,-1.3241682,-1.3571926,-5.1052074,-5.25235,-1.2995112,-1.4037699,0.1042587
16,-0.04039927,0.13177323,"('unpopular', 'popular')",0.23539153,0.2878964,-0.82950485,-0.6248934,0.23932478,0.25173455,-0.098797,0.0116277,-0.1104247
87,0.039649278,0.10210957,"('unsuccessful', 'successful')",2.6241758,2.6111412,0.657488,0.7050293,0.75850236,0.6973151,1.0199538,1.0288988,-0.008945
17,-0.025770754,-0.15148264,"('nasty', 'nice')",0.25247356,0.20656347,0.13102694,-0.011472609,-0.7176902,-0.7714702,-0.0899901,-0.1819655,0.0919754
71,0.021735853,-0.061627112,"('diffident', 'self-confident')",-0.34371072,-0.35935163,1.2323304,1.1457628,0.5612135,0.516407,0.3678923,0.3102978,0.0575945
