,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
58,-0.49973992,-0.21349153,"('undiscriminating', 'discriminating')",0.3333661,0.5703764,-0.050689697,-0.15324357,-0.0723545,0.0678804,-0.1402349
13,-0.48687157,-0.31580186,"('impolite', 'polite')",0.73875475,0.9183812,-0.5519143,-0.0387721,-0.1000104,0.1879357,-0.2879461
74,-0.44371897,-0.32839674,"('undedicated', 'dedicated')",0.5115277,0.7602282,0.34587288,0.31760964,0.1378939,0.2498137,-0.1119198
31,0.4393072,0.31585738,"('evil', 'good')",-1.1796317,-1.2958854,-0.92149585,-1.3902069,-0.5539401,-0.7900783,0.2361382
1,0.41597557,0.17915562,"('unfriendly', 'friendly')",-0.52958995,-0.8257946,1.8841757,1.3864849,0.5901871,0.2466153,0.3435718
47,-0.4139542,-0.40793428,"('stupid', 'smart')",-0.21157451,-0.07845092,5.440585,5.501864,1.6050188,1.6718262,-0.0668074
15,0.38010398,0.40699118,"('boring', 'funny')",-0.21269654,-0.25085884,0.4179888,0.45033234,0.1951321,0.2021549,-0.0070228
76,-0.37769017,-0.10379776,"('anxious', 'daring')",0.8331384,1.2080268,0.17112546,0.52429736,0.2088579,0.5428421,-0.3339842
38,-0.2792107,-0.112581745,"('untruthful', 'truthful')",-0.6868305,-0.42119566,-0.16493267,-0.050309997,-0.3769913,-0.1946958,-0.1822955
2,0.26449877,0.35815674,"('unlikable', 'likable')",1.3794972,1.4622998,0.71886444,0.9656563,0.7876201,0.9287043,-0.1410842
20,0.25921735,0.53538704,"('rough', 'thoughtful')",0.452891,0.6469908,0.9852223,1.0432346,0.5657769,0.7418708,-0.1760939
17,-0.2544791,-0.10432343,"('nasty', 'nice')",-1.4475148,-1.0574863,-0.9586887,-0.7099726,-0.8868942,-0.6239274,-0.2629668
49,0.25026622,0.18878104,"('unable', 'able')",-0.138587,-0.19032781,-0.33759817,-0.14451027,-0.0753063,-0.0486857,-0.0266206
75,0.23045635,0.44983006,"('meek', 'impulsive')",-0.122305766,0.23151164,-0.34169263,-0.33961493,-0.0778473,0.1139089,-0.1917562
18,0.19827835,0.22694507,"('disagreeable', 'welcoming')",0.45561314,0.52069235,-0.35914725,-0.39776784,0.0982481,0.1166232,-0.0183751
37,-0.19673249,-0.53009015,"('fake', 'genuine')",-0.42127085,-0.87209475,0.25101462,0.007855959,-0.1223296,-0.4647763,0.3424467
8,0.16346231,0.031357445,"('unaffectionate', 'affectionate')",-0.5483203,-0.8629483,0.73306954,0.22749335,0.1160705,-0.2013658,0.3174363
78,0.1456356,0.1655493,"('nonresilient', 'resilient')",1.1816232,1.3470179,0.3138648,0.14338176,0.5470412,0.551983,-0.0049418
53,0.12194116,-0.000791654,"('uncreative', 'creative')",0.23055491,0.17280844,0.95211285,0.72507375,0.4348696,0.2990302,0.1358394
9,-0.1150917,-0.19997132,"('unaffectionate', 'caring')",-0.16220745,-0.41965416,1.1909572,0.7741478,0.3045527,0.0515075,0.2530452
34,-0.108655475,0.02380724,"('mean', 'honorable')",0.4268087,0.52114606,6.075617,6.1189384,2.1312567,2.2212973,-0.0900406
83,0.09323338,0.2801414,"('powerless', 'powerful')",-0.20156568,-0.022933275,-0.8476568,-0.802654,-0.318663,-0.1818153,-0.1368477
27,0.08616364,-0.037762266,"('hardhearted', 'softhearted')",-0.40759915,-0.6686849,1.1465178,0.69785,0.2750274,-0.0028657,0.2778931
42,0.07262332,0.25376818,"('unreliable', 'reliable')",0.07628923,0.52530396,-3.4415994,-3.2524424,-1.0975623,-0.8244567,-0.2731056
26,0.027960692,0.017849704,"('hardhearted', 'benevolent')",0.15294334,0.24672726,1.5918118,1.4905101,0.5909053,0.585029,0.0058763
56,-0.017399434,0.15240961,"('impractical', 'practical')",0.84453386,1.082499,-0.3737058,0.16505775,0.1511429,0.4666555,-0.3155126
40,0.014772788,-0.034297086,"('stingy', 'generous')",-0.40405527,-0.25016928,-1.7460474,-2.1175554,-0.7117766,-0.8006739,0.0888973
