,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,male-female
41,1.0838234,0.9485827,"('unforgiving', 'forgiving')",0.04246594,0.022987626,-0.27575612,-0.7133949,-0.3902354,-0.75534767,0.8994755,0.24007954,-0.53164744,-0.57733387,0.138021,-0.1390711,0.2770921
62,1.0570744,1.1945312,"('incompetent', 'brilliant')",-1.2256824,-0.56362194,-1.4610076,-1.021345,-0.38881347,-0.06370418,-0.9651021,-1.024804,0.19558923,0.50200707,-0.4646569,-0.1628228,-0.3018341
37,-1.0543112,-1.2971131,"('fake', 'genuine')",0.1376457,-0.03229773,-1.7421497,-1.698843,-0.6028955,-0.58951974,0.028532173,0.020874793,0.52945405,0.6373313,-0.4506207,-0.4932613,0.0426406
82,-1.0186694,-0.61762244,"('poor', 'rich')",-1.175637,-0.43971586,-1.281833,-0.6771264,-0.09118734,0.48109883,-1.3579906,-1.2723415,5.9799027,6.285767,0.1757642,0.6266766,-0.4509124
48,-0.98941714,-1.2516739,"('unintelligent', 'intelligent')",-1.1159285,-1.2311125,-2.2474625,-2.5734525,-1.3693645,-1.6409018,-0.70678586,-1.2778239,0.5684739,0.6150611,-0.9767474,-1.2266506,0.2499032
38,0.94140273,1.1989369,"('untruthful', 'truthful')",-0.34666392,-0.12888807,-0.587984,-0.26974782,-0.08261361,0.28494942,0.6928418,0.663374,0.079015054,0.11243984,0.1159997,0.3101774,-0.1941777
1,0.90069973,0.68952924,"('unfriendly', 'friendly')",-1.1913128,-1.3428551,-0.8832349,-0.72993726,-0.9941409,-0.99512094,2.4840906,1.8913339,1.9788723,1.6412657,0.3824957,0.1923693,0.1901264
12,0.89737356,0.80028427,"('unsupportive', 'supportive')",-0.13407654,-0.16658226,0.11633242,-0.012813404,0.95863515,0.7354987,1.0827765,0.67058367,-1.7225608,-1.6950058,0.1997467,0.0553276,0.1444191
54,0.8863261,1.0956448,"('incapable', 'capable')",-0.12083718,0.26656774,0.21669978,0.8035718,-0.10440795,0.56651354,1.2046299,1.4899976,0.87099385,1.0465059,0.4922341,0.8781336,-0.3858995
33,0.88436705,0.7536112,"('wrong', 'right')",0.34718865,0.020162053,1.112643,0.9288807,0.37747782,0.19863215,2.019708,1.9422776,-0.35924172,-0.5794526,0.7303572,0.5440185,0.1863387
69,0.83980423,1.043009,"('lazy', 'industrious')",0.5037715,0.34650844,0.8490821,0.8412172,0.20926182,0.028203655,1.6465926,1.74674,-0.6188007,-0.914376,0.5716186,0.5152171,0.0564015
32,0.8364528,1.036232,"('unkind', 'kind')",0.65532076,0.68819857,-1.2596573,-1.3380014,-0.4999765,-0.4780278,0.2520194,0.20669912,0.87792665,1.0743098,0.143681,0.1982351,-0.0545541
47,0.8212899,0.93621314,"('stupid', 'smart')",-0.18924019,0.18317667,-0.57996976,-0.51798546,0.021331768,0.012536623,-0.1417465,-0.117590904,5.319493,5.143769,0.875193,0.9400198,-0.0648268
14,0.8003774,0.58728665,"('antisocial', 'social')",0.43106246,0.66085714,-0.40968397,-0.59189963,0.29683697,0.010201919,-0.70707273,-1.076252,-0.7428602,-0.59456855,-0.0552233,-0.1673958,0.1121725
23,0.78475195,0.72159207,"('insincere', 'sincere')",-1.1176784,-1.082403,-1.7260683,-1.7373027,-0.72722876,-0.65428364,0.011884626,-0.2742365,5.9613686,5.8740826,0.5311716,0.4745748,0.0565968
26,0.7345612,0.41283056,"('hardhearted', 'benevolent')",0.16387296,-0.24489145,0.44149184,0.017852142,0.26253492,-0.17666025,2.2816088,1.8433794,1.8852603,1.6714228,0.961555,0.5873222,0.3742328
13,0.7066001,0.5467792,"('impolite', 'polite')",-0.22678478,-0.020661546,-0.5363472,-0.39013812,-0.3415236,-0.080842875,-0.9326956,-1.0483197,-0.9135468,-0.7713857,-0.3740497,-0.2940948,-0.0799549
73,0.7002973,0.8510908,"('helpless', 'self-reliant')",1.0549442,1.2320923,1.3643563,1.654407,0.47985813,0.8607727,0.3537681,0.63479304,-3.4099987,-3.3471847,0.0905375,0.3143286,-0.2237911
5,0.6930629,0.970522,"('distant', 'outgoing')",-0.8406203,-0.6435608,1.3176847,1.6823034,0.31977433,0.697156,2.7645447,2.8921387,-0.2822177,-0.3396699,0.662038,0.8764816,-0.2144436
50,-0.6713323,-0.42013544,"('clumsy', 'skillful')",0.28579414,0.31907663,-0.6492698,-0.62715155,0.16600952,-0.085547134,0.39783257,0.44205615,0.32575366,0.33827156,-0.024202,-0.0055716,-0.0186304
8,0.65461004,0.50230646,"('unaffectionate', 'affectionate')",-0.4055783,-0.4836679,-0.13931096,0.09288291,-0.30174148,-0.20608224,3.2319481,3.0746794,1.0561742,0.85603505,0.6826836,0.6393589,0.0433247
43,0.6198489,0.5962858,"('irresponsible', 'responsible')",-0.97683513,-0.44432497,-1.8934001,-1.6323832,-0.5917171,-0.32431963,-1.6483374,-1.7954031,0.57677317,0.8011089,-0.6522779,-0.466506,-0.1857719
85,0.6152004,0.42671254,"('insignificant', 'prestigious')",0.06597185,-0.2460944,1.9082779,1.8220582,0.09047423,-0.13284254,3.3786867,3.2231097,0.04031732,-0.19094947,1.0164881,0.816999,0.1994891
24,0.61370015,0.40008596,"('dishonest', 'honest')",0.18417399,0.23930937,-0.17997047,-0.17035128,-0.18938822,-0.13674474,0.23961207,-0.008698672,1.0395305,1.178518,0.2846097,0.2503531,0.0342566
10,-0.5927868,-1.0795895,"('unsympathetic', 'sympathetic')",-1.3834312,-1.4867077,-1.9352096,-2.1783693,-0.6101211,-0.997057,-2.032533,-2.65694,0.09715528,0.12987776,-1.0761545,-1.3781308,0.3019763
35,-0.5916009,-0.55143595,"('corrupt', 'incorrupt')",-0.5952613,-0.87925786,1.0225073,1.1972679,-0.3988272,-0.09507808,1.5470984,1.8908488,-0.5898413,-0.78138554,0.0656792,0.1301599,-0.0644807
7,0.582062,0.28744915,"('insensitive', 'sensitive')",-0.24459796,-0.36988124,-1.301151,-1.5945787,-0.7639543,-1.0975342,-0.6154535,-1.0431927,0.6243299,0.6063871,-0.2864608,-0.5352251,0.2487643
81,0.56795543,0.5903549,"('submissive', 'aggressive')",0.6244422,0.89930713,-0.7096287,-0.9603992,0.5503517,0.28856757,-2.1384656,-2.2950113,-0.9149678,-0.512399,-0.3367188,-0.3315967,-0.0051221
6,0.5639121,0.72269183,"('distant', 'open')",-1.0880474,-1.0602549,1.3851318,1.6520774,0.22271493,0.41251433,3.095456,3.0765913,0.18891639,-0.08050902,0.7280139,0.7871851,-0.0591712
31,-0.56364053,-0.71009636,"('evil', 'good')",0.30744806,0.06340189,0.77092963,0.40335473,-0.6046071,-1.0190972,1.3740699,0.9815749,-1.0799336,-1.3523033,0.0340444,-0.2721942,0.3062386
40,0.54898953,0.31771225,"('stingy', 'generous')",1.2521523,1.0397074,1.7926499,1.4564418,1.1072538,0.6599817,1.4600673,0.86110497,-1.7778008,-1.9096195,0.730552,0.4042215,0.3263305
45,-0.5438381,-0.79937565,"('incompetent', 'competent')",-1.5056975,-1.3373903,-2.560892,-2.6019208,-1.2048026,-1.5181104,-1.6980667,-2.3745236,-0.5510612,-0.6211139,-1.3440598,-1.5420725,0.1980127
59,0.501684,0.6432603,"('foolish', 'wise')",-0.100364275,-0.12542385,0.5087666,0.45242316,0.12992173,-0.03952049,1.5722655,1.6814903,0.23323417,0.017292649,0.4742513,0.4382537,0.0359976
44,-0.46418232,-0.07238738,"('prejudiced', 'unprejudiced')",0.5666079,0.79603404,0.8680897,1.3447917,-0.07769479,0.59304374,-1.583588,-0.90707314,-1.6383225,-1.3813944,-0.3881817,0.0621691,-0.4503508
30,0.43904504,0.30029467,"('intolerant', 'tolerant')",-0.1638363,0.04572807,-1.4311777,-1.2956815,-0.28480574,-0.3400804,-0.6606331,-1.1286067,0.14529881,0.15088478,-0.3260182,-0.3779102,0.051892
21,0.43514767,-0.00044431537,"('immoral', 'moral')",-0.2040433,-0.019934818,-1.2676103,-1.3889004,-0.6273487,-0.6697015,-1.4380288,-1.8133897,-1.1052151,-0.9358728,-0.7011831,-0.8047072,0.1035241
3,-0.40675628,-0.5232427,"('repellent', 'pleasant')",-0.7654,-0.8425003,-1.667477,-1.5480499,-0.5954178,-0.638771,-2.034521,-2.3895066,0.64077044,0.5943315,-0.8048003,-0.8912899,0.0864896
78,0.39470443,0.3580938,"('nonresilient', 'resilient')",-0.9736725,-0.8188864,-1.9239829,-1.8339111,-0.6324769,-0.7968038,0.27111596,0.058555715,-0.14747627,-0.15608485,-0.5019647,-0.5315061,0.0295414
11,0.38778928,0.46826655,"('unhelpful', 'helpful')",-0.7534689,-0.45196092,-1.192589,-1.1214606,0.6280149,0.8350292,0.0750919,-0.104384795,2.3029883,2.4609268,0.2413044,0.347736,-0.1064316
17,0.3838537,0.40386617,"('nasty', 'nice')",-0.4172782,-0.4800045,0.14619288,0.13226923,-0.31422192,-0.41670188,0.14714499,0.034460887,-0.7821873,-0.8950072,-0.139416,-0.2035195,0.0641035
86,-0.36556008,-0.7614368,"('uninfluential', 'influential')",-1.380476,-1.6540362,-1.4139645,-1.9569901,-0.053072453,-0.7707051,-1.0457051,-1.8515888,-0.4554817,-0.47375143,-0.7857099,-1.2447515,0.4590416
18,-0.352711,-0.36471438,"('disagreeable', 'welcoming')",0.89295655,1.0641521,1.3192378,1.3772081,0.31704777,0.480197,0.3989776,0.4210253,-0.62011683,-0.5458751,0.3258986,0.4053322,-0.0794336
88,-0.32381022,-0.27108365,"('low', 'eminent')",-0.09027515,-0.19238919,-0.8016109,-0.9354024,-0.61364913,-0.7049549,-0.20097396,-0.41507638,0.069796234,0.33085996,-0.3267539,-0.3646744,0.0379205
36,0.31657246,0.06320098,"('hostile', 'amicable')",-0.6531917,-1.1305729,0.93132544,0.59870744,0.010376726,-0.5130978,3.2750466,2.8606665,-0.16673109,-0.6797736,0.6188997,0.1998551,0.4190446
57,-0.31630832,-0.6829118,"('unimaginative', 'imaginative')",-0.7131152,-0.83458614,-0.18740799,-0.91441697,0.46280742,-0.28581122,-0.8706445,-1.6126213,-2.8531253,-2.9017062,-0.7462989,-1.2053423,0.4590434
67,0.31466484,0.44053817,"('doubtful', 'determined')",0.45980918,0.7357788,0.25304988,0.531113,0.45702344,0.73761904,-0.5508304,-0.08221161,-0.73919296,-0.52917105,0.0324207,0.3056111,-0.2731904
16,-0.30765653,-0.07587479,"('unpopular', 'popular')",-0.6107475,-0.56828225,-0.6655457,-0.39692718,-1.1462446,-0.9824819,-0.77428526,-0.96551424,-0.28783092,-0.24202396,-0.6320518,-0.5385174,-0.0935344
53,-0.29878098,-0.55438733,"('uncreative', 'creative')",-0.7662742,-0.71094215,0.05450545,0.057901,0.62108576,0.44598797,1.3162947,0.76855725,0.5251632,0.4694777,0.241999,0.0794324,0.1625666
75,-0.28713712,0.27116308,"('meek', 'impulsive')",0.7527906,1.1016445,1.6841046,2.2117467,1.7905663,2.3382812,0.88211995,1.2026609,-0.57867026,-0.4690519,0.7072957,1.1094074,-0.4021117
72,0.2666646,0.5962758,"('unambitious', 'ambitious')",-0.29779837,0.4427753,0.2766267,0.6286775,0.30186844,0.8128683,0.00606744,0.4069739,-0.6127051,-0.26549035,-0.0098794,0.4370134,-0.4468928
52,0.26421326,-0.068547264,"('irrational', 'rational')",-0.8311583,-0.8555868,1.0817369,1.0136244,0.11097469,-0.3016513,2.1033459,1.7737224,0.296879,-0.10577586,0.5043319,0.2426309,0.261701
28,0.26298684,-0.16814822,"('disloyal', 'loyal')",-1.0582331,-1.2238245,-0.6646619,-1.0348241,-0.58954364,-1.0997696,0.2947351,-0.3939698,1.4424897,1.4240255,-0.0520378,-0.4160851,0.3640473
64,-0.25493285,-0.33478463,"('shy', 'confident')",0.7289254,0.85589504,-0.14886609,-0.2879358,-0.033627465,-0.25574535,-0.9638964,-1.0335279,-6.456978,-6.275524,-1.1882292,-1.2219371,0.0337079
25,0.2409255,0.184077,"('egoistic', 'altruistic')",-0.2009098,-0.2375269,0.8932421,0.83392787,0.06888815,-0.07261413,1.3128622,1.0186679,1.3412945,1.2107611,0.6093838,0.4895488,0.119835
4,-0.23192966,0.05373504,"('disliked', 'liked')",0.9139832,0.86482805,0.6081635,0.60502493,-0.77924,-0.9595003,0.1977556,-0.067320675,-7.0248904,-6.9694867,-1.052693,-1.0787866,0.0260936
60,0.22765645,0.13274437,"('inefficient', 'efficient')",-0.89785206,-0.46180654,-1.8003893,-1.592537,-0.4532401,-0.28937137,-1.8371629,-2.1260233,-0.36778265,-0.012982143,-0.8547951,-0.724996,-0.1297991
77,0.17989798,-0.068304874,"('unmotivated', 'motivated')",-1.3545387,-1.2617888,-2.2857094,-2.3564005,-0.8172104,-1.1404676,-0.751201,-1.2228869,-1.4421374,-1.4769588,-1.0784831,-1.254468,0.1759849
22,-0.17668359,-0.10311559,"('untrustworthy', 'trustworthy')",0.13167062,0.46803203,-0.74836713,-0.78829265,-0.47232014,-0.39631182,-1.7518823,-1.9241039,-0.98035944,-0.8663648,-0.6663237,-0.6016928,-0.0646309
55,0.17055202,-0.33131814,"('incompetent', 'clever')",-0.4673935,-0.27000028,-1.1066734,-1.3117074,-0.055928886,-0.32627985,-1.8337802,-2.4878397,0.050510384,0.10976965,-0.5404522,-0.7695626,0.2291104
80,0.16019784,-0.013435762,"('dominated', 'dominating')",0.29845452,0.13254796,-0.13365203,-0.5516575,0.64475983,0.15691,-1.3921366,-1.4708962,-0.7433662,-0.64583,-0.1942904,-0.3987269,0.2044365
70,0.15052068,0.23020871,"('lethargic', 'energetic')",0.8097568,0.93348396,-0.6928616,-0.6951178,0.33586907,0.3734725,-1.620533,-1.7648734,0.6056704,0.9523605,-0.0685963,0.0049224,-0.0735187
79,-0.1466233,-0.05774581,"('wavering', 'unwavering')",-0.13137928,-0.3410007,0.69710284,0.46322843,0.17310391,-0.19017823,1.9150456,1.9213414,-0.2533395,-0.31347382,0.3756517,0.2470285,0.1286232
74,0.14164683,0.1584035,"('undedicated', 'dedicated')",0.19077647,0.5200861,-0.2665594,-0.23405361,0.94597983,0.9769113,1.678235,1.2843801,-0.03157827,0.030022062,0.4430834,0.4559583,-0.0128749
58,0.12875104,-0.096152805,"('undiscriminating', 'discriminating')",0.38435864,0.29016334,-0.19493467,-0.6403457,0.35811633,-0.0917756,1.1739719,0.78474814,0.33851966,0.086659394,0.3647972,0.0555495,0.3092477
20,-0.10675809,-0.2618867,"('rough', 'thoughtful')",-0.8370318,-0.67098796,-0.47896343,-0.51270735,-0.40842614,-0.48121935,0.18043692,-0.08246966,0.8675028,0.6092375,-0.13054,-0.233339,0.102799
49,-0.092416756,0.17878363,"('unable', 'able')",-1.4211973,-1.0836384,-1.1557369,-0.9416789,-0.9316055,-0.64177275,0.14841715,0.20256072,-1.0359654,-0.79173934,-0.7480841,-0.5129142,-0.2351699
29,0.08822887,-0.030291304,"('unfair', 'fair')",-0.5750805,-0.28352845,-0.28788123,-0.09637235,-1.1071131,-0.9422849,-0.5687477,-0.5504333,-0.2078807,-0.25720823,-0.4430791,-0.3600198,-0.0830593
76,-0.08634979,-0.13948372,"('anxious', 'daring')",0.5794953,1.069771,-0.2238186,-0.025388189,0.2905322,0.5022497,-0.58463806,-0.36087295,-0.20379464,0.25556347,-0.0380956,0.2169732,-0.2550688
19,-0.07800574,0.06250023,"('inhospitable', 'hospitable')",-0.99381906,-1.0390972,0.027880505,0.07079042,0.31268218,0.39117175,1.1721096,1.0761743,-0.43625182,-0.5668359,0.0007659,-0.0008827,0.0016486
46,-0.06172721,-0.24437396,"('uncompetitive', 'competitive')",-1.0770499,-0.6404903,-2.3368506,-2.4764323,-0.22878113,-0.43054754,-2.0193954,-2.625267,-1.0384703,-0.80032927,-1.1270458,-1.2029068,0.075861
0,0.030737655,-0.3244401,"('unsociable', 'sociable')",-1.1094801,-1.1343958,-1.4911853,-1.6726538,-1.0957342,-1.3735746,-1.4079511,-1.9201491,-0.63573617,-0.54574054,-0.9515582,-1.1618257,0.2102675
84,0.027520753,0.013730798,"('inferior', 'superior')",-0.854329,-0.8863103,0.14565444,0.009910291,-0.48525503,-0.574966,-0.07639466,-0.040077206,0.7461954,0.8223866,-0.082768,-0.109221,0.026453
65,-0.025954131,-0.2960512,"('insecure', 'secure')",0.10763357,0.17478812,-1.0187953,-1.2172079,-1.1732773,-1.3495666,-1.9452608,-2.152321,-0.3708247,-0.25522286,-0.7377464,-0.8492636,0.1115172
51,-0.01114921,-0.06824868,"('uneducated', 'educated')",0.63730186,0.89202505,-0.3247719,-0.5312704,1.4144386,1.1431378,-0.3987256,-0.7564401,0.67687064,0.7122164,0.3323274,0.2319034,0.100424
27,0.0003212681,-0.24223304,"('hardhearted', 'softhearted')",0.059431378,-0.26301128,-0.012288927,-0.1529536,-0.18138112,-0.523729,1.072871,0.69669217,1.2006756,0.7123159,0.3566049,0.0378469,0.318758
