,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
24,0.49544013,0.3895784,"('dishonest', 'honest')",0.39369678,0.46796262,-0.3716659,-0.5193386,2.0936399,2.2273927,-0.31919333,-0.09409367,1.0983505,1.1048554,0.5650447,0.5960595,-0.0310148
16,0.48617062,0.5862772,"('unpopular', 'popular')",0.45986685,0.5285294,1.3665267,1.3146483,-0.0045499206,-0.15899682,-0.17486131,-0.016447797,0.8266359,0.67988944,0.4932981,0.4889833,0.0043148
7,0.47678563,0.49001688,"('insensitive', 'sensitive')",1.0315418,1.0830015,0.63701236,0.50241876,2.811318,2.8296752,0.6002272,0.40975878,1.017071,0.7971182,1.0956594,1.0186648,0.0769946
49,-0.4387785,-0.5014424,"('unable', 'able')",-0.09456378,-0.1558347,-0.5271286,-0.4985548,-0.40145484,-0.43639284,-0.7123692,-0.82774365,-0.56842935,-0.6408801,-0.4571207,-0.5101415,0.0530208
44,0.43146664,0.5388928,"('prejudiced', 'unprejudiced')",-1.0132577,-0.97028416,0.04955136,0.10051948,-0.5481756,-0.50952935,-0.046764933,0.25818026,-1.5688648,-1.4338996,-0.4493408,-0.3360201,-0.1133207
13,0.42623392,0.65108967,"('impolite', 'polite')",1.7034417,1.8856072,-0.035289913,0.039964177,3.5179062,3.4237354,0.48025867,0.4794959,-0.20354587,-0.051134802,0.9815007,1.0714597,-0.089959
8,-0.41618305,-0.53357613,"('unaffectionate', 'affectionate')",-0.3219072,-0.31174928,-0.9755461,-1.0099087,-0.46133676,-0.38026154,-2.720889,-2.5156918,0.28521404,0.18077566,-0.7684414,-0.7617353,-0.0067061
72,-0.41527927,-0.26308522,"('unambitious', 'ambitious')",0.9223748,0.9770275,-0.91868776,-0.7852265,0.66902,0.6804276,0.3915046,0.42351967,-1.1141669,-0.8111759,-0.0775391,0.0369145,-0.1144536
68,-0.4075095,-0.26416248,"('dependent', 'independent')",-0.81058365,-0.8100078,-0.04903355,0.02042225,-0.2687528,-0.32028264,-0.67671204,-0.7176943,-0.48470086,-0.49280232,-0.4495488,-0.4307546,-0.0187942
3,-0.40418902,-0.424273,"('repellent', 'pleasant')",0.19213629,0.29954618,-0.34129706,-0.33632666,1.2881355,1.1965026,0.95544755,0.58453274,0.36139673,0.34232253,0.3419383,0.2770507,0.0648876
14,0.39938414,0.34217176,"('antisocial', 'social')",3.3115215,3.4460838,1.2138209,1.1905167,3.866496,3.7175403,0.8192493,0.66623086,-1.0473267,-0.88471174,1.4271908,1.4129718,0.014219
12,0.39046812,0.42711675,"('unsupportive', 'supportive')",1.602437,1.7014843,0.5707443,0.5879021,2.9852793,2.9000823,-0.061100177,-0.112018734,-1.6018406,-1.2659134,0.6476647,0.7064423,-0.0587776
0,-0.38847685,-0.5357925,"('unsociable', 'sociable')",2.0233185,1.9741858,0.66579235,0.49186924,4.3276906,4.024328,-0.18814571,-0.45813537,-0.11305091,-0.029706886,1.0545213,0.9111247,0.1433966
18,0.38665622,0.6461514,"('disagreeable', 'welcoming')",0.009500261,0.14257708,0.8520118,1.0390198,0.048800845,0.08475139,-1.1788427,-1.0028694,-0.22504312,-0.22795625,-0.0178195,0.1136123,-0.1314318
88,-0.38327777,-0.32381964,"('low', 'eminent')",0.2797734,0.3161799,-0.50547594,-0.38628784,-0.82431126,-0.8825978,-1.198194,-1.1020963,0.7338172,0.9238856,-0.316278,-0.242456,-0.073822
35,0.37805206,0.37074974,"('corrupt', 'incorrupt')",-1.2723794,-1.2957312,0.48604196,0.42106736,-2.226478,-2.1459985,-2.0428019,-1.513581,-0.43653172,-0.6173451,-0.8523495,-0.7968065,-0.055543
28,-0.3723534,-0.50755966,"('disloyal', 'loyal')",0.07401925,0.027650658,0.30574816,0.26784897,0.5013187,0.6636431,-1.1923615,-1.2270983,1.3767844,1.3367348,0.1155259,0.0935366,0.0219893
56,0.36934242,0.3719639,"('impractical', 'practical')",1.5487746,1.6344672,-0.4186246,-0.3885998,3.3447955,3.386489,0.9068478,0.8441155,-0.36284924,0.091437414,0.8980478,0.9899788,-0.091931
37,0.36111477,0.26929867,"('fake', 'genuine')",0.15350676,0.11683024,0.00044744462,-0.06850985,1.692566,1.7480657,-0.106452875,0.007974304,0.7747501,0.7126782,0.479322,0.4643896,0.0149324
51,0.338514,0.38072106,"('uneducated', 'educated')",0.45750678,0.64000964,0.75123197,0.95000476,1.4334309,1.4274887,0.48909467,0.514012,0.5659206,0.8280697,0.6726165,0.790051,-0.1174345
60,0.32650337,0.45813948,"('inefficient', 'efficient')",1.7901744,1.9598962,-0.006875735,0.03867396,3.8381088,3.8457508,1.1070461,0.9796069,-0.038928363,0.35157654,1.1693381,1.272274,-0.1029359
41,-0.32338554,-0.2930661,"('unforgiving', 'forgiving')",0.04562529,0.1358007,0.26432317,0.2279269,2.3908792,2.521023,-1.1995792,-1.0004336,-0.3905265,-0.51659656,0.1312227,0.1791091,-0.0478864
81,-0.31895038,-0.44412586,"('submissive', 'aggressive')",0.8881879,0.9474249,-0.7968088,-0.66353905,1.8251871,1.6142647,0.09945798,-0.0729995,-1.2156159,-0.830561,0.080243,0.091744,-0.011501
29,-0.31602493,-0.30247578,"('unfair', 'fair')",0.10313921,0.12206086,0.2654366,0.04168932,-0.4195884,-0.48583758,0.040738408,0.042029332,-0.46235007,-0.7240165,-0.1314415,-0.2177584,0.0863169
17,0.3044117,0.06791036,"('nasty', 'nice')",-0.15249854,-0.13068166,-0.058877,-0.17881922,0.5918921,0.5657197,-0.50355166,-0.46632117,-0.9119737,-0.8097804,-0.1217662,-0.1586621,0.0368959
66,0.3021889,0.071341306,"('inactive', 'active')",0.1611216,0.036555313,1.077898,0.938779,-1.0100417,-1.0588017,0.307514,0.20904313,1.1159636,1.0734317,0.3257741,0.2117248,0.1140493
78,-0.26924568,-0.32385126,"('nonresilient', 'resilient')",0.9840231,0.9477101,0.46090186,0.45330232,1.3575876,1.2033464,0.057150535,-0.35051563,0.90836173,0.95944285,0.5831298,0.4815725,0.1015573
45,0.255717,-0.13518222,"('incompetent', 'competent')",0.593577,0.44933406,0.5262962,0.1039583,2.4492471,2.273611,0.04069177,-0.2650938,-0.430184,-0.47061113,0.5725575,0.3260027,0.2465548
69,-0.25224763,-0.22144686,"('lazy', 'industrious')",-0.7113243,-0.6710985,0.93526655,0.8583193,-2.1626737,-2.226223,-0.89800775,-0.50497043,-1.1047375,-1.1147395,-0.6989541,-0.6466932,-0.0522609
22,0.23714463,0.1285657,"('untrustworthy', 'trustworthy')",0.34094203,0.26298186,0.87840813,0.77599865,1.2428268,1.3021424,0.5123483,0.46626776,-1.1388912,-1.1171335,0.3454631,0.3031372,0.0423259
23,-0.22611399,-0.15185136,"('insincere', 'sincere')",0.8725731,1.0765027,-0.4475564,-0.35662612,2.437608,2.6898406,0.6133537,0.4918991,5.876338,5.709552,1.5210338,1.5765527,-0.0555189
83,-0.22014259,-0.24014913,"('powerless', 'powerful')",1.1338521,1.1465737,-0.18086883,-0.07699205,0.12559101,0.19380045,-0.6059778,-0.41477486,-1.1667545,-0.8397967,-0.1523834,-0.0385564,-0.113827
21,0.21912456,0.24782406,"('immoral', 'moral')",0.8142608,1.025697,-0.3186837,-0.2320002,2.2494786,2.3746808,0.4755522,0.2638151,-1.0032039,-0.7889502,0.406088,0.4818444,-0.0757564
30,0.215393,0.29059583,"('intolerant', 'tolerant')",2.5123663,2.6243334,0.3671872,0.30617386,2.9312518,2.8190894,-0.04719784,-0.038593885,0.7451179,0.7930679,1.1206864,1.1324445,-0.0117581
55,0.21169542,0.00042032916,"('incompetent', 'clever')",0.6806508,0.78627604,-0.23814432,-0.29088184,2.0317714,1.9599482,0.58036137,0.26376227,-0.29107636,-0.00498984,0.4958764,0.4524225,0.0434539
59,0.21060184,0.4045632,"('foolish', 'wise')",-0.080644086,-0.16651602,0.45347458,0.3985012,-1.4376756,-1.4682119,-0.6235611,-0.22998719,-0.20812692,-0.23288515,-0.2809886,-0.215756,-0.0652326
4,0.1826824,0.1268367,"('disliked', 'liked')",-0.05559606,-0.24335979,0.7093153,0.6032207,-0.9217009,-1.0332007,-0.59646755,-0.5267016,-5.891586,-5.551386,-1.0955588,-1.1040985,0.0085397
40,0.1809138,0.054373693,"('stingy', 'generous')",0.42883337,0.46023455,-0.12716189,-0.23746201,0.51503724,0.556424,-0.47863877,-0.36297375,-1.2346193,-1.1825063,-0.1192726,-0.1186516,-0.000621
11,0.17895283,0.08239685,"('unhelpful', 'helpful')",0.016751193,0.031598102,0.13139829,0.105271704,1.8310324,1.9673331,-0.18743922,-0.11300183,2.2228441,2.4311354,0.6989233,0.7507888,-0.0518655
43,0.17891252,0.2162581,"('irresponsible', 'responsible')",1.5049819,1.5125898,-0.021345474,-0.13676527,2.8321366,2.9511452,0.26374432,0.1004631,1.2102023,1.2969344,0.994772,0.9901042,0.0046678
33,0.16965753,0.20745587,"('wrong', 'right')",-0.17698161,-0.04139251,0.1099257,0.1480052,-0.49182868,-0.37181574,-0.66448516,-0.37753642,-1.0344759,-1.1410989,-0.3480314,-0.2627304,-0.085301
63,-0.16442831,-0.12666711,"('unperceptive', 'insightful')",1.3764246,1.4451362,1.3423319,1.3395418,1.7019429,1.8219991,0.906962,0.8120397,1.5708827,1.7103885,1.1223526,1.1670731,-0.0447205
85,0.15405467,0.13841951,"('insignificant', 'prestigious')",0.43949553,0.3449888,0.7382151,0.7262688,-2.0460892,-2.139036,-1.3750306,-1.024319,0.66440856,0.45244995,-0.237491,-0.2502047,0.0127137
58,-0.153407,-0.50491816,"('undiscriminating', 'discriminating')",0.43610576,0.27316806,0.34194282,-0.023313839,0.9301949,1.0115705,-0.23976709,-0.41886875,0.26950523,0.36819595,0.2640958,0.1176389,0.1464569
74,-0.13120751,-0.11469529,"('undedicated', 'dedicated')",-0.07631868,-0.121583626,0.44050056,0.38629127,0.8645515,1.0377913,-0.5978602,-0.7828878,0.067627385,0.326928,0.0945488,0.121974,-0.0274252
61,-0.11772441,-0.22169098,"('illogical', 'logical')",1.0365387,1.0861248,0.97252494,0.88867074,1.8939826,1.8068336,-0.35403925,-0.2944025,0.4180334,0.4074239,0.6415527,0.6121599,0.0293928
38,-0.094334684,-0.012547843,"('untruthful', 'truthful')",-0.37249035,-0.3176962,0.13674322,0.12072502,1.3617791,1.5596063,-1.2072784,-0.9939617,0.057213105,0.13860801,-0.019728,0.0824556,-0.1021836
32,-0.08545585,0.053045265,"('unkind', 'kind')",1.4784771,1.5767313,0.4926613,0.515385,2.6938107,2.8318257,0.594302,0.6664133,1.2519342,1.4133209,1.070955,1.1761203,-0.1051653
15,0.06509085,-0.10063064,"('boring', 'funny')",-0.8252005,-0.9157214,-0.07523493,-0.2751179,-1.6222484,-1.6197218,-0.893087,-0.89866054,0.07103615,0.11031897,-0.5466073,-0.6165889,0.0699816
10,0.051914457,-0.23605627,"('unsympathetic', 'sympathetic')",0.9989621,0.99855673,-0.88423175,-1.0521885,3.827637,3.7266102,0.023094432,-0.36789528,0.40387654,0.57605046,0.7368755,0.6075129,0.1293626
79,-0.051018223,-0.14775556,"('wavering', 'unwavering')",-0.92416185,-0.99152106,0.28929767,0.24154378,-2.5687299,-2.5138342,-1.3916571,-1.1928332,-0.07280845,-0.14165498,-0.786513,-0.7910093,0.0044963
75,0.0411418,-0.019645233,"('meek', 'impulsive')",-2.3392136,-2.4544182,0.10024752,0.082789764,-2.4497118,-2.4950933,-0.29594702,-0.08153024,-0.75858355,-0.7708157,-0.9503445,-0.9564521,0.0061076
65,-0.0393861,-0.020529794,"('insecure', 'secure')",0.5913505,0.70205706,0.07150021,0.0752911,1.9171623,1.9211313,0.60732484,0.43083984,-0.13302499,-0.013339661,0.5024878,0.5159083,-0.0134205
54,-0.032391865,-0.07075841,"('incapable', 'capable')",0.75723475,0.73529035,0.48318958,0.52132905,0.6870074,0.6491735,-1.1378136,-1.0944101,0.65281343,0.54974765,0.2350066,0.215062,0.0199446
9,0.017455833,-0.05014392,"('unaffectionate', 'caring')",0.9379865,0.98532647,0.013118453,-0.14824595,1.6280168,1.7349988,-1.8752228,-1.7554698,1.2152241,1.0342938,0.3227632,0.3001266,0.0226366
