,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,male-female
24,0.3825705,0.46309304,"('dishonest', 'honest')",0.020185724,-0.14338994,-0.0026997104,-0.029699616,1.1277552,1.2973707,0.3819529,0.3968436,-0.0148907
4,0.35501036,0.28512785,"('disliked', 'liked')",1.1518382,1.1753103,0.15950774,0.12215795,-6.77942,-6.846368,-1.278266,-1.315943,0.037677
30,-0.3374765,-0.28696814,"('intolerant', 'tolerant')",-0.28366342,-0.35376444,0.23571627,0.23001051,0.84532636,0.91525227,0.1149757,0.1261325,-0.0111568
41,0.3309816,0.44895202,"('unforgiving', 'forgiving')",0.26889586,0.2551776,0.29973838,0.38469976,-0.25561637,-0.18154058,0.1609999,0.2268222,-0.0658223
54,0.3157908,0.27442634,"('incapable', 'capable')",0.10436787,0.026079677,-0.038315535,-0.1581749,1.3764102,1.477282,0.4395633,0.4049033,0.03466
64,-0.28501478,-0.18656567,"('shy', 'confident')",-1.0122666,-0.9935343,-0.31310955,-0.2684919,-7.368556,-7.413852,-2.2447367,-2.215611,-0.0291257
60,-0.2780782,-0.28158632,"('inefficient', 'efficient')",-0.04783637,-0.13961175,2.5376046,2.565753,0.44014895,0.25771898,0.6629597,0.6005685,0.0623912
34,-0.26469916,-0.39783537,"('mean', 'honorable')",0.46543413,0.39767703,1.0842984,1.079044,6.861952,6.8267503,2.0367463,1.976409,0.0603373
87,-0.26419804,-0.49464595,"('unsuccessful', 'successful')",-0.4258811,-0.5499542,1.369917,1.2643405,0.46879706,0.44105718,0.2871588,0.1651994,0.1219594
48,-0.26283032,-0.38413933,"('unintelligent', 'intelligent')",0.22910717,0.075469114,-0.3405229,-0.36297888,0.45583087,0.5241491,0.0203962,-0.036875,0.0572712
35,0.2392116,0.16827704,"('corrupt', 'incorrupt')",0.37111098,0.468199,-2.060118,-2.1055782,-0.36389944,-0.16539481,-0.4534237,-0.4086242,-0.0447995
43,0.21518907,0.30121863,"('irresponsible', 'responsible')",-0.66585714,-0.7991252,0.7576323,0.7228379,0.79626715,0.7975033,0.2758079,0.2556087,0.0201992
83,-0.19460155,-0.22005819,"('powerless', 'powerful')",0.17253338,0.11204283,-0.30623823,-0.286763,-1.2505676,-1.2558728,-0.3947185,-0.4126628,0.0179443
0,0.19250742,0.16499819,"('unsociable', 'sociable')",0.28576595,0.063360095,1.8833054,1.7440208,-0.45682392,-0.6620145,0.4761887,0.3275912,0.1485975
50,0.18749309,0.24411245,"('clumsy', 'skillful')",0.079439744,0.23228694,-1.2344915,-1.1563334,0.19255222,0.31477687,-0.1937516,-0.0912893,-0.1024623
61,-0.18651284,-0.0924582,"('illogical', 'logical')",-0.54762757,-0.6121419,0.6033385,0.55422574,0.24528079,0.14734681,0.0286197,-0.0007569,0.0293766
2,0.1834052,0.12873927,"('unlikable', 'likable')",-0.018740363,-0.1832932,-0.084616095,-0.14780726,0.2369204,0.36562085,0.0792423,0.0408149,0.0384274
81,-0.1747483,-0.20812683,"('submissive', 'aggressive')",-0.8190005,-0.9285174,1.4817835,1.5180342,-0.501615,-0.60927206,-0.0033951,-0.0569705,0.0535754
55,-0.16763814,-0.14454296,"('incompetent', 'clever')",-0.44280195,-0.54435766,1.9339588,1.989708,-0.028041877,-0.10868924,0.3238692,0.2980295,0.0258397
66,-0.16309196,-0.20733197,"('inactive', 'active')",-0.15631008,-0.17411691,-0.5373586,-0.56549203,0.65779084,0.79866105,-0.0497424,-0.03707,-0.0126724
78,-0.15707763,-0.11139056,"('nonresilient', 'resilient')",0.26191896,0.29341674,0.7570834,0.8728157,0.19702208,0.2636511,0.2647367,0.3296233,-0.0648866
68,0.13995732,0.0586145,"('dependent', 'independent')",-0.8816611,-0.93612474,0.039555386,-0.023813225,-0.2879478,-0.4551723,-0.2475241,-0.339124,0.0915999
29,0.139157,0.18789135,"('unfair', 'fair')",-0.38465002,-0.32449418,0.13362265,0.17003796,-0.36675233,-0.44729725,-0.1196557,-0.1034655,-0.0161902
62,0.1235535,0.103482805,"('incompetent', 'brilliant')",-0.5487505,-0.67049307,1.0067061,1.0322759,0.4659509,0.47433853,0.261865,0.234901,0.026964
59,0.12208092,0.2122703,"('foolish', 'wise')",0.7505365,0.8299602,-1.6143305,-1.7974027,0.50914013,0.6852319,-0.0581432,-0.0174851,-0.0406581
85,0.1167589,0.09959839,"('insignificant', 'prestigious')",1.4877894,1.5660383,-2.5845692,-2.7344697,-0.24794392,0.060489893,-0.3069912,-0.2520858,-0.0549054
8,-0.10391419,0.04450825,"('unaffectionate', 'affectionate')",0.47355756,0.42746693,-1.1330332,-1.2489476,0.7241347,1.0440646,-0.0098138,0.0667731,-0.0765869
22,-0.10356408,-0.11660678,"('untrustworthy', 'trustworthy')",-1.7528613,-1.9379882,0.45714682,0.4729256,-1.0133643,-1.0529118,-0.6031607,-0.6586453,0.0554846
49,-0.08683502,-0.12226816,"('unable', 'able')",-0.36015928,-0.45268703,0.362185,0.44176042,0.10134821,0.22119968,0.0041347,0.0220012,-0.0178665
17,0.084578186,-0.019838516,"('nasty', 'nice')",-0.08048465,-0.16518274,-0.5883939,-0.6381749,-0.2802106,-0.32236734,-0.2161278,-0.2863909,0.0702631
1,-0.069228955,0.046815716,"('unfriendly', 'friendly')",0.49947762,0.44874513,-0.39601728,-0.59969294,1.987029,2.202468,0.5053151,0.5245839,-0.0192688
47,-0.059481587,-0.0915718,"('stupid', 'smart')",0.02426228,-0.16133477,0.74291676,0.664774,6.3719606,6.3221793,1.7699145,1.6835117,0.0864028
26,0.05666639,0.18059628,"('hardhearted', 'benevolent')",0.581103,0.6602414,0.28871697,0.29443595,0.87311333,1.2189226,0.4498999,0.5885491,-0.1386492
27,-0.04980734,0.123650596,"('hardhearted', 'softhearted')",0.21070996,0.26004735,-0.32778752,-0.28422907,1.5535892,1.7316772,0.3466761,0.4577865,-0.1111104
44,0.029802227,-0.116090186,"('prejudiced', 'unprejudiced')",-0.4245375,-0.43256435,-0.901178,-0.9893637,-1.5450696,-1.645917,-0.7102457,-0.7959838,0.0857381
11,-0.017072,0.0036346912,"('unhelpful', 'helpful')",-0.393362,-0.39924237,0.6810728,0.63876635,2.3453858,2.3575237,0.6540061,0.6501706,0.0038355
