,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
13,0.7967071,0.7723673,"('impolite', 'polite')",1.4965518,1.2169968,-0.025425963,0.15021157,0.7559443,0.7131919,0.0427524
37,0.76450515,0.9644644,"('fake', 'genuine')",0.353495,0.3084808,0.15717545,0.32448626,0.4250585,0.5324771,-0.1074186
33,0.7590577,0.93737996,"('wrong', 'right')",-0.17405672,0.06451771,-0.8609453,-0.68244916,-0.0919814,0.1064828,-0.1984642
6,-0.75402266,-0.6443006,"('distant', 'open')",-2.1059332,-1.6383119,-0.013617659,0.065668836,-0.9578578,-0.7389812,-0.2188766
5,-0.7418824,-0.60367227,"('distant', 'outgoing')",-1.6664866,-1.2027131,-0.8161915,-0.6232605,-1.0748535,-0.809882,-0.2649715
30,0.7384659,0.65688086,"('intolerant', 'tolerant')",2.381676,2.1284473,0.7115026,0.82736415,1.2772148,1.2042308,0.072984
49,-0.6772113,-0.53275883,"('unable', 'able')",-0.72306603,-0.56042457,-0.4615384,-0.34886402,-0.6206053,-0.4806825,-0.1399228
10,-0.6687634,-0.4899834,"('unsympathetic', 'sympathetic')",0.98004943,0.7193763,0.10728903,0.18484475,0.139525,0.1380792,0.0014458
86,-0.6526568,-0.89523,"('uninfluential', 'influential')",0.5194177,0.265638,0.47369722,0.32623363,0.113486,-0.1011195,0.2146055
0,-0.6386359,-0.8691331,"('unsociable', 'sociable')",0.84228814,0.48945102,-0.3758735,-0.48568887,-0.0574071,-0.288457,0.2310499
74,0.6247101,0.41883713,"('undedicated', 'dedicated')",1.4631642,1.4552115,0.9799113,1.0000091,1.0225952,0.9580193,0.0645759
8,-0.61851466,-0.49885434,"('unaffectionate', 'affectionate')",-1.0483935,-0.68530095,0.0021938868,0.12972926,-0.5549047,-0.3514753,-0.2034294
38,0.617213,0.46887413,"('untruthful', 'truthful')",0.26052004,0.20387894,0.08224859,0.25257346,0.3199939,0.3084422,0.0115517
23,0.5892246,0.53107184,"('insincere', 'sincere')",0.86307764,0.7166451,5.759333,5.5167785,2.4038785,2.2548318,0.1490467
7,0.5698019,0.63598156,"('insensitive', 'sensitive')",0.90053993,0.7118916,0.7689574,0.8417143,0.7464331,0.7298625,0.0165706
69,0.56272346,0.681264,"('lazy', 'industrious')",-0.2662666,0.15339917,-0.8936542,-0.60507524,-0.1990658,0.0765293,-0.2755951
35,0.55333406,0.6522426,"('corrupt', 'incorrupt')",-2.0640106,-1.8221474,-0.65299946,-0.7018873,-0.7212253,-0.6239307,-0.0972946
20,0.5443243,0.5679955,"('rough', 'thoughtful')",0.11768958,0.091391444,0.75190455,0.9285274,0.4713062,0.5293048,-0.0579986
67,0.5266055,0.6042592,"('doubtful', 'determined')",-0.003970191,0.014331184,-0.8369621,-0.78059644,-0.1047756,-0.054002,-0.0507736
40,-0.52362657,-0.5348504,"('stingy', 'generous')",0.8185998,0.95675236,-0.9577709,-0.94319236,-0.2209325,-0.1737635,-0.047169
65,-0.52150196,-0.49658796,"('insecure', 'secure')",0.5968253,0.22927427,0.13014893,0.043752063,0.0684908,-0.0745205,0.1430113
66,-0.51171607,-0.36741635,"('inactive', 'active')",-0.45258725,-0.28045303,1.1771039,1.1378567,0.0709335,0.1633291,-0.0923956
85,0.5100738,0.37010428,"('insignificant', 'prestigious')",-0.4261033,-0.17007795,0.44223282,0.45970756,0.1754011,0.2199113,-0.0445102
32,-0.4857806,-0.6375984,"('unkind', 'kind')",0.86961335,0.7193664,1.0627414,1.0940785,0.4821914,0.3919489,0.0902425
62,0.4853465,0.47876376,"('incompetent', 'brilliant')",1.9290121,1.9281613,0.110572666,0.36800164,0.8416437,0.9249756,-0.0833319
79,-0.48377442,-0.42059147,"('wavering', 'unwavering')",-1.5571566,-1.3816686,-0.06407897,-0.05547291,-0.70167,-0.6192443,-0.0824257
76,0.48163933,0.3748728,"('anxious', 'daring')",1.5692983,1.2750489,0.4870264,0.39263612,0.845988,0.6808526,0.1651354
3,-0.48010272,-0.51693386,"('repellent', 'pleasant')",0.78255665,0.55360335,0.58373386,0.44273007,0.2953959,0.1597999,0.135596
28,-0.46476465,-0.6476108,"('disloyal', 'loyal')",0.15513507,0.1061542,1.3555243,1.1630232,0.3486316,0.2071889,0.1414427
72,-0.44880548,-0.5526301,"('unambitious', 'ambitious')",-0.07755086,-0.176022,-0.85508084,-0.81303275,-0.4604791,-0.513895,0.0534159
71,0.44254118,0.42066938,"('diffident', 'self-confident')",0.38357866,0.46435365,0.35145006,0.44770294,0.3925233,0.444242,-0.0517187
60,0.42921352,0.3096093,"('inefficient', 'efficient')",2.8258975,2.3607278,0.35024908,0.5318734,1.2017867,1.0674036,0.1343831
75,0.42774677,0.35135728,"('meek', 'impulsive')",-0.6300927,-0.54027736,-0.34339747,-0.2641627,-0.1819144,-0.1510276,-0.0308868
42,0.40725338,0.59142786,"('unreliable', 'reliable')",0.6147327,0.6985791,-2.3765635,-2.1535518,-0.4515258,-0.2878483,-0.1636775
53,-0.4051276,-0.36576408,"('uncreative', 'creative')",0.0396478,0.23150952,1.001496,1.0129731,0.2120054,0.2929062,-0.0809008
48,-0.39482918,-0.58358413,"('unintelligent', 'intelligent')",-0.16842067,-0.44756284,0.15689288,0.1380004,-0.1354523,-0.2977155,0.1622632
54,0.3634066,0.33242434,"('incapable', 'capable')",-0.41756153,-0.29287207,0.71217144,0.83082694,0.2193388,0.2901264,-0.0707876
16,-0.34562063,-0.47775185,"('unpopular', 'popular')",-1.1215576,-1.1209091,0.4555933,0.34142777,-0.337195,-0.4190777,0.0818827
26,0.33715245,0.23234114,"('hardhearted', 'benevolent')",1.375208,1.5115726,1.7009594,1.7410285,1.1377734,1.1616475,-0.0238741
15,0.3354076,0.111003056,"('boring', 'funny')",-0.32288742,-0.38530663,-0.1194235,-0.049446583,-0.0356344,-0.1079167,0.0722823
58,0.32989258,0.046802603,"('undiscriminating', 'discriminating')",0.82042915,0.7824518,0.47871336,0.545844,0.5430117,0.4583662,0.0846455
50,0.32307404,0.43603808,"('clumsy', 'skillful')",-0.6259646,-0.48284903,-0.06463393,0.15025166,-0.1225082,0.0344802,-0.1569884
34,0.31979302,0.23169002,"('mean', 'honorable')",0.76852256,0.708444,6.209364,6.057557,2.4325598,2.3325637,0.0999961
9,-0.31900775,-0.3003053,"('unaffectionate', 'caring')",-0.024052521,0.14891098,0.947436,1.0311309,0.2014586,0.2932455,-0.0917869
12,0.30633608,0.3960772,"('unsupportive', 'supportive')",1.3026998,1.4182755,-1.4002479,-1.1787419,0.069596,0.2118702,-0.1422742
22,0.3050514,0.22199784,"('untrustworthy', 'trustworthy')",0.8388261,0.61777365,-0.97324437,-0.91965663,0.0568777,-0.0266284,0.0835061
21,0.30258816,0.2724343,"('immoral', 'moral')",1.5601045,1.2769216,-0.7374934,-0.65532744,0.3750664,0.2980095,0.0770569
80,0.29606873,0.2509631,"('dominated', 'dominating')",1.4041303,1.0809318,-0.80211294,-0.8031505,0.2993621,0.1762481,0.123114
19,0.27869967,0.5080342,"('inhospitable', 'hospitable')",-0.9478878,-0.68938255,-0.39282876,-0.2510233,-0.3540057,-0.1441239,-0.2098818
25,-0.26705977,-0.13466936,"('egoistic', 'altruistic')",-0.020744883,0.42421025,0.8936863,0.97578245,0.2019605,0.4217745,-0.219814
17,-0.24248913,-0.14185607,"('nasty', 'nice')",-0.62912583,-0.5177511,-0.7252921,-0.6757969,-0.5323023,-0.4451347,-0.0871676
63,0.23804595,0.16531067,"('unperceptive', 'insightful')",1.7677941,1.815975,1.1807674,1.4555217,1.0622025,1.1456024,-0.0833999
55,-0.22947823,-0.33760658,"('incompetent', 'clever')",1.6045098,1.3453187,0.24468008,0.12515698,0.5399039,0.377623,0.1622809
84,0.22860272,0.45762482,"('inferior', 'superior')",-0.90609926,-0.655758,0.2921733,0.5766886,-0.1284411,0.1261851,-0.2546262
47,0.20944558,0.18360206,"('stupid', 'smart')",0.51717067,0.55804205,4.744984,4.6854324,1.8238668,1.8090254,0.0148414
24,0.20231915,0.09097816,"('dishonest', 'honest')",0.33783472,0.13635224,0.9228227,0.824583,0.4876589,0.3506378,0.1370211
46,0.18576048,-0.06446251,"('uncompetitive', 'competitive')",2.01152,1.8052434,0.007709332,0.117565036,0.7349966,0.6194486,0.115548
1,-0.1834265,-0.26690716,"('unfriendly', 'friendly')",-0.5877811,-0.4159663,1.3730961,1.5004371,0.2006295,0.2725212,-0.0718917
59,-0.1647635,-0.042523794,"('foolish', 'wise')",-1.0976341,-0.8095841,-0.4747658,-0.33380425,-0.5790544,-0.395304,-0.1837504
4,0.16060933,-0.029073384,"('disliked', 'liked')",-0.11835568,-0.07245718,-5.695175,-5.5375743,-1.8843072,-1.8797016,-0.0046056
44,-0.15688185,-0.16304128,"('prejudiced', 'unprejudiced')",-0.22854324,-0.38276383,-1.2374651,-1.2303356,-0.5409634,-0.5920469,0.0510835
77,0.15558301,0.013195967,"('unmotivated', 'motivated')",0.47018653,0.38184348,-1.0228137,-0.85948,-0.132348,-0.1548135,0.0224655
45,0.12625846,0.089462586,"('incompetent', 'competent')",1.3737998,1.2901859,-0.21036431,-0.08335805,0.429898,0.4320968,-0.0021988
83,0.083174154,-0.039668374,"('powerless', 'powerful')",-0.10199495,-0.12751372,-0.83622813,-0.7842431,-0.2850163,-0.3171417,0.0321254
41,-0.0813081,0.018085565,"('unforgiving', 'forgiving')",0.2079015,0.3635881,0.12634738,0.20173478,0.0843136,0.1944695,-0.1101559
11,0.07977225,-0.053880338,"('unhelpful', 'helpful')",1.3710876,1.1159734,2.359664,2.4748619,1.2701746,1.178985,0.0911896
14,-0.06407177,-0.10421728,"('antisocial', 'social')",1.801234,1.6109825,-0.5659279,-0.5642471,0.3904115,0.3141727,0.0762388
70,0.060087517,0.16369772,"('lethargic', 'energetic')",1.4066839,1.2779069,0.86859006,0.89089495,0.7784538,0.7774998,0.000954
64,-0.0560546,-0.16048175,"('shy', 'confident')",1.2200096,1.0527605,-5.8510284,-5.5796466,-1.5623579,-1.562456,9.81e-05
51,-0.052943558,-0.35626474,"('uneducated', 'educated')",0.99081236,0.61536145,0.9026953,0.64877236,0.6135214,0.302623,0.3108984
81,-0.050086856,-0.052899543,"('submissive', 'aggressive')",1.5006733,1.0912824,-0.06443274,-0.103303365,0.4620512,0.3116931,0.1503581
88,-0.020678995,-0.35033795,"('low', 'eminent')",0.44830725,0.22111781,0.2676732,0.25044242,0.2317671,0.0404074,0.1913597
82,-0.013904174,-0.0985739,"('poor', 'rich')",0.34139493,0.2571591,5.9173126,5.579276,2.0816011,1.9126204,0.1689807
61,-0.010358326,0.07075856,"('illogical', 'logical')",-0.08168557,-0.16010882,0.2633114,0.31691164,0.0570892,0.0758538,-0.0187646
