,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,male-female
19,0.6377298,0.4670049,"('inhospitable', 'hospitable')",-0.8091466,-0.86652714,0.12337037,-0.00922527,-0.0160155,-0.1362492,0.1202337
60,-0.54459786,0.024174532,"('inefficient', 'efficient')",1.674871,2.0469527,-0.3977515,0.1493265,0.2441739,0.7401512,-0.4959773
4,-0.516682,-0.45644575,"('disliked', 'liked')",0.3662129,0.13824171,-6.690866,-6.9734044,-2.2804451,-2.4305361,0.150091
47,-0.50221586,-0.44851682,"('stupid', 'smart')",0.23951815,0.47595128,5.07697,5.4538717,1.6047575,1.827102,-0.2223445
88,0.48838833,0.21954645,"('low', 'eminent')",0.020161644,-0.12222691,0.24832684,0.13103895,0.2522923,0.0761195,0.1761728
51,0.4782237,0.58144784,"('uneducated', 'educated')",-0.056484386,-0.09296961,0.5802263,0.46857995,0.3339885,0.3190194,0.0149691
86,0.4629384,0.5322513,"('uninfluential', 'influential')",0.8602596,0.56412816,-0.13765007,-0.2923614,0.3951826,0.268006,0.1271766
69,0.4520926,0.11760369,"('lazy', 'industrious')",0.5388665,0.38256195,-0.35736996,-0.6614646,0.2111964,-0.0537663,0.2649627
77,0.43798435,0.45043412,"('unmotivated', 'motivated')",0.7746558,0.68284273,-1.1432533,-1.0455981,0.0231289,0.0292262,-0.0060973
41,-0.3864625,-0.128904,"('unforgiving', 'forgiving')",-0.5933215,-0.7353908,-0.17417216,-0.37431648,-0.3846521,-0.4128704,0.0282183
78,0.38337654,0.3838074,"('nonresilient', 'resilient')",0.35274088,0.3846296,0.1602744,0.0862481,0.2987973,0.284895,0.0139023
30,0.3622528,0.6494271,"('intolerant', 'tolerant')",0.9565538,1.0195235,0.77952766,0.922112,0.6994448,0.8636875,-0.1642427
61,0.3449713,0.2794508,"('illogical', 'logical')",1.096489,0.9740851,0.06750544,-0.008652274,0.5029886,0.4149612,0.0880274
62,-0.33265233,0.23392844,"('incompetent', 'brilliant')",0.6382794,0.90164405,-0.28294456,0.29943502,0.0075608,0.4783358,-0.470775
48,-0.32141197,-0.22783127,"('unintelligent', 'intelligent')",1.3023274,1.3449005,0.19240963,0.11604914,0.3911084,0.4110395,-0.0199311
70,0.31934062,0.717381,"('lethargic', 'energetic')",0.60547787,0.76456434,0.6070465,0.9158286,0.5106217,0.7992579,-0.2886362
56,-0.28649572,0.22822167,"('impractical', 'practical')",0.6460223,0.9346099,-0.9919531,-0.5347742,-0.2108088,0.2093525,-0.4201613
64,-0.28248554,-0.18851887,"('shy', 'confident')",0.7319044,0.71197397,-6.735119,-6.770733,-2.0952333,-2.0824259,-0.0128074
67,0.27864757,0.26515153,"('doubtful', 'determined')",-0.64723665,-0.5266099,-0.84944326,-0.64480156,-0.4060108,-0.3020866,-0.1039242
21,0.2584303,0.53434753,"('immoral', 'moral')",1.2412431,1.384175,-0.772787,-0.6296475,0.2422955,0.429625,-0.1873295
2,0.25734258,0.4217696,"('unlikable', 'likable')",0.99932754,0.9709273,0.27395406,0.38689035,0.5102081,0.5931958,-0.0829877
15,0.25324255,-0.043343715,"('boring', 'funny')",-0.33732736,-0.50346833,0.31379175,0.17773925,0.076569,-0.1230243,0.1995933
20,-0.25125492,-0.147685,"('rough', 'thoughtful')",-0.1743138,0.025500756,0.9076945,0.8091509,0.1607086,0.2289889,-0.0682803
36,0.23834771,-0.32802325,"('hostile', 'amicable')",-0.69221073,-1.2230327,0.293918,-0.25036317,-0.053315,-0.600473,0.547158
87,0.23589909,0.10676281,"('unsuccessful', 'successful')",0.12883162,0.0091432035,0.683415,0.5564073,0.3493819,0.2241044,0.1252775
83,0.22847651,0.12947616,"('powerless', 'powerful')",0.93792534,0.95855933,-1.2137218,-1.1585109,-0.0157733,-0.0234918,0.0077185
42,-0.22426894,0.04974725,"('unreliable', 'reliable')",-0.23264325,-0.15887268,-3.044526,-2.8515828,-1.1671461,-0.9869027,-0.1802434
43,-0.22341767,0.06537838,"('irresponsible', 'responsible')",0.8505442,1.0714079,0.16291404,0.482444,0.2633469,0.5397434,-0.2763965
76,-0.16680944,0.032771483,"('anxious', 'daring')",0.13225521,0.34521687,0.0027829073,0.30305642,-0.0105904,0.2270149,-0.2376053
38,0.1261548,0.18818289,"('untruthful', 'truthful')",0.47647473,0.27941212,-0.3468065,-0.11873625,0.0852743,0.1162863,-0.031012
57,0.12019664,0.06770963,"('unimaginative', 'imaginative')",0.98986113,0.7956912,-2.5448003,-2.7187097,-0.4782475,-0.6184363,0.1401888
11,-0.11448437,0.097564995,"('unhelpful', 'helpful')",0.4813894,0.73546636,1.5408771,1.920728,0.6359274,0.9179198,-0.2819924
34,0.06433913,-0.12195165,"('mean', 'honorable')",0.4148456,0.5008453,5.8038387,6.0183983,2.0943411,2.1324307,-0.0380896
28,-0.047091223,-0.05176739,"('disloyal', 'loyal')",-0.16948839,-0.2445718,0.56886786,0.6957821,0.1174294,0.1331476,-0.0157182
58,-0.046315514,-0.2103705,"('undiscriminating', 'discriminating')",1.2289087,0.8276606,0.23252589,0.045487225,0.4717063,0.2209258,0.2507805
18,0.042940393,0.15242296,"('disagreeable', 'welcoming')",-0.85593116,-0.8991301,-0.41436675,-0.50770724,-0.4091192,-0.4181381,0.0090189
52,0.03480629,-0.37049347,"('irrational', 'rational')",-0.19899687,-0.64635265,0.042060763,-0.18550898,-0.0407099,-0.400785,0.3600751
23,0.0227636,0.3235622,"('insincere', 'sincere')",0.28528166,0.37993157,5.7337403,6.196285,2.0139286,2.2999261,-0.2859975
13,0.020721067,0.27922764,"('impolite', 'polite')",-0.0773044,0.12811527,-0.49304658,-0.367357,-0.18321,0.0133286,-0.1965386
46,0.011764821,0.22569118,"('uncompetitive', 'competitive')",0.32600978,0.41979176,-0.9577714,-0.8825419,-0.2066656,-0.0790196,-0.127646
10,0.011341894,0.29374596,"('unsympathetic', 'sympathetic')",-0.3562935,-0.41700393,-0.39714712,-0.27135372,-0.2473662,-0.1315372,-0.115829
31,0.010347666,-0.11035294,"('evil', 'good')",-1.195615,-1.4627934,-0.7763879,-1.0795575,-0.653885,-0.8842346,0.2303496
35,0.007917237,-0.32937673,"('corrupt', 'incorrupt')",-0.85950375,-1.0009038,-0.11116709,-0.38173935,-0.3209179,-0.5706733,0.2497554
