,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
11,-1.118638,-1.1065598,"('unhelpful', 'helpful')",-0.84545213,-0.82708365,-0.56085026,-0.4737432,2.0443077,1.953549,-0.1201582,-0.1134594,-0.0066988
58,-1.1079328,-0.95703363,"('undiscriminating', 'discriminating')",0.2239536,0.3859222,0.6083078,0.7530516,0.053574003,0.03962781,-0.0555244,0.055392,-0.1109164
65,-1.1000057,-1.2909956,"('insecure', 'secure')",-1.1125215,-1.1997521,-0.24034011,-0.3616114,-0.8405906,-1.0265998,-0.8233645,-0.9697397,0.1463752
2,1.0864148,1.0828505,"('unlikable', 'likable')",1.5982116,1.5205139,1.8736143,1.8025321,0.79273987,0.7749518,1.3377452,1.2952121,0.0425331
63,-1.0858234,-0.9531554,"('unperceptive', 'insightful')",-0.33718777,-0.28591505,-0.53172857,-0.40558684,0.8866794,0.77234596,-0.2670151,-0.2180778,-0.0489373
23,-1.0732447,-1.2347292,"('insincere', 'sincere')",-0.4779575,-0.43455413,-0.7371178,-0.8505511,6.2926025,6.095543,1.0010706,0.8939271,0.1071435
64,-1.0715308,-1.2077583,"('shy', 'confident')",-1.0129414,-1.1598898,-0.19905198,-0.30616984,-7.3789773,-7.431447,-2.4156253,-2.5263162,0.1106909
5,1.0497795,1.0059975,"('distant', 'outgoing')",1.8125365,1.7006823,-0.35492736,-0.45712292,-0.11665021,0.06362057,0.5976847,0.5782944,0.0193903
21,-1.0410779,-1.1930835,"('immoral', 'moral')",-0.8796814,-0.8129749,-0.31638876,-0.5625924,-1.25695,-1.4001873,-0.8735245,-0.9922095,0.118685
81,-1.0356535,-1.3621738,"('submissive', 'aggressive')",-1.6080017,-1.7813463,-0.73431367,-1.2117409,-1.3281769,-1.7039852,-1.1765364,-1.5148115,0.3382751
6,1.0104511,1.0288701,"('distant', 'open')",1.7526087,1.6871163,-0.39550492,-0.4059509,0.7863186,0.96682155,0.7884683,0.8192142,-0.0307459
7,-0.991865,-0.8302306,"('insensitive', 'sensitive')",-0.77932817,-0.54677856,-1.3038957,-1.0868403,0.8781283,0.7520066,-0.5492402,-0.4279608,-0.1212794
87,0.96945685,1.0792203,"('unsuccessful', 'successful')",1.2642808,1.1141001,1.0458246,1.0711032,0.75285345,0.7939093,1.008104,1.0145831,-0.0064791
40,-0.96923774,-0.794749,"('stingy', 'generous')",0.07385186,0.21889544,-0.45879,-0.42408425,-1.7455,-1.7586385,-0.7749189,-0.6896441,-0.0852748
78,-0.9685209,-0.785006,"('nonresilient', 'resilient')",-0.76211053,-0.6319922,-0.36876738,-0.2912459,0.3139273,0.23697874,-0.4463678,-0.3678163,-0.0785515
88,-0.95373476,-0.855201,"('low', 'eminent')",-0.998026,-0.9031678,-0.7195564,-0.4921263,0.31590068,0.30896232,-0.5888541,-0.4853832,-0.1034709
51,-0.95181525,-0.8161098,"('uneducated', 'educated')",-0.74643445,-0.6452669,-0.19478592,-0.19736677,0.32821673,0.27606562,-0.3912047,-0.3456694,-0.0455353
66,0.8910981,0.84843343,"('inactive', 'active')",-0.035214417,-0.14676751,0.10553155,0.09278625,1.2675855,1.2586617,0.5572502,0.5132785,0.0439717
44,0.89003897,0.7730356,"('prejudiced', 'unprejudiced')",-0.4607651,-0.46207407,0.03504215,-0.11824378,-1.5510696,-1.4851124,-0.2716884,-0.3230987,0.0514103
79,0.8721623,0.8754713,"('wavering', 'unwavering')",-0.031184122,-0.040513158,-0.6287607,-0.6315682,0.26153076,0.3261282,0.1184371,0.1323795,-0.0139424
8,0.82959753,0.9897092,"('unaffectionate', 'affectionate')",1.1411891,1.1699976,-0.9045657,-0.68111205,1.4421585,1.5525202,0.6270949,0.7577788,-0.1306839
15,0.8231767,0.90019995,"('boring', 'funny')",1.8066994,1.7109721,0.8098602,0.9116935,0.4569426,0.50393397,0.9741697,1.0066999,-0.0325302
83,-0.753161,-0.7718836,"('powerless', 'powerful')",-0.10368972,-0.15837355,-1.286798,-1.3261244,-1.3536401,-1.3798132,-0.8743222,-0.9090487,0.0347265
25,0.7506304,0.9416304,"('egoistic', 'altruistic')",1.4411356,1.5654683,1.2776549,1.3184224,1.7803379,1.9503511,1.3124397,1.4439681,-0.1315284
14,-0.73474705,-0.65008456,"('antisocial', 'social')",0.026243767,0.07687779,0.8707522,0.97549874,-0.8584753,-1.0418987,-0.1740566,-0.1599017,-0.0141549
19,0.7231369,0.8949245,"('inhospitable', 'hospitable')",1.6308504,1.655647,-0.013907563,0.18309397,0.22341697,0.3777664,0.6408741,0.777858,-0.1369839
12,-0.7228786,-0.4417354,"('unsupportive', 'supportive')",0.6080381,0.81078255,-1.0542786,-0.9747441,-2.0534995,-2.0129213,-0.8056546,-0.6546546,-0.151
82,-0.7050001,-0.7374287,"('poor', 'rich')",-1.5945537,-1.4984974,0.41091442,0.6168815,6.9552355,6.808533,1.266649,1.2973721,-0.0307231
85,0.647648,0.8322506,"('insignificant', 'prestigious')",1.3187492,1.39889,0.21529919,0.36329544,1.1640929,1.4922882,0.8364474,1.0216811,-0.1852337
62,-0.61986583,-0.6186558,"('incompetent', 'brilliant')",-0.2805823,-0.26611453,-0.24928702,-0.44696847,-0.012437243,-0.17407918,-0.2905431,-0.3764545,0.0859114
56,-0.59567714,-0.8034284,"('impractical', 'practical')",-0.011865836,0.006053649,0.4116122,0.20523782,-0.4940359,-0.7157021,-0.1724917,-0.3269598,0.1544681
71,0.57613146,0.8397263,"('diffident', 'self-confident')",1.6947258,1.7650968,-0.25649515,-0.28120142,0.1738077,0.26982558,0.5470424,0.6483618,-0.1013194
73,0.57533103,0.64509225,"('helpless', 'self-reliant')",1.203079,1.2742686,1.0453432,1.0571841,-3.510673,-3.3454754,-0.17173,-0.0922326,-0.0794974
33,0.5735032,0.623862,"('wrong', 'right')",0.90740633,0.85724723,-0.08164171,-0.23304345,-0.361743,-0.28241384,0.2593812,0.241413,0.0179682
54,0.5597808,0.5620659,"('incapable', 'capable')",1.4805225,1.4344658,-0.41432226,-0.40556738,1.3950485,1.443376,0.7552574,0.7585851,-0.0033277
28,-0.5508773,-0.45013857,"('disloyal', 'loyal')",0.030261777,0.1623662,-0.78837955,-0.7775417,1.2227665,1.1151897,-0.0215571,0.0124689,-0.034026
75,0.54564553,0.5316589,"('meek', 'impulsive')",-0.8707752,-0.9278792,-0.30536658,-0.51170725,-0.31556603,-0.2917527,-0.2365156,-0.2999201,0.0634045
29,-0.53513694,-0.6058106,"('unfair', 'fair')",-0.17125681,-0.11185859,-0.53317857,-0.48034298,-0.7405466,-0.75632083,-0.4950297,-0.4885832,-0.0064465
27,-0.5309894,-0.39599884,"('hardhearted', 'softhearted')",0.49835354,0.6355391,-0.65293205,-0.35320127,1.367113,1.3656974,0.1703863,0.3130091,-0.1426228
39,0.4960837,0.5446623,"('exploitative', 'cooperative')",1.8154591,1.780033,1.3543395,1.5104786,0.17757475,0.19311328,0.9608642,1.0070719,-0.0462077
50,0.48286614,0.7272033,"('clumsy', 'skillful')",-0.088081256,0.1132171,-0.016204529,0.12939309,0.4795558,0.50508255,0.214534,0.368724,-0.15419
61,-0.48063517,-0.5075221,"('illogical', 'logical')",1.0656152,1.0006225,-0.67779744,-0.7481293,-0.0033004247,-0.08190538,-0.0240295,-0.0842336,0.0602041
47,-0.43736887,-0.5317925,"('stupid', 'smart')",0.008053051,0.051994823,0.62976843,0.60490894,5.560908,5.426916,1.4403402,1.3880068,0.0523334
20,-0.41609907,-0.4273869,"('rough', 'thoughtful')",0.53672594,0.5110965,0.32203057,0.40961435,0.37295473,0.38345766,0.203903,0.2191954,-0.0152924
52,0.3412723,0.3064339,"('irrational', 'rational')",1.7444285,1.6052852,-0.1902651,-0.28422582,0.6286954,0.84320927,0.6310328,0.6176757,0.0133571
49,-0.32919914,-0.034063656,"('unable', 'able')",-0.29381734,-0.22370331,-0.9854398,-0.7420244,-0.70751685,-0.67133105,-0.5789933,-0.4177806,-0.1612127
18,-0.32342777,0.07430756,"('disagreeable', 'welcoming')",0.057035685,0.2584777,-0.5291752,-0.3143816,-0.3451251,-0.16830249,-0.2851731,-0.0374747,-0.2476984
74,-0.293278,-0.17414477,"('undedicated', 'dedicated')",1.3242223,1.5308558,0.4159519,0.56178457,0.33498278,0.3289451,0.4454698,0.5618602,-0.1163904
80,-0.28914165,-0.24573484,"('dominated', 'dominating')",-0.9490589,-0.9882517,-0.49656132,-0.5496881,-1.5394672,-1.6474651,-0.8185573,-0.8577849,0.0392276
13,-0.24282828,-0.28595465,"('impolite', 'polite')",-0.9202075,-0.96504164,-0.5576281,-0.5910679,-0.4728483,-0.6419425,-0.548378,-0.6210017,0.0726237
59,-0.23819691,-0.2217349,"('foolish', 'wise')",1.7034411,1.6479082,0.13429543,0.20711519,0.7156911,0.88162726,0.5788077,0.6287289,-0.0499212
17,0.23024064,0.35800982,"('nasty', 'nice')",-0.14449239,-0.06916647,-0.36480412,-0.1840326,-1.2010564,-0.9851103,-0.370028,-0.2200749,-0.1499531
32,0.22571586,0.13092616,"('unkind', 'kind')",-0.374079,-0.26675794,0.13460317,0.19173025,1.0572983,0.86439276,0.2608846,0.2300728,0.0308118
42,-0.21926083,-0.1725108,"('unreliable', 'reliable')",0.24909103,0.2974779,0.11446777,0.15246446,-3.4119523,-3.3906326,-0.8169135,-0.7783003,-0.0386132
31,0.19724981,0.35722333,"('evil', 'good')",1.0212014,1.1353061,0.3485524,0.45386168,-0.79672843,-0.6002711,0.1925688,0.33653,-0.1439612
67,-0.18282115,-0.22716296,"('doubtful', 'determined')",0.1679573,0.0587255,0.4577134,0.22623806,-0.6370682,-0.6734326,-0.0485547,-0.153908,0.1053533
37,-0.1684262,-0.13736011,"('fake', 'genuine')",-0.25553575,-0.15799724,-0.99221426,-0.8646411,0.20583487,0.24241303,-0.3025853,-0.2293963,-0.073189
26,-0.16375932,0.22322834,"('hardhearted', 'benevolent')",2.3624854,2.462388,1.5041205,1.949146,1.5482874,1.6685674,1.3127835,1.5758326,-0.2630491
34,-0.15179352,-0.16853654,"('mean', 'honorable')",-0.39107472,-0.343037,-0.048122298,0.08204256,6.1725664,6.2341127,1.395394,1.4511454,-0.0557514
9,0.14912038,0.17467621,"('unaffectionate', 'caring')",1.3447012,1.3149937,-0.76440465,-0.73656994,1.9723966,2.0021834,0.6754534,0.6888208,-0.0133674
76,-0.1247609,-0.34341732,"('anxious', 'daring')",-0.64507157,-0.76012695,0.42095727,0.113861516,-0.63030225,-0.84033173,-0.2447944,-0.4575036,0.2127092
4,-0.12022854,0.12249736,"('disliked', 'liked')",0.2288964,0.32350624,0.23606841,0.23563123,-7.036206,-6.906463,-1.6728674,-1.5562071,-0.1166603
84,-0.09699209,-0.21364932,"('inferior', 'superior')",0.24423613,0.13124299,0.4528138,0.26188675,0.4137081,0.43179548,0.2534415,0.152819,0.1006225
41,-0.07577583,-0.048392087,"('unforgiving', 'forgiving')",0.27024725,0.3639901,0.21766433,0.22677116,0.03286808,-0.08191647,0.111251,0.1151132,-0.0038622
16,-0.061407313,-0.006850779,"('unpopular', 'popular')",-0.51650095,-0.44443625,-0.04089022,-0.03214863,1.0144116,1.0366918,0.0989033,0.138314,-0.0394107
38,-0.014804855,-0.0644795,"('untruthful', 'truthful')",-0.03351716,-0.01528902,-0.8155164,-0.95793796,0.26523083,0.2685231,-0.1496519,-0.1922958,0.0426439
