,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,male-female
29,-0.2120501,-0.18797517,"('unfair', 'fair')",0.035383135,0.02317403,-0.774649,-0.5934608,-0.3171053,-0.252754,-0.0643513
32,0.20600118,-0.020381708,"('unkind', 'kind')",-0.82342327,-1.0607656,0.8649277,0.6963018,0.0825019,-0.1282818,0.2107837
45,-0.18810593,-0.17856026,"('incompetent', 'competent')",-0.9446469,-0.970588,0.29426062,0.44054383,-0.2794974,-0.2362015,-0.0432959
0,0.1835345,0.09338708,"('unsociable', 'sociable')",-0.8189682,-0.7390421,-0.27296892,-0.29513445,-0.3028009,-0.3135965,0.0107956
51,-0.17673488,-0.19642557,"('uneducated', 'educated')",0.052714437,0.26639673,0.4851608,0.44355738,0.1203801,0.1711762,-0.0507961
31,-0.16865918,0.029856583,"('evil', 'good')",0.69577366,0.71320814,-0.54225713,-0.51296425,-0.0050475,0.0767002,-0.0817477
41,0.16789867,0.19513293,"('unforgiving', 'forgiving')",-0.14535242,-0.08984447,0.3457755,0.43743408,0.1227739,0.1809075,-0.0581336
6,0.16405052,0.279038,"('distant', 'open')",-0.64192283,-0.41221464,-0.059014734,0.2046788,-0.1789623,0.0238341,-0.2027964
42,0.13349694,0.14281441,"('unreliable', 'reliable')",-0.027525336,0.058607906,-2.0254478,-2.5340502,-0.6398254,-0.7775427,0.1377173
35,0.13149837,0.086736806,"('corrupt', 'incorrupt')",0.93264556,0.85081697,-0.092178494,-0.23493576,0.3239885,0.234206,0.0897825
40,-0.13033202,0.13591753,"('stingy', 'generous')",0.20919792,0.30136165,-1.9452384,-2.0270178,-0.6221242,-0.5299129,-0.0922113
11,0.10945237,0.08580826,"('unhelpful', 'helpful')",-0.7309308,-0.7424753,0.94545597,1.2593836,0.1079925,0.2009055,-0.092913
34,0.10815947,0.08008391,"('mean', 'honorable')",-0.396577,-0.20285054,3.8958485,4.695422,1.202477,1.5242186,-0.3217416
27,0.10433705,0.19630411,"('hardhearted', 'softhearted')",-1.0618234,-0.719626,-0.26046088,0.17849533,-0.4059824,-0.1149422,-0.2910402
69,0.102246046,0.032648638,"('lazy', 'industrious')",1.6725737,2.0173626,0.41658536,0.13102217,0.7304684,0.7270111,0.0034573
10,-0.09879587,0.10280289,"('unsympathetic', 'sympathetic')",-2.828517,-2.6931255,-1.1601591,-0.85269654,-1.3624907,-1.147673,-0.2148177
53,0.09238904,0.16628216,"('uncreative', 'creative')",-0.70586747,-0.8646896,0.9416339,0.7988061,0.1093852,0.0334662,0.075919
81,0.090644166,0.21232863,"('submissive', 'aggressive')",-0.9809904,-0.8532275,-0.7734804,-0.6983554,-0.5546089,-0.4464181,-0.1081908
2,-0.07077917,-0.1327759,"('unlikable', 'likable')",1.1826291,0.94861966,0.72664076,0.42015782,0.6128302,0.4120005,0.2008297
15,-0.06298141,-0.031522296,"('boring', 'funny')",-0.5470675,-0.66509736,0.09366524,0.06585592,-0.1721279,-0.2102546,0.0381267
65,0.033418544,-0.303843,"('insecure', 'secure')",-1.2320515,-1.4957378,0.17161876,0.017036524,-0.3423381,-0.5941814,0.2518433
83,0.030244969,-0.088622145,"('powerless', 'powerful')",0.2560472,0.337907,-0.35564205,-0.43885204,-0.0231166,-0.0631891,0.0400725
23,-0.02909235,-0.24606524,"('insincere', 'sincere')",-1.9128084,-2.138952,3.9774652,4.8553677,0.6785215,0.8234502,-0.1449287
38,0.012251005,0.12357038,"('untruthful', 'truthful')",-0.69431275,-0.7299138,0.3778742,0.49113962,-0.1013958,-0.0384013,-0.0629945
