,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
0,-0.5565453,-0.85713536,"('unsociable', 'sociable')",-0.30951965,-0.38996914,0.4610426,0.42130154,-0.32419848,-0.31177533,-0.1823052,-0.2843946,0.1020894
87,0.52521944,0.3641829,"('unsuccessful', 'successful')",1.3033923,1.184665,1.5266334,1.4595523,0.9619493,0.93771595,1.0792986,0.9865291,0.0927695
33,0.5086741,0.50694805,"('wrong', 'right')",1.9670789,1.9174834,0.34869495,0.22171512,-0.58062774,-0.6948755,0.5609551,0.4878178,0.0731373
4,-0.505409,-0.18159091,"('disliked', 'liked')",0.4473979,0.6941545,-0.16894361,-0.04767753,-6.4239516,-6.231088,-1.6627266,-1.4415505,-0.2211761
7,0.49012312,0.18498522,"('insensitive', 'sensitive')",-0.0402421,-0.24017209,0.42821908,0.23162505,1.1265756,1.2531557,0.5011689,0.3573985,0.1437704
84,0.48324722,0.52531314,"('inferior', 'superior')",0.5745484,0.62756836,0.5877282,0.48946017,0.8419709,0.76268965,0.6218737,0.6012578,0.0206159
68,-0.47520512,-0.6063483,"('dependent', 'independent')",-1.6506382,-1.5769843,0.20210351,0.1897105,-0.3002908,-0.31992438,-0.5560076,-0.5783866,0.022379
23,-0.46292326,-0.54123807,"('insincere', 'sincere')",-0.22898167,-0.24622136,-0.12510021,-0.21148741,6.04486,6.2083545,1.3069637,1.302352,0.0046117
5,-0.45710638,-0.19533555,"('distant', 'outgoing')",1.1717441,1.3213055,-0.83124036,-0.7366633,-0.2927975,-0.26186728,-0.10235,0.0318599,-0.1342099
63,-0.44977245,-0.4127543,"('unperceptive', 'insightful')",1.1435574,0.97329986,2.2175932,2.110885,1.529216,1.5892172,1.1101485,1.0651619,0.0449866
22,-0.43469682,-0.36475366,"('untrustworthy', 'trustworthy')",-0.7829881,-0.7789256,0.64691484,0.64948237,-1.0054541,-0.73994076,-0.394056,-0.3085344,-0.0855216
78,0.41668153,0.34072283,"('nonresilient', 'resilient')",1.3592207,1.3226676,2.435525,2.498414,0.87428284,0.8373907,1.2714275,1.2497988,0.0216287
18,-0.4071244,-0.34504634,"('disagreeable', 'welcoming')",-0.24444798,-0.32709587,-0.5250082,-0.70344293,-0.5052925,-0.5356546,-0.4204683,-0.4778099,0.0573416
82,-0.40304238,-0.4189008,"('poor', 'rich')",-0.8059447,-0.8034761,-0.48009416,-0.52112824,6.2793803,6.4902673,1.1475748,1.1866906,-0.0391158
54,-0.3836852,-0.55289423,"('incapable', 'capable')",1.3206629,1.1393555,0.41265088,0.1772658,0.9563113,0.9459838,0.5764849,0.4274277,0.1490572
76,-0.37809083,-0.49170005,"('anxious', 'daring')",-0.82620126,-1.0105422,0.8556962,0.63246244,0.37463954,0.4503478,0.0065109,-0.104858,0.1113689
83,-0.36832875,-0.24843383,"('powerless', 'powerful')",1.2193772,1.2145667,0.30344948,0.35277605,-0.8460208,-0.8387927,0.0771193,0.1200291,-0.0429098
67,0.34806973,0.2907644,"('doubtful', 'determined')",0.054788265,0.1873294,0.560209,0.5970763,-0.58867294,-0.53445184,0.0935985,0.1351795,-0.041581
17,-0.3450099,-0.40067574,"('nasty', 'nice')",-0.48493248,-0.35577983,-1.1971235,-1.2863538,-0.74159217,-0.7912556,-0.6921645,-0.7085162,0.0163517
9,-0.3402766,-0.41243273,"('unaffectionate', 'caring')",1.6600252,1.58894,0.38269272,0.34678745,1.1857406,1.222845,0.7220455,0.6865349,0.0355106
13,0.32974225,0.10605754,"('impolite', 'polite')",-0.28099677,-0.40541208,0.2840543,0.12688537,0.23879394,0.21000561,0.1428984,0.0093841,0.1335143
25,-0.3227633,-0.3892446,"('egoistic', 'altruistic')",0.53589773,0.585238,0.04395698,0.13381267,1.226568,1.1489089,0.3709148,0.3696787,0.0012361
70,-0.3081203,-0.292394,"('lethargic', 'energetic')",-0.75673234,-0.79605436,0.7408877,0.73505837,0.97719765,1.1829304,0.1633082,0.2073851,-0.0440769
74,0.29466164,0.27318308,"('undedicated', 'dedicated')",0.6532196,0.5520489,0.8230065,0.75871646,0.41049105,0.381738,0.5453447,0.4914216,0.0539231
8,-0.29088515,-0.32841957,"('unaffectionate', 'affectionate')",0.9061321,0.85471845,-0.12683754,-0.06245027,0.32935873,0.30904335,0.204442,0.193223,0.011219
39,0.2896929,0.22082284,"('exploitative', 'cooperative')",0.74366736,0.67797554,0.9432032,0.8070798,-0.20389241,-0.21844374,0.4431677,0.3718586,0.0713091
72,-0.28083748,-0.09594563,"('unambitious', 'ambitious')",0.18681146,0.28590405,0.16985498,0.36383942,-1.1215506,-0.635179,-0.2614304,-0.0203453,-0.2410851
34,-0.25179598,-0.20247312,"('mean', 'honorable')",0.30079237,0.29564047,0.44552356,0.46210235,6.498025,6.4341736,1.7481363,1.7473608,0.0007755
80,0.25177675,0.27919915,"('dominated', 'dominating')",-0.7575514,-0.7739473,2.0200744,1.9507554,-0.9886788,-0.84664756,0.1314052,0.1523399,-0.0209347
81,-0.2464408,-0.45532012,"('submissive', 'aggressive')",-0.34098703,-0.50181067,1.5342613,1.4842046,-0.49164894,-0.26947728,0.1137961,0.0643991,0.049397
19,-0.2306062,-0.21783267,"('inhospitable', 'hospitable')",-0.07439859,-0.05172705,-1.1704395,-1.401327,-0.0573794,-0.19930688,-0.3832059,-0.4675484,0.0843425
35,0.2280151,0.3823475,"('corrupt', 'incorrupt')",0.18782662,0.3310279,-1.0429131,-0.9573399,-0.37514383,-0.5535291,-0.2505538,-0.1993734,-0.0511804
56,0.22222471,0.16730362,"('impractical', 'practical')",-0.20940657,-0.1350989,0.16212986,0.35539854,-0.09054059,0.20426083,0.0211019,0.147966,-0.1268641
71,0.20325679,0.15806341,"('diffident', 'self-confident')",2.3048856,2.2833848,0.822453,0.759308,0.80272686,0.6308584,1.0333306,0.9579036,0.075427
16,-0.1926396,-0.19503434,"('unpopular', 'popular')",0.12830168,0.18566833,0.18149292,0.13795063,0.6185605,0.49323007,0.1839289,0.1554537,0.0284752
60,-0.1856412,-0.26596412,"('inefficient', 'efficient')",-1.0243413,-1.0069504,0.77415127,0.77456164,0.071627975,0.31363705,-0.0910508,-0.046179,-0.0448718
53,-0.13665603,-0.12169464,"('uncreative', 'creative')",1.2850434,1.0699642,0.32655823,0.1295572,1.2343129,1.2324305,0.6773146,0.5775643,0.0997503
58,0.13367803,0.27360627,"('undiscriminating', 'discriminating')",1.7135423,1.518614,1.3228827,1.1320837,0.110189326,0.08304307,0.8200731,0.7518368,0.0682363
21,-0.117510885,-0.23237856,"('immoral', 'moral')",-0.018480709,-0.20600297,0.44356504,0.21485212,-0.7266064,-0.85395086,-0.1047582,-0.2693701,0.1646119
12,0.077646025,0.06652601,"('unsupportive', 'supportive')",1.322235,1.2331221,1.2913816,1.2885096,-1.5026566,-1.4742628,0.2971515,0.2784737,0.0186778
51,-0.07259853,0.07533004,"('uneducated', 'educated')",-0.49861318,-0.5185065,0.7727972,0.5946202,0.9002428,0.93600583,0.2754571,0.2718624,0.0035947
42,0.064824246,-0.1492804,"('unreliable', 'reliable')",0.97585493,0.65306795,1.5087316,1.2055254,-2.8197913,-2.751071,-0.0675951,-0.2604395,0.1928444
77,0.037443597,-0.27568537,"('unmotivated', 'motivated')",0.77409023,0.5365873,1.3476688,1.1305676,-0.9690096,-1.0006757,0.2975482,0.0976985,0.1998497
79,-0.029696222,-0.09687702,"('wavering', 'unwavering')",0.4490014,0.4070951,-0.90240616,-0.97355294,-0.006470902,-0.120117776,-0.122393,-0.1958632,0.0734702
2,-0.00499266,-0.036949314,"('unlikable', 'likable')",2.434632,2.303398,1.58762,1.3976204,0.49054122,0.5913243,1.1269503,1.0638483,0.063102
