,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,male-female
82,-0.99958223,-0.6152325,"('poor', 'rich')",0.5048334,0.74544644,5.6900535,5.804601,1.7317683,1.9782716,-0.2465033
77,-0.95496625,-0.7425994,"('unmotivated', 'motivated')",0.103187606,0.27793652,-1.0721058,-1.0001265,-0.6412948,-0.4882631,-0.1530317
28,-0.9267828,-0.85053486,"('disloyal', 'loyal')",-0.35339442,-0.3359156,0.91176766,0.9342428,-0.1228032,-0.0840692,-0.038734
42,0.9102423,0.90681493,"('unreliable', 'reliable')",1.0758377,1.1659055,-2.1959262,-2.0895512,-0.0699487,-0.0056102,-0.0643385
1,-0.90780246,-0.80550015,"('unfriendly', 'friendly')",0.4510434,0.20128457,1.3291849,1.1044519,0.2908086,0.1667454,0.1240632
70,-0.8102906,-0.7968776,"('lethargic', 'energetic')",0.65445954,0.72318465,1.1366694,1.0797414,0.3269461,0.3353495,-0.0084034
26,-0.8010498,-0.63463086,"('hardhearted', 'benevolent')",0.65772355,0.6364787,1.4569786,1.2826086,0.4378841,0.4281522,0.0097319
21,-0.7946059,-0.76305425,"('immoral', 'moral')",0.6358863,0.77323145,-0.3724794,-0.21633674,-0.1770663,-0.0687198,-0.1083465
64,-0.778631,-1.0429997,"('shy', 'confident')",-0.21626124,-0.20356064,-5.668274,-5.469032,-2.2210553,-2.2385308,0.0174755
58,-0.75644237,-0.5350105,"('undiscriminating', 'discriminating')",0.34061998,0.34419772,0.11558263,0.00968316,-0.1000799,-0.0603765,-0.0397034
39,0.753325,0.5731321,"('exploitative', 'cooperative')",1.5337121,1.3638979,0.22889356,0.21499288,0.8386436,0.7173409,0.1213027
56,0.7477533,0.84177613,"('impractical', 'practical')",1.8650627,2.0380826,0.4428551,0.6896448,1.0185571,1.1898345,-0.1712774
11,-0.7459641,-0.7525688,"('unhelpful', 'helpful')",0.45486474,0.5485243,2.234304,2.3122785,0.6477349,0.7027446,-0.0550097
51,-0.71966386,-0.5671896,"('uneducated', 'educated')",-0.09547043,-0.08582486,0.7860206,0.8433155,-0.0097046,0.0634337,-0.0731383
6,-0.7183673,-0.54051596,"('distant', 'open')",-0.5595047,-0.5890985,-0.009255927,-0.14452972,-0.4290426,-0.4247147,-0.0043279
7,-0.709051,-0.69399166,"('insensitive', 'sensitive')",0.4759727,0.5220839,0.72778046,0.6800717,0.1649007,0.169388,-0.0044873
65,-0.6952279,-1.0063406,"('insecure', 'secure')",0.41253692,0.33569735,0.012107763,-0.028433582,-0.0901944,-0.2330256,0.1428312
34,-0.64077044,-0.42272788,"('mean', 'honorable')",0.07063278,0.18033591,6.011501,5.972865,1.8137878,1.9101577,-0.0963699
45,-0.63582957,-0.59071064,"('incompetent', 'competent')",0.19290704,0.22418517,-0.13637209,-0.26477695,-0.1930982,-0.2104341,0.0173359
44,0.61066264,0.42073977,"('prejudiced', 'unprejudiced')",0.23984988,0.2486755,-1.2313542,-1.0938567,-0.1269472,-0.1414805,0.0145333
71,0.5843311,0.5370407,"('diffident', 'self-confident')",2.3968863,2.3304493,0.6536704,0.65744025,1.2116292,1.1749767,0.0366525
67,0.56766605,0.65442294,"('doubtful', 'determined')",0.14088088,0.27446818,-0.3749455,-0.13710946,0.1112005,0.2639272,-0.1527267
60,-0.56455535,-0.51408863,"('inefficient', 'efficient')",1.7659209,1.865557,0.51276684,0.66419375,0.5713774,0.6718874,-0.10051
4,0.5326852,0.6894455,"('disliked', 'liked')",-0.23319513,-0.12880526,-5.600927,-5.4193325,-1.7671456,-1.6195641,-0.1475815
83,-0.52707595,-0.26905102,"('powerless', 'powerful')",0.48891556,0.6656984,-0.70767975,-0.58546036,-0.2486134,-0.0629377,-0.1856757
17,0.50361,0.638827,"('nasty', 'nice')",-0.8894251,-0.82084614,-1.0034312,-0.88845825,-0.4630821,-0.3568258,-0.1062563
12,-0.50192237,-0.4914343,"('unsupportive', 'supportive')",0.74402,0.7977069,-1.1015546,-1.1484914,-0.2864857,-0.2807396,-0.0057461
23,-0.4918782,-0.47846547,"('insincere', 'sincere')",0.9063787,0.96937686,5.300956,5.2852783,1.905152,1.9253966,-0.0202446
25,-0.48457843,-0.46047032,"('egoistic', 'altruistic')",-0.56501627,-0.54007,0.98834616,0.95948744,-0.0204162,-0.0136843,-0.0067319
68,-0.47791016,-0.4388245,"('dependent', 'independent')",-0.42076772,-0.3942496,-0.3265344,-0.23504394,-0.4084041,-0.3560394,-0.0523647
61,-0.46576735,-0.49194038,"('illogical', 'logical')",-0.41398367,-0.46319038,-0.02381792,-0.12020558,-0.3011896,-0.3584454,0.0572558
78,-0.46255097,-0.4600188,"('nonresilient', 'resilient')",0.9201225,0.9409851,0.8154136,0.74571973,0.4243284,0.4088953,0.0154331
32,-0.44641834,-0.4396012,"('unkind', 'kind')",0.821,0.8027272,0.92893517,0.871962,0.4345056,0.411696,0.0228096
35,0.4428317,0.4743089,"('corrupt', 'incorrupt')",-2.2370331,-2.1858861,-0.9577334,-1.0043105,-0.9173116,-0.9052958,-0.0120158
24,-0.4264624,-0.6629934,"('dishonest', 'honest')",-0.57372415,-0.6980566,0.3929824,0.35522252,-0.2024014,-0.3352758,0.1328744
85,0.42006716,0.81839514,"('insignificant', 'prestigious')",-0.13388382,-0.13148683,0.3677119,0.31978598,0.2179651,0.3355648,-0.1175997
18,-0.4188846,-0.114886306,"('disagreeable', 'welcoming')",-0.6956792,-0.5385699,-0.51955754,-0.3709249,-0.5447071,-0.3414604,-0.2032467
47,-0.41562825,-0.3096624,"('stupid', 'smart')",1.0788395,1.1062614,4.9556885,4.9321365,1.8729666,1.9095785,-0.0366119
80,-0.4002963,-0.6165053,"('dominated', 'dominating')",0.6996941,0.58461595,-1.0099804,-1.0008234,-0.2368609,-0.3442376,0.1073767
31,-0.38449714,-0.29512545,"('evil', 'good')",-1.7444277,-1.8637662,-1.529619,-1.7177835,-1.2195146,-1.292225,0.0727104
87,0.38177362,0.06754288,"('unsuccessful', 'successful')",1.5768946,1.5865777,0.8101429,0.8866593,0.9229371,0.8469266,0.0760105
38,-0.3695227,-0.24186295,"('untruthful', 'truthful')",-0.52760756,-0.47743243,-0.05686496,0.1529607,-0.3179984,-0.1887782,-0.1292202
37,-0.36221656,-0.37907144,"('fake', 'genuine')",-0.10819803,-0.19288242,0.20974524,0.13778564,-0.0868898,-0.1447227,0.0578329
74,0.3525412,0.44151312,"('undedicated', 'dedicated')",0.8035279,0.8825011,0.71189475,0.7268651,0.6226546,0.6836264,-0.0609718
2,0.3406949,0.47568274,"('unlikable', 'likable')",0.38216606,0.5072601,0.7041074,0.8892245,0.4756561,0.6240558,-0.1483997
22,-0.30859986,-0.52206016,"('untrustworthy', 'trustworthy')",0.37516767,0.16464767,-0.75242054,-0.9214064,-0.2286176,-0.4262729,0.1976553
36,-0.2875002,0.05926466,"('hostile', 'amicable')",-1.7888405,-1.7401222,-0.30861235,-0.54088295,-0.7949843,-0.7405802,-0.0544041
19,-0.2850748,0.039345838,"('inhospitable', 'hospitable')",-0.43303904,-0.3306323,-0.091550305,-0.01448112,-0.269888,-0.1019225,-0.1679655
63,-0.23270443,-0.2660353,"('unperceptive', 'insightful')",0.9143625,0.8087356,1.6422228,1.5319226,0.7746269,0.691541,0.0830859
41,-0.23150468,-0.036003157,"('unforgiving', 'forgiving')",-0.41573805,-0.43857652,0.06895531,-0.03595738,-0.1927625,-0.170179,-0.0225835
84,0.22239491,0.19365478,"('inferior', 'superior')",0.30295628,0.25974143,0.8737296,0.9662078,0.4663603,0.4732014,-0.0068411
27,0.20697594,0.11432804,"('hardhearted', 'softhearted')",0.253509,0.15744773,0.9395738,0.6338062,0.4666862,0.3018607,0.1648255
30,0.1800615,0.24428055,"('intolerant', 'tolerant')",1.5135247,1.6669004,1.2590418,1.4968148,0.9842093,1.1359986,-0.1517893
76,0.16323563,-0.058758005,"('anxious', 'daring')",1.108033,1.1459942,0.8037186,0.8855953,0.6916624,0.6576105,0.0340519
16,0.14804916,0.32709545,"('unpopular', 'popular')",-0.6644997,-0.4442208,0.27154505,0.42067224,-0.0816352,0.1011823,-0.1828175
52,-0.14793497,-0.16901483,"('irrational', 'rational')",-1.271251,-1.295933,-0.71053576,-0.9220708,-0.7099072,-0.7956729,0.0857657
5,-0.14112175,0.009458467,"('distant', 'outgoing')",-0.068647675,-0.009218816,-0.4526906,-0.43426162,-0.22082,-0.144674,-0.076146
75,0.11448906,0.26920065,"('meek', 'impulsive')",-1.1455841,-1.0578038,-0.70260966,-0.7226266,-0.5779016,-0.5037433,-0.0741583
55,0.10608332,0.0075451173,"('incompetent', 'clever')",0.83706707,0.85014045,0.57075197,0.49198183,0.5046341,0.4498891,0.054745
29,0.0808475,-0.10062499,"('unfair', 'fair')",-1.1083617,-1.1544974,-0.804932,-0.98380053,-0.6108154,-0.7463077,0.1354923
20,-0.07488075,0.21059853,"('rough', 'thoughtful')",0.32889012,0.42565864,0.89513344,0.813025,0.3830476,0.4830941,-0.1000465
49,0.038372323,0.11768125,"('unable', 'able')",0.41213006,0.62108743,0.02653841,0.28225306,0.1590136,0.3403406,-0.181327
79,-0.037196662,0.115355685,"('wavering', 'unwavering')",-1.2780205,-1.1751771,-0.20275824,-0.23203683,-0.5059918,-0.4306194,-0.0753724
13,-0.0365186,-0.20851672,"('impolite', 'polite')",1.0880333,0.96427345,0.055780843,0.11327696,0.3690985,0.2896779,0.0794206
62,0.035121504,-0.0009181481,"('incompetent', 'brilliant')",0.9344306,1.0830697,0.2876088,0.44818887,0.4190536,0.5101135,-0.0910599
54,-0.033069283,-0.0060530826,"('incapable', 'capable')",0.8056324,0.89817196,0.98054755,1.0841278,0.5843702,0.6587489,-0.0743787
43,-0.023090206,-0.10654519,"('irresponsible', 'responsible')",1.4807229,1.4019158,0.77788204,0.8650038,0.7451715,0.7201248,0.0250467
