,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
59,-0.80474377,-0.96929026,"('foolish', 'wise')",1.2482672,1.2238405,-1.1913743,-1.1842701,0.07137954,0.047710363,-0.1691178,-0.2205024,0.0513846
87,0.7988273,0.79431576,"('unsuccessful', 'successful')",1.153447,1.0108687,1.3707424,1.3350081,0.7694282,0.72906244,1.0231112,0.9673138,0.0557974
58,0.7846601,0.81966823,"('undiscriminating', 'discriminating')",1.3733662,1.3525819,1.1913519,1.1712033,0.15098286,0.045848213,0.8750902,0.8473254,0.0277648
86,0.7726848,0.5900765,"('uninfluential', 'influential')",-0.31536034,-0.44750673,0.8958286,0.7446699,0.4936472,0.3691794,0.4617001,0.3141048,0.1475953
41,0.73565096,0.56695867,"('unforgiving', 'forgiving')",0.8463734,0.89854753,0.88450485,0.8295095,0.06784703,0.07457651,0.633594,0.5923981,0.0411959
48,0.6994055,0.5839628,"('unintelligent', 'intelligent')",-1.1808765,-1.2154047,-0.58550745,-0.6939487,0.7432993,0.6574831,-0.0809198,-0.1669769,0.0860571
3,0.69146615,0.71867615,"('repellent', 'pleasant')",-0.78589296,-0.81740534,1.1371447,1.1617968,0.6617124,0.62572634,0.4261076,0.4221985,0.0039091
78,-0.6799101,-0.8749659,"('nonresilient', 'resilient')",1.0361229,1.0337436,1.6867449,1.6216936,0.3482316,0.2477951,0.5977973,0.5070666,0.0907307
0,0.6088456,0.449053,"('unsociable', 'sociable')",-0.1982471,-0.30796677,1.0365647,0.906427,0.11509298,-0.031019561,0.3905641,0.2541234,0.1364407
38,0.6059154,0.5552559,"('untruthful', 'truthful')",1.0085847,1.1245714,0.25542843,0.32688528,0.09840672,0.14092888,0.4920838,0.5369104,-0.0448266
29,-0.578717,-0.6097198,"('unfair', 'fair')",-0.322745,-0.19957781,-0.48099914,-0.417078,-1.12256,-1.0731945,-0.6262553,-0.5748925,-0.0513628
44,-0.54658335,-0.49758565,"('prejudiced', 'unprejudiced')",-0.5891544,-0.571166,-0.5376607,-0.522128,-1.5989012,-1.6073893,-0.8180749,-0.7995672,-0.0185077
19,-0.45834595,-0.37596685,"('inhospitable', 'hospitable')",-0.25891984,-0.2081204,-1.7964566,-1.7601047,-0.69091386,-0.60649896,-0.8011591,-0.7376727,-0.0634864
20,0.38091332,0.4802525,"('rough', 'thoughtful')",-0.04111322,0.118013635,0.5722639,0.7777726,1.0285405,1.0631707,0.4851511,0.6098024,-0.1246513
68,0.36170533,0.34842747,"('dependent', 'independent')",-1.6717237,-1.6399038,0.16835198,0.23903738,-0.3109088,-0.3655468,-0.3631438,-0.3544964,-0.0086474
66,-0.250992,-0.1767934,"('inactive', 'active')",1.1515774,1.103487,1.3851092,1.3956034,0.46320632,0.2993584,0.6872252,0.6554139,0.0318113
64,0.20933005,0.044295296,"('shy', 'confident')",0.80908054,0.7284155,1.720012,1.6915892,-6.432912,-6.2860727,-0.9236224,-0.9554431,0.0318207
9,-0.17407411,-0.38555318,"('unaffectionate', 'caring')",1.3403592,1.2674755,0.780053,0.6943063,1.3995764,1.3589004,0.8364786,0.7337823,0.1026963
71,0.17304723,-0.007308211,"('diffident', 'self-confident')",1.6535969,1.5808028,0.8121837,0.78039855,0.596685,0.4621146,0.8088782,0.7040019,0.1048763
17,0.14811257,0.094317004,"('nasty', 'nice')",-0.32719854,-0.2641393,-1.0444586,-0.98704606,-0.5463716,-0.5013257,-0.442479,-0.4145485,-0.0279305
15,-0.14718898,-0.055475503,"('boring', 'funny')",0.46816686,0.483783,-0.636484,-0.6496186,0.2419987,0.2771194,-0.0183769,0.0139521,-0.032329
49,-0.14196275,-0.26605392,"('unable', 'able')",-0.88456935,-0.8404341,-0.3965441,-0.42726344,0.073035836,0.049578007,-0.3375101,-0.3710434,0.0335333
40,0.14066187,0.11016763,"('stingy', 'generous')",1.67018,1.7146928,0.8636544,0.8700456,-1.4034083,-1.4015049,0.317772,0.3233503,-0.0055783
57,0.13106366,0.08872305,"('unimaginative', 'imaginative')",-0.35724023,-0.38860825,-0.1494587,-0.2323929,-2.360569,-2.3248177,-0.684051,-0.7142739,0.0302229
26,0.124360114,0.08351639,"('hardhearted', 'benevolent')",1.7929956,1.7465867,0.6026408,0.5649205,1.2021418,1.1630422,0.9305345,0.8895165,0.041018
18,-0.12429144,-0.31934237,"('disagreeable', 'welcoming')",-0.03425301,-0.07576439,-0.56451213,-0.60348177,-0.31890103,-0.34162822,-0.2604894,-0.3350542,0.0745648
33,0.090062596,0.1812813,"('wrong', 'right')",1.614407,1.5984149,-0.182949,-0.20508322,-0.7179892,-0.77110255,0.2008829,0.2008776,5.3e-06
27,-0.08557788,-0.20644099,"('hardhearted', 'softhearted')",-0.61727995,-0.5819093,-0.37208447,-0.3754459,1.3302475,1.2160882,0.0638263,0.013073,0.0507533
54,-0.06811968,-0.17105821,"('incapable', 'capable')",1.0809641,1.002092,0.25723976,0.22366548,0.9718062,1.0410675,0.5604726,0.5239417,0.0365309
82,-0.06668974,-0.040809486,"('poor', 'rich')",-0.48513237,-0.4381711,-0.0028336346,0.0063456353,6.830474,6.7068057,1.5689545,1.5585427,0.0104118
50,0.062414132,0.05097404,"('clumsy', 'skillful')",0.9313652,0.9367966,0.09663704,0.07516897,0.070044994,0.0475657,0.2901153,0.2776263,0.012489
88,-0.06130011,-0.05138457,"('low', 'eminent')",-0.96915025,-0.9239425,-1.0458252,-1.0261818,0.10530247,0.2154748,-0.4927433,-0.4465085,-0.0462348
