,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
7,0.6693461,0.9367936,"('insensitive', 'sensitive')",-0.26436183,-0.22183706,-0.39466172,-0.3031181,0.7008615,0.69814223,0.177796,0.2774952,-0.0996992
56,0.62796384,0.84000754,"('impractical', 'practical')",1.3773427,1.3433671,1.3348023,1.285259,-0.4065382,-0.36741212,0.7333927,0.7753054,-0.0419127
59,-0.60751116,-0.68112934,"('foolish', 'wise')",1.7404568,1.7623363,-0.13197736,-0.21809803,0.31314448,0.22354731,0.3285282,0.2716641,0.0568641
57,0.60529625,0.78388935,"('unimaginative', 'imaginative')",0.4046705,0.55885684,0.68357974,0.80589414,-2.4798756,-2.5993583,-0.1965823,-0.1126795,-0.0839028
26,0.5956876,0.41228428,"('hardhearted', 'benevolent')",1.1949955,1.2017094,0.40307093,0.33766502,1.7433017,1.5120279,0.984264,0.8659216,0.1183424
32,0.5873044,0.63661605,"('unkind', 'kind')",-0.25742793,-0.3746543,0.03052582,-0.10513709,0.9040586,0.7863282,0.3161152,0.2357882,0.080327
22,-0.5507391,-0.29168397,"('untrustworthy', 'trustworthy')",-1.5352154,-1.5456948,-0.116512164,-0.06331281,-0.991817,-0.9494081,-0.7985709,-0.7125249,-0.086046
23,0.52757,0.6475844,"('insincere', 'sincere')",0.06268816,-0.020407654,0.4696393,0.40021035,5.7142334,5.7965713,1.6935327,1.7059896,-0.0124569
20,0.5201425,0.66260207,"('rough', 'thoughtful')",-0.98947483,-0.9318731,-0.4470272,-0.42434523,1.0364377,1.0036104,0.0300196,0.0774985,-0.0474789
27,0.49934542,0.37831524,"('hardhearted', 'softhearted')",-1.076444,-1.0224799,-1.4044795,-1.4705741,1.6959783,1.7162745,-0.0714,-0.0996161,0.0282161
75,-0.4901563,-0.5220744,"('meek', 'impulsive')",-0.49822015,-0.33733976,-1.1527059,-1.1094179,-0.48090422,-0.47052544,-0.6554966,-0.6098394,-0.0456572
47,0.46553978,0.5915466,"('stupid', 'smart')",0.22986668,0.0919197,0.7826746,0.665382,5.6395,5.7906637,1.7793953,1.784878,-0.0054827
62,0.46342772,0.75546277,"('incompetent', 'brilliant')",-1.3493108,-1.3685195,-0.47450292,-0.4140693,-0.40169075,-0.36958274,-0.4405192,-0.3491772,-0.091342
42,0.45799816,0.7066811,"('unreliable', 'reliable')",-0.47588697,-0.36939758,-0.57184696,-0.4768095,-3.0238054,-3.0635197,-0.9033853,-0.8007615,-0.1026238
37,0.45765018,0.54156184,"('fake', 'genuine')",-0.29418758,-0.3144595,-0.4832383,-0.4889843,0.28953633,0.35018986,-0.0075598,0.022077,-0.0296368
3,0.444111,0.5721746,"('repellent', 'pleasant')",-0.8691785,-0.9273773,0.4827109,0.46028745,0.2825385,0.2390845,0.0850455,0.0860423,-0.0009968
54,-0.44250795,-0.4069633,"('incapable', 'capable')",0.53498155,0.5887624,-1.1963395,-1.075198,0.8689156,0.9214279,-0.0587376,0.0070072,-0.0657448
50,-0.4359776,-0.39821723,"('clumsy', 'skillful')",1.3884803,1.2367233,0.5898212,0.51597875,0.26818237,-0.026711974,0.4526266,0.3319432,0.1206834
6,-0.42711824,-0.7169039,"('distant', 'open')",0.8494412,1.0181197,-1.8996243,-1.8715473,0.40358657,0.47098958,-0.2684287,-0.2748355,0.0064068
9,0.42221355,0.28923666,"('unaffectionate', 'caring')",1.162475,1.1888592,-0.5564544,-0.63150656,1.3195657,1.301873,0.5869499,0.5371156,0.0498343
88,-0.4208368,-0.511719,"('low', 'eminent')",-0.11541718,-0.23387131,-0.30332762,-0.3541224,0.12467892,-0.07143977,-0.1787257,-0.2927881,0.1140624
21,0.41935167,0.71895313,"('immoral', 'moral')",0.044081356,-0.05833312,0.82281125,0.802937,-0.9687696,-0.9965995,0.0793687,0.1167394,-0.0373707
34,0.40975595,0.47769296,"('mean', 'honorable')",-0.42159352,-0.3985988,-0.05265026,-0.10836577,6.0423875,6.149071,1.4944749,1.5299499,-0.035475
25,0.3224729,0.02750889,"('egoistic', 'altruistic')",1.2208446,1.297253,0.43584692,0.36327142,1.6185427,1.4793981,0.8994268,0.7918578,0.107569
64,-0.272964,-0.14370163,"('shy', 'confident')",-0.066449374,-0.033648536,0.46391276,0.42543155,-6.937361,-6.984564,-1.7032154,-1.6841207,-0.0190947
15,-0.2581034,-0.43336323,"('boring', 'funny')",0.47652453,0.4469112,-0.70292443,-0.65618634,0.24148084,0.248779,-0.0607556,-0.0984648,0.0377092
33,-0.2476094,-0.3610282,"('wrong', 'right')",1.3041217,1.3805351,-0.085053705,-0.069428995,-0.43364894,-0.4232443,0.1344524,0.1317084,0.002744
61,-0.22973356,-0.19574599,"('illogical', 'logical')",-0.6223505,-0.6607194,-0.654641,-0.5930158,0.16452712,0.2115229,-0.3355495,-0.3094896,-0.0260599
8,-0.19563179,-0.42574668,"('unaffectionate', 'affectionate')",0.3675111,0.46425495,-1.557877,-1.5173566,0.9346914,0.9167907,-0.1128266,-0.1405144,0.0276878
71,0.18675125,0.12480052,"('diffident', 'self-confident')",1.0839174,1.108433,-0.19287005,-0.1803393,0.23696747,0.23886526,0.3286915,0.3229399,0.0057516
38,0.18446115,0.21299821,"('untruthful', 'truthful')",0.7278357,0.8581735,-0.21941282,-0.20840488,-0.111916505,-0.056482628,0.1452419,0.2015711,-0.0563292
68,-0.17583233,-0.016143203,"('dependent', 'independent')",-1.4172916,-1.4186347,-1.5461823,-1.4882923,-0.66560245,-0.6509716,-0.9512271,-0.8935105,-0.0577166
66,0.1712592,0.11943487,"('inactive', 'active')",-0.38261855,-0.3421806,-1.1994127,-1.1635933,0.7002327,0.7982704,-0.1776349,-0.1470172,-0.0306177
67,0.16641375,0.26852965,"('doubtful', 'determined')",1.913024,1.8944792,1.0749638,1.0776427,-0.61539847,-0.49291158,0.6347508,0.6869349,-0.0521841
17,-0.15294209,-0.30432117,"('nasty', 'nice')",-0.21237977,-0.31260338,0.37504095,0.26655063,-0.34057945,-0.37567058,-0.0827151,-0.1815111,0.098796
0,0.1432667,0.28200045,"('unsociable', 'sociable')",-0.03711658,-0.090177454,0.9897086,1.037641,-0.41987982,-0.3582245,0.1689947,0.2178099,-0.0488152
52,-0.14155503,-0.39053443,"('irrational', 'rational')",0.94642293,0.9055061,-0.86705416,-0.9937868,0.062904544,-0.010891364,0.0001796,-0.1224266,0.1226062
2,0.14054465,0.19893995,"('unlikable', 'likable')",0.09222325,0.04049536,0.23513725,0.16434431,0.3416653,0.27874196,0.2023926,0.1706304,0.0317622
79,-0.11354258,-0.5038218,"('wavering', 'unwavering')",0.56285065,0.6073483,-1.4579777,-1.4971932,0.035935335,-0.09037071,-0.2431836,-0.3710093,0.1278257
83,-0.09348857,-0.021879174,"('powerless', 'powerful')",0.4963804,0.5302999,-0.50262344,-0.5363563,-1.3470651,-1.2878985,-0.3616992,-0.3289585,-0.0327407
45,0.09070423,0.22216335,"('incompetent', 'competent')",-0.33113745,-0.46377093,0.3868075,0.354044,-0.26132476,-0.33671835,-0.0287376,-0.0560705,0.0273329
84,0.07545565,0.13354138,"('inferior', 'superior')",1.215316,1.3547256,-0.08030156,0.10077815,0.76900065,0.7528411,0.4948677,0.5854715,-0.0906038
73,0.06970688,0.050486095,"('helpless', 'self-reliant')",1.0220937,1.1560996,-0.23141935,-0.16926855,-3.3583703,-3.4366338,-0.6244973,-0.5998292,-0.0246681
41,-0.032201163,-0.2137642,"('unforgiving', 'forgiving')",-0.03172542,-0.0050299466,0.4206633,0.2895689,0.3050395,0.23478791,0.165444,0.0763907,0.0890533
18,0.03192258,-0.026056759,"('disagreeable', 'welcoming')",-1.0207053,-0.95685226,-1.160107,-1.1819793,-0.30215937,-0.36503372,-0.6127623,-0.6324805,0.0197182
82,-0.0164163,0.13057154,"('poor', 'rich')",-0.5668149,-0.6657994,-0.48959035,-0.4355656,6.073134,6.0829763,1.2500781,1.2780458,-0.0279677
30,0.014046654,0.15513918,"('intolerant', 'tolerant')",-0.005981788,-0.118239,0.6674675,0.4796274,0.81821394,0.84693784,0.3734366,0.3408664,0.0325702
78,-0.01192672,0.19273537,"('nonresilient', 'resilient')",0.18837336,0.19041887,-0.09317413,-0.056572706,0.009139083,0.055790294,0.0231029,0.095593,-0.0724901
