,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,male-female
0,-0.5374124,-0.44184265,"('unsociable', 'sociable')",-1.475743,-1.2947761,-0.9133225,-0.9780241,-0.5084148,-0.40366715,-0.8587232,-0.7795776,-0.0791456
68,-0.5169926,-0.5435435,"('dependent', 'independent')",-0.69512117,-0.63491255,-1.9978623,-1.8810222,-0.9829165,-0.90831846,-1.0482231,-0.9919492,-0.0562739
62,-0.487427,-0.070268504,"('incompetent', 'brilliant')",-0.91989565,-0.33767232,-1.1181549,-0.6906216,-0.1595378,0.29648387,-0.6712538,-0.2005197,-0.4707341
14,-0.47927046,-0.12781121,"('antisocial', 'social')",-0.6711467,-0.20088574,0.054653183,0.30824706,-0.00070585636,0.14782214,-0.2741174,0.0318431,-0.3059605
80,0.47242233,0.7115625,"('dominated', 'dominating')",-0.25299314,0.22591971,-0.14178531,0.032522917,0.39681312,0.71693164,0.1186143,0.4217342,-0.3031199
54,-0.4641534,-0.46083504,"('incapable', 'capable')",-0.3529765,-0.44131315,0.05869833,-0.021474931,0.38117912,0.43269396,-0.0943131,-0.1227323,0.0284192
78,0.46020338,0.5017263,"('nonresilient', 'resilient')",-0.4944612,-0.49464306,-0.11908916,-0.3097534,0.77637345,0.71518445,0.1557566,0.1031286,0.052628
76,-0.4224156,-0.08116265,"('anxious', 'daring')",-0.28015244,0.19555739,-0.0256603,0.104830205,0.5158926,0.7977222,-0.0530839,0.2542368,-0.3073207
48,-0.38955504,-0.28524226,"('unintelligent', 'intelligent')",-0.060534317,0.049202815,-0.17061563,-0.104670405,0.49235573,0.5240175,-0.0320873,0.0458269,-0.0779142
77,0.38097245,0.35997882,"('unmotivated', 'motivated')",-0.40175784,-0.40773782,-0.45909238,-0.4957171,-0.83230644,-0.7079357,-0.3280461,-0.3128529,-0.0151932
23,0.3783691,0.6666409,"('insincere', 'sincere')",-0.8788579,-0.48825386,-0.5242309,-0.32973287,5.283762,5.30522,1.0647606,1.2884686,-0.223708
9,-0.37599772,-0.34130502,"('unaffectionate', 'caring')",-0.47228274,-0.63190114,1.2390676,1.0914713,0.46075782,0.24778692,0.2128862,0.091513,0.1213732
53,-0.3687725,-0.53893334,"('uncreative', 'creative')",-0.5008166,-0.7679679,1.4425377,1.0360702,0.0031984374,-0.23768306,0.1440368,-0.1271285,0.2711653
39,0.35780358,0.3372125,"('exploitative', 'cooperative')",0.81910676,0.9765873,0.6994446,0.7125982,0.036216043,0.21422061,0.4781427,0.5601547,-0.082012
52,0.35754734,0.06395716,"('irrational', 'rational')",0.4728384,0.050547298,1.6162717,1.1909672,-0.44909036,-0.7178018,0.4993918,0.1469175,0.3524743
24,-0.33763242,-0.20062548,"('dishonest', 'honest')",-0.65390587,-0.419463,0.8029881,0.8566734,0.061725415,0.22259839,-0.0317062,0.1147958,-0.146502
26,-0.33369356,-0.44909963,"('hardhearted', 'benevolent')",0.15776613,-0.021026941,1.3813077,1.161882,1.2148248,1.0022116,0.6050513,0.4234918,0.1815595
18,-0.3303066,-0.27669832,"('disagreeable', 'welcoming')",0.0833821,0.013201032,-1.6472955,-1.7218238,-1.738122,-1.730855,-0.9080855,-0.929044,0.0209585
31,-0.32611647,-0.6534672,"('evil', 'good')",0.8598572,0.4337961,0.4995002,0.41718653,-1.4757487,-1.8446276,-0.1106269,-0.411778,0.3011511
65,0.32410264,0.41102296,"('insecure', 'secure')",-0.38208893,-0.2104848,-0.5838818,-0.5595791,0.14315778,0.5218456,-0.1246776,0.0407012,-0.1653788
87,0.30972457,0.33441633,"('unsuccessful', 'successful')",0.57937986,0.69183224,0.85159695,0.8766975,1.53172,1.8042308,0.8181053,0.9267942,-0.1086889
83,-0.29030925,-0.3004212,"('powerless', 'powerful')",-0.38174614,-0.2519469,0.123454355,0.08904271,-0.692595,-0.5948264,-0.310299,-0.2645379,-0.0457611
5,0.28964436,0.06760928,"('distant', 'outgoing')",-0.21770492,-0.607093,0.09508841,-0.18974017,-1.2812648,-1.4410408,-0.2785592,-0.5425662,0.264007
85,0.26414582,-0.12638345,"('insignificant', 'prestigious')",0.59333795,-0.034727912,1.8502269,1.3649961,-0.2927191,-0.81598157,0.6037479,0.0969758,0.5067721
27,-0.25443918,-0.40308884,"('hardhearted', 'softhearted')",0.3528195,0.08106834,-1.1900659,-1.332191,0.043983575,-0.27503315,-0.2619255,-0.4823112,0.2203857
2,0.24846269,0.31575328,"('unlikable', 'likable')",0.5130223,0.50194186,0.38995683,0.491295,-0.015649794,0.09539064,0.283948,0.3510952,-0.0671472
44,-0.23067246,-0.26035538,"('prejudiced', 'unprejudiced')",-0.29088742,-0.39826733,-1.3200266,-1.1338269,-1.4905694,-1.3464388,-0.833039,-0.7847221,-0.0483169
64,-0.2063263,-0.15040956,"('shy', 'confident')",0.18371819,0.30497265,-0.6671484,-0.6213894,-6.059359,-5.757734,-1.6872789,-1.5561401,-0.1311388
3,-0.20085004,0.001776722,"('repellent', 'pleasant')",-0.41735092,-0.13569656,-1.0533599,-0.76185113,0.9657174,1.1460844,-0.1764608,0.0625784,-0.2390392
51,0.1945867,0.48162934,"('uneducated', 'educated')",0.4608247,0.86985683,-0.48151127,-0.41755724,0.23077643,0.4000293,0.1011691,0.3334896,-0.2323205
21,-0.1923245,0.060643755,"('immoral', 'moral')",-0.7327639,-0.33489627,0.057118963,0.17735882,-0.2289946,-0.03955231,-0.274241,-0.0341115,-0.2401295
56,0.18093629,0.44409972,"('impractical', 'practical')",-0.66924703,-0.23259735,0.70077825,0.86200327,-0.522667,-0.28489396,-0.0775499,0.1971529,-0.2747028
50,0.18042807,0.06649364,"('clumsy', 'skillful')",0.7649904,0.66680104,0.38754323,0.09098533,0.34451634,0.26833028,0.4193695,0.2731526,0.1462169
61,-0.15785983,-0.13858476,"('illogical', 'logical')",-0.6303901,-0.586981,0.017049935,-0.10277904,0.71527547,0.77210873,-0.0139811,-0.014059,7.79e-05
16,0.15744531,-0.106259,"('unpopular', 'popular')",0.41775203,0.074216254,-0.27261037,-0.34559244,0.5489894,0.3727994,0.2128941,-0.0012089,0.214103
59,0.15123954,0.04975333,"('foolish', 'wise')",0.517394,0.40124726,1.1519009,1.0639869,-0.6233632,-0.7624185,0.2992928,0.1881422,0.1111506
84,0.14457974,0.05734548,"('inferior', 'superior')",0.06995167,-0.08852148,0.659961,0.50834715,1.0259042,1.0522447,0.4750991,0.382354,0.0927451
73,0.137954,0.2081756,"('helpless', 'self-reliant')",1.4517574,1.4221356,0.5511771,0.53988415,-3.772966,-3.5874302,-0.4080194,-0.3543087,-0.0537107
46,0.124919705,0.366348,"('uncompetitive', 'competitive')",-0.5093764,-0.06746991,-0.88983154,-0.7961373,-0.47359985,-0.28608418,-0.436972,-0.1958358,-0.2411362
25,-0.12145507,-0.3058661,"('egoistic', 'altruistic')",0.588,0.1617198,2.2963567,1.9322362,1.1425271,0.974934,0.9763572,0.690756,0.2856012
72,-0.11534743,-0.0421697,"('unambitious', 'ambitious')",-0.062570415,-0.029268991,0.7481395,0.7274995,-0.80608284,-0.7377314,-0.0589653,-0.0204176,-0.0385477
19,-0.11474502,-0.23836493,"('inhospitable', 'hospitable')",0.50956714,0.3589035,-0.37471405,-0.60914344,-0.7618933,-0.82280123,-0.1854463,-0.3278515,0.1424052
38,0.10289027,0.19486362,"('untruthful', 'truthful')",-0.03409019,0.050144084,-0.017314494,0.06238423,-0.65053064,-0.6087343,-0.1497613,-0.0753356,-0.0744257
7,-0.09686285,0.117443204,"('insensitive', 'sensitive')",-0.38879085,-0.12519015,0.21963178,0.3121685,0.2831336,0.34714854,0.0042779,0.1628925,-0.1586146
34,0.08302817,0.08716828,"('mean', 'honorable')",-0.47636205,-0.36634848,0.08519893,0.038645275,5.1601872,5.174386,1.2130131,1.2334628,-0.0204497
40,0.07916349,0.10288508,"('stingy', 'generous')",1.3994374,1.403903,0.21849376,0.17339195,-2.6400757,-2.7066815,-0.2357453,-0.2566254,0.0208801
70,-0.0736736,0.24538377,"('lethargic', 'energetic')",-0.16450046,0.41434315,-0.9699171,-0.64231694,0.039104454,0.47418472,-0.2922467,0.1228987,-0.4151454
17,0.069747195,0.034210768,"('nasty', 'nice')",0.23001371,0.2835597,-0.8365041,-0.7555856,-0.80471176,-0.84636784,-0.3353637,-0.3210458,-0.0143179
20,-0.0611237,0.03933779,"('rough', 'thoughtful')",0.28886825,0.36151537,-0.5187066,-0.4397852,0.6520556,0.71824545,0.0902734,0.1698284,-0.079555
58,-0.05371547,-0.13884668,"('undiscriminating', 'discriminating')",0.0018231608,-0.039338965,0.52287817,0.28352463,0.100134514,0.053406015,0.1427801,0.0396863,0.1030938
10,0.037092924,0.27736676,"('unsympathetic', 'sympathetic')",-0.99690855,-0.5534238,-1.304504,-1.2327058,-0.28990692,-0.17964885,-0.6385567,-0.4221029,-0.2164538
32,-0.034075253,0.18136509,"('unkind', 'kind')",-0.71349514,-0.5336697,-0.014136284,-0.0801201,0.32290566,0.2842415,-0.1097002,-0.0370458,-0.0726544
47,-0.031289585,0.14981547,"('stupid', 'smart')",-0.19717604,0.06407602,0.45483404,0.5589621,4.84829,4.7895117,1.2686646,1.3905914,-0.1219268
57,-0.02090682,-0.10392246,"('unimaginative', 'imaginative')",-0.55701387,-0.5449256,-0.41850603,-0.52674526,-3.404184,-3.261257,-1.1001527,-1.1092126,0.0090599
71,0.0064991787,-0.016513616,"('diffident', 'self-confident')",0.5776519,0.39090264,1.7343328,1.6387297,0.31422818,0.09978823,0.658178,0.5282267,0.1299513
