,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
15,0.7424345,0.5914696,"('boring', 'funny')",1.5805253,1.5586817,0.759021,0.7642079,0.27294892,0.24833193,0.8387325,0.7906728,0.0480597
78,-0.7236693,-0.66070217,"('nonresilient', 'resilient')",-0.6097454,-0.47105032,-0.1478225,-0.23478027,0.893459,0.75113744,-0.1469445,-0.1538488,0.0069043
56,-0.7188621,-0.6479223,"('impractical', 'practical')",-0.008239217,-0.10734246,0.31174994,0.10595739,-0.54659694,-0.68353426,-0.2404871,-0.3332104,0.0927233
47,-0.6695664,-0.6807539,"('stupid', 'smart')",0.012703473,-0.1862723,0.64304477,0.46175775,5.689476,5.4911184,1.4189144,1.2714624,0.147452
39,0.6614845,0.5251267,"('exploitative', 'cooperative')",1.8766431,1.7325821,1.621736,1.5264452,-0.10910814,-0.09539193,1.0126889,0.9221905,0.0904984
25,0.64506394,0.5603748,"('egoistic', 'altruistic')",1.3300605,1.2993633,1.0005466,1.0562935,1.670474,1.5700445,1.1615362,1.1215191,0.0400171
19,0.6380379,0.6908727,"('inhospitable', 'hospitable')",1.5404621,1.6248584,0.04214854,0.35846373,0.07665919,0.3200461,0.574327,0.7485602,-0.1742332
62,-0.603422,-0.57105863,"('incompetent', 'brilliant')",0.05518273,-0.08999367,-0.27067417,-0.53341347,0.01669795,-0.07496711,-0.2005539,-0.3173582,0.1168043
83,-0.6006751,-0.6450546,"('powerless', 'powerful')",0.025918145,-0.035972126,-1.1214138,-1.199167,-1.1601303,-1.266591,-0.7140753,-0.7866962,0.0726209
44,0.53337914,0.30340502,"('prejudiced', 'unprejudiced')",-0.51936287,-0.52269346,-0.21318237,-0.22589512,-1.6535773,-1.5709934,-0.4631858,-0.5040442,0.0408584
50,0.51339597,0.60998994,"('clumsy', 'skillful')",0.14634247,0.16220745,0.21303663,0.34869397,0.7020781,0.76880777,0.3937133,0.4724248,-0.0787115
20,-0.49700376,-0.6521194,"('rough', 'thoughtful')",0.5021975,0.3717927,0.456712,0.27955657,0.62730306,0.579248,0.2723022,0.1446195,0.1276827
73,0.44540894,0.4453185,"('helpless', 'self-reliant')",1.2910091,1.223057,1.0528431,1.0774535,-3.5778081,-3.5564766,-0.1971368,-0.2026619,0.0055251
40,-0.43913722,-0.4442503,"('stingy', 'generous')",0.32094303,0.2728072,-0.16638023,-0.27923536,-1.5331254,-1.6086415,-0.4544249,-0.51483,0.0604051
54,0.42414737,0.3593827,"('incapable', 'capable')",1.5065525,1.489516,-0.6355596,-0.5473538,1.3044742,1.3770168,0.6499037,0.6696404,-0.0197367
28,-0.41314852,-0.33927038,"('disloyal', 'loyal')",0.19878237,0.18045726,-0.7689796,-0.8468576,1.0100425,0.99192894,0.0066742,-0.0034355,0.0101097
61,-0.40478903,-0.4203335,"('illogical', 'logical')",1.1730853,1.0585945,-0.3119285,-0.43393928,0.04690904,0.041258704,0.1258192,0.0613951,0.0644241
76,-0.4026869,-0.33636373,"('anxious', 'daring')",-0.5109211,-0.5738308,0.108312465,-0.11213885,-0.6756649,-0.6594594,-0.3702401,-0.4204482,0.0502081
31,0.39560324,0.38494262,"('evil', 'good')",0.9705621,1.0482948,0.4952489,0.6257623,-0.86495024,-0.7500948,0.249116,0.3272263,-0.0781103
29,-0.35485286,-0.38492534,"('unfair', 'fair')",0.0037077628,0.00015623122,-0.41272116,-0.4256668,-1.0836923,-0.9362371,-0.4618896,-0.4366682,-0.0252214
75,0.34214458,0.177357,"('meek', 'impulsive')",-1.0252033,-1.0101013,-0.5816261,-0.6303195,-0.22431643,-0.26441526,-0.3722503,-0.4318697,0.0596194
12,-0.33915153,-0.2398834,"('unsupportive', 'supportive')",1.0400795,1.0544584,-0.88897634,-0.94907105,-1.852007,-1.8310688,-0.5100138,-0.4913912,-0.0186226
49,-0.33232737,-0.4528553,"('unable', 'able')",-0.26024646,-0.2772684,-0.9597263,-1.0354716,-0.7440188,-0.8204897,-0.5740798,-0.6465212,0.0724414
9,0.31850234,0.2989858,"('unaffectionate', 'caring')",1.3673738,1.3925349,-0.5582304,-0.5388879,1.991577,2.0483148,0.7798057,0.8002369,-0.0204312
17,0.31289202,0.2902313,"('nasty', 'nice')",-0.054140106,-0.04838036,-0.089989945,0.01991539,-1.0169154,-0.98235357,-0.2120384,-0.1801468,-0.0318916
74,-0.30617505,-0.15181738,"('undedicated', 'dedicated')",1.3375322,1.3038871,0.2294792,0.1596911,0.24748498,0.1781165,0.3770803,0.3724694,0.0046109
34,-0.27166533,-0.35996452,"('mean', 'honorable')",-0.6671655,-0.7017739,-0.17003122,-0.18068163,6.159932,6.135162,1.2627676,1.2231855,0.0395821
52,0.26550904,0.2817591,"('irrational', 'rational')",1.7300593,1.7231988,-0.27253383,-0.14913222,0.5482252,0.60200983,0.5678149,0.6144589,-0.046644
59,-0.20286393,-0.23959021,"('foolish', 'wise')",1.9093142,1.8312045,0.489553,0.6560965,0.82436895,0.8919697,0.755093,0.7849202,-0.0298272
27,-0.18886755,-0.16546108,"('hardhearted', 'softhearted')",0.5202398,0.6245078,-0.18131463,-0.07285565,1.7341025,1.7233708,0.47104,0.5273905,-0.0563505
4,0.18824871,0.18240473,"('disliked', 'liked')",0.5085075,0.5123411,0.4237546,0.43574753,-6.8516293,-6.8307414,-1.4327796,-1.4250621,-0.0077175
80,-0.18118373,-0.24318156,"('dominated', 'dominating')",-0.71255714,-0.92727125,-0.3104146,-0.58029765,-1.4155544,-1.6128278,-0.6549275,-0.8408946,0.1859671
67,-0.1698569,-0.008100398,"('doubtful', 'determined')",0.4632595,0.42307478,0.49149477,0.5879534,-0.5868374,-0.56360424,0.049515,0.1098309,-0.0603159
42,-0.12435084,-0.03594531,"('unreliable', 'reliable')",0.7425071,0.63409674,0.4721726,0.42171463,-3.2142746,-3.1143339,-0.5309864,-0.5236169,-0.0073695
13,-0.12017649,-0.069103085,"('impolite', 'polite')",-0.7772242,-0.7905865,-0.33554325,-0.36856025,-0.48739856,-0.46854615,-0.4300856,-0.424199,-0.0058866
18,-0.11169015,-0.18749939,"('disagreeable', 'welcoming')",0.17634407,0.0874314,-0.7341874,-0.70819324,-0.37453523,-0.36383095,-0.2610172,-0.293023,0.0320058
26,0.093934916,0.04550361,"('hardhearted', 'benevolent')",2.2498865,2.2625237,1.670304,1.7354596,1.6287507,1.660226,1.410719,1.4259281,-0.0152091
37,0.06248478,-0.004589416,"('fake', 'genuine')",0.024244636,-0.0308525,-0.44327235,-0.5289773,0.27051446,0.26562095,-0.0215071,-0.0746996,0.0531925
16,-0.041873623,-0.09778822,"('unpopular', 'popular')",-0.342699,-0.2774495,-0.09611113,-0.092214,1.1653565,1.0312984,0.1711682,0.1409617,0.0302065
41,-0.03163583,0.11744547,"('unforgiving', 'forgiving')",0.12830633,0.095484644,-0.0036279391,-0.27005246,-0.17451768,-0.11023274,-0.0203688,-0.0418388,0.02147
38,0.014027253,0.17059612,"('untruthful', 'truthful')",-0.074773915,-0.050609715,-0.9850861,-0.9199408,0.2332452,0.42477044,-0.2031469,-0.093796,-0.1093509
84,0.011804907,-0.050144203,"('inferior', 'superior')",0.5217755,0.49007943,0.49928138,0.47527623,0.5512494,0.56531996,0.3960278,0.3701329,0.0258949
32,-0.011377867,0.059286833,"('unkind', 'kind')",-0.3898337,-0.41062486,-0.084101945,-0.029812004,0.67544764,0.7402482,0.0475335,0.0897745,-0.042241
